Segment,RMSE,MAE,Pearson's r,R²,Max Error,MAPE
S44,10.598198,8.628648,-0.076846,-0.011648,25.910669,1.769776145350065e+16
S45,10.486199,8.622134,0.502243,0.01514,25.430429,1.7462967975777552e+16
S46,10.372497,8.304216,0.172095,0.008452,25.492449,1.4180759316638712e+16
S47,10.410509,7.984372,-0.266232,-0.036524,26.736268,1.0843153192033482e+16
S48,10.254186,7.301209,-0.239466,-0.05762,26.773094,7320652197556521.0
S49,10.597449,7.077684,-0.426818,-0.17347,28.551972,4503938898542425.0
S50,9.226752,6.119908,-0.123803,-0.06181,27.877159,4684232253024885.0
S51,5.213459,4.798653,0.446295,-0.003678,7.829802,5806717868400010.0
S52,5.150446,4.82236,0.104097,0.002769,8.354466,3135430830373290.5
S53,5.110025,4.766947,0.282473,-0.026474,8.110946,0.684112
S54,5.466034,5.158704,0.207229,-0.14021,8.798261,0.670027
S55,5.330137,4.845716,0.324484,-0.085991,8.438775,0.641249
S56,5.175876,4.533815,0.582374,-0.10586,8.361184,0.563702
S57,5.162364,4.404856,0.173533,-0.229515,8.943594,0.449153
S58,5.74557,4.83905,-0.277035,-0.258383,9.184303,2.798254
S59,5.797207,4.970321,-0.299837,-0.355195,8.711956,2.482448
S60,6.014743,5.189712,-0.522081,-0.43946,8.719947,2.582959
S61,5.72806,4.82826,-0.639841,-0.300391,9.662657,2.724052
S62,5.70237,4.767832,-0.691533,-0.129295,9.105048,3337783003480598.0
S63,5.660775,4.69725,-0.148278,-0.030838,8.914262,5870378538462704.0
S64,5.935053,5.050042,0.333826,-0.216654,8.613347,9458661098186872.0
S65,6.231715,5.506414,0.426829,-1.076799,9.284368,1.0190366183845322e+16
S66,6.699728,6.08358,0.057368,-1.378295,9.810605,1.0752736298814614e+16
S67,7.380643,6.922544,-0.174465,-0.55503,9.953429,1.0784419497493132e+16
S68,7.517251,7.023269,-0.411454,-0.400176,10.103511,1.0929716880471172e+16
S69,7.251345,6.482206,-0.085711,-0.273217,10.234794,1.1129228220463532e+16
S70,6.479086,5.535861,0.258007,-0.072822,9.944495,1.0789773151550166e+16
S71,6.49037,5.618282,0.235082,0.010643,10.224941,1.0205263716112694e+16
S72,6.337029,5.556267,0.312287,0.052523,10.882063,9108662989955844.0
S73,6.076501,5.365236,0.530905,0.119187,10.484553,8447764285768849.0
S74,5.744305,4.910365,0.451763,0.075172,11.050105,4763289341603672.0
S75,6.22549,5.114026,0.455357,-0.185858,13.161619,2120533395346280.2
S76,6.805555,5.445952,-0.059785,-1.021362,12.924666,0.539206
S77,7.444223,6.111368,-0.59425,-1.935938,15.012279,0.484935
S78,7.312017,5.965069,-0.091447,-1.635973,14.715069,0.447774
S79,7.962098,6.217816,0.167467,-0.967724,18.479885,0.446473
S80,7.809552,5.963164,-0.068288,-0.830363,18.85635,0.422528
S81,7.368489,5.48157,0.489187,-0.510959,18.003619,0.394962
S82,7.057988,5.132187,0.478865,-0.250357,17.552513,0.402963
S83,6.836632,4.959701,-0.095281,-0.129528,17.514699,0.439059
S84,7.022812,5.527923,-0.333586,-0.083008,17.353157,0.602036
S85,6.822193,5.42769,0.334543,-0.022016,16.817395,0.599594
S86,7.290422,6.081448,0.317737,0.012016,16.491328,3554189034525081.5
S87,7.264332,6.12457,0.064055,-0.015127,16.576492,3444044123138512.0
S88,7.323479,6.285921,0.000546,-0.027202,16.251767,3634130555010690.0
S89,7.737668,6.689467,-0.113783,-0.015648,16.811504,3805897844798601.5
S90,7.818004,6.780089,-0.107812,-0.012765,16.450357,3583746534179482.0
S91,6.84957,6.298985,-0.021099,-0.012012,9.570322,3560748152082376.5
S92,6.894475,6.205958,-0.468531,-0.116539,10.580306,3970788513255486.0
S93,7.360098,6.704952,-0.475927,-0.147719,10.928808,4101581303033642.5
S94,7.362984,6.646313,-0.36444,-0.117427,10.506104,3942940317309656.5
S95,7.44619,6.752682,-0.080483,-0.081887,9.98983,3749182888791217.5
S96,7.522657,6.93033,-0.024565,-0.06247,10.415593,3454495476673764.0
S97,7.531196,7.063078,0.070432,-0.042591,10.686883,3288848203479480.5
S98,7.064619,6.383255,-0.012986,-0.017821,10.633618,2.171787
S99,7.458804,6.544226,-0.619012,-0.193411,12.871856,1.996714
S100,7.515051,6.588841,-0.650073,-0.19514,12.880894,1.935712
S101,6.565655,5.70301,-0.530517,-0.17757,12.693383,1.893953
S102,6.01931,5.39202,-0.57082,-0.370053,11.677054,2.195156
S103,5.312563,4.897983,-0.27269,-2.128321,8.207305,2.347451
S104,5.840868,5.3937,-0.296305,-6.375157,8.74553,2.62184
S105,5.467623,5.063624,-0.046966,-6.314235,7.767484,1.882704
S106,5.149322,4.738798,-0.086866,-5.154869,8.082185,1.743518
S107,4.761801,4.419918,-0.101707,-4.723939,7.298492,1.51566
S108,4.007724,3.809999,-0.102368,-4.123397,6.262658,0.969643
S109,3.720582,3.431151,-0.374068,-3.602844,5.959289,0.866349
S110,3.672006,3.349263,-0.080491,-9.208962,5.436172,0.859904
S111,3.513042,3.253761,0.203488,-8.536738,5.247636,0.829585
S112,3.302736,3.095996,0.41044,-7.172535,5.744066,0.788067
S113,3.615237,3.028077,-0.206542,-4.012573,8.420847,2.372935
S114,3.179151,2.620454,-0.133222,-3.090638,6.638431,1.929489
S115,2.672677,2.012045,0.051572,-1.346575,6.646838,1.766751
S116,2.533241,1.921418,-0.251964,-0.996614,6.475339,1.687747
S117,2.376075,1.682482,0.225031,-0.41234,5.94067,1.540473
S118,2.342912,1.718368,0.428652,-0.162375,6.023171,1.548674
S119,2.481164,1.850427,0.406283,0.077755,6.230797,1.566693
S120,2.52777,1.70539,0.411928,0.086862,6.295488,1.548514
S121,2.381153,1.748351,0.555013,0.179557,5.474278,1.392694
S122,2.348886,1.719044,0.758081,0.302985,5.64612,1.387266
S123,2.766076,2.256406,0.748521,0.240887,5.201959,1.351411
S124,2.7828,2.250447,0.603913,0.148721,5.339663,1.272361
S125,3.272777,2.51558,0.036997,-0.119535,7.758554,2911785075277823.0
S126,3.492813,2.881658,-0.153979,-0.228368,6.518892,2446540077762367.0
S127,3.626655,2.973215,-0.363961,-0.307319,6.983592,2620942048392283.0
S128,3.652493,3.021332,-0.30296,-0.279999,7.109434,2668170246844604.5
S129,3.532486,2.895668,-0.217193,-0.195923,6.586997,2472099769557547.5
S130,3.563184,2.944875,0.014739,-0.093806,6.682593,2507976945389057.0
S131,3.61308,2.857707,0.090606,-0.033809,7.218434,2709078168639867.5
S132,3.650028,2.832745,-0.125976,-0.053254,7.409888,2780930736304759.0
S133,3.644617,2.998284,0.0032,-0.010601,7.120602,2672361709487801.0
S134,3.491527,2.767902,0.297704,0.042046,7.290991,2736308695896803.5
S135,3.392051,2.574984,0.104131,-0.061039,7.78829,2922944807504462.5
S136,3.421373,2.596278,0.33422,-0.016594,7.804603,2929067113427900.5
S137,2.735459,2.254691,0.233821,0.022184,4.918514,0.425628
S138,2.84652,2.394772,-0.257992,-0.1647,5.545573,0.39418
S139,3.885943,3.144851,-0.671825,-0.323385,9.0065,3380139170326032.0
S140,4.378295,3.531585,-0.652814,-0.354892,8.351882,2905287694565419.5
S141,4.230204,3.347407,-0.39903,-0.231217,8.052132,3021964889561504.5
S142,4.09203,3.249419,-0.439068,-0.333156,8.282407,3108387089910900.0
S143,3.753063,2.756544,-0.038149,-0.511284,7.856826,2948666666416227.0
S144,3.829349,2.997672,0.06228,-0.601022,7.805625,2929450970236141.5
S145,3.873146,3.043498,-0.214423,-0.64805,8.282605,3108461399304752.0
S146,3.938487,3.138843,-0.336793,-0.852095,8.304481,3116671461425448.0
S147,3.758361,2.955671,0.126803,-0.628587,7.655989,2873292321372728.5
S148,3.679872,2.83311,0.569244,-0.85931,7.777268,2918808438896708.0
S149,3.913129,3.098217,0.24015,-1.026609,7.586561,2847236107718629.0
S150,3.827753,3.019955,0.375359,-0.905929,7.261666,2725303024307417.5
S151,3.332825,2.638837,-0.130695,-1.02306,6.042891,1.343739
S152,2.576848,1.919586,-0.233091,-0.611035,4.749347,0.447344
S153,2.503168,2.006041,0.205331,-0.031604,4.777148,0.435919
S154,2.833224,2.236299,0.427667,0.154214,4.798811,0.415724
S155,2.99691,2.37581,0.404614,0.110666,6.133732,0.411553
S156,3.074392,2.567719,0.296309,0.059566,5.726403,0.438753
S157,3.294018,2.824152,0.10676,-0.000647,5.627623,0.509913
S158,3.497957,3.173991,-0.027378,-0.03915,6.237581,0.589592
S159,3.374781,3.060178,0.297346,0.066522,6.271349,0.559436
S160,3.92201,3.594993,0.443839,0.061873,6.666654,0.596565
S161,3.961075,3.520874,0.298142,-0.040688,7.371211,0.521998
S162,3.922818,3.444749,0.210147,-0.215628,6.917233,0.44235
S163,4.076961,3.666924,-0.23444,-0.504824,6.815762,0.446658
S164,4.200829,3.603014,-0.1415,-0.480898,7.30889,0.430209
S165,3.980813,3.440553,-0.075782,-0.373212,7.354184,0.414568
S166,3.344649,2.971086,0.212332,-0.072127,6.700214,0.396277
S167,3.263284,2.887559,0.783013,0.045234,6.413741,0.392637
S168,3.577685,3.226684,0.356581,-0.095179,6.63264,0.420064
S169,3.700038,3.374389,0.055167,-0.438349,6.735301,0.372005
S170,3.70184,3.361633,0.014792,-1.443923,7.132082,0.301501
S171,3.833325,3.479006,0.343673,-1.609757,7.298222,0.300675
S172,3.291727,2.983661,-0.037142,-1.291604,4.709941,0.273563
S173,3.048128,2.775317,-0.112659,-0.729937,4.630576,0.262689
S174,3.527658,3.029498,-0.197628,-0.144514,7.383227,0.568307
S175,3.58595,3.217876,-0.248167,-0.135881,6.711341,0.580204
S176,3.4093,2.990412,-0.20896,-0.064062,7.072738,0.57946
S177,3.326831,2.721063,-0.202258,-0.043292,7.330711,0.564497
S178,3.502138,2.982281,-0.329683,-0.056895,6.773922,0.601535
S179,3.363034,2.888988,0.012319,-0.01992,6.655218,0.598898
S180,3.39091,2.806984,-0.200956,-0.185295,7.403171,0.649386
S181,3.489754,2.861305,-0.431837,-0.612378,7.818988,0.702512
S182,3.701105,3.17741,-0.151997,-1.221727,7.653405,0.761769
S183,4.477743,3.779978,0.07581,-2.462774,9.162192,1.70722
S184,4.528371,3.992102,0.410184,-3.135055,8.410419,1.687299
S185,4.622306,4.071852,-0.108458,-3.649564,8.659444,1.732102
S186,3.817428,3.252196,-0.085918,-2.77784,8.796792,1.349133
S187,3.451934,2.849704,0.158781,-1.051313,8.049478,1.203588
S188,3.147968,2.639112,0.277803,-0.544988,7.464072,1.099769
S189,3.112147,2.527116,0.156144,-0.654004,7.97419,1.127401
S190,3.135017,2.3365,-0.007516,-0.653287,7.867289,1.107186
S191,3.301128,2.593472,0.018956,-0.581584,6.539448,1.115303
S192,3.379228,2.676696,-0.114175,-0.57784,6.799558,1.158321
S193,3.26124,2.715955,0.134565,-0.442181,5.823572,1.092497
S194,3.805309,3.144969,-0.117653,-0.563346,7.829641,1.846522
S195,3.344639,2.789044,-0.307663,-0.495827,6.494228,1.142557
S196,3.366025,2.903112,-0.469582,-0.515397,6.768467,1.165085
S197,3.388546,2.92075,-0.524695,-0.422696,6.761717,1.157916
S198,3.566632,3.172887,-0.594924,-0.605382,6.260223,1.19964
S199,3.909025,3.342983,-0.427163,-1.152454,8.263422,3101262020000431.5
S200,4.295392,3.628441,-0.267536,-2.143651,7.424396,2786375775904236.5
S201,4.618301,4.110262,-0.359606,-3.218633,7.894988,2962988938891198.0
S202,4.491782,3.881001,0.152672,-1.919255,8.031837,3014347989041731.5
S203,4.203729,3.513873,0.274888,-0.929771,7.43158,2789071930881155.5
S204,4.193493,3.553889,0.168418,-0.905644,7.206211,2704490614409444.5
S205,4.558036,3.874616,-0.017935,-0.978493,8.070316,2797276926452273.0
S206,4.200479,3.523022,-0.11615,-0.844176,7.21107,2706314534728534.0
S207,4.139578,3.631414,-0.133509,-0.691492,7.201394,2234304980452779.8
S208,4.035804,3.526201,-0.042907,-0.619739,7.233663,2414736557913804.0
S209,3.781945,3.329687,0.459074,-0.66865,6.588322,2069973358829639.0
S210,3.625599,3.281086,0.478653,-0.494643,6.361502,2032428462526117.8
S211,3.132124,2.716537,0.186854,-0.312841,6.389792,2.498674
S212,2.730099,2.191497,0.098487,-0.129072,5.98958,2.024733
S213,2.852211,2.325737,-0.234635,-0.311953,4.855009,1.728573
S214,3.000433,2.24105,-0.152013,-0.395271,6.166729,2.076348
S215,2.989932,2.391354,0.115839,-0.842391,5.272117,2.155838
S216,3.154499,2.550584,-0.04021,-1.029782,5.60223,2.203692
S217,2.793064,2.240204,-0.333253,-1.230908,5.577515,0.845502
S218,2.796784,2.28267,-0.394103,-1.271132,4.989568,0.828187
S219,3.120653,2.52411,-0.489995,-1.830495,5.82687,1.031003
S220,3.068142,2.706785,-0.321628,-1.799611,5.174485,1.033971
S221,3.218161,2.860626,-0.580572,-1.967732,5.072022,1.112124
S222,3.172476,2.952601,-0.276681,-2.017369,5.163425,1.098152
S223,3.315353,3.12435,-0.061372,-3.131845,4.798926,1.152913
S224,3.539642,3.369788,0.437444,-7.676053,4.878324,1.258847
S225,3.441017,3.293342,0.616508,-6.538117,5.240236,1.201637
S226,3.683532,3.220862,-0.257217,-5.079375,7.931604,2976730734904195.5
S227,3.508878,3.023396,-0.149021,-4.241724,6.644172,2493557432692134.0
S228,3.508687,2.921731,-0.348067,-4.241153,7.040261,2642209734682587.5
S229,3.557938,3.011224,0.385083,-0.414054,7.128106,2675177810334796.0
S230,3.646601,2.973791,0.237974,-0.293944,6.425877,2411631438560720.5
S231,3.575426,2.965451,0.115716,-0.287064,6.247415,2344654655502404.5
S232,3.288987,2.678153,0.46923,0.004734,6.336875,2378228990724451.5
S233,3.556786,2.934804,0.029524,-0.18963,6.525549,2317760847377608.0
S234,3.964704,3.299002,-0.001541,-0.26945,7.604772,4850569928042046.0
S235,4.249053,3.630023,0.052791,-0.301456,7.49596,7225906932265780.0
S236,4.512415,3.95594,-0.089308,-0.375752,6.883998,6686162301344453.0
S237,4.477134,3.954478,-0.008731,-0.314074,7.307825,6842264120068529.0
S238,4.308451,3.720524,-0.235134,-0.342721,7.250725,4798040579998344.0
S239,4.277604,3.600038,-0.358179,-0.372435,8.02323,4517697883294003.0
S240,4.381873,3.81936,-0.556038,-0.453353,8.360924,4496979598628241.0
S241,3.743999,3.297236,-0.324381,-0.966701,6.204798,4616411683046385.0
S242,3.793055,3.332041,0.32505,-0.411785,6.367334,4563948087557243.0
S243,4.050446,3.641434,0.350028,-0.101595,6.075148,4496577014351550.5
S244,4.166237,3.793051,0.701017,0.030407,6.199775,4572428740955551.0
S245,4.145673,3.773368,0.67112,0.033903,6.055793,4448299176946076.5
S246,4.242679,3.715688,0.37588,-0.011839,7.757031,4995296404707323.0
S247,4.362832,3.820398,0.088743,-0.069961,7.815613,5410890529880911.0
S248,4.032038,3.321436,0.125848,0.005309,6.900086,5007168794044997.0
S249,4.117712,3.34708,0.241473,0.054347,6.884714,5140493507533660.0
S250,4.211213,3.440313,0.106313,-0.010566,6.935685,4942666326151955.0
S251,4.13123,3.239148,0.14199,-0.019593,6.873848,4664344507190405.0
S252,4.481449,3.668618,-0.27792,-0.210349,6.714039,4696902867866514.0
S253,4.649072,3.924022,-0.505326,-0.298764,7.372161,4521634779968261.0
S254,4.161624,3.473275,-0.340608,-0.146523,7.17255,4365607683468000.5
S255,3.94101,3.296949,0.196319,0.031631,6.143156,4575996304930368.0
S256,4.031421,3.335028,0.306319,0.02672,6.733046,4954899754059756.0
S257,4.174292,3.574851,0.24562,-0.023378,7.156586,5231570365747927.0
S258,3.570032,3.033315,0.439511,0.05527,6.716204,2520591040055362.5
S259,3.323742,2.945304,0.033333,-0.044576,5.80015,0.437392
S260,3.450347,3.00421,-0.204889,-0.132661,5.867981,0.440467
S261,3.044781,2.542483,0.293069,0.068324,5.425972,0.387313
S262,3.309949,2.871015,0.754593,0.16814,5.642154,0.396272
S263,3.646109,3.180489,0.380482,0.031409,6.510547,0.424464
S264,3.766784,3.299759,0.044004,-0.084697,6.120382,0.42667
S265,3.56771,3.021288,0.189374,-0.127946,6.561453,0.344956
S266,4.213106,3.430024,0.084702,-0.514025,6.868821,0.33715
S267,4.226544,3.444981,0.044654,-0.509004,7.264514,0.334898
S268,3.751315,2.970992,0.347878,-0.228648,6.743665,0.302106
S269,4.106331,3.207923,0.159883,-0.112577,7.284751,0.912106
S270,4.527943,3.726958,-0.322942,-0.118678,6.913632,1.137058
S271,4.384226,3.54794,-0.379852,-0.090531,7.411132,1.164968
S272,4.378271,3.46034,-0.41192,-0.089941,7.593664,1.178812
S273,6.02929,4.433747,0.31271,-0.03546,14.798295,1.165594
S274,6.369973,4.796034,0.198732,-0.049484,15.356214,1.187174
S275,6.374363,4.880586,-0.09639,-0.031669,14.794965,1.273407
S276,6.33022,4.817917,0.022583,-0.019319,14.494136,1.308692
S277,6.888144,5.552335,-0.25625,-0.027574,14.90749,3508302608521742.0
S278,7.202518,5.954837,-0.384759,-0.067712,14.955719,6845882762369123.0
S279,7.44669,6.291238,-0.024836,-0.121684,14.254233,6695319920826749.0
S280,7.448092,6.399285,0.359925,-0.118585,14.161705,6904819494192677.0
S281,7.178256,5.911832,0.06036,-0.043964,14.933021,6779508711060937.0
S282,7.275391,5.96449,-0.039767,-0.011347,15.066892,6292710499038801.0
S283,7.583736,6.378391,-0.166587,-0.04722,16.187592,6227178996160901.0
S284,7.710783,6.418223,-0.32168,-0.084688,16.293318,6376009453046616.0
S285,6.240778,5.520077,-0.106889,-0.042518,9.645902,6365517567114717.0
S286,6.141152,5.502951,-0.22517,-0.25368,8.898688,6626782265197579.0
S287,6.18217,5.406431,-0.230335,-0.24449,9.269928,6833156715722080.0
S288,6.221745,5.450399,-0.078878,-0.254212,9.188758,6893153294657941.0
S289,5.563717,4.90176,0.256313,-0.12708,8.580869,3220399869242922.5
S290,4.808052,3.987805,0.246549,0.02037,8.653879,2.736747
S291,4.654001,3.879479,-0.25684,-0.137441,8.957085,0.701546
S292,4.962451,4.13126,-0.577196,-0.380183,10.419934,0.700734
S293,4.742889,3.738768,-0.511239,-0.26525,10.269322,0.703689
S294,3.836331,3.250178,0.219053,0.045149,7.745641,0.658812
S295,4.002629,3.431429,0.283205,0.04882,6.639896,0.723811
S296,4.109418,3.454226,0.279494,0.034746,7.403773,0.72978
S297,3.952456,3.378277,0.763531,0.060003,7.32291,0.645827
S298,4.409408,3.72274,0.086197,-0.03124,8.262013,3100733222344183.5
S299,4.997876,4.284736,-0.110926,-0.018609,8.380785,6038237604493981.0
S300,4.914872,4.187906,-0.076056,-0.025042,8.151461,5953274720543841.0
S301,4.922356,4.084398,-0.188947,-0.069257,8.351393,6205343293367595.0
S302,4.928408,4.014097,-0.236007,-0.077594,8.491045,6143779086461439.0
S303,4.702307,3.574993,0.095231,0.008036,8.20528,5960821102199451.0
S304,4.83502,3.804094,-0.059868,-0.029153,8.486531,6140754544011691.0
S305,5.14628,4.077795,-0.711676,-0.185494,8.565202,6224449064186776.0
S306,4.455239,3.26562,-0.216635,-0.047591,8.296435,5964772785692487.0
S307,3.868412,2.880725,0.277199,-0.006156,8.142167,6045579973086472.0
S308,3.973431,2.84456,-0.248424,-0.135912,8.714354,6377651015110789.0
S309,4.136294,2.891455,-0.343856,-0.39053,9.154816,6817958568179579.0
S310,3.16906,2.225959,0.487716,-0.221686,8.771444,3291922660825098.0
S311,2.075863,1.662722,-0.180085,-0.237784,3.879514,0.242206
S312,2.517933,2.012672,-0.641684,-0.522611,4.556497,0.310007
S313,2.53385,2.224139,-0.247562,-0.351445,4.608386,0.350283
S314,2.633969,2.422203,-0.369608,-0.41855,3.507677,0.373967
S315,2.999027,2.57434,-0.59922,-0.625717,5.784844,0.46688
S316,2.70896,2.465925,-0.19152,-0.680912,4.663154,0.450895
S317,2.84854,2.493576,-0.589017,-0.910092,5.003341,0.454308
S318,2.650295,2.275345,-0.333255,-0.618163,5.060334,0.416363
S319,2.485964,2.180525,0.27196,-0.269667,4.470019,0.399189
S320,2.588984,2.233273,0.254432,-0.21876,4.384424,0.400425
S321,2.793631,2.402425,0.553677,0.060303,4.737551,0.394628
S322,2.780721,2.305271,0.425818,0.068969,5.02306,0.378743
S323,2.691148,2.322994,0.596796,0.158602,4.547065,0.368112
S324,2.628507,2.109004,0.404741,0.113364,4.436874,0.316288
S325,3.545819,2.528749,0.029122,-0.019832,9.038521,3392156650631700.0
S326,3.748355,3.032582,0.031231,-0.020552,7.775979,2918324677236734.0
S327,3.839117,3.141947,0.158479,-0.036591,7.940744,2980160976620375.5
S328,4.430951,3.882234,0.073668,-0.16524,7.958839,2986952179678468.5
S329,4.69733,4.212036,-0.107848,-0.369027,7.31323,2744654991906227.5
S330,4.61311,4.115049,-0.000424,-0.309122,7.126083,2674418878737589.5
S331,4.493201,3.950056,0.053808,-0.252173,7.605417,2854312876523094.0
S332,4.491112,3.804939,-0.321416,-0.2536,7.786651,2922329878505341.5
S333,4.012928,3.271877,-0.071731,-0.066542,7.790444,2923753541407547.5
S334,3.827568,2.924494,0.506063,0.032076,7.932794,2977177341867242.5
S335,3.873581,2.908721,0.300209,0.018499,8.471527,3179363820038258.0
S336,4.101661,3.394694,-0.284536,-0.032828,8.48364,3183909828562119.5
S337,3.257516,2.725944,-0.069157,-0.080508,6.169674,0.358594
S338,3.141912,2.232656,-0.316214,-0.503497,6.88862,0.214914
S339,2.951508,2.125841,-0.635172,-0.577279,6.861214,0.219074
S340,2.100763,1.747928,-0.417864,-0.309989,3.735469,0.202837
S341,2.883498,1.864781,-0.363791,-0.186535,8.315291,0.775995
S342,2.956188,2.131668,-0.149454,-0.173552,7.488163,0.777154
S343,2.84283,1.97578,-0.212985,-0.300192,7.82412,0.786714
S344,3.349485,2.439144,0.026923,-0.060994,8.105293,0.83418
S345,3.33525,2.327224,-0.063209,-0.057516,7.556841,0.780339
S346,3.187737,2.229991,0.468024,0.048749,7.333513,0.751301
S347,3.814115,2.831818,0.421168,0.054677,7.8961,0.828952
S348,4.764354,3.449747,-0.637477,-0.106372,9.337037,3504189696162045.5
S349,4.794161,3.687941,-0.082583,-0.050789,8.622121,3235881743561944.5
S350,5.410539,4.1788,0.56475,0.091687,9.7741,3360335529214592.0
S351,7.081347,5.612343,0.402804,0.009259,14.684886,3432284473911510.0
S352,7.853388,6.467941,0.242715,-0.088384,15.888384,3166569844096836.5
S353,8.071843,6.594055,0.606077,-0.277841,15.791472,2980053378119278.0
S354,8.434242,7.137059,0.267026,-0.523801,15.708578,3121968820487141.5
S355,8.738852,7.525721,-0.045671,-0.67525,16.457409,3068256639531307.5
S356,8.313315,6.908589,0.197602,-0.510994,16.511242,2861693563242413.5
S357,8.246693,6.864293,0.17563,-0.513389,15.889258,2985945475041764.0
S358,8.192833,6.787988,0.104816,-0.44955,15.731973,2967408846625491.5
S359,7.759758,6.131684,0.139514,-0.325787,15.819739,3150306219942494.5
S360,7.451701,5.638711,-0.21701,-0.719531,15.947267,0.391812
S361,7.735353,5.922366,-0.782407,-0.879278,16.407344,0.413589
S362,7.233995,5.415663,-0.5326,-0.28704,16.021165,3423039334476455.5
S363,5.788061,4.550064,0.540591,0.033674,10.138354,6736376986829669.0
S364,4.962178,3.646806,0.579394,0.049928,9.634551,7101242866040531.0
S365,4.793201,3.135792,0.317781,-0.21787,10.53335,7789009707834448.0
S366,5.095413,3.619453,0.363554,-0.560219,10.95979,8132887686881856.0
S367,5.246875,3.979811,0.409803,-0.804371,10.898038,8064472941992517.0
S368,5.472245,4.16579,0.132251,-1.082087,11.368773,8222504815866901.0
S369,5.558856,4.132783,-0.367235,-1.140825,11.616525,8625185919948917.0
S370,5.250182,3.694867,-0.201846,-0.756915,11.419947,8351842567665448.0
S371,5.076703,3.799517,0.099094,-0.77043,10.632753,7896155972469125.0
S372,5.345985,4.149665,0.084207,-1.012143,10.711533,7786894517209459.0
S373,5.132346,4.078243,0.241639,-0.832531,9.871815,7203734285160352.0
S374,4.37252,3.496185,-0.124068,-0.653777,8.726972,3275232320606062.5
S375,3.290372,2.79247,-0.286628,-0.315409,5.519451,0.489144
S376,3.069787,2.379144,-0.058674,-0.123761,5.457396,0.414711
S377,3.059237,2.68915,-0.264639,-0.239195,5.315226,0.498668
S378,2.964051,2.674645,-0.123727,-0.139178,4.561498,0.478802
S379,2.881517,2.481632,-0.076206,-0.112659,4.327293,0.454473
S380,3.222184,2.893774,-0.624144,-0.304751,4.767831,0.53757
