Segment,RMSE,MAE,Pearson's r,R²,Max Error,MAPE
S39,10.39776,7.891517,-0.214365,-0.037101,26.303191,1.158591086177744e+16
S40,10.610137,8.399439,0.01466,-0.037919,26.327363,1.3280569915200718e+16
S41,10.971732,8.60098,0.052689,-0.058317,27.196193,1.300185560753164e+16
S42,10.588456,8.273484,0.118054,0.008118,26.300238,1.6656282835222978e+16
S43,10.950993,9.254,-0.171312,-0.083237,25.160216,2.052808162818891e+16
S44,10.564677,8.516762,0.027422,-0.005259,25.735511,1.7532612315955152e+16
S45,10.261598,7.517732,0.455168,0.056877,27.089551,1.2632094916005782e+16
S46,10.445996,7.364084,0.092538,-0.00565,27.452528,9547888177914192.0
S47,10.79573,6.917374,-0.133006,-0.114653,29.251382,5932643242760897.0
S48,10.926894,6.81063,-0.383143,-0.200939,29.602863,5077522000803946.0
S49,11.331292,7.226243,-0.511477,-0.341616,30.159357,3228000068914076.5
S50,10.264099,8.995097,0.229205,-0.313986,17.73254,1.2853147611025798e+16
S51,16.120111,12.898465,-0.636707,-8.59574,29.474375,2.159099182625333e+16
S52,5.696014,4.970819,0.282309,-0.219686,9.790248,3585764897412482.5
S53,6.209844,4.749781,0.58955,-0.515875,13.693415,0.501173
S54,3.979488,3.424761,0.636194,0.395642,7.65848,0.531124
S55,5.283409,4.741809,0.085594,-0.067034,8.531517,0.864776
S56,4.317409,4.110246,0.524167,0.230553,7.604728,0.54289
S57,5.645226,4.586275,0.317539,-0.470278,10.170555,0.382777
S58,5.444902,4.613573,0.103206,-0.130125,10.398768,2.650463
S59,6.687657,5.799229,-0.430216,-0.803483,9.645724,2.338964
S60,6.381612,5.997736,-0.690713,-0.620415,11.399345,3.675055
S61,9.17856,7.248306,-0.46709,-2.338935,15.187324,5.168855
S62,8.246923,6.932534,-0.016572,-1.362003,14.57055,4910667612789545.0
S63,5.053229,4.20418,0.718399,0.178559,7.904496,5309917724555440.0
S64,5.395582,4.816259,0.848654,-0.005529,8.539982,8495220066122343.0
S65,7.839992,7.212013,0.753401,-2.287083,12.079212,1.1938399723312382e+16
S66,7.590474,7.157114,-0.069393,-2.052736,10.97745,1.1501415451468622e+16
S67,6.651266,5.940671,-0.102236,-0.262871,11.862674,9076475876009022.0
S68,6.167751,5.08184,0.421162,0.05742,11.967895,7723212304928549.0
S69,6.411078,5.463925,0.154192,0.004761,11.403993,8697873117214753.0
S70,6.170188,5.199206,0.232742,0.027036,12.571957,7159676695905695.0
S71,5.732928,4.9061,0.596043,0.228089,11.005406,7176552284189401.0
S72,5.913852,4.983589,0.609182,0.17484,9.510659,9196369579388968.0
S73,5.432615,4.876732,0.675402,0.295965,10.155555,6665142200443661.0
S74,5.671667,4.784278,0.416039,0.098413,12.091874,3050760530278942.0
S75,6.411742,5.084481,0.297483,-0.257876,13.956286,999935125984997.1
S76,6.664179,5.083286,-0.030652,-0.938252,14.790602,0.427621
S77,7.64414,6.066416,-0.52715,-2.095747,15.714958,0.477602
S78,4.772528,3.722683,0.189759,-0.122958,8.727476,0.337108
S79,6.664825,5.202597,-0.289282,-0.378754,16.73342,0.49233
S80,6.827225,5.068511,-0.316361,-0.398857,16.603319,0.397888
S81,7.205473,5.161842,0.551833,-0.444844,17.5778,0.352416
S82,6.629114,5.006164,0.596171,-0.10302,16.305744,0.42448
S83,6.298056,4.981098,0.362088,0.041426,15.789323,0.494684
S84,6.680134,5.160603,0.359509,0.020104,16.584255,0.550326
S85,7.609062,5.356665,0.293226,-0.27137,18.765857,0.461467
S86,7.566407,5.623063,0.575805,-0.064202,17.831049,2672098999509537.5
S87,7.07863,6.299264,0.380826,0.03611,15.287692,3470822526522857.5
S88,7.592003,6.68874,-0.300873,-0.10391,15.495279,3819049106310460.5
S89,9.274496,7.651687,-0.502906,-0.459162,19.996693,4153134946218075.5
S90,8.379942,7.535301,-0.211492,-0.163587,15.373185,5001751414053233.0
S91,11.654826,10.598214,-0.300193,-1.930021,16.285885,6112092134783231.0
S92,8.280387,7.597211,-0.270437,-0.610545,13.574463,5094495542379550.0
S93,6.414594,5.325954,0.467073,0.128221,10.863195,4076956746171086.5
S94,6.596616,5.472834,0.341813,0.10308,10.439839,2862224462578487.5
S95,6.817731,6.027904,0.372971,0.093029,10.301881,2625524798783105.5
S96,6.964101,6.234259,0.351538,0.089449,10.291318,2405253590888427.5
S97,7.682731,7.180463,0.009232,-0.084969,10.799096,2255678688984310.5
S98,7.494833,6.75918,-0.150541,-0.14556,11.833441,2.43507
S99,8.53842,7.155708,-0.605202,-0.563892,15.513632,1.581639
S100,7.524616,6.880131,-0.664705,-0.198184,11.108164,2.301683
S101,11.05649,9.829396,0.335589,-2.339376,16.277149,4.433985
S102,11.303793,10.678521,0.213313,-3.831614,14.619408,4.601859
S103,9.660053,9.125669,0.091504,-9.343373,14.301874,4.201295
S104,7.76781,7.29249,-0.245212,-12.04409,12.399286,3.478448
S105,3.92896,3.684194,0.300073,-2.776826,5.83623,1.311124
S106,2.489781,2.108343,0.427877,-0.438934,4.799595,0.643705
S107,3.643368,3.464174,0.035657,-2.350877,5.808126,1.11426
S108,2.618437,2.054878,-0.370222,-1.186989,4.535814,0.52779
S109,2.576251,2.040108,-0.450566,-1.206891,5.568757,0.484473
S110,4.308871,4.053976,-0.108678,-13.057296,6.138284,1.026702
S111,5.058922,4.781559,0.371852,-18.776482,6.950463,1.149596
S112,5.272137,4.748078,0.367177,-19.824876,8.279055,1.146418
S113,5.54306,4.950715,0.118276,-10.783827,10.672373,3.204665
S114,4.870214,4.019005,-0.186582,-8.599861,9.625372,2.813391
S115,2.556202,1.916662,-0.260799,-1.146505,6.742402,1.724545
S116,1.950246,1.64092,-0.078429,-0.183368,4.525517,1.208487
S117,2.193202,1.7788,-0.19831,-0.203307,5.314478,1.391796
S118,2.34976,1.914528,-0.412883,-0.16918,5.62029,1.457838
S119,2.761473,2.347008,0.053657,-0.142396,5.604977,1.31815
S120,2.39752,1.647382,0.449642,0.178541,5.893786,1.433749
S121,2.333493,1.654302,0.62206,0.212071,5.579958,1.398518
S122,2.529181,2.089425,0.701737,0.191875,4.737134,1.120772
S123,3.098323,2.488041,0.699107,0.047573,6.447985,1.104388
S124,3.215326,2.845077,0.841035,-0.136469,6.2142,1.091486
S125,3.921143,3.494675,0.359772,-0.607052,6.32511,1911783183428350.5
S126,4.560199,4.225973,-0.134031,-1.09385,7.176427,1943007427774845.0
S127,3.367959,2.714959,-0.013134,-0.127464,6.285038,2358774378584133.0
S128,3.533537,3.001917,-0.262703,-0.197982,6.652228,2496581111951953.0
S129,3.289226,2.658805,0.109271,-0.036883,6.510978,2443569841218124.5
S130,3.542903,2.851646,-0.12375,-0.08139,7.157898,2686359047249656.0
S131,3.76562,3.081993,-0.375282,-0.122944,8.001698,3003037198577588.0
S132,3.795099,3.089719,-0.47588,-0.138641,7.636166,2865852712558283.5
S133,3.884958,3.264154,0.006256,-0.148283,6.399939,2259022086287674.5
S134,3.559282,2.920359,0.139889,0.004506,6.877103,2580976654939034.0
S135,3.723742,2.772899,-0.23126,-0.278691,8.770168,3291443778064720.5
S136,3.398176,2.739829,0.179067,-0.002855,6.782502,2545472677396646.5
S137,3.33617,2.729364,0.325574,-0.45443,6.436674,0.338957
S138,4.369004,3.71475,-0.250143,-1.743788,7.596514,0.489575
S139,4.004629,3.350483,-0.628405,-0.405458,7.6828,2883354601430171.5
S140,4.493412,3.542267,-0.612369,-0.427076,8.899567,3340007218746565.5
S141,4.709042,3.554549,-0.541115,-0.525728,9.135221,3428448157628929.5
S142,4.704255,3.730032,0.422325,-0.761914,9.147286,3432976151754281.5
S143,4.611497,3.601811,0.351598,-1.281698,8.846597,3320127579391413.5
S144,4.078789,3.180333,-0.461583,-0.816393,8.423929,3161500292116294.0
S145,3.930775,3.306714,-0.264043,-0.697458,7.591991,2816637150650398.5
S146,3.853449,3.159984,-0.087909,-0.772979,8.217732,3084114564419217.5
S147,3.445789,2.529219,-0.327066,-0.368962,7.392388,2686775104795232.0
S148,3.254383,2.273346,0.16176,-0.454199,7.380088,2769746797230123.5
S149,3.017579,2.191201,0.358449,-0.205144,6.120041,2296851347377668.5
S150,2.808785,2.234511,0.409763,-0.026256,4.729237,1452560249214626.8
S151,2.896099,2.365184,-0.103002,-0.527603,4.87088,0.924665
S152,3.307843,2.604217,-0.381399,-1.654709,7.134446,0.50009
S153,3.464035,2.561574,-0.020768,-0.975594,6.476156,0.610028
S154,3.121741,2.432248,0.294407,-0.026816,5.686626,0.516686
S155,2.93888,2.353705,0.434692,0.144774,5.232093,0.421161
S156,3.086567,2.594664,0.267737,0.052103,5.260104,0.452211
S157,3.113101,2.765289,0.33334,0.106252,5.391989,0.506776
S158,3.378864,3.203369,0.197633,0.030404,5.575924,0.587792
S159,3.34466,3.047294,0.345113,0.083111,5.630166,0.575513
S160,4.145768,3.616943,0.177632,-0.048225,8.625438,0.56015
S161,4.733184,3.888019,0.483188,-0.485941,9.020486,0.429605
S162,5.620466,4.78372,0.142895,-1.495451,9.058767,0.480768
S163,5.094682,4.28608,-0.377528,-1.349885,8.439905,0.460376
S164,3.941134,3.470711,-0.281637,-0.30346,6.739917,0.441076
S165,3.550138,3.071506,-0.17045,-0.092156,6.093452,0.464653
S166,3.348933,2.743019,-0.010022,-0.074875,5.804493,0.456089
S167,3.397419,3.087857,0.150832,-0.034869,5.708301,0.428461
S168,4.006699,3.561108,0.165519,-0.373581,7.791228,0.406013
S169,4.425021,3.887997,0.414181,-1.057228,8.28329,0.362682
S170,5.131243,4.546184,-0.025645,-3.695669,9.950629,0.394372
S171,4.198533,3.847534,0.021154,-2.130718,7.275976,0.332817
S172,3.09255,2.781018,-0.331153,-1.022672,4.751388,0.283931
S173,3.230389,2.834298,-0.508373,-0.943003,4.616571,0.267512
S174,3.907451,3.327883,-0.172937,-0.404221,6.60589,0.55025
S175,3.799957,3.400521,-0.362614,-0.275503,7.677144,0.636336
S176,3.718336,3.264873,-0.407466,-0.265709,8.431096,0.678568
S177,3.480809,2.821375,0.154974,-0.142102,8.354601,0.653075
S178,4.195424,3.553437,-0.630679,-0.51676,6.63312,0.628956
S179,3.366628,2.685302,0.036413,-0.022101,6.155845,0.52692
S180,3.142363,2.487065,0.602303,-0.017904,7.880768,0.636741
S181,3.254357,2.602939,0.382968,-0.402192,7.696649,0.660077
S182,4.296403,3.805254,-0.246162,-1.993904,7.517404,0.859159
S183,5.038364,4.363038,-0.066529,-3.384144,10.008545,1.875084
S184,4.473955,3.922152,0.337279,-3.036273,8.717439,1.688817
S185,3.336355,2.663143,-0.239223,-1.422364,8.089769,1.33491
S186,2.788567,2.194652,-0.130648,-1.015877,7.212019,1.010865
S187,3.167998,2.44042,-0.087826,-0.727734,7.47988,1.042086
S188,2.875722,2.255064,0.087667,-0.289313,7.485066,1.028757
S189,3.153253,2.473849,0.263093,-0.697986,8.080069,1.135473
S190,3.185466,2.212339,0.163297,-0.706925,7.71715,1.074718
S191,3.367128,2.547557,0.12104,-0.645458,6.730736,1.066321
S192,3.59579,2.810551,0.151624,-0.786557,6.573192,1.13687
S193,3.510589,2.768246,0.126102,-0.671146,6.441768,1.100295
S194,3.887566,3.24891,0.005973,-0.631664,7.67255,1.776892
S195,3.585607,3.18404,-0.481047,-0.719129,6.667681,1.194647
S196,3.408286,2.753784,-0.647496,-0.553689,6.658155,0.965489
S197,3.153078,2.792907,-0.715319,-0.231842,5.580706,0.981693
S198,3.367918,2.98487,-0.563729,-0.431478,6.570868,1.196029
S199,4.977781,4.22644,0.122741,-2.490346,8.592151,3224634003492587.5
S200,4.680968,4.087316,0.024234,-2.733361,8.165353,3064456727345715.5
S201,4.107949,3.542187,-0.326954,-2.337777,7.526115,2824550875915614.0
S202,3.769376,3.220838,0.048842,-1.055766,7.032522,2639305288222902.5
S203,3.453439,2.711955,0.054884,-0.302386,6.620708,2484751319160755.0
S204,3.282476,2.678762,0.250257,-0.167597,6.602834,2478043282575780.0
S205,3.685799,3.304702,-0.019223,-0.293726,5.966559,2239249407423676.0
S206,3.648984,3.324148,-0.342741,-0.391709,5.744413,2065280833197899.8
S207,3.576571,3.18707,-0.131869,-0.262675,6.22189,1671399912907753.2
S208,3.737891,3.284013,0.258274,-0.389435,6.470975,2090395681939888.0
S209,4.728958,4.146626,0.622313,-1.608949,7.819389,2724502134173685.5
S210,3.908926,3.549195,0.377706,-0.737372,7.554177,1942161201404864.2
S211,2.937703,2.31181,0.171849,-0.154915,5.314651,1.89021
S212,2.992334,2.184987,0.013247,-0.356391,6.218038,1.562322
S213,2.93865,2.247661,-0.241575,-0.392677,6.204214,1.395648
S214,2.913177,2.425623,0.439389,-0.315298,5.96229,2.268246
S215,3.822248,3.234034,0.120556,-2.010905,7.119424,2.933244
S216,2.726033,2.25826,-0.039434,-0.515831,5.18602,1.823851
S217,2.431467,2.115262,-0.291762,-0.690661,4.269473,0.661609
S218,2.933747,2.596947,-0.613801,-1.499022,5.140654,0.836311
S219,3.466313,2.720685,-0.393763,-2.492262,6.153242,1.142766
S220,3.502557,2.998588,-0.627862,-2.648523,5.759013,1.170635
S221,2.684476,2.432767,-0.733904,-1.065039,4.628401,0.901053
S222,2.63288,2.323968,-0.602407,-1.078232,4.196357,0.884715
S223,2.795232,2.53912,0.0159,-1.937108,4.211789,0.974528
S224,3.404407,3.238312,0.503201,-7.025765,5.555773,1.228668
S225,3.27503,3.079208,0.572301,-5.82841,4.905793,1.079782
S226,2.670536,2.024862,0.11596,-2.195413,5.827845,2187190047531084.8
S227,2.011499,1.497421,-0.017506,-0.722571,4.9035,1840283397734269.2
S228,2.215808,1.798856,-0.376045,-1.090267,5.213506,1956628527317830.0
S229,3.433631,2.783184,0.005558,-0.316971,6.755945,2244931824253508.8
S230,3.32739,2.758084,0.344358,-0.077324,6.128355,2299971441199510.0
S231,3.147209,2.519822,0.206351,0.002769,6.557841,2150992102816115.8
S232,3.265765,2.560855,0.19258,0.018739,7.156168,2111026296532901.2
S233,3.332588,2.749947,0.164333,-0.044383,6.306276,2181941289815368.8
S234,3.613284,2.980357,0.367671,-0.054383,6.234999,4331973450370910.5
S235,3.952665,3.436926,0.253583,-0.126225,6.849836,6167672746634469.0
S236,3.852516,3.385372,0.201394,-0.002792,7.448925,5316850791001793.0
S237,3.928078,3.341883,0.149599,-0.011532,8.419112,5161088356039636.0
S238,4.014943,3.203695,-0.280466,-0.16601,8.914314,3747169029157844.5
S239,4.293956,3.241757,-0.445219,-0.382948,10.328972,3676307891420922.0
S240,4.360498,3.581609,-0.684134,-0.439209,9.492496,4227900404591953.5
S241,4.867281,4.026862,0.075801,-2.323837,8.856092,6245407690952652.0
S242,4.633733,4.072346,-0.380964,-1.106941,8.348206,5655031678990581.0
S243,3.798329,3.316431,0.222147,0.031273,6.302004,3094056260596638.0
S244,3.730089,3.230831,0.670159,0.222787,5.921123,3326581350247425.5
S245,4.456309,4.02093,0.34665,-0.116301,6.60506,4907176947778360.0
S246,3.700103,3.031967,0.525729,0.230412,6.320983,2889730347422640.0
S247,4.179299,3.443197,0.216321,0.018167,6.527933,4622764122910781.0
S248,4.239262,3.51337,0.047486,-0.099562,6.524296,4467950896630085.5
S249,4.057582,3.549111,0.508948,0.081764,6.187613,4338213938254569.5
S250,3.985269,3.211975,0.47431,0.094964,6.090806,4304947536657044.0
S251,4.407737,3.315063,-0.036532,-0.160645,7.373481,5456080286551893.0
S252,4.719487,3.798165,-0.312969,-0.342342,7.602649,5616607755099791.0
S253,4.808537,3.952298,-0.543293,-0.389388,8.029738,4602165521405117.0
S254,4.158123,3.27478,0.092521,-0.144595,8.591355,6294009412231325.0
S255,4.75493,3.890688,-0.134936,-0.409659,9.361696,6848902050619304.0
S256,4.549441,3.662216,-0.281721,-0.239474,8.317039,6092936336478187.0
S257,4.193822,3.416786,-0.111938,-0.032976,6.942019,4933398781308755.0
S258,3.775064,3.08126,0.401409,-0.05636,7.313784,1389918068207663.5
S259,4.889645,3.976811,-0.183536,-1.260685,7.968638,0.45587
S260,3.347501,2.959318,0.048212,-0.066144,5.812071,0.430853
S261,3.371015,3.013676,-0.249868,-0.142021,4.802242,0.493883
S262,3.436533,2.825331,0.617399,0.103298,6.63632,0.357753
S263,3.804553,3.156878,0.443112,-0.054602,7.00738,0.374889
S264,3.59901,3.173228,0.236807,0.009777,6.141256,0.412906
S265,3.948399,2.930923,0.123553,-0.381501,8.348422,0.308881
S266,4.480326,3.487685,-0.024987,-0.712173,8.995707,0.336067
S267,3.501279,3.102786,-0.037503,-0.035555,5.85207,0.400526
S268,4.03167,3.375781,-0.356141,-0.419156,6.915516,0.42381
S269,4.949525,4.197648,0.125977,-0.616401,8.671726,0.845158
S270,5.77804,4.990701,-0.376519,-0.821648,9.625752,1.06268
S271,4.502642,3.743225,-0.258717,-0.150236,8.6825,1.363427
S272,4.447742,3.616326,-0.311116,-0.124804,7.81692,1.229829
S273,6.238627,4.684929,-0.091768,-0.108611,15.243044,1.230972
S274,6.320307,4.930612,-0.097913,-0.033182,14.222612,1.384214
S275,6.507056,5.050354,-0.221112,-0.075068,15.072208,1.354786
S276,6.879651,5.188441,-0.062949,-0.203941,16.229934,1.154632
S277,7.183373,5.679009,-0.053733,-0.117547,15.039153,3087392434348005.5
S278,7.820942,6.987783,0.407129,-0.258936,12.246677,8557017934789163.0
S279,7.680872,6.928817,0.39155,-0.193343,13.023355,7215487178987917.0
S280,7.095301,5.798324,0.166817,-0.015128,15.014199,6227129906924965.0
S281,7.410542,5.882458,-0.182424,-0.112621,17.39201,6021862366128877.0
S282,8.388494,6.853516,-0.337273,-0.344484,19.185708,5511289801793839.0
S283,7.952131,6.590773,-0.368194,-0.151433,17.379433,6056348830395453.0
S284,7.909122,6.652746,-0.432412,-0.141207,16.425962,7223988473884517.0
S285,11.088307,9.202285,-0.190717,-2.291066,18.036018,1.3263706261456026e+16
S286,10.308574,8.988298,-0.487243,-2.532517,15.779678,1.168569674342112e+16
S287,5.657531,4.91357,0.260405,-0.042229,8.263043,4863522693400331.0
S288,5.389304,4.566641,0.323897,0.058952,9.536342,3073060103833868.5
S289,5.779499,5.332041,0.172171,-0.216201,9.186979,2211446285004116.2
S290,5.234227,4.193706,0.04287,-0.160991,9.769056,1.358635
S291,5.389751,4.293842,-0.216537,-0.525504,11.947431,0.663725
S292,5.264699,4.220145,-0.464399,-0.553429,11.05136,0.633893
S293,4.607789,3.721475,0.22813,-0.194195,9.292459,0.960247
S294,5.484347,4.526509,0.088452,-0.951431,10.328515,1.178762
S295,6.16079,5.375116,0.321144,-1.253433,10.145173,1.304484
S296,4.933834,4.093991,0.669148,-0.391394,8.794199,0.997366
S297,3.297308,2.906504,0.663801,0.345798,5.664694,0.531856
S298,4.828225,4.131127,0.221804,-0.236443,8.38348,2561553042576151.5
S299,4.891913,4.249801,0.30838,0.024126,8.479042,5214151680879155.0
S300,4.989234,4.387735,0.143804,-0.056294,8.581759,4949977770027003.0
S301,5.439501,4.751491,-0.02203,-0.305733,9.442903,4612900113826933.0
S302,4.758606,3.836468,0.181182,-0.004619,7.862227,5281488376607692.0
S303,4.938618,3.827259,-0.186064,-0.094169,9.391371,6956144016746064.0
S304,5.48923,4.470971,-0.294364,-0.326497,10.193246,7554909221504008.0
S305,5.813601,4.812559,-0.546928,-0.512875,9.272212,6741816396929611.0
S306,5.090935,3.934725,-0.198569,-0.36787,10.846823,7656769761376029.0
S307,5.599217,4.122087,-0.179888,-1.107922,12.32069,9114155992891352.0
S308,3.826048,2.772198,0.19079,-0.053208,8.433672,6191927070077656.0
S309,3.611181,2.47188,0.433081,-0.059879,8.325832,5971165645363539.0
S310,2.832024,1.946297,0.442421,0.024353,7.590882,2848857778884450.5
S311,4.279385,3.515957,-0.207481,-4.260296,6.843321,0.41246
S312,2.79037,2.516749,-0.299298,-0.869926,3.845795,0.352012
S313,2.909165,2.565891,-0.362635,-0.781448,4.906895,0.407348
S314,3.182496,2.812055,-0.311202,-1.070899,5.136282,0.466169
S315,3.25723,2.821068,-0.631153,-0.917701,6.365017,0.520899
S316,4.163461,3.725458,-0.734747,-2.970533,7.346806,0.713185
S317,4.483118,4.082457,-0.748169,-3.731188,8.484582,0.754853
S318,3.536012,3.075841,-0.514963,-1.880456,6.291645,0.538971
S319,4.409235,4.022012,-0.632435,-2.994171,7.922604,0.756665
S320,2.771635,2.373007,-0.486952,-0.39679,4.808765,0.41283
S321,3.023965,2.220105,0.466913,-0.10104,6.803049,0.278429
S322,2.9609,2.351073,0.476082,-0.055594,6.05045,0.305399
S323,2.506905,2.02528,0.783299,0.269867,5.057873,0.275888
S324,2.63824,2.087253,0.670122,0.106786,5.567429,0.255132
S325,3.45764,2.745301,0.358437,0.03026,7.780109,2919874666108487.5
S326,3.708626,2.84931,0.153768,0.000967,8.780127,3295181390455469.0
S327,4.474162,3.968397,-0.109589,-0.407889,7.589068,2848176984740780.0
S328,4.794297,4.250677,0.008166,-0.364179,7.508678,2517801172676197.5
S329,4.609302,4.073656,-0.111205,-0.318196,7.980411,2995047850368629.5
S330,4.48267,3.79599,-0.233462,-0.236136,8.428664,3163277337469259.5
S331,4.232258,3.304061,-0.284768,-0.110956,8.905842,3342362226051709.5
S332,4.386179,3.74941,-0.146086,-0.195705,8.542489,3205995856434713.5
S333,3.988014,2.977083,-0.096332,-0.053339,8.452201,3172110772838378.0
S334,3.853983,2.87098,0.179222,0.01867,8.601087,3227987684015101.5
S335,4.110746,3.374659,0.3519,-0.105367,6.984702,2621358293587842.5
S336,4.082794,3.287561,0.068361,-0.023348,8.025936,3012133531574954.0
S337,4.733461,3.657511,-0.198109,-1.281457,9.439977,0.350916
S338,6.087321,4.982196,-0.738604,-4.643742,11.86458,0.465767
S339,2.291767,1.78392,0.372126,0.049041,4.963841,0.196609
S340,2.252268,1.711834,0.207768,-0.505752,4.774852,0.237342
S341,3.727001,2.73798,-0.240818,-0.982258,9.909607,1.005601
S342,3.655352,2.587189,-0.507427,-0.794306,9.293764,0.958918
S343,3.717828,2.53945,-0.437219,-1.22374,9.802634,1.000572
S344,3.765359,2.801127,-0.200556,-0.340817,9.008695,0.955682
S345,3.382603,2.43263,0.024645,-0.087758,8.168297,0.821298
S346,3.367942,2.476748,0.011158,-0.06184,7.642601,0.788592
S347,4.362575,3.202743,-0.63477,-0.23674,8.668569,0.845532
S348,4.899554,3.953702,-0.359496,-0.170055,9.184291,2764336698057756.0
S349,4.792331,3.965398,0.027641,-0.049987,8.551003,3209191160370333.5
S350,5.519463,4.407745,0.326486,0.054747,10.739655,4030592188007308.0
S351,6.787909,5.360894,0.478642,0.089667,14.162387,3713874292412664.5
S352,7.661986,6.363935,0.502274,-0.035979,15.276647,3134716259232414.5
S353,8.598221,7.373935,0.435096,-0.449936,15.745516,2940551442597682.5
S354,9.163614,8.255028,0.422745,-0.798746,16.521362,2532730605440930.5
S355,8.468218,7.317038,-0.013511,-0.573095,15.790026,3249642867523343.5
S356,7.554154,6.569734,-0.345238,-0.247631,13.522816,4198234555836515.5
S357,7.425172,5.940068,0.455902,-0.226886,15.163193,3113645042475854.0
S358,8.344284,6.739386,0.26572,-0.503637,15.965231,2572134850380608.5
S359,7.252455,5.787688,-0.18145,-0.158104,14.05605,4393065154616159.5
S360,8.080333,5.960468,-0.4751,-1.021891,17.016879,0.389136
S361,10.807209,8.068536,-0.891854,-2.668241,22.004625,0.520484
S362,5.864547,4.682378,0.616919,0.154128,10.745007,4023131224624630.5
S363,6.30152,5.297732,0.890387,-0.145376,11.926664,8584660654001993.0
S364,6.301166,4.858122,0.554515,-0.531981,12.95218,9357419427963646.0
S365,5.899944,4.507,0.470402,-0.845208,12.08057,8929180771296269.0
S366,7.88346,6.727487,0.089683,-2.734741,15.809153,1.1467224873697562e+16
S367,5.190072,3.458302,-0.129628,-0.765514,11.239757,8354078604880437.0
S368,5.499629,4.103568,-0.625395,-1.102977,11.628965,8685460220861800.0
S369,5.770183,4.234485,-0.351119,-1.306692,12.315197,8970504675577115.0
S370,4.595604,3.245219,-0.516353,-0.346131,10.213642,7549014009591780.0
S371,3.915995,3.060824,0.086751,-0.053415,8.307104,6024781449287348.0
S372,4.867283,3.882648,0.11006,-0.667925,9.391157,6927687271900584.0
S373,5.543562,4.767615,0.203375,-1.137949,9.97121,5032958469661149.0
S374,5.224784,4.306469,-0.152207,-1.361295,9.567426,1336735923397974.2
S375,5.044552,4.156001,-0.482827,-2.091833,8.698245,0.701055
S376,4.033259,3.058159,-0.322457,-0.939857,8.168927,0.601707
S377,4.32183,3.514783,0.436307,-1.473139,7.225175,0.733018
S378,3.91365,3.338898,-0.398224,-0.986024,6.367891,0.650537
S379,3.295822,2.81248,-0.346343,-0.455617,5.066975,0.528501
S380,3.489953,3.052253,-0.423533,-0.530616,5.792821,0.607584
S381,3.474232,3.121509,-0.224082,-0.485777,5.144441,0.623003
