Segment,RMSE,MAE,Pearson's r,R²,Max Error,MAPE
S1,3.807168,3.543103,0.310217,0.044772,5.300019,0.860541
S2,3.765047,3.326565,0.307725,0.063438,6.530503,0.855398
S3,3.621309,3.157508,0.364256,0.105681,6.48203,0.888675
S4,3.592977,3.270202,0.486773,0.157024,6.219396,1.0201
S5,4.085061,3.477053,0.151399,0.010947,7.10046,2238782309082322.0
S6,4.690747,4.027218,-0.243189,-0.21031,7.927866,2559084919860365.5
S7,4.405797,3.751222,-0.324667,-0.251098,7.446738,2794760540160477.5
S8,4.469125,3.843439,-0.584402,-0.288516,7.091813,2661557048561783.5
S9,4.465323,3.852341,-0.505324,-0.319306,7.359542,2327737521512134.5
S10,4.793908,4.211383,-0.479568,-0.291764,7.684839,4375447598293843.5
S11,4.64123,4.059662,-0.329318,-0.351475,6.804679,7162892866519588.0
S12,4.941993,4.233579,0.128782,-0.727283,7.870197,1.020089045816454e+16
S13,5.542254,4.833959,0.46494,-1.957625,8.190208,1.3570485500802998e+16
S14,5.901572,5.248034,-0.093149,-2.630601,8.30973,1.4586013252127854e+16
S15,5.852594,5.212689,-0.477614,-2.311343,8.308283,1.4453077612116998e+16
S16,5.190603,4.638244,-0.181468,-1.533185,8.09699,1.3364937836110086e+16
S17,4.410185,4.006125,0.012477,-0.487393,6.92011,9517068244224242.0
S18,3.969504,3.461849,0.054859,-0.246849,6.301907,7971769271002853.0
S19,3.610441,3.078765,0.307839,-0.14109,6.290848,7341380540261451.0
S20,3.367441,2.971355,0.835888,-0.247382,5.482116,7516290404339344.0
S21,3.347226,2.92691,0.731864,-0.243422,5.050668,7267159492022528.0
S22,2.774623,2.384032,0.548217,0.013948,4.330284,4556352166305731.0
S23,2.308757,2.039116,0.451429,0.162003,4.171643,2289134354356174.0
S24,2.549084,2.093477,0.040554,-0.332679,6.34596,844079353920561.4
S25,2.757583,2.176991,-0.428214,-1.810395,6.967787,0.375717
S26,2.806265,2.142465,-0.42581,-1.908931,6.815422,0.356257
S27,2.636648,1.833467,-0.167255,-0.989735,6.711733,0.279439
S28,2.187879,1.454845,0.114454,-0.25668,5.969217,0.227984
S29,1.299957,0.960921,0.489734,0.221449,2.518161,0.206328
S30,2.433705,1.666369,-0.139189,-0.191951,6.750345,0.294834
S31,3.559912,2.382439,-0.192834,-0.189741,9.980543,0.328121
S32,3.280881,2.311793,0.415912,-0.037706,8.454851,0.291976
S33,3.049228,2.271432,0.703951,0.132955,7.824659,0.304051
S34,3.654568,2.992834,0.362982,0.057066,7.774189,2044324082931867.2
S35,4.268892,3.55372,0.030201,-0.070136,8.441556,4627388569128153.0
S36,4.70116,4.010515,-0.106865,-0.100369,8.249101,7414903755738113.0
S37,5.169138,4.560092,-0.307141,-0.178794,8.002096,1.013827927693501e+16
S38,7.520145,6.07789,-0.516475,-0.156647,18.058767,1.0490975867002764e+16
S39,10.856704,8.137459,-0.450352,-0.130674,27.892749,1.0718250322437992e+16
S40,10.57705,8.14224,0.120508,-0.031456,26.700374,1.2657233596295798e+16
S41,10.604429,8.522419,0.293481,0.011355,26.145366,1.4652797656422088e+16
S42,10.572567,8.229361,0.169115,0.011093,26.061026,1.567682929221333e+16
S43,10.497772,8.361429,0.074656,0.004569,25.85452,1.73702170169918e+16
S44,10.455392,8.681087,0.312939,0.015431,24.912877,1.8325564967935956e+16
S45,10.48311,8.621476,0.318778,0.01572,25.015478,1.769867868662476e+16
S46,10.564036,8.097023,-0.11552,-0.028506,27.046022,1.2584484999955042e+16
S47,10.680888,7.532613,-0.217481,-0.091064,28.179971,8000936421159552.0
S48,10.890174,6.894416,-0.324054,-0.192881,29.577902,4503667106304913.0
S49,11.526423,7.267368,-0.493292,-0.388221,30.701042,2809291404358187.5
S50,9.624768,6.344978,-0.282557,-0.155392,29.024554,3820435689575733.5
S51,6.525784,5.948476,-0.674713,-0.572562,11.584299,8188105571313107.0
S52,6.363879,5.749793,-0.667581,-0.522473,12.985927,4873617999855039.0
S53,5.161905,4.901418,-0.198865,-0.047422,8.686399,0.748051
S54,5.251419,4.920767,0.644356,-0.05243,8.228234,0.614606
S55,4.904175,4.371547,0.964476,0.080649,7.759203,0.571406
S56,4.884995,4.251376,0.749585,0.014944,7.851725,0.51255
S57,5.201454,4.384344,0.314147,-0.248206,8.792966,0.407283
S58,6.292444,5.39103,-0.165692,-0.509334,9.600644,2.64592
S59,6.808948,5.967046,-0.467607,-0.869494,9.505687,2.767306
S60,7.115712,5.955619,-0.780508,-1.014662,10.77567,2.717211
S61,6.164245,4.928408,-0.812352,-0.505978,10.875341,2.511422
S62,5.308613,4.476863,0.161626,0.02128,9.128533,2391865327446177.5
S63,5.473568,4.735367,0.526739,0.036216,8.905844,5670926645985428.0
S64,6.12261,5.465884,0.66977,-0.294766,9.836944,9965862718200824.0
S65,6.807322,6.158931,0.744218,-1.478175,10.450859,1.125330576789731e+16
S66,7.775791,7.302473,-0.166854,-2.203617,10.973654,1.204090315203121e+16
S67,8.086256,7.618597,-0.400423,-0.866575,10.877888,1.2089494364910754e+16
S68,7.471569,6.849213,0.35713,-0.38321,10.674979,1.1657010314994646e+16
S69,6.589124,5.727204,0.641889,-0.051285,10.150036,1.069386787158541e+16
S70,5.690345,4.575357,0.525912,0.172482,9.347829,9447462072053484.0
S71,5.763752,4.878618,0.532614,0.219766,10.749674,7479574282957249.0
S72,5.647222,4.685722,0.643745,0.247569,11.706231,6759904316703008.0
S73,5.690385,4.892482,0.682395,0.227569,11.33718,5800721925976116.0
S74,6.039383,4.820797,0.441267,-0.022283,13.581126,3098456952972522.0
S75,7.380987,5.834893,0.227977,-0.666919,14.81876,981405740858125.4
S76,8.156644,6.619052,-0.027047,-1.903622,15.828903,0.507178
S77,8.762421,7.172123,-0.458934,-3.067771,16.724379,0.532959
S78,8.321648,6.860205,-0.464605,-2.414172,15.456235,0.510697
S79,8.338491,6.165508,-0.743721,-1.158162,21.142282,0.436159
S80,7.43518,5.281539,-0.233,-0.659083,18.682204,0.370449
S81,6.779394,4.693636,0.171437,-0.27902,17.06669,0.343945
S82,6.692805,4.93021,0.229987,-0.124317,17.038525,0.416294
S83,6.588392,5.121839,0.048865,-0.04899,16.643406,0.494354
S84,6.7611,5.555592,0.110399,-0.003793,16.256039,0.645455
S85,6.965577,5.747234,-0.226735,-0.065427,16.202099,0.671509
S86,7.786209,6.601335,-0.441651,-0.126929,17.398095,3601500849810484.0
S87,7.721626,6.715781,-0.536115,-0.146955,16.741615,3921083034768135.5
S88,7.761433,6.661628,-0.664063,-0.153731,16.860349,4183580968548959.5
S89,8.17568,6.941221,-0.550468,-0.133889,17.38948,3928851368825380.5
S90,7.986266,6.676517,-0.272442,-0.056828,17.546848,3613275511036244.0
S91,7.064328,6.477933,-0.140495,-0.076467,11.121061,4173733847963712.5
S92,7.586604,6.946997,-0.425001,-0.351968,11.837874,4442753744604908.0
S93,7.531341,6.775761,0.03406,-0.201746,11.514505,4321393368946310.5
S94,7.228721,6.352994,0.185454,-0.077046,10.808025,4056251446884252.0
S95,7.284709,6.527776,0.135558,-0.035471,10.077264,3125957508557117.5
S96,7.697924,6.838195,-0.125872,-0.112554,11.134411,2770985474777636.5
S97,7.795298,7.303688,-0.136824,-0.116996,12.015464,1811717440597829.0
S98,7.942911,6.743774,-0.376634,-0.286629,13.974057,1.97264
S99,8.535987,7.317128,-0.68581,-0.563001,15.00861,1.899621
S100,8.313227,6.788154,-0.739324,-0.462494,16.042686,1.63776
S101,6.390848,5.459547,-0.373483,-0.115701,12.662715,1.74657
S102,5.662123,5.102446,0.558958,-0.212279,9.167817,2.22554
S103,6.304,5.709327,0.456465,-3.404895,10.311363,2.798446
S104,7.508802,6.975524,-0.306616,-11.188714,12.705824,3.41112
S105,6.228992,5.827746,-0.341635,-8.493082,8.482282,2.121918
S106,4.956784,4.613789,0.244863,-4.703202,6.78133,1.62185
S107,4.204233,3.973622,0.041296,-3.461963,6.386374,1.225621
S108,3.513061,3.006369,-0.149484,-2.936714,5.811228,0.753098
S109,3.464737,3.012037,-0.364345,-2.991582,6.546381,0.689173
S110,2.945372,2.533277,0.033903,-5.568331,5.429929,0.645904
S111,2.516529,2.271343,0.437895,-3.893695,3.993923,0.56356
S112,2.279709,1.949869,0.471553,-2.89375,3.564796,0.504928
S113,2.570757,2.156588,0.192375,-1.534599,5.567895,1.603551
S114,2.369652,1.863446,-0.076786,-1.272679,6.076411,1.601248
S115,2.497175,2.023982,-0.421216,-1.048517,6.240266,1.646902
S116,2.472213,1.948029,-0.447071,-0.901572,6.193402,1.607238
S117,2.365632,1.772046,-0.105405,-0.399954,5.53,1.437545
S118,2.368109,1.69193,0.057935,-0.187511,5.946057,1.49699
S119,2.662956,1.886567,0.102046,-0.062339,6.020725,1.495771
S120,2.24773,1.648899,0.575511,0.277979,4.636577,1.186073
S121,1.949275,1.516827,0.857064,0.450181,4.162342,1.059408
S122,2.451817,1.883149,0.650137,0.240558,4.744208,1.143623
S123,3.097472,2.55354,0.509868,0.048096,6.713195,1.171292
S124,2.955031,2.606893,0.671237,0.040087,5.505195,1.164005
S125,3.340706,2.889152,0.461707,-0.16649,5.40009,2026653496723938.0
S126,4.052944,3.607016,-0.091951,-0.653937,6.393423,2388432383570218.5
S127,4.162763,3.574214,-0.394342,-0.722393,6.665187,2497123495467076.0
S128,4.118746,3.675149,-0.435292,-0.62765,6.686574,2509471014565437.0
S129,3.814469,3.372192,-0.304523,-0.394474,6.310148,2368198348454390.0
S130,4.00957,3.310323,-0.513027,-0.385031,7.07941,2656902203046926.0
S131,4.038758,3.126143,-0.576792,-0.291756,7.413705,2782363368876223.0
S132,3.600582,2.977015,0.054438,-0.02491,6.846848,2569622029438520.0
S133,3.344384,2.717459,0.578199,0.149042,6.637385,2491010384392877.0
S134,3.343635,2.699048,0.465291,0.12148,6.915005,2595201161772093.0
S135,3.325623,2.497901,0.298566,-0.019888,7.662202,2875624322789777.0
S136,3.488208,2.751199,0.160041,-0.056699,8.144108,3056483479505422.5
S137,2.665306,2.263907,0.27095,0.071695,4.294597,0.384627
S138,3.364674,2.874942,-0.287251,-0.627316,6.193899,0.420812
S139,4.32805,3.70179,-0.562887,-0.641639,7.315276,2745422743052704.0
S140,4.500294,3.791761,-0.579926,-0.431451,7.824819,2936654177600145.5
S141,4.469663,3.714989,-0.688517,-0.374553,8.341645,3130619109471414.0
S142,4.113152,3.098975,-0.545293,-0.346954,8.18677,3072494526780664.0
S143,3.917106,2.8091,-0.282192,-0.646285,8.084987,3034295370041277.0
S144,4.033229,3.08224,-0.266507,-0.776042,8.484391,3184191678838800.5
S145,3.789295,2.903913,-0.211959,-0.577464,8.389855,3148712320974376.0
S146,3.603757,2.835612,0.063452,-0.550656,7.608459,2673132350444038.5
S147,3.448554,2.835291,0.356355,-0.37116,6.97868,2619098387294828.5
S148,3.448521,2.776506,0.532866,-0.632872,6.982404,2620495929319195.5
S149,3.448581,2.839863,0.548558,-0.573992,6.841399,2567576832257741.5
S150,3.297594,2.681668,0.353124,-0.414533,5.429098,2034420592291286.0
S151,2.918669,2.426952,-0.028681,-0.551506,4.948634,0.949271
S152,3.20882,2.732382,-0.553963,-1.498146,6.39786,0.532025
S153,3.02067,2.668378,-0.085697,-0.502241,5.748181,0.496078
S154,3.361086,2.789028,0.060514,-0.190304,7.381841,0.460918
S155,3.282188,2.81809,0.236312,-0.066705,6.27905,0.458254
S156,3.072146,2.622356,0.450689,0.060939,5.647393,0.424549
S157,3.042407,2.59016,0.567948,0.146382,5.892339,0.41312
S158,3.168872,2.814047,0.53563,0.147178,6.541585,0.461078
S159,3.441634,3.136462,0.265406,0.029172,6.121805,0.52424
S160,4.313806,3.800973,-0.130915,-0.134921,8.608218,0.59621
S161,4.320022,3.799761,-0.018213,-0.237846,7.2432,0.527353
S162,4.432705,3.847331,0.04808,-0.55218,7.882458,0.455594
S163,4.719143,4.043697,-0.124039,-1.016223,8.382796,0.457792
S164,4.836769,4.130255,-0.142445,-0.963206,8.194198,0.447128
S165,4.033298,3.50805,0.269059,-0.409661,6.981737,0.393183
S166,3.054172,2.635156,0.64206,0.106011,6.405282,0.357487
S167,3.504674,3.083328,-0.12296,-0.101242,6.550368,0.433983
S168,3.782428,3.414609,-0.349909,-0.224115,6.704208,0.455585
S169,3.931124,3.627845,-0.059727,-0.623623,7.508838,0.391054
S170,4.207316,3.759222,0.271028,-2.156912,8.396923,0.327791
S171,4.504614,3.976076,0.146224,-2.603827,8.815219,0.335829
S172,3.319724,3.064611,0.357122,-1.330752,5.277963,0.280342
S173,2.742385,2.378596,0.482332,-0.400299,4.463695,0.2223
S174,3.303149,2.983165,0.299364,-0.003471,6.431621,0.532774
S175,3.722191,3.300922,-0.266005,-0.223832,7.256459,0.597919
S176,3.706297,3.138482,-0.574377,-0.257526,7.730496,0.614055
S177,3.57441,3.029018,-0.651013,-0.204351,7.498319,0.608421
S178,3.699591,3.175881,-0.540389,-0.179431,7.069022,0.626198
S179,3.682547,3.204285,-0.538476,-0.222927,7.110848,0.653782
S180,3.714369,3.123765,-0.607239,-0.422211,7.773207,0.711889
S181,3.751417,3.157003,-0.332956,-0.863237,7.625539,0.746373
S182,3.91306,3.411427,-0.0592,-1.48348,7.799008,0.80368
S183,4.612667,4.041592,0.548083,-2.6746,8.596043,1.690421
S184,4.818092,4.21804,-0.152785,-3.681097,9.35643,1.808117
S185,4.681238,4.058172,-0.157305,-3.768877,9.701032,1.792405
S186,3.756477,3.023803,-0.422657,-2.658166,9.196951,1.341066
S187,3.167587,2.604249,-0.020263,-0.727285,7.668228,1.102979
S188,2.886837,2.208457,0.133095,-0.299298,6.930817,0.964931
S189,2.515189,1.586681,0.415257,-0.080333,7.513375,0.931376
S190,2.401391,1.726408,0.460829,0.02995,6.119327,0.839867
S191,2.69617,2.075685,0.32752,-0.055023,5.389175,0.889187
S192,2.84316,2.23594,0.203145,-0.116942,5.048716,0.904481
S193,2.947526,2.352479,0.109424,-0.178066,5.245069,0.929182
S194,3.485736,2.898521,-0.077343,-0.311789,5.686286,1.506616
S195,3.479387,2.919524,-0.614029,-0.618782,6.4179,1.114136
S196,3.672777,3.219159,-0.770369,-0.804185,6.609807,1.162324
S197,3.714949,3.288293,-0.763608,-0.70998,6.548773,1.149778
S198,3.346827,2.937704,-0.373433,-0.413605,6.115457,1.059533
S199,3.376528,2.90184,0.170392,-0.605971,6.612043,2256547545942420.0
S200,4.039931,3.398202,0.236148,-1.780844,7.430666,2788728869179540.5
S201,4.492281,4.015172,0.058899,-2.991545,8.306868,3117567302451326.5
S202,4.392045,3.797746,-0.234217,-1.791053,8.065096,3026830278358941.5
S203,3.917432,3.12712,0.013793,-0.675865,7.222545,2710620914222221.5
S204,3.69788,3.003998,0.106783,-0.48182,6.811669,2556419164180931.0
S205,3.933228,3.299519,0.129338,-0.473253,6.967794,2615012871832867.5
S206,3.767939,3.30009,-0.076056,-0.483926,6.915506,1893680702016158.2
S207,3.731237,3.353871,-0.086212,-0.374243,6.850355,1661816440550693.8
S208,3.454481,2.901922,0.118964,-0.186727,6.848404,1646828648640789.2
S209,3.205764,2.791546,0.426465,-0.198941,6.030707,1783040019370609.2
S210,3.482351,3.035446,0.007613,-0.378869,6.295154,1902159216204643.0
S211,3.041179,2.557669,-0.084355,-0.237707,5.997021,2.246421
S212,2.75094,2.111282,0.086866,-0.146376,5.689894,1.361974
S213,2.776051,1.888267,0.078817,-0.242824,6.279436,1.138605
S214,2.5744,1.891737,0.176095,-0.027171,5.913647,1.458492
S215,2.600177,2.158223,0.206541,-0.393366,4.759437,1.905471
S216,2.907315,2.284381,-0.046419,-0.724141,5.650144,2.193972
S217,2.602573,2.016958,-0.395548,-0.936982,5.414371,0.767458
S218,2.692171,2.318034,-0.57323,-1.104407,4.52319,0.772128
S219,2.778487,2.485646,-0.568946,-1.243821,4.801661,0.898338
S220,2.840214,2.459836,-0.645513,-1.399102,4.940329,0.928997
S221,2.813035,2.564014,-0.371242,-1.267564,4.998701,0.936833
S222,2.821913,2.552984,-0.238449,-1.387366,5.024065,0.920452
S223,2.803301,2.60389,0.141609,-1.954092,4.540893,0.950483
S224,3.025992,2.834837,0.4964,-5.340729,5.057078,1.074807
S225,2.913966,2.594968,0.218655,-4.405774,5.006465,1.004621
S226,2.753168,2.308923,0.284927,-2.396217,5.618245,2108527174039680.0
S227,2.854561,2.17556,-0.165318,-2.469096,6.59577,2475392276185125.5
S228,2.849272,2.298705,-0.281638,-2.456251,6.651327,2496242816559944.0
S229,3.57194,2.8228,-0.186701,-0.425206,7.34766,2524170388449206.5
S230,3.396743,2.782255,0.080203,-0.122701,6.422295,2203445790386078.0
S231,3.116728,2.500715,0.256665,0.021992,6.229229,2180513461083507.8
S232,3.199575,2.543198,0.265425,0.058112,6.213002,2201717534029074.8
S233,3.121807,2.542474,0.294499,0.08355,7.044159,1618560379439714.0
S234,3.20565,2.671761,0.509333,0.170099,6.826672,3174511529209738.5
S235,3.542921,3.020265,0.493123,0.095167,6.78675,5555048051793264.0
S236,4.187211,3.56898,-0.027752,-0.1846,8.27038,6094873972687868.0
S237,4.527398,3.912479,-0.386276,-0.343745,8.692656,6371531111107153.0
S238,4.242043,3.307434,-0.341459,-0.301648,8.719011,4516128641533842.0
S239,4.376196,3.407424,-0.510358,-0.436429,9.469153,4079534569067796.5
S240,4.445361,3.41252,-0.617145,-0.495773,9.940159,4031240518703664.0
S241,3.40128,2.816287,-0.305853,-0.623124,5.999739,3993837560848399.5
S242,3.955754,3.515092,-0.210035,-0.535497,6.567314,3953749519365298.5
S243,4.060817,3.622867,0.120503,-0.107243,6.905352,4062743761047074.5
S244,4.190379,3.867166,0.346136,0.019138,6.273742,4144373643502988.0
S245,3.93502,3.519864,0.613473,0.129588,5.797666,4203452163654809.5
S246,3.675798,3.238215,0.678345,0.240489,5.66063,3846435120344532.0
S247,3.945173,3.199991,0.361057,0.125091,6.553199,4553736100342187.0
S248,4.267509,3.346833,0.117264,-0.114264,6.749731,4653506219387169.0
S249,4.58269,3.575441,0.058262,-0.17128,7.278799,4847849491157135.0
S250,4.608882,3.521835,-0.020953,-0.210435,7.718239,4643268261414261.0
S251,4.760392,3.726615,-0.166698,-0.353796,8.334869,4321163385125338.5
S252,4.891322,3.931225,-0.318854,-0.44187,8.068069,4330529070910418.0
S253,4.811594,3.970928,-0.241122,-0.391156,8.33804,3755894753435874.5
S254,3.839565,3.115369,0.264435,0.024064,7.06009,3455218079233974.5
S255,4.084265,3.343892,-0.022765,-0.040048,8.177339,4439038087262341.5
S256,4.591025,3.959872,-0.481979,-0.262237,7.353329,5506511895419163.0
S257,4.424521,3.689154,-0.098055,-0.149749,8.52089,5991063411707191.0
S258,3.631519,3.191758,0.171384,0.022448,6.586891,2472059875170849.0
S259,3.758296,3.426683,-0.020688,-0.335572,6.112289,0.464143
S260,3.715913,3.204136,0.045642,-0.313728,6.357926,0.417126
S261,2.904251,2.481177,0.539857,0.152342,5.682933,0.340571
S262,3.643661,2.999238,0.297474,-0.008053,7.391206,0.382235
S263,3.856479,3.282403,0.175354,-0.083585,6.712732,0.411085
S264,3.739291,3.057895,0.346443,-0.06892,6.968531,0.352524
S265,3.91469,2.991776,0.294025,-0.358013,7.595196,0.299367
S266,5.067181,4.014177,-0.147222,-1.190086,8.378326,0.363122
S267,4.645171,3.76064,0.056731,-0.822733,7.403197,0.347828
S268,3.668674,3.056564,0.408922,-0.17511,6.211601,0.32915
S269,3.936278,3.214847,0.402144,-0.022336,6.855932,0.817123
S270,4.652573,3.988889,-0.213778,-0.181109,7.345334,1.160952
S271,4.568296,3.673492,-0.410467,-0.184024,7.822073,1.209355
S272,4.460145,3.492668,-0.334841,-0.131086,7.609186,1.19301
S273,6.426353,4.735514,-0.405268,-0.176332,16.153878,1.198472
S274,6.564862,5.050696,-0.306241,-0.114684,14.871507,1.278134
S275,6.251716,4.919433,0.158865,0.007649,13.794714,1.361859
S276,6.157318,4.810828,0.341225,0.035604,13.998551,1.276262
S277,6.791418,5.508331,0.081977,0.001082,14.77278,3201964008868311.5
S278,7.002377,5.748136,0.11106,-0.009198,14.589853,6589000066723691.0
S279,7.442086,6.333543,0.214682,-0.120298,13.952313,7318864306034456.0
S280,7.75949,6.679738,-0.283012,-0.214075,14.483357,7538597934253613.0
S281,7.483144,6.100344,-0.366894,-0.134529,15.421961,6979280884531713.0
S282,7.84509,6.395182,-0.324633,-0.175935,17.497331,5894319448901824.0
S283,8.060589,6.627407,-0.210992,-0.183056,17.86764,5764693279077141.0
S284,7.933161,6.261282,-0.161735,-0.148154,18.389875,5451275058339481.0
S285,5.951105,5.2149,0.430041,0.052015,9.472143,5971195894541039.0
S286,6.523491,5.972802,0.16973,-0.414644,10.06745,7391397780433008.0
S287,6.719157,5.880208,-0.138743,-0.470073,10.35411,7659937668413917.0
S288,6.266022,5.573768,0.207802,-0.272127,9.302503,6882601736030981.0
S289,5.405863,4.765678,0.13023,-0.064033,8.764819,2571127395143968.0
S290,5.14507,4.156068,-0.048027,-0.121777,10.074604,1.846362
S291,5.613625,4.605733,-0.325662,-0.654866,11.920552,0.700891
S292,6.086582,4.753741,-0.571658,-1.076306,12.573898,0.669931
S293,5.123584,3.741567,-0.329701,-0.476515,12.626766,0.572599
S294,4.064932,3.455037,-0.072197,-0.072037,7.807054,0.646725
S295,4.455666,3.589572,-0.493561,-0.178684,8.595939,0.77483
S296,4.436347,3.6761,-0.253542,-0.124946,7.351589,0.817155
S297,4.144972,3.51933,-0.007708,-0.033798,7.237315,0.708841
S298,4.195781,3.586704,0.542602,0.066263,7.281382,2706989736902665.5
S299,4.942029,4.274885,0.140223,0.004028,8.170134,5818985486134981.0
S300,5.089478,4.227899,-0.072863,-0.099167,8.586914,6313139577548489.0
S301,5.458452,4.621422,-0.362181,-0.314846,8.622704,6455472841371782.0
S302,5.374752,4.344441,-0.370695,-0.281619,9.002734,6138953742170689.0
S303,5.116375,4.135102,-0.331807,-0.174352,9.051457,5962087852184639.0
S304,5.180946,4.203008,-0.496007,-0.181684,8.760532,6147436009358864.0
S305,5.10217,3.969498,-0.340013,-0.165259,9.0936,5603687152948846.0
S306,4.311716,3.305712,0.144305,0.018817,8.268938,5363506581941476.0
S307,4.037911,3.0061,0.016945,-0.096259,8.438845,6225642142788059.0
S308,4.195511,2.926172,0.086127,-0.266436,9.386473,6946030808482835.0
S309,4.449811,3.090822,-0.020063,-0.609314,10.215869,7413565623698829.0
S310,3.082062,2.225788,0.448148,-0.155531,8.307398,3117766211434866.5
S311,2.505705,2.276098,-0.27492,-0.803463,3.687387,0.316297
S312,2.910652,2.636555,-0.354638,-1.034611,4.168226,0.362609
S313,2.89213,2.68978,-0.366598,-0.760646,4.667222,0.38091
S314,2.966886,2.631767,-0.564338,-0.799803,4.860344,0.373888
S315,3.134703,2.848851,-0.666553,-0.776139,5.066167,0.473632
S316,2.867229,2.493199,-0.583687,-0.883062,5.023633,0.45257
S317,2.726928,2.336367,-0.583561,-0.75048,5.369056,0.420919
S318,2.645821,2.200047,-0.534346,-0.612705,4.930526,0.392346
S319,2.659494,2.167224,-0.351737,-0.453109,5.345698,0.384698
S320,2.681269,2.334054,-0.019037,-0.307194,4.940841,0.414574
S321,2.78325,2.270453,0.353544,0.067274,5.4769,0.375271
S322,2.301021,1.883498,0.787629,0.362485,4.461676,0.295571
S323,2.35058,1.927741,0.755125,0.358086,4.267719,0.281104
S324,2.271296,1.740751,0.808637,0.337975,4.690706,0.223059
S325,3.305095,2.559604,0.434853,0.113939,7.360308,2762323363844340.5
S326,3.833649,3.06526,0.11871,-0.067526,7.838099,2941638311307755.0
S327,4.603063,3.984649,-0.238514,-0.49018,7.973335,2992392377908344.5
S328,5.20616,4.623394,-0.296348,-0.608631,7.788452,2917236082146805.0
S329,5.284215,4.949872,-0.186815,-0.73249,7.709643,2572696149014166.5
S330,5.065126,4.687566,-0.057473,-0.57824,7.326848,2664817054212048.5
S331,4.79741,4.322233,-0.237533,-0.427468,7.609648,2855900658101720.0
S332,4.29145,3.809382,0.17985,-0.144615,7.314595,2745167276363840.5
S333,3.665889,2.797302,0.552633,0.109951,7.744597,2906547163731209.5
S334,3.734696,2.747878,0.380549,0.078477,8.286809,3110039160374206.0
S335,3.940134,3.100078,-0.010164,-0.015518,8.459036,3174675948126134.0
S336,4.09229,3.389347,-0.059005,-0.028114,8.636615,3241321341311870.0
S337,3.548141,2.816317,-0.152283,-0.281907,7.399138,0.342763
S338,4.349523,3.19323,-0.697911,-1.881363,8.634642,0.301575
S339,3.814089,2.916427,-0.707301,-1.633918,9.050169,0.294715
S340,2.202676,1.627472,-0.257264,-0.440173,4.460694,0.185036
S341,2.63622,1.79464,0.39694,0.008245,7.028108,0.690458
S342,3.022848,2.146898,-0.142089,-0.227074,8.035035,0.81218
S343,3.057057,2.065871,-0.530158,-0.503532,8.65794,0.85208
S344,3.620914,2.507952,-0.568105,-0.239918,8.378374,0.860168
S345,3.277289,2.248631,0.123024,-0.02108,7.828547,0.787677
S346,3.200154,2.410287,0.217734,0.041324,7.496326,0.77849
S347,3.894507,2.796035,0.131529,0.014407,7.980862,0.823638
S348,4.461561,3.360027,0.177461,0.029787,8.794441,3300553434210985.5
S349,4.691307,3.6655,0.101585,-0.006186,9.326484,3500229155589742.0
S350,5.653769,4.489755,0.150098,0.008185,11.168867,3575095494595273.5
S351,7.375867,5.776798,0.020065,-0.074867,16.166507,3430985185419013.5
S352,7.857682,6.441553,0.343404,-0.089575,15.46629,3171685933273530.0
S353,8.266298,6.927295,0.577554,-0.340151,15.434522,2883365259949288.5
S354,8.901175,7.929546,0.385375,-0.697192,15.826777,2925258194043051.5
S355,9.020488,7.972579,0.349114,-0.78497,16.803947,2440386284171533.5
S356,8.227783,6.90163,0.606434,-0.480063,16.007704,2621705596179106.5
S357,8.106103,6.725163,0.46395,-0.462229,15.671455,2889965022493222.5
S358,8.162077,6.51045,0.172202,-0.438687,16.398497,2936064356168946.5
S359,7.765769,6.244177,-0.334194,-0.327842,15.790882,3471616661257149.5
S360,7.600148,5.787385,-0.618204,-0.788724,16.28085,0.407625
S361,8.401254,6.318591,-0.803925,-1.216761,17.515513,0.420511
S362,7.46641,5.535634,-0.495983,-0.371069,16.582329,2997147916404869.5
S363,5.442938,4.283326,0.7028,0.145476,9.625213,6783464748033611.0
S364,5.349451,3.702335,0.610101,-0.104155,11.748073,8409093827328456.0
S365,5.969516,4.563044,0.292347,-0.888982,12.46636,9136893166210070.0
S366,6.24433,4.980188,0.400603,-1.343141,12.335329,9237570009980030.0
S367,6.12144,4.883841,0.541977,-1.456019,12.216425,9053788242286202.0
S368,6.043994,4.76558,0.234146,-1.539895,12.151286,8842339360881561.0
S369,5.712365,4.291435,-0.134297,-1.260696,11.666975,8515618970514528.0
S370,5.137198,4.004914,0.071156,-0.682111,10.658532,7861794633212195.0
S371,4.854124,3.853474,0.319817,-0.61859,10.124464,7078775908699455.0
S372,4.813383,3.870739,0.481581,-0.631189,9.08832,6637122905241988.0
S373,4.492845,3.654945,0.348114,-0.404308,8.194482,5586466889173657.0
S374,4.102957,3.540246,-0.102422,-0.456154,6.709899,1834991668172109.0
S375,4.209598,3.646517,-0.495356,-1.15304,7.383853,0.564234
S376,4.059072,3.471173,-0.385649,-0.964766,8.858103,0.514159
S377,3.038587,2.772452,-0.108912,-0.222522,4.98285,0.472752
S378,2.97806,2.561893,-0.16026,-0.149972,4.927013,0.45098
S379,3.023161,2.588201,-0.332711,-0.224735,4.667982,0.467642
S380,2.976558,2.597062,-0.074192,-0.113412,4.845766,0.475547
S381,2.842974,2.573125,0.372568,0.005094,4.171593,0.487781
S382,3.150728,2.889625,0.267201,-0.471603,4.089087,0.628599
