Segment,F1,F2,F3,F4,F5,F6
S90,4.30059,6.085843,5.2521152,5.7897,7.6015897,6.206513
S91,5.293585,6.373995,5.617425,5.441859,7.7173834,5.9333515
S92,5.0732346,6.2349653,5.010496,5.0585446,7.996924,6.3868074
S93,5.21036,5.682397,5.0827446,5.637904,7.16252,5.3812637
S94,5.6516066,5.509942,4.910428,5.0914235,7.3433943,5.42847
S95,5.5850115,5.5028234,4.961347,5.4073215,6.437986,5.8125906
S96,6.5122685,5.8976974,5.029751,5.836189,6.564727,6.177093
S97,5.0421877,5.2843184,4.783711,5.177168,7.5078225,5.7140307
S98,4.411618,4.7166405,4.966759,5.006031,6.3049026,5.085374
S99,5.8545723,5.4425097,5.430396,4.936092,6.2980733,5.990433
S100,5.5590625,5.892698,4.864813,5.251005,6.591407,6.3050666
S101,5.7615423,6.18897,5.181687,5.9573283,7.61531,5.6562243
S102,5.3758526,5.4312468,5.246368,5.3488216,7.4246645,5.6081576
S103,4.377566,4.6018558,4.546536,4.7055316,6.6199923,5.117015
S104,5.412658,6.48325,4.7482405,5.04512,6.715844,5.7455573
S105,5.5621047,6.462315,5.1634374,5.5742226,7.445569,6.6554885
S106,5.266666,6.1141086,5.236955,5.6339602,7.4534855,5.1005454
S107,6.089386,5.004981,4.8684382,4.8090954,7.5674124,5.0458565
S108,4.5865827,4.5963,4.3922954,5.237877,6.1094217,5.0064945
S109,5.3694224,5.2054477,5.1394143,5.154065,5.945256,5.380318
S110,4.0604143,5.5065,4.778304,4.472452,6.7965803,5.9463296
S111,3.9832096,4.3989015,5.366881,4.865432,5.6616535,4.9094973
S112,5.0734305,4.4208465,5.1468787,4.0455375,6.258103,4.4764366
S113,4.2185707,3.8270469,4.853426,4.316883,5.022444,4.588953
S114,5.312213,4.983196,4.964395,4.72042,5.549951,5.044176
S115,4.9741764,6.0917196,5.2253957,4.6282477,6.759005,5.8896017
S116,4.3779,5.3945713,4.8762465,4.8884625,7.112995,5.0794697
S117,3.229828,5.448679,4.7325416,3.9391916,7.2062225,4.019181
S118,3.7806842,4.290455,4.7344894,3.5141375,5.9626923,4.449707
S119,4.6099715,5.4556293,4.4971194,3.833734,5.6946654,4.6979413
S120,4.8775516,4.9552937,4.5865808,4.013382,6.499277,4.11271
S121,5.0976396,5.2911777,4.7363706,4.592751,6.124649,3.8705056
S122,5.4121366,3.5825238,4.792943,4.245479,5.2269845,3.964312
