Segment,F1,F2,F3,F4,F5,F6
S879,7.246861,7.434817,8.100869,10.078118,9.294584,8.336323
S880,6.2624617,6.9593024,7.3888946,10.018991,8.7390375,7.7880683
S881,5.4601583,6.5901694,6.8457007,9.966407,8.291257,7.3832436
S882,4.9818935,6.36474,6.5521517,9.932511,8.0391445,7.1471376
S883,4.823624,6.2845535,6.484025,9.919184,7.96514,7.0763097
S884,4.8819017,6.2957163,6.5528646,9.914764,7.9977117,7.1035967
S885,5.0597715,6.3602858,6.689339,9.905034,8.1053705,7.185807
S886,5.4904814,6.535715,6.9887676,9.886927,8.367001,7.4097247
S887,5.991081,6.7232375,7.377858,9.889155,8.621717,7.6574645
S888,6.475411,6.8974786,7.743977,9.866891,8.913705,7.8513484
S889,6.997383,7.1452417,8.133517,9.834927,9.255505,8.132378
S890,7.687154,7.4374814,8.637425,9.828371,9.644035,8.510306
S891,8.632754,7.837484,9.3224125,9.788016,10.221014,8.998918
S892,9.518882,8.175278,9.983128,9.782973,10.708681,9.420891
S893,10.107553,8.39263,10.411435,9.773406,11.068349,9.654722
S894,10.95519,8.863917,10.99159,9.705796,11.69873,10.197852
S895,11.507183,9.030954,11.444888,9.786365,11.825453,10.442531
S896,11.438248,8.935483,11.420161,9.810999,11.790213,10.262891
S897,10.36437,8.581573,10.635601,9.869964,11.179401,9.763211
S898,9.117218,8.145982,9.673776,9.940047,10.445929,9.219673
S899,8.063739,7.7393303,8.840521,9.986906,9.8166895,8.729506
S900,7.184174,7.3692813,8.144312,10.005933,9.296297,8.291423
S901,6.4452276,7.038754,7.5768123,10.005356,8.861274,7.9090085
S902,6.134458,6.9147034,7.3285575,9.965908,8.718351,7.771529
S903,5.915806,6.777732,7.221154,9.965393,8.52923,7.6476674
S904,5.763423,6.676372,7.1444077,9.909881,8.501646,7.5024495
S905,5.64582,6.613353,7.06612,9.89767,8.432275,7.466899
S906,5.8013787,6.665147,7.210315,9.885325,8.5387335,7.5539956
S907,6.134473,6.78757,7.477105,9.885858,8.722538,7.7177606
