Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.14896181949078532,0.15336736594768535,0.2413287711569586,0.2859139313503384,0.1704281120542321,CNN-LSTM
S2,0.24296313132641345,0.21741470979747732,0.20582916058655,0.19458620477092595,0.13920679351863294,1D-CNN
S3,0.15203884631713316,0.23258039811151524,0.24046629707726347,0.26831046327808117,0.1066039952160073,CNN-LSTM
S4,0.19262710717322015,0.2738250482671788,0.17869630943510112,0.22921982181872147,0.1256317133057785,ANN
S5,0.16328714480374204,0.14237524155326,0.23757726643654611,0.2626366627876375,0.19412368441881392,CNN-LSTM
S6,0.2005105113854605,0.13477133462373067,0.25573926773101624,0.1738806102371836,0.235098276022608,LSTM
S7,0.17102773887232695,0.14310363487654398,0.27593169541375806,0.20355047401531065,0.20638645682205997,LSTM
S8,0.22894644631386174,0.1334466427850987,0.2026949960625095,0.11469691242838156,0.3202150024101492,GRU
S9,0.10662190710533949,0.09615606454158451,0.2863965936463673,0.148981394917797,0.36184403978891266,GRU
S10,0.16526879364562067,0.18643453835263352,0.23719721240310324,0.15169883635273285,0.2594006192459102,GRU
S11,0.17610971972916786,0.2729860039071417,0.20795269528752475,0.2211608209743167,0.12179076010184792,ANN
S12,0.15148223295376156,0.2022409303540568,0.2447197735347864,0.31542408240141007,0.08613298075598541,CNN-LSTM
S13,0.13977230408660746,0.19599381958719167,0.2864654990397659,0.30808362916676907,0.06968474811966589,CNN-LSTM
S14,0.17167923541371427,0.2717430145240204,0.2354890695231682,0.23115049506323357,0.0899381854758636,ANN
S15,0.35079504899346714,0.2697252147141064,0.14097190064172974,0.14876604214318187,0.08974179350751513,1D-CNN
S16,0.2811018279148994,0.27370133288827625,0.12210854322252858,0.17062812981707437,0.1524601661572217,1D-CNN
S17,0.21151065229071797,0.2031684382371902,0.14553259041404737,0.23135187947905256,0.20843643957899166,CNN-LSTM
S18,0.2032503414773437,0.17923322252432713,0.17314394966717822,0.25467466764934016,0.18969781868181057,CNN-LSTM
S19,0.19151402024588712,0.20774422020176442,0.17370279938461772,0.3017532448172731,0.12528571535045785,CNN-LSTM
S20,0.14020714325200903,0.13569390199058542,0.20828345360957404,0.4293048737101868,0.08651062743764498,CNN-LSTM
S21,0.2950630531516764,0.2305408006272992,0.13384256044348944,0.2591363654684056,0.08141722030912807,1D-CNN
S22,0.4560284588495396,0.23888792199836398,0.06641993720510242,0.1659259095781982,0.07273777236879574,1D-CNN
S23,0.27575886463010885,0.29989375747010216,0.10567814968704041,0.15844724477438266,0.16022198343836608,ANN
S24,0.22326011877267724,0.1420409143815184,0.21945463609602311,0.09052472656159881,0.32471960418818246,GRU
S25,0.17846893571833497,0.12659044903639202,0.31371965763477916,0.09832577096304981,0.2828951866474434,LSTM
S26,0.21264571446389408,0.13364574906231294,0.244647518766656,0.09010095748851685,0.3189600602186224,GRU
S27,0.2532765572200751,0.2833610032359694,0.1926341914099203,0.11554587819618842,0.15518236993784626,ANN
S28,0.2138932301915717,0.30033046868412633,0.19652200314206195,0.18659957244391898,0.10265472553832032,ANN
S29,0.03596219195009261,0.026863531249723044,0.3345825906449333,0.58974721966306,0.01284446649219125,CNN-LSTM
S30,0.038306146638093216,0.11935295960211784,0.32962862858886083,0.49510792772045287,0.017604337450475377,CNN-LSTM
S31,0.5745126253778927,0.15494129408309631,0.1253541328780398,0.1351259297556921,0.010066017905280018,1D-CNN
S32,0.3245289021814718,0.21775963221341052,0.20009711747279463,0.23377173431380785,0.023842613818515348,1D-CNN
S33,0.12037808769416317,0.11615612795580355,0.3192747148618585,0.2742995619866342,0.16989150750153958,LSTM
S34,0.29286549517108657,0.10802459329009978,0.2875270194764161,0.12507648869150714,0.18650640337089006,1D-CNN
S35,0.10477095231927386,0.1549372588866025,0.3126670016378682,0.1643099686657859,0.26331481849046934,LSTM
S36,0.15572591994397955,0.15732551079812604,0.28041154502336074,0.170872852439476,0.2356641717950573,LSTM
S37,0.19342553342479285,0.13803763310458647,0.221662392058201,0.15264961686446651,0.29422482454795346,GRU
S38,0.156382389627652,0.17903672113809868,0.189648194073796,0.11331098143916885,0.36162171372128316,GRU
S39,0.2120867164376607,0.19311985952826743,0.19225422149504634,0.1310801785313588,0.27145902400766664,GRU
S40,0.1855979448041746,0.14483152363344073,0.22427324518989086,0.1910381398637919,0.2542591465087021,GRU
S41,0.17741770568827775,0.19876315966285346,0.21603872626555418,0.21367879158830272,0.19410161679501164,LSTM
S42,0.2093468997045008,0.2175948186227402,0.20528414705553222,0.243294993327418,0.12447914128980875,CNN-LSTM
S43,0.1267543256247791,0.1618146920519081,0.30743437253410183,0.3147547771078944,0.0892418326813173,CNN-LSTM
S44,0.21341945780547902,0.2143148837578976,0.2227737841240558,0.2158825420448657,0.13360933226770144,LSTM
S45,0.20204900464259593,0.18490258005197807,0.20372263430063287,0.20477049657873822,0.20455528442605592,CNN-LSTM
S46,0.19547806815521987,0.1875584178257861,0.20850189291385257,0.19397190977374426,0.2144897113313973,GRU
S47,0.18273727908770582,0.19547785876788848,0.2117869182041825,0.1934010223990222,0.21659692154120083,GRU
S48,0.18775409927613476,0.16190210980066,0.23639466120079167,0.19512197504618564,0.21882715467622665,LSTM
S49,0.1973468341936736,0.17343473219128783,0.24131050262833817,0.18824922391535423,0.19965870707134598,LSTM
S50,0.1686091755501317,0.19849125432045753,0.20510639248209755,0.18731294542168545,0.2404802322256277,GRU
S51,0.01154966681169013,0.029862862510119447,0.6499537777241762,0.269031451744277,0.039602241209737134,LSTM
S52,0.15910919648818583,0.2749184218437211,0.3421224575627444,0.1293129247932985,0.09453699931205015,LSTM
S53,0.0705651188718864,0.25438413474279964,0.2756603342598281,0.19881243629108497,0.20057797583440198,LSTM
S54,0.14221672978273786,0.1319215018752461,0.23402965103623055,0.29892357508273737,0.192908542223048,CNN-LSTM
S55,0.08814840124181203,0.14032109981304902,0.2739539812070477,0.35918180274418043,0.13839471499391062,CNN-LSTM
S56,0.3695813200956166,0.15285762178650572,0.1540074185967433,0.16635773644956314,0.1571959030715712,1D-CNN
S57,0.23950176606422482,0.1092406691203233,0.21990216841788462,0.19194529641069,0.23941009998687712,1D-CNN
S58,0.4057927768871663,0.07172020981807833,0.21127536344542372,0.12434336381137398,0.18686828603795763,1D-CNN
S59,0.1660495571629376,0.14789495145422418,0.281538477026637,0.15425451487618444,0.2502624994800178,LSTM
S60,0.234977392163469,0.3815703590839567,0.13919407687287105,0.07582624116199704,0.16843193071770718,ANN
S61,0.4111214576849856,0.20121361746512134,0.07164086362001254,0.04657245131978808,0.26945160991009237,1D-CNN
S62,0.1916939454912232,0.12899748925940857,0.09378473709462155,0.10532241296371483,0.48020141519103166,GRU
S63,0.16005594999018427,0.3446469586251496,0.0996039353908351,0.16335721573258943,0.23233594026124132,ANN
S64,0.23159322773498822,0.2740573893140266,0.1771040275178118,0.20159722086949192,0.11564813456368159,ANN
S65,0.13729262236872397,0.16068124196507122,0.3420930489909874,0.2735862939377804,0.08634679273743721,LSTM
S66,0.18248278147446773,0.21181347870785067,0.34924129467048615,0.18574370003780533,0.07071874510938969,LSTM
S67,0.31357439864419356,0.37694251719809535,0.1487080871511846,0.09781910218123598,0.06295589482529025,ANN
S68,0.46181022563225776,0.2944986912682894,0.08299806824826018,0.08645957963754844,0.07423343521364352,1D-CNN
S69,0.26661568438610095,0.38626178247897186,0.0912628014436408,0.13319656981114367,0.1226631618801417,ANN
S70,0.3008435503282826,0.2909693995969975,0.0845302281635818,0.14194232111888666,0.1817145007922513,1D-CNN
S71,0.27635908154887484,0.22137540135349335,0.1044115626155112,0.2302631298634276,0.16759082461869285,1D-CNN
S72,0.15415815472373134,0.2246706455725125,0.15002086287285457,0.31232740227342026,0.15882293455748092,CNN-LSTM
S73,0.24449572643474035,0.19502246608149174,0.17506875306299474,0.22200627679079352,0.16340677762998065,1D-CNN
S74,0.21646471556093624,0.21738140987176177,0.19844676151033547,0.17523657264379316,0.1924705404131733,ANN
S75,0.19214601122784433,0.21569901393795377,0.23535175695036148,0.148134020906225,0.2086691969776154,LSTM
S76,0.21878871779371337,0.17265375381965742,0.2566348268212957,0.14152805919441275,0.21039464237092068,LSTM
S77,0.20390628571551422,0.17083949918406696,0.25380982039089617,0.14643192651705939,0.2250124681924641,LSTM
S78,0.5588827473502112,0.17128934150021313,0.05267926192011787,0.03774091684331547,0.1794077323861419,1D-CNN
S79,0.1436750864085001,0.27418982848570056,0.06888165544065863,0.09702996782841382,0.4162234618367278,GRU
S80,0.1839768235574425,0.398390276643288,0.08471554839594217,0.25176055961477056,0.08115679178855675,ANN
S81,0.14809784667210293,0.19488212153738246,0.14281790696634777,0.2558393484614925,0.25836277636267446,GRU
S82,0.1671153823885204,0.20061397819498122,0.16412927436684624,0.23002263917191035,0.2381187258777432,GRU
S83,0.23410770037538353,0.17340917987754295,0.25445545383201157,0.2196241520675601,0.11840351384750296,LSTM
S84,0.2286835896914158,0.14695826716851176,0.19497254519625054,0.21908285432366506,0.2103027436201571,1D-CNN
S85,0.14410371517029583,0.1330188457249001,0.23292290885247577,0.23611668217427006,0.25383784807805776,GRU
S86,0.16139162478039218,0.12897153040810833,0.24142245553952554,0.20438551857130766,0.26382887070066763,GRU
S87,0.20338233965497401,0.19742753867177748,0.186711678347542,0.1707274846208359,0.2417509587048708,GRU
S88,0.1986012866392807,0.1922788056760231,0.19227771459049028,0.18366878701932746,0.23317340607487969,GRU
S89,0.12500893860379536,0.15618684833221688,0.25068306106982136,0.21238155806121334,0.2557395939329526,GRU
S90,0.1823201545407492,0.18545818436636743,0.20320510186993548,0.18584479385798164,0.2431717653649664,GRU
S91,0.02579146741657497,0.07890188814823242,0.4487829593023626,0.36712363036227075,0.07940005477055895,LSTM
