Segment,1D-CNN,ANN,GRU,Selected
S1,0.37773462506899363,0.310116088682961,0.312149286248045,1D-CNN
S2,0.6790035079793801,0.2190252241293781,0.10197126789124034,1D-CNN
S3,0.25097512163949043,0.4757793107700763,0.27324556759043994,ANN
S4,0.22046302701001685,0.6155231305042308,0.16401384248575085,ANN
S5,0.4070277397185765,0.24556619448259884,0.3474060657988309,1D-CNN
S6,0.5264239480532679,0.1295107055761484,0.34406534637058367,1D-CNN
S7,0.15057750391715122,0.10335218030564826,0.7460703157771948,GRU
S8,0.12938268363064287,0.06019875837605914,0.8104185579932982,GRU
S9,0.12677876406534247,0.11211883196629963,0.7611024039683569,GRU
S10,0.21957154993702035,0.3601734718433908,0.42025497821958874,GRU
S11,0.12359073137281548,0.8422928964308152,0.03411637219637554,ANN
S12,0.15547991878972725,0.7857738947283514,0.058746186481919815,ANN
S13,0.18446232888868677,0.7731110848962154,0.04242658621509749,ANN
S14,0.5724187723741391,0.34530135284319496,0.08227987478266396,1D-CNN
S15,0.6034401242137857,0.1774569881323879,0.219102887653822,1D-CNN
S16,0.45980738374856156,0.2929689126234058,0.2472237036280314,1D-CNN
S17,0.3167916531036106,0.2861752183049876,0.3970331285914063,GRU
S18,0.3609198245717823,0.32252033043564,0.31655984499257384,1D-CNN
S19,0.4564556702987358,0.35421053486446674,0.18933379483679344,1D-CNN
S20,0.6363014761111101,0.221839237933958,0.1418592859549344,1D-CNN
S21,0.8834097190981721,0.09283308217550604,0.023757198726322398,1D-CNN
S22,0.7383365689580662,0.23909497170394367,0.022568459337991235,1D-CNN
S23,0.278990355804009,0.590989205795744,0.13002043840024663,ANN
S24,0.3534880453507997,0.065495801618025,0.5810161530311745,GRU
S25,0.27109011826167856,0.22336412581785425,0.5055457559204646,GRU
S26,0.2632965031476852,0.16436516676221516,0.5723383300900956,GRU
S27,0.28583188299644796,0.5794173795382572,0.13475073746529506,ANN
S28,0.2677671229963556,0.6670723341393672,0.0651605428642771,ANN
S29,0.684971913558374,0.27489577141221755,0.04013231502941226,1D-CNN
S30,0.07269476266604973,0.9070108847146026,0.02029435261934812,ANN
S31,0.9360954165368993,0.061518087412931494,0.0023864960501691047,1D-CNN
S32,0.6796730511919883,0.30674453087181447,0.013582417936202342,1D-CNN
S33,0.30227859799990475,0.19727053706534925,0.500450864934744,GRU
S34,0.670838805561916,0.056737037399173934,0.27242415703891487,1D-CNN
S35,0.11162742230779803,0.3672264014814534,0.5211461762107429,GRU
S36,0.3257641552663614,0.2233072207238962,0.45092862400974004,GRU
S37,0.6256164870211438,0.09711149764099969,0.27727201533785706,1D-CNN
S38,0.22761206339408407,0.1584558251075429,0.6139321114983737,GRU
S39,0.1968050680413065,0.12051167953531115,0.6826832524233808,GRU
S40,0.2594174156700654,0.18213280021726716,0.5584497841126674,GRU
S41,0.29623017141834124,0.3585687166801139,0.3452011119015427,ANN
S42,0.21681986424833738,0.7480995604658747,0.03508057528578477,ANN
S43,0.3425351512933033,0.5611908074023987,0.0962740413042966,ANN
S44,0.4386295214719239,0.43777979930111116,0.12359067922696555,1D-CNN
S45,0.7891549254953193,0.09196962159792041,0.11887545290675919,1D-CNN
S46,0.33218563357621095,0.30610196724376926,0.3617123991800211,GRU
S47,0.2417898706232226,0.37299680331573154,0.3852133260610384,GRU
S48,0.2941045907164081,0.19779147318684015,0.5081039360967516,GRU
