Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.0,0.0,0.21073274937200973,0.23480121034039023,0.5544660402875996,0.0,CNN-LSTM
S2,0.6122490323518818,0.21643452075960629,0.0,0.17131644688851178,0.0,0.0,1D-CNN
S3,0.0,0.0,0.30239813711446634,0.32233202873256966,0.0,0.37526983415296405,GRU
S4,0.0,0.2812350008155621,0.46509314794914325,0.0,0.25367185123529473,0.0,BiLSTM
S5,0.0,0.0,0.36122492662765393,0.23415855801830446,0.40461651535404186,0.0,CNN-LSTM
S6,0.3736468320524325,0.0,0.0,0.34599394244286513,0.28035922550470194,0.0,1D-CNN
S7,0.0,0.0,0.0,0.41744331316888955,0.20565667366155163,0.3769000131695585,LSTM
S8,0.0,0.0,0.16479912527218632,0.18600183655554528,0.0,0.6491990381722681,GRU
S9,0.0,0.0,0.5056369032114831,0.20331156496374,0.0,0.2910515318247764,BiLSTM
S10,0.0,0.2896504860974693,0.44459922014520414,0.0,0.0,0.26575029375732656,BiLSTM
S11,0.08982845119316349,0.38409457891172566,0.5260769698951104,0.0,0.0,0.0,BiLSTM
S12,0.0,0.3900979376177307,0.4195083675730277,0.0,0.19039369480924134,0.0,BiLSTM
S13,0.0,0.18781849406085502,0.0,0.07514351750072062,0.7370379884384238,0.0,CNN-LSTM
S14,0.3351326169439696,0.0,0.0,0.38506134365962447,0.2798060393964058,0.0,LSTM
S15,0.3554954279118485,0.0,0.0,0.20830983027356556,0.0,0.4361947418145858,GRU
S16,0.3899911148737997,0.2565263536666032,0.0,0.0,0.0,0.35348253145959685,1D-CNN
S17,0.0,0.0,0.41462076421405564,0.0,0.26803699538397796,0.31734224040196646,BiLSTM
S18,0.29854713565279956,0.0,0.35253338141863033,0.0,0.3489194829285709,0.0,BiLSTM
S19,0.36692051381568924,0.0,0.0,0.28875268975268575,0.34432679643162484,0.0,1D-CNN
S20,0.2413281147437711,0.0,0.0,0.20934051443781654,0.5493313708184125,0.0,CNN-LSTM
S21,0.47405245596033124,0.0,0.0,0.1523969576762219,0.37355058636344696,0.0,1D-CNN
S22,0.5223725238070838,0.3691540511841355,0.0,0.0,0.10847342500878071,0.0,1D-CNN
