Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.11633833801831434,0.09551253169742141,0.6920103948716391,0.09613873541263962,CNN-LSTM
S2,0.6036534414021804,0.19471965718268136,0.11097154240252775,0.09065535901260792,1D-CNN
S3,0.16706331220578355,0.3167057635712963,0.33434313682390865,0.18188778739902556,CNN-LSTM
S4,0.16238703666221307,0.4533775051319116,0.2634273471404625,0.12080811106541665,ANN
S5,0.16525617235433607,0.09970163062565011,0.5939928505398746,0.14104934648013917,CNN-LSTM
S6,0.39565692502621924,0.0973394309201333,0.2484062959343397,0.258597348119298,1D-CNN
S7,0.10759700298672406,0.07385156855269559,0.28543773015439156,0.5331136983061746,GRU
S8,0.12559168194110606,0.058434893318481965,0.02930068833908938,0.7866727364013205,GRU
S9,0.10922179600200725,0.09659204586262532,0.13848508614807417,0.6557010719872933,GRU
S10,0.18268898951227786,0.2996732848088527,0.16797513355132387,0.3496625921275439,GRU
S11,0.11523283094601419,0.7853323130571714,0.06762562478563233,0.031809231211176084,ANN
S12,0.09831272386407079,0.4968588389636329,0.3676821763907138,0.03714626078159352,ANN
S13,0.030551627060256766,0.12804674907987848,0.8343747081351586,0.007026915724704303,CNN-LSTM
S14,0.3483224807001903,0.21011928611743635,0.3914901161338498,0.050068117048520044,CNN-LSTM
S15,0.5629548525982542,0.1655512595002816,0.06709078496940665,0.2044031029320662,1D-CNN
S16,0.41220329534360167,0.2626376945756851,0.10353050013437605,0.22162850994635264,1D-CNN
S17,0.23168368806794803,0.20929254088921567,0.26865595795172836,0.2903678130911096,GRU
S18,0.23571365622590928,0.21063527442520197,0.34690853708140157,0.20674253226748485,CNN-LSTM
S19,0.27075772165685547,0.2101085464531359,0.40682581184794586,0.112307920042063,CNN-LSTM
S20,0.11534526308320991,0.04021380779761544,0.8187254510422197,0.025715478076953197,CNN-LSTM
S21,0.537284367678732,0.05646051065325859,0.39180613925412794,0.014448982413868623,1D-CNN
S22,0.7002669522020163,0.22676691655436232,0.051561331724056574,0.021404799519564154,1D-CNN
S23,0.24555529118988162,0.5201632368295844,0.11984308388642598,0.11443838809409423,ANN
S24,0.34372987044059755,0.06368776455290065,0.027605388749470706,0.5649769762570225,GRU
S25,0.25067669950017235,0.20654453288744618,0.07530122784411383,0.46747753976828094,GRU
S26,0.24095281448826072,0.15041692184181318,0.08486131943382196,0.5237689442360989,GRU
S27,0.2523664115384152,0.5115786360994552,0.11708096069341861,0.11897399166871175,ANN
S28,0.19803986888910946,0.49336496622219944,0.2604025965808816,0.0481925683077988,ANN
S29,0.06809269945494298,0.02732724477265977,0.9005905233380902,0.003989532434304658,CNN-LSTM
S30,0.010990891881568599,0.13713310565576384,0.8488076516315285,0.0030683508311370416,CNN-LSTM
S31,0.9010636963113504,0.05921588147431742,0.03742323657042238,0.0022971856439092473,1D-CNN
S32,0.5474237176077617,0.24705883387785693,0.1945778685094057,0.010939580004972074,1D-CNN
S33,0.10736855735314123,0.07006997224789498,0.6448026487367161,0.17775882166223408,CNN-LSTM
S34,0.6373993061972711,0.05390884959857062,0.04984729429393856,0.25884454991021566,1D-CNN
S35,0.08950583199347782,0.29445188211850576,0.19817344033371323,0.4178688455543023,GRU
S36,0.1523983236898522,0.10446712922830806,0.5321820365250262,0.2109525105568058,CNN-LSTM
S37,0.4325469437166349,0.0671422227127783,0.3086068658832765,0.19170396768729758,1D-CNN
S38,0.21569569945784373,0.15016005531554602,0.052353832914431575,0.5817904123121911,GRU
S39,0.18318402603510026,0.11217096623190964,0.06921082948609666,0.6354341782468933,GRU
S40,0.20483252908954042,0.14380962820981383,0.21041334653470256,0.44094449616593345,GRU
S41,0.2048451334531765,0.24795265205023062,0.30849335004473605,0.23870886445187456,CNN-LSTM
S42,0.19575520923626516,0.675419600027161,0.09715279125877525,0.03167239947780759,ANN
S43,0.24676396669695033,0.40428455060923696,0.279595201353063,0.06935628134074874,ANN
S44,0.23380246505480143,0.23334953808928152,0.4669705215685813,0.06587747528733394,CNN-LSTM
S45,0.648142674112324,0.07553578461435864,0.1786876655360013,0.0976338757373156,1D-CNN
S46,0.2859536498620329,0.2635001815730923,0.13917514498281322,0.31137102358205915,GRU
S47,0.19988989405287644,0.3083598634825618,0.17329086806799635,0.31845937439656186,GRU
S48,0.2158642823732719,0.14517323349161676,0.2660288578037928,0.37293362633132476,GRU
S49,0.2753608955393284,0.22376518379741275,0.2660654157823889,0.23480850488087013,1D-CNN
S50,0.31087233230277805,0.1438687717409615,0.16990895692678534,0.3753499390294892,GRU
S51,0.015450281233286211,0.0486108919661584,0.8598955234340769,0.07604330336647855,CNN-LSTM
S52,0.20455485753631855,0.5078024468721661,0.15766577122764722,0.1299769243638673,ANN
S53,0.08200801684432411,0.30749655576908874,0.4120942666023918,0.19840116078421316,CNN-LSTM
S54,0.131371706264153,0.15052029413997325,0.5509739538437064,0.16713404575217874,CNN-LSTM
S55,0.009690151918381441,0.013108459525506972,0.9679703359162317,0.009231052639881526,CNN-LSTM
S56,0.7470424747994848,0.06147241646835121,0.10801145400865401,0.08347365472350714,1D-CNN
S57,0.6214830618307056,0.012329939480914575,0.10091525525772968,0.26527174343064513,1D-CNN
S58,0.5449945346357179,0.009645271023847794,0.052012860122226404,0.39334733421820495,1D-CNN
S59,0.18690953545679503,0.045501676381539534,0.3797930415405081,0.3877957466211583,GRU
S60,0.22400664418058255,0.5059912258702616,0.055694935811361895,0.21430719413779345,ANN
S61,0.43061234775396895,0.079291808819631,0.009703100416684051,0.48039274300971885,GRU
S62,0.0955686877951391,0.0423911375858228,0.04992251067128127,0.8121176639477504,GRU
S63,0.036153197185183956,0.7803407231259047,0.03851990420453243,0.14498617548437884,ANN
S64,0.04118432739483495,0.14312354291106982,0.02190905516742034,0.7937830745266762,GRU
S65,0.07198582490910146,0.22388364342032901,0.6497012009299874,0.05442933074058049,CNN-LSTM
S66,0.2579932168471074,0.39599193733044163,0.2786231810177443,0.06739166480470185,ANN
S67,0.6215495877890801,0.266506104270378,0.08917415283336634,0.02277015510717558,1D-CNN
S68,0.3082108056279636,0.23609407036138824,0.01950870247614699,0.4361864215344987,GRU
S69,0.19571599091400055,0.6106277859521545,0.10017562806967026,0.09348059506416811,ANN
S70,0.35945894227032865,0.30562567103198357,0.14027355728353372,0.1946418294141438,1D-CNN
S71,0.3431086341710832,0.23816296287774114,0.2648433968611005,0.15388500609007694,1D-CNN
S72,0.16150748073689702,0.2798866619457798,0.4728104960148867,0.08579536130244973,CNN-LSTM
S73,0.5712197531383425,0.07768178566768377,0.2853071367138338,0.06579132448013972,1D-CNN
S74,0.2926176314154883,0.43110509506704925,0.1192762935968706,0.15700097992058515,ANN
S75,0.18487089953962466,0.23514078273151762,0.10535284408477143,0.4746354736441,GRU
S76,0.2644768261832659,0.16637065632421286,0.15741713489163917,0.41173538260088277,GRU
S77,0.27598082642527344,0.21066188716004125,0.20624095923849464,0.3071163271761933,GRU
S78,0.9965441013768482,0.0015665249023942484,0.0001323771195133745,0.001756996601244206,1D-CNN
S79,0.2555810492253648,0.1425704344243762,0.03596258032800743,0.5658859360222506,GRU
S80,0.08353900400733431,0.6242704885551763,0.24985230783871407,0.04233819959878336,ANN
S81,0.15404847466933572,0.19073164555796898,0.44130122576936764,0.21391865400332755,CNN-LSTM
S82,0.222712730916954,0.16708472797807666,0.35038865830458144,0.2598138828004137,CNN-LSTM
S83,0.52993308554609,0.1565580421859229,0.21312031502847775,0.1003885572395083,1D-CNN
S84,0.3888249251548967,0.1638446352133514,0.2681741343460336,0.17915630528571846,1D-CNN
S85,0.19901247032523212,0.12686913940629818,0.4841267748085722,0.18999161545990786,CNN-LSTM
S86,0.4076264395647835,0.0405053310275895,0.20137103226032405,0.35049719714727956,1D-CNN
S87,0.21002271606794734,0.242674834700572,0.23672555812029705,0.31057689111119074,GRU
S88,0.18145457773598422,0.26929939731246916,0.17786685053367263,0.37137917441787405,GRU
S89,0.1485152182200086,0.1868452710923205,0.2982250628596657,0.36641444782799204,GRU
S90,0.04360395046573618,0.050699505835796514,0.04541067916627422,0.8602858645321918,GRU
S91,0.01667177943407957,0.07100864676030966,0.8529345853661734,0.05938498843943756,CNN-LSTM
S92,0.19844664312295518,0.29410482414944433,0.38661423134700995,0.12083430138059058,CNN-LSTM
S93,0.2626711837902585,0.20975250161372533,0.3113618063899996,0.21621450820601065,CNN-LSTM
S94,0.48764951733834927,0.34315398626867544,0.10216058260934277,0.06703591378363101,1D-CNN
S95,0.5002799989679765,0.05720175217896792,0.3656160739705205,0.0769021748825219,1D-CNN
S96,0.5196497972871069,0.18376172282494066,0.1727620549658566,0.12382642492209238,1D-CNN
S97,0.37327209652113674,0.27825174918720463,0.1379770156558269,0.2104991386358232,1D-CNN
S98,0.4037986793682188,0.1322365118731193,0.10440550656078597,0.35955930219787435,1D-CNN
S99,0.1554106722104403,0.3426962398244859,0.17936961098292664,0.3225234769821461,ANN
S100,0.15039732255304517,0.6579699165583395,0.0607451036589184,0.13088765722968926,ANN
S101,0.19690617188989443,0.16485987615462797,0.07598759326026731,0.5622463586952102,GRU
S102,0.015339272088816485,0.036163713461978955,0.6298074587486655,0.3186895557005406,CNN-LSTM
S103,0.06364063888695044,0.12021174731296992,0.7719825443785443,0.04416506942153481,CNN-LSTM
S104,0.2712837355980851,0.3068943704438804,0.3050270901891004,0.11679480376891438,ANN
S105,0.7219546311490252,0.21434071665338553,0.02268642591642779,0.041018226281162834,1D-CNN
S106,0.8242089957457387,0.13921508294408896,0.014443250102478773,0.022132671207690503,1D-CNN
S107,0.1122029916113268,0.24945861531097213,0.13824207526697138,0.5000963178107299,GRU
S108,0.3039234917861219,0.1250441098230711,0.2904772730635982,0.2805551253272079,1D-CNN
S109,0.3191960258441513,0.303254129890562,0.16742428220247135,0.21012556206281274,1D-CNN
S110,0.060248230247376314,0.16128025494476786,0.6801159440271691,0.09835557078067003,CNN-LSTM
S111,0.040129269940786874,0.12123224925538142,0.8117216659722574,0.026916814831574303,CNN-LSTM
S112,0.03320054405773178,0.011210019663331596,0.9414618537836854,0.014127582495251038,CNN-LSTM
S113,0.11512605411914101,0.0642084007166307,0.6215074150928429,0.19915813007138913,CNN-LSTM
S114,0.042767457191331334,0.09008928243109149,0.8020238034753011,0.06511945690227607,CNN-LSTM
S115,0.4484326095801526,0.06215449867906627,0.36458713517811703,0.12482575656266348,1D-CNN
S116,0.32058526301266044,0.4643299618968504,0.15830241967515485,0.05678235541533835,ANN
S117,0.3565729412283967,0.25520193572895433,0.3585598647272948,0.029665258315349562,CNN-LSTM
S118,0.1873859621184636,0.6576172465284515,0.14495320495013014,0.010043586402957492,ANN
S119,0.2261004743573062,0.5787124184937628,0.1515651027960776,0.04362200435284418,ANN
S120,0.2178730854366149,0.22097786334216243,0.531438431077428,0.029710620143792783,CNN-LSTM
S121,0.06045150381015131,0.10481517099823404,0.8246056494040107,0.01012767578760124,CNN-LSTM
S122,0.33020253107900144,0.3178273621233462,0.3332240558281374,0.01874605096951865,CNN-LSTM
S123,0.3588048008061126,0.4954224394356625,0.10994249005200751,0.03583026970620809,ANN
S124,0.07799007242064476,0.04529998259894564,0.033368031505517974,0.8433419134748796,GRU
S125,0.08129479807668184,0.02582855864462026,0.1436372392194072,0.7492394040592881,GRU
S126,0.04416054857072196,0.03250204540226759,0.027097552560779767,0.8962398534662301,GRU
S127,0.07596397605050896,0.11004015596112088,0.009709715456363751,0.8042861525320021,GRU
S128,0.09223167721809164,0.07988170095458227,0.07562082617144472,0.7522657956558989,GRU
S129,0.20578025662810842,0.12821355485749764,0.13379683160316716,0.5322093569112224,GRU
S130,0.20036615533023971,0.040009406837412644,0.02505091022974724,0.7345735276026004,GRU
S131,0.2873421845254135,0.21670563096389853,0.14049888542478647,0.35545329908589574,GRU
S132,0.24001394754022626,0.31474725343898013,0.3128879427477735,0.13235085627301965,ANN
S133,0.1667541286009348,0.226689053485376,0.5207750183777698,0.08578179953591465,CNN-LSTM
S134,0.1776713700509269,0.26530397791626087,0.5255268884396143,0.031497763593204234,CNN-LSTM
S135,0.17501929022498597,0.14164609182759064,0.6396655557142964,0.043669062233127005,CNN-LSTM
S136,0.33107921865464085,0.13435255478726274,0.39141666800818686,0.14315155854990674,CNN-LSTM
S137,0.1411914789178745,0.021183380735819702,0.15503355185661025,0.6825915884897042,GRU
S138,0.03884959539064503,0.09018273987550582,0.1305851910830891,0.7403824736507603,GRU
S139,0.15484217013318521,0.2096514365985936,0.08194868610593414,0.5535577071622814,GRU
S140,0.32536510302400695,0.18687025698397586,0.11372693746393862,0.3740377025280829,GRU
S141,0.3207077692332794,0.23493781263395802,0.1458225987002783,0.2985318194324802,1D-CNN
S142,0.2789836761401237,0.26657017367598873,0.34512478303119065,0.10932136715269687,CNN-LSTM
S143,0.13529616735549355,0.1406030254568355,0.6283791798320028,0.09572162735566726,CNN-LSTM
S144,0.30281816654929766,0.3271577135315568,0.23486302389856545,0.13516109602057658,ANN
S145,0.23944676837472878,0.2070934556831502,0.32855336604625407,0.22490640989587868,CNN-LSTM
S146,0.2455672423655686,0.25698710879957054,0.381073913597191,0.11637173523767007,CNN-LSTM
S147,0.11977584651782083,0.5006983630409074,0.3427123129891621,0.03681347745211037,ANN
S148,0.5274547917829427,0.07691763547006947,0.34478677844782374,0.05084079429915157,1D-CNN
S149,0.2760198167267289,0.3558887517270936,0.2467869527892866,0.12130447875689072,ANN
S150,0.3234463170401087,0.18697530606529572,0.09334195230642697,0.3962364245881697,GRU
S151,0.2534447231497308,0.09800652149839771,0.26188582067431015,0.3866629346775636,GRU
S152,0.10328723235236076,0.16608393991410916,0.17898227958082413,0.5516465481527099,GRU
S153,0.14281971550747638,0.5763083426616077,0.06991592204671068,0.21095601978419248,ANN
S154,0.6058239380690249,0.26067356089350946,0.05888743778867063,0.07461506324879805,1D-CNN
S155,0.35725668544896194,0.4058796857881785,0.10928392329846162,0.12757970546440447,ANN
S156,0.10581436487266452,0.7085446970630468,0.1383390698869611,0.0473018681773305,ANN
S157,0.18461474246370588,0.15656294417771358,0.5734140983919741,0.08540821496661727,CNN-LSTM
S158,0.07580713725876738,0.18671540161390918,0.7077676992089758,0.029709761918345876,CNN-LSTM
S159,0.10848225300862749,0.4464634793416608,0.41223878968584465,0.032815477963858385,ANN
S160,0.22796706295031768,0.3038738759399278,0.16201709959543836,0.30614196151429174,GRU
S161,0.02861817051211825,0.013164606925240829,0.007994335720111254,0.9502228868425199,GRU
S162,0.04894372277826242,0.11420796302165488,0.07742900752757842,0.7594193066725045,GRU
S163,0.13363699070853235,0.22345200438368681,0.1378988677972175,0.5050121371105633,GRU
S164,0.3306068699865913,0.2400896966830334,0.14249701707449425,0.28680641625587344,1D-CNN
S165,0.16597523630631636,0.5864513261857356,0.19770819687159877,0.0498652406363468,ANN
S166,0.0697710388016566,0.16036278906671217,0.7489811074391725,0.020885064692456635,CNN-LSTM
S167,0.5897407446182782,0.11164797897873245,0.2077507055584047,0.09086057084458475,1D-CNN
S168,0.21345813510739925,0.21270561112407124,0.09244137813258792,0.4813948756359586,GRU
S169,0.1480637349058924,0.0733181678757024,0.093777087962523,0.6848410092558792,GRU
S170,0.10025469057356849,0.10963111126954403,0.4030078048862873,0.38710639327061647,CNN-LSTM
S171,0.3439462306719707,0.13390321674143565,0.10262732241130199,0.41952323017530074,GRU
S172,0.21704691477480476,0.09688171257751914,0.04365187293022177,0.6424194997174576,GRU
S173,0.15834201134551298,0.23379210527763672,0.41455738862752084,0.19330849474930892,CNN-LSTM
