Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.0,0.0,0.20344228637330547,0.22038917999747384,0.5761685336292205,0.0,CNN-LSTM
S2,0.6204711032869514,0.2155317773825035,0.0,0.16399711933054267,0.0,0.0,1D-CNN
S3,0.0,0.32794559457316225,0.0,0.3552320684134763,0.0,0.31682233701336077,LSTM
S4,0.0,0.38563583356265835,0.36209803903836313,0.0,0.2522661273989785,0.0,ANN
S5,0.0,0.0,0.33096711926083205,0.21727169410760808,0.45176118663155856,0.0,CNN-LSTM
S6,0.3849860506652731,0.0,0.0,0.3492193530154505,0.26579459631927393,0.0,1D-CNN
S7,0.0,0.0,0.0,0.4247842700149651,0.2017906597130014,0.37342507027203314,LSTM
S8,0.0,0.0,0.14788976117672617,0.17625986977637909,0.0,0.6758503690468943,GRU
S9,0.0,0.0,0.5340290027141033,0.18666493516178514,0.0,0.2793060621241113,BiLSTM
S10,0.0,0.26516434790256493,0.48658721778230585,0.0,0.0,0.24824843431512902,BiLSTM
S11,0.08233592320442154,0.41894970767340983,0.49871436912216816,0.0,0.0,0.0,BiLSTM
S12,0.0,0.40535556894702046,0.37159976655363736,0.0,0.22304466449934052,0.0,ANN
S13,0.0,0.15821590826466717,0.0,0.07919270965229849,0.7625913820830322,0.0,CNN-LSTM
S14,0.30844309632644223,0.0,0.0,0.40724416865499563,0.2843127350185604,0.0,LSTM
S15,0.4194794285931316,0.0,0.0,0.20257401560803967,0.0,0.3779465557988276,1D-CNN
S16,0.40699406713936775,0.2639721936177814,0.0,0.0,0.0,0.32903373924285056,1D-CNN
S17,0.0,0.0,0.40764228362357935,0.0,0.2744114204399719,0.31794629593644996,BiLSTM
S18,0.2896318266984225,0.0,0.343615278537133,0.0,0.3667528947644443,0.0,CNN-LSTM
S19,0.34816251194006825,0.0,0.0,0.2654923908754796,0.3863450971844521,0.0,CNN-LSTM
S20,0.18618900234020833,0.0,0.0,0.18705942379221904,0.6267515738675716,0.0,CNN-LSTM
S21,0.48912291060874236,0.0,0.0,0.12194299401170236,0.3889340953795547,0.0,1D-CNN
S22,0.6087177118054068,0.3033405741882158,0.0,0.0,0.08794171400637722,0.0,1D-CNN
S23,0.2695981039638424,0.5400266957023183,0.0,0.0,0.19037520033383754,0.0,ANN
S24,0.3318158381429748,0.0,0.0,0.24332432068412008,0.0,0.42485984117290515,GRU
S25,0.0,0.0,0.3888589463292816,0.28633912281327195,0.0,0.3248019308574463,BiLSTM
S26,0.0,0.0,0.39493571918396714,0.262038188069981,0.0,0.34302609274605383,BiLSTM
S27,0.18505142125721444,0.3480779779911685,0.46687060075161646,0.0,0.0,0.0,BiLSTM
