Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.11344461212072646,0.1181989189923399,0.18610857837043485,0.1980910743178666,0.2598219092996775,0.1243349068989461,CNN-LSTM
S2,0.2240359335372506,0.1969960671093205,0.11161380336753955,0.1792783787588674,0.18075768654213825,0.10731813068488084,1D-CNN
S3,0.11846937508243001,0.21181603704764157,0.10931124141720812,0.22002121814491543,0.26566033866106387,0.07472178964674726,CNN-LSTM
S4,0.17442414815834903,0.32199276384199965,0.09085329162861826,0.13431308326647745,0.19548064300608223,0.08293607009847137,ANN
S5,0.13660052391147245,0.1034945639972651,0.1847250139670442,0.18578221820780988,0.24713076218561703,0.14226691773079156,CNN-LSTM
S6,0.17710210348941732,0.10171590968640007,0.16636781974148634,0.22127385941243544,0.14131404793680039,0.1922262597334562,LSTM
S7,0.1395792862136257,0.1158542916140515,0.1379909543016057,0.24864057313868992,0.17686009842746447,0.18107479630457057,LSTM
S8,0.19211821410927518,0.1012448164230281,0.16947788988970655,0.16694739117946117,0.08046748266522767,0.2897442057333005,GRU
S9,0.04903280758412118,0.04133907265630449,0.3929725395863673,0.18970151100154867,0.07643881408641738,0.25051525508524924,BiLSTM
S10,0.10644761188940116,0.13086400354211689,0.3094389622060408,0.17121565479380618,0.09623760731666177,0.18579616025198345,BiLSTM
S11,0.13594058882431603,0.2507578100581202,0.19011558612086862,0.16344935606830832,0.1792104525633113,0.08052620636508334,ANN
S12,0.11507534665963627,0.17712564786018653,0.12288461901095821,0.22011440043976083,0.31144691465007945,0.053353071379372445,CNN-LSTM
S13,0.1049805329659955,0.16248095940718557,0.08235667698978767,0.2971079755939052,0.313703197386812,0.03937065765632012,CNN-LSTM
S14,0.1462852403354192,0.2679960670304297,0.07581067993200886,0.23057917916854445,0.21744951315138372,0.06187932038222283,ANN
S15,0.3645961150817242,0.26173875982180816,0.06025948884698424,0.1207503673244896,0.12416535126645237,0.0684899176585386,1D-CNN
S16,0.2743425523685136,0.26338997745293097,0.08869232399364642,0.09679999559860576,0.14405862474880018,0.13271652583748614,1D-CNN
S17,0.18420246596323675,0.17425351005306985,0.14408116069229393,0.11512328154787836,0.20318877425287984,0.1791508074906397,CNN-LSTM
S18,0.16911246101002586,0.15076900612375518,0.15976860181888142,0.13996988674149324,0.22958580328715253,0.15079424101869,CNN-LSTM
S19,0.1648408574390389,0.1788573344875864,0.11035994677237933,0.144872893916761,0.30712191704788666,0.09394705033634189,CNN-LSTM
S20,0.10486192768464184,0.10306373742007129,0.08161386045448706,0.1804191644851825,0.4748193868549516,0.05522192310067158,CNN-LSTM
S21,0.2952472333526261,0.23350186395765096,0.05280395414063353,0.10386140488007765,0.26165820476154306,0.05292733890746838,1D-CNN
