Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.12682003003387227,0.10211433019410676,0.18682921168197078,0.48843193179963823,0.09580449629041778,CNN-LSTM
S2,0.4895863050332555,0.17006659286298656,0.12940287350014737,0.10436112566307422,0.10658310294053484,1D-CNN
S3,0.14871030476869954,0.2123424939113073,0.2300102961357562,0.20379664325820582,0.20514026192602863,LSTM
S4,0.14675354647549418,0.32408582548096526,0.17198720086690522,0.21200279907520722,0.14517062810142906,ANN
S5,0.15875141168261597,0.10493986839629157,0.19990935681120178,0.415660625387547,0.12073873772234747,CNN-LSTM
S6,0.2852316605238914,0.0914522030706533,0.25873253271267405,0.1969241065628627,0.16765949712991485,1D-CNN
S7,0.07418988084933954,0.057347542960605236,0.36890924146220744,0.17524763618544328,0.3243056985424012,LSTM
S8,0.11974362980781282,0.07984504451824379,0.15640477894462296,0.04428848439028283,0.5997180623390387,GRU
S9,0.13519229841937,0.12808467776830318,0.2401859479875746,0.13714771728340439,0.359389358541347,GRU
S10,0.1612772042821604,0.24412839616317036,0.20903572051266192,0.15700422743963835,0.22855445160236934,ANN
S11,0.13592104204212793,0.6916067569781839,0.055965513009763934,0.0685285973708254,0.04797809059909855,ANN
S12,0.11241145526632389,0.46855684928978064,0.0993270109035531,0.2578208201756974,0.0618838643646437,ANN
S13,0.044423535002400545,0.14861631634836558,0.0743877712377839,0.716321913056949,0.016250464354499325,CNN-LSTM
S14,0.25592323965383673,0.1136668237312992,0.33790105278289234,0.23590165280854447,0.05660723102342654,LSTM
S15,0.3395094590091964,0.11895939292353175,0.1639551066403169,0.07168158761785207,0.30589445380909913,1D-CNN
S16,0.3194293849151835,0.20717863539068657,0.10323852635101997,0.11191124927015454,0.25824220407295523,1D-CNN
S17,0.19497346965392534,0.18091912603531574,0.1643826577688362,0.21296881465760928,0.2467559318843127,GRU
S18,0.19527585121660265,0.1897594495267746,0.18835395794960844,0.24727249255604694,0.17933824875096707,CNN-LSTM
S19,0.2405185764310974,0.17679062893486913,0.18340817783866054,0.2668959741476528,0.13238664264771596,CNN-LSTM
S20,0.16570503131543365,0.059045164293536574,0.16647969153784314,0.5577981936062782,0.05097191924691299,CNN-LSTM
S21,0.4480685372962195,0.055504697008150125,0.11170774824745779,0.3562890378707825,0.028429979577389675,1D-CNN
S22,0.539698311109667,0.26894633161709575,0.05729476176788193,0.07797045100685956,0.05609014449849933,1D-CNN
S23,0.20923588644398416,0.4191163169079432,0.0838533559400248,0.14775075645244093,0.14004368425560573,ANN
S24,0.293186329680161,0.07343688423407901,0.21499686362938625,0.04298163478238833,0.3753982876739829,GRU
S25,0.1974735457580906,0.20457369486471963,0.2388045025587595,0.08826608477546231,0.27088217204296716,GRU
S26,0.1851420886111934,0.15752065497773537,0.23461938068820987,0.1155848962409544,0.30713297948191476,GRU
S27,0.19168987529233972,0.3605647756706196,0.17240761903525553,0.1500655222789613,0.12527220772282258,ANN
S28,0.17573667720597252,0.3491482350988989,0.15225791967521124,0.2530925457111623,0.0697646223087525,ANN
S29,0.2225313560439012,0.10847805231570001,0.18711858342816529,0.45597203075570875,0.02589997745652411,CNN-LSTM
S30,0.03506297236574018,0.20507605515125538,0.25175735924691717,0.49166671007358626,0.01643690316249888,CNN-LSTM
S31,0.557370182446074,0.08775018413792544,0.2730620617103657,0.06075334185571117,0.02106422984992801,1D-CNN
S32,0.342057136080852,0.20141544503986508,0.26625803744445425,0.15130132862977605,0.038968052805056816,1D-CNN
S33,0.10243221886342489,0.06845864260746734,0.33907393810079756,0.3552503321272316,0.13478486830107625,CNN-LSTM
S34,0.427217533488209,0.070252414893938,0.20923453508547116,0.0589124959095516,0.23438302062282945,1D-CNN
S35,0.09973537405014996,0.25277584472379194,0.23200473169639316,0.16359172112617495,0.2518923284034892,ANN
S36,0.11885366523511746,0.08091950534764498,0.28527559379064443,0.3901376144945402,0.12481362113205063,CNN-LSTM
S37,0.34626802058828454,0.06730578342829889,0.18110939727596675,0.2892877944333635,0.11602900427408729,1D-CNN
S38,0.2379958161353711,0.1513954217469563,0.1719030031902517,0.07160668160460283,0.3670990773228162,GRU
S39,0.15900921458509823,0.10364288842846743,0.18665762140253528,0.0827992449272278,0.4678910306566724,GRU
S40,0.17159581938114118,0.14213546279402547,0.21388827020588372,0.17290854140602507,0.2994719062129301,GRU
