Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.16831283999394558,0.055212298485151336,0.6756126052997217,0.10086225622118179,CNN-LSTM
S2,0.22680489812511084,0.23749744543429968,0.17023814747854452,0.3654595089620443,GRU
S3,0.20965032365528027,0.2912437110718287,0.28692347130055673,0.21218249397233382,ANN
S4,0.23760254173182047,0.2954363360082049,0.21702478556323535,0.24993633669674023,ANN
S5,0.1937932288767148,0.4267901549122901,0.08600473338352808,0.2934118828274671,ANN
S6,0.08733020989057362,0.4590784128733574,0.10973527287601803,0.3438561043600509,ANN
S7,0.16770577120197924,0.11178059479710753,0.6353009639830238,0.08521267001788933,CNN-LSTM
S8,0.26976886862894983,0.2714771924698147,0.366554430738853,0.09219950816238233,CNN-LSTM
S9,0.21738289371520036,0.32427904187907,0.15997687294502577,0.29836119146070406,ANN
S10,0.2674876055551226,0.21380730606106826,0.21165843386861943,0.30704665451518875,GRU
S11,0.26681783041317003,0.25282481206169205,0.21642272124321754,0.2639346362819204,1D-CNN
S12,0.25509084846106256,0.23845527688749027,0.23878417920701073,0.2676696954444375,GRU
S13,0.20045463321112203,0.32935900468465806,0.203257432168387,0.2669289299358338,ANN
S14,0.1924021451218941,0.34423787836471637,0.33535747392038784,0.12800250259300242,ANN
S15,0.318538844947276,0.28236771105701963,0.25597034881464814,0.14312309518105606,1D-CNN
S16,0.1339736378041057,0.23901875623234878,0.27809843965131165,0.348909166312233,GRU
S17,0.14573905974550924,0.30542869563446967,0.4412312931948597,0.10760095142516163,CNN-LSTM
S18,0.4315280893839038,0.18585269378490124,0.18496318175308424,0.1976560350781108,1D-CNN
S19,0.2241119981081653,0.27598662554115083,0.32150967940844244,0.1783916969422412,CNN-LSTM
S20,0.29676544675089717,0.26541861299679187,0.22846066301065004,0.20935527724166075,1D-CNN
S21,0.23797530462156818,0.28924468395184955,0.24392727665767236,0.22885273476891005,ANN
S22,0.2502281646927186,0.23613987265201974,0.2206355974503486,0.29299636520491285,GRU
S23,0.1592743539261267,0.35855844229378414,0.1095928615866206,0.3725743421934694,GRU
S24,0.26379277064494394,0.3108685039353671,0.34330453140171585,0.08203419401797293,CNN-LSTM
S25,0.31561832691199576,0.2304690784850298,0.10387625030600256,0.35003634429697184,GRU
S26,0.1516797309637289,0.3317192148911295,0.36662788237103056,0.1499731717741111,CNN-LSTM
S27,0.3069478208354006,0.10908115087735745,0.4372781216786134,0.14669290660862808,CNN-LSTM
S28,0.2650626660701883,0.18464877049809933,0.1899915102957338,0.3602970531359785,GRU
S29,0.23299821748994298,0.24764541360387313,0.3294840800025333,0.18987228890365157,CNN-LSTM
S30,0.362011215388219,0.21615855988392052,0.28989517717246027,0.1319350475553999,1D-CNN
S31,0.14906057794809024,0.4942979245739507,0.28471946049310976,0.0719220369848495,ANN
S32,0.1911611090115415,0.18787375759740899,0.25141680056061066,0.369548332830438,GRU
S33,0.31063657100626263,0.12757056504667147,0.20345287164210227,0.358339992304964,GRU
S34,0.25704804078301374,0.21528811846789855,0.22172165279758324,0.3059421879515043,GRU
S35,0.24144997612831925,0.27060675905433285,0.22424430820547228,0.26369895661187553,ANN
S36,0.09268610659220057,0.6969740151376057,0.051845590775071455,0.15849428749512248,ANN
S37,0.1259399122249694,0.6211111932898453,0.08272205674463655,0.1702268377405481,ANN
S38,0.3350588049086732,0.30656923593446067,0.2987124669205204,0.05965949223634574,1D-CNN
S39,0.22994456726084733,0.23716504777951905,0.46159534997178087,0.07129503498785204,CNN-LSTM
S40,0.23182117750408351,0.2632457140854002,0.2526072927771886,0.2523258156333277,ANN
S41,0.25598418698928926,0.21160866938284123,0.2944951875247439,0.23791195610312554,CNN-LSTM
S42,0.30824963735564076,0.23698049784965627,0.2277077741620723,0.22706209063263016,1D-CNN
S43,0.2707735122786101,0.25933664729709494,0.2414174911853063,0.2284723492389876,1D-CNN
S44,0.4097027600875943,0.29481105167981125,0.0814625966868881,0.21402359154570533,1D-CNN
S45,0.19548620071812448,0.1924568352640727,0.29652801066272727,0.31552895335507564,GRU
S46,0.1950862274654594,0.48469473320871204,0.10770234927920973,0.21251669004661863,ANN
S47,0.16757139367242763,0.2746914687836982,0.30258405079955997,0.2551530867443133,CNN-LSTM
S48,0.2937019143751866,0.15987228216622912,0.2844946644178746,0.2619311390407096,1D-CNN
S49,0.060564808933791875,0.1224284971229432,0.7915588081555675,0.02544788578769769,CNN-LSTM
S50,0.4450522785477905,0.25626615822377585,0.2204847510268841,0.07819681220154971,1D-CNN
S51,0.07487590252225759,0.5411539523201921,0.27001145323619835,0.11395869192135209,ANN
S52,0.1671563381800281,0.14998624977734107,0.3810370090657977,0.30182040297683327,CNN-LSTM
S53,0.22115003833010372,0.32110598703047566,0.2731131716862345,0.18463080295318737,ANN
S54,0.3553517788421413,0.14256762395550604,0.2145545874700999,0.28752600973225245,1D-CNN
S55,0.14351608240688746,0.2210738673931482,0.08089392432420801,0.5545161258757565,GRU
S56,0.08137675516134205,0.11147237997382456,0.1580124553745613,0.6491384094902722,GRU
S57,0.2059689607273851,0.1766715067331436,0.09809386356508024,0.5192656689743911,GRU
S58,0.12747988539837238,0.41945410950699946,0.06624072254616031,0.3868252825484675,ANN
S59,0.17403193276560044,0.2895981239595332,0.3515795469296432,0.18479039634522312,CNN-LSTM
S60,0.1609120587770465,0.2903533509920165,0.3871155743684298,0.161619015862507,CNN-LSTM
S61,0.2769769074684168,0.26531016240822003,0.2691907933628767,0.18852213676048662,1D-CNN
S62,0.1737536985334303,0.36092268105702946,0.08990091796208653,0.3754227024474532,GRU
S63,0.23199417166394315,0.279993028586293,0.18286032998899215,0.30515246976077154,GRU
S64,0.25338425623181576,0.2459444016782713,0.19908215359020073,0.30158918849971234,GRU
S65,0.23987997564678332,0.23077471076968747,0.23584087076293572,0.2935044428205928,GRU
S66,0.269380689866951,0.24542941170542026,0.3225406219456098,0.1626492764820187,CNN-LSTM
S67,0.4135263128456307,0.2474818810676161,0.22729143723185388,0.11170036885489923,1D-CNN
S68,0.19289067554770348,0.25390853811078007,0.32043838986435175,0.23276239647716487,CNN-LSTM
S69,0.18737818573833756,0.29834505085415125,0.2872895865999952,0.2269871768075161,ANN
S70,0.2628517823133441,0.30801445557212864,0.24350501309219025,0.18562874902233717,ANN
S71,0.2964650464118881,0.2594029578154258,0.24155265346897015,0.20257934230371571,1D-CNN
S72,0.18990384721413883,0.6723023754297665,0.019465115298032486,0.11832866205806199,ANN
S73,0.2114694515475676,0.27869697901048146,0.07525820328794407,0.4345753661540068,GRU
S74,0.16121933105402939,0.2644851084388785,0.24600956021366796,0.3282860002934238,GRU
S75,0.08021502347496783,0.2966738273222554,0.5504001607711674,0.07271098843160961,CNN-LSTM
S76,0.17033054810565432,0.32685881597489796,0.26329872234196067,0.23951191357748722,ANN
S77,0.3401892354881989,0.19270618272694584,0.1605493807868501,0.306555200998004,1D-CNN
S78,0.47461951858919893,0.22424842302677933,0.1777320004497767,0.12340005793424537,1D-CNN
