Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.09754735685533655,0.023220604403147837,0.19931847788903595,0.6127646704656847,0.06714889038679472,CNN-LSTM
S2,0.25190443477220675,0.18129075374582193,0.11441257676389546,0.17809666812806935,0.2742955665900053,GRU
S3,0.1050839918727853,0.2575857340929434,0.273405024503228,0.25322113574945093,0.11070411378159054,LSTM
S4,0.17386424093111683,0.2676336973883372,0.2536621012010782,0.14427621066654275,0.1605637498129242,ANN
S5,0.12491476026865414,0.36745286913335473,0.131573119443792,0.06706488157994696,0.3089943695742577,ANN
S6,0.045738995589433035,0.3195389801908512,0.2825860257997576,0.07147024462409693,0.28066575379586733,ANN
S7,0.11535500966633984,0.07189797355915982,0.196797231113881,0.5394779856932662,0.07647179996735137,CNN-LSTM
S8,0.21627855286344785,0.3000909561538966,0.09002212886616098,0.2953396304289003,0.09826873168759193,ANN
S9,0.21949799850420076,0.36396014860064824,0.04271292891906991,0.09412080275459696,0.27970812122148425,ANN
S10,0.2197314035499332,0.22658565861806773,0.05747244510880993,0.14232929233314412,0.35388120039004245,GRU
S11,0.22767829723926525,0.22401880188309894,0.12256718780209974,0.1599656916764891,0.26577002139904704,GRU
S12,0.19399782501216695,0.17084579932638305,0.2036697185990919,0.1790433529517023,0.2524433041106513,GRU
S13,0.1323393964481729,0.2254366106530342,0.18390086871885006,0.1596839962262106,0.2986391279537254,GRU
S14,0.11702722715550659,0.2371289576695083,0.2620703831101322,0.2682262003285796,0.1155472317362731,CNN-LSTM
S15,0.23788163954359073,0.29334091767114984,0.20699142702286014,0.13486408560144503,0.12692193016095463,ANN
S16,0.1092228414257483,0.15147469770568178,0.14169222558909939,0.15836938856036323,0.4392408467191075,GRU
S17,0.1380069034103061,0.3266194116517914,0.0179608736886219,0.45378636831295616,0.06362644293632544,CNN-LSTM
S18,0.4055753433207024,0.1469053307764548,0.21441363187227103,0.1579435203137019,0.0751621737168697,1D-CNN
S19,0.15434348920418442,0.1817595139361904,0.3456831893025531,0.25658287135143487,0.06163093620563426,LSTM
S20,0.31072114354865915,0.2660313987396337,0.16238209009559212,0.15329714561345556,0.10756822200266501,1D-CNN
S21,0.18782183449516074,0.2584664590855473,0.20976385139133105,0.1739408334893087,0.1700070215386549,ANN
S22,0.18302026105588598,0.14019394250018183,0.3181839346370919,0.12810798657158345,0.23049387523525597,LSTM
S23,0.02824836807250684,0.09637095253679051,0.5943046712710072,0.0475257534941949,0.23355025462549953,LSTM
S24,0.11283910545567023,0.5095596107413999,0.07306363216687543,0.20686366778624798,0.09767398384980412,ANN
S25,0.3954307648354216,0.18775506883847518,0.010861451311604802,0.02304174072152851,0.38291097429296883,1D-CNN
S26,0.15086315915584209,0.473140777938773,0.012295348991178762,0.2028389572846161,0.1608617566295942,ANN
S27,0.2559279048198812,0.05986878035985821,0.0173793315374141,0.5889067166988023,0.07791726658404383,CNN-LSTM
S28,0.21384661331489116,0.1087510769272034,0.3130218018037584,0.12282488694165246,0.24155562101249212,LSTM
S29,0.19198915167870104,0.16676525634486092,0.18817385506185705,0.34268759374299207,0.11038414317158772,CNN-LSTM
S30,0.34807731456219304,0.16041492681152306,0.14130070439945921,0.275011185414412,0.07519586881241694,1D-CNN
S31,0.11341985090190153,0.32635000779452034,0.2717021484287365,0.2502509648526127,0.03827702802222994,ANN
S32,0.13488697897357033,0.13004357521148266,0.3150550578286415,0.20329615455111108,0.21671823343519553,LSTM
S33,0.2911718023402797,0.10197309187842882,0.1307683419087382,0.17145032535476767,0.30463643851778277,GRU
S34,0.21005222022018524,0.14965043536058842,0.20690537798443173,0.18196449782758392,0.25142746860721477,GRU
S35,0.16774256511020316,0.2086403800019817,0.2755645193099056,0.15077283704412903,0.19727969853377997,LSTM
S36,0.06752076921941948,0.5846927238693458,0.16022122331045566,0.03975949906502844,0.1478057845357484,ANN
S37,0.05441858236980571,0.33781201906682967,0.4328331451563346,0.05647367670733311,0.11846257669969615,LSTM
S38,0.3290198557869774,0.30458459944767513,0.06558258240354913,0.2528908250204437,0.04792213734135446,1D-CNN
S39,0.21782255516929336,0.22052016685167483,0.04324040123897255,0.4537579075216004,0.0646589692184619,CNN-LSTM
S40,0.18458947116075983,0.2071208690774973,0.20425274682248357,0.21242699559164108,0.19160991734761768,CNN-LSTM
S41,0.21966685315341844,0.17799569072969934,0.14002774373266927,0.2709506236711415,0.1913590887130716,CNN-LSTM
S42,0.26390299358470154,0.19131630285935322,0.1937660950430132,0.18524034621127974,0.165774262301652,1D-CNN
S43,0.20673391669174826,0.19588135704227078,0.27088704709509803,0.17771826200205884,0.1487794171688242,LSTM
S44,0.4050077092469612,0.1785209485409275,0.10656254633126037,0.0772371753000643,0.2326716205807788,1D-CNN
S45,0.019020591574317375,0.01783782044733872,0.7300039267688797,0.1428204869689548,0.09031717424050997,LSTM
S46,0.14785920335401684,0.6601653017676367,0.07683336200695674,0.027012825200644693,0.08812930767074603,ANN
S47,0.044785167109667956,0.14609213990435121,0.48991788366812145,0.12408594490868581,0.19511886440917292,LSTM
S48,0.17301664232775357,0.06547414821020327,0.3111818366915267,0.19944384943547594,0.25088352333504593,LSTM
S49,0.039311199462206195,0.07175689852352743,0.026280054572495118,0.8387383221583035,0.023913525283466873,CNN-LSTM
S50,0.5731694676703741,0.19647310066328794,0.02870352554089094,0.15705621153211763,0.04459769459332745,1D-CNN
S51,0.07123036964033505,0.5747875790026761,0.0420972066613152,0.25131548756230315,0.06056935713337473,ANN
S52,0.23186638588433303,0.2311413070663066,0.10267850525279236,0.29023459209906904,0.14407920969750038,CNN-LSTM
S53,0.18877085912968647,0.29910270837352815,0.1989472362407436,0.21074438642642945,0.10243480982961164,ANN
S54,0.5165172431512858,0.0976817696701028,0.2274733781251298,0.07595267554193379,0.08237493351154446,1D-CNN
S55,0.15869888047703695,0.30749204129865804,0.046144097886753166,0.054135447973176924,0.43352953236437286,GRU
S56,0.039641216691623515,0.06030948984145646,0.07997120502089201,0.12603468203697374,0.6940434064090544,GRU
S57,0.11014194043356676,0.10457171685498641,0.36113825764131346,0.053923402240774014,0.3702246828293628,GRU
S58,0.05019359492775523,0.234655070906865,0.48836690057545473,0.02749547367862866,0.19928895991129628,LSTM
S59,0.06851562756914557,0.13299842179066337,0.4381358718190802,0.23610571700815491,0.124244361812962,LSTM
S60,0.11546385419017445,0.19343966584538588,0.2849909036412489,0.2798246878795424,0.12628088844364643,LSTM
S61,0.34336920164750573,0.3027237450334273,0.10035559454204723,0.1216151358141065,0.1319363229629124,1D-CNN
S62,0.22792547567772303,0.33066948802993074,0.04833858073698192,0.04632849556539455,0.3467379599899708,GRU
S63,0.20531885394686805,0.26297565207633883,0.08123769085393451,0.10939831798649612,0.34106948513636876,GRU
S64,0.21285526017309606,0.2114703539451985,0.09469532484384283,0.11748076739493406,0.36349829364292646,GRU
S65,0.1749926452170099,0.11542559665367376,0.14430058841537838,0.18019270061146136,0.3850884691024739,GRU
S66,0.18275293154249286,0.16109405815296354,0.22999841424891518,0.2768175302491642,0.1493370658064654,CNN-LSTM
S67,0.22418498560013386,0.13414672245221254,0.4807701153879655,0.1115327321999706,0.049365444359717715,LSTM
S68,0.15002786877166802,0.23793085953530183,0.2320620175213284,0.24594683956084656,0.13403241461085505,CNN-LSTM
S69,0.16268073091298163,0.33229094235013473,0.12528368781467486,0.24482308973874717,0.13492154918347046,ANN
S70,0.23480014358902004,0.32242388499103725,0.1565282271908083,0.18649273974205605,0.09975500448707858,ANN
S71,0.24682251958481347,0.23771301301242542,0.23145398153227642,0.17335547291141157,0.11065501295907415,1D-CNN
S72,0.08152276767447211,0.8927991737423842,0.0032327124544154124,0.0025597850406583037,0.01988556108806969,ANN
S73,0.0648725459220303,0.12652344124180243,0.07880483967144886,0.05292126055491281,0.6768779126098066,GRU
S74,0.11333515909520891,0.19499723917838876,0.2816387063951791,0.1702905500806123,0.2397383452506165,LSTM
S75,0.052658394919358184,0.20396396460218139,0.0615791799824524,0.6292298022402961,0.05256865825571055,CNN-LSTM
S76,0.12009137456739924,0.2982784058725037,0.16213947042814872,0.2289646517034237,0.19052609742853013,ANN
S77,0.27196955983119153,0.10767811560822636,0.2164431864160479,0.12183034581126444,0.2820787923332667,GRU
S78,0.4501482811740106,0.19308987843204736,0.0912867564136127,0.1649870111609473,0.10048807281938861,1D-CNN
S79,0.25960895283835983,0.15459707859581406,0.15000799091012357,0.3561387940327622,0.07964718362293648,CNN-LSTM
S80,0.19671851827956124,0.25350754334543346,0.2186028337708227,0.244358511949569,0.0868125926546147,ANN
S81,0.27936301560971066,0.23469007879242285,0.12371677974284316,0.1329166402451572,0.2293134856098658,1D-CNN
S82,0.08641901891321704,0.4816842560831569,0.09006018349145087,0.09464128464948358,0.24719525686268737,ANN
S83,0.12594123972431842,0.14486036583199455,0.2622849882573507,0.20578419402852946,0.2611292121578079,LSTM
S84,0.042103666901370934,0.4637892104559509,0.08614844991573614,0.07418564242970276,0.33377303029723715,ANN
S85,0.039600743096396426,0.018903753081622062,0.5795872551146176,0.24315207375720377,0.11875617495015597,LSTM
S86,0.06526440894034938,0.11599353117654476,0.4162165290368213,0.08302233382161658,0.31950319702466606,LSTM
S87,0.18661885499931424,0.20525651401633327,0.17007056337404122,0.17336254051196395,0.26469152709834864,GRU
S88,0.47082411276381086,0.08794295946503902,0.0688268419588032,0.12221159723432636,0.25019448857801846,1D-CNN
S89,0.5835710129476044,0.0524780544771718,0.1088259530095977,0.17460926071658514,0.08051571884904316,1D-CNN
S90,0.22344463497144285,0.17042815704961667,0.20771326873508097,0.2744045637930223,0.12400937545083396,CNN-LSTM
S91,0.06524607282551304,0.5577290730848722,0.03809089775624884,0.2937835703043214,0.04515038602904487,ANN
S92,0.19046861175685856,0.3904126170841188,0.1529298922159809,0.15323697632142916,0.11295190262161228,ANN
S93,0.17860518121345453,0.259205126264705,0.21650530183425562,0.20197960938379814,0.1437047813037846,ANN
S94,0.24960643685872036,0.3001274863316606,0.11923157299917742,0.13471127351793868,0.19632323029249887,ANN
S95,0.06838893389831172,0.050062676291155586,0.052498379809026365,0.1354007108267781,0.693649299174732,GRU
S96,0.008329731542274454,0.012609851913833525,0.6417093093514556,0.17143683861524908,0.16591426857718836,LSTM
S97,0.10287294268135315,0.09355233467048277,0.5102399980257947,0.1729527011303896,0.12038202349198104,LSTM
S98,0.24606969117459543,0.35914371982510723,0.1519386852795503,0.1400093791487192,0.10283852457202614,ANN
S99,0.28362420690821766,0.6215495407121325,0.01042166558608139,0.020183045299311368,0.06422154149425695,ANN
S100,0.5429919037479388,0.05128420546013655,0.00706798111496822,0.14817677985622635,0.2504791298207275,1D-CNN
S101,0.19338660727552195,0.1379053102449407,0.03062833739311193,0.12667267828509082,0.5114070668013343,GRU
S102,0.1984534073254519,0.29978091166416654,0.14715807462557262,0.17771843008806892,0.17688917629673803,ANN
S103,0.18549600721672907,0.20800653488480356,0.15686440356290304,0.21213480853277972,0.23749824580277853,GRU
S104,0.022455351466106523,0.03806384476135684,0.14920016381837292,0.14414248098407947,0.6461381589700818,GRU
S105,0.050453878226794875,0.0534981405336148,0.28988074962484756,0.24286814173290408,0.36329908988183296,GRU
S106,0.027350064434311695,0.008338306069063387,0.37082792798449116,0.1342153900411062,0.4592683114710291,GRU
S107,0.011111360758932246,0.03503935894829115,0.12836782813436834,0.07659597970707883,0.7488854724513279,GRU
S108,0.05768885477256833,0.08854890740398631,0.07244795835457439,0.3007229771468167,0.48059130232204933,GRU
S109,0.43009179566638056,0.10045383553851774,0.09889531088658111,0.08005216518619078,0.29050689272232894,1D-CNN
S110,0.14421287790690362,0.27462300664260964,0.3022251347210675,0.16838236812335733,0.11055661260606638,LSTM
S111,0.19417485697001924,0.24484773565408752,0.09829521398377794,0.10170924804983748,0.3609729453422763,GRU
S112,0.0985718034609324,0.18566681121832793,0.12639514021464757,0.06736338728071345,0.5220028578253798,GRU
S113,0.1738913378963109,0.2036248932214993,0.15795658395935636,0.09165103435327773,0.37287615056955487,GRU
S114,0.18289209090499473,0.17367269102521676,0.1472079020356846,0.1513971061089226,0.34483020992518026,GRU
S115,0.14047805850832895,0.33549189637100313,0.16752872735302907,0.14301223024358778,0.21348908752405654,ANN
S116,0.0722668949680678,0.30388345515115345,0.37914812920408447,0.09527643552904062,0.14942508514765115,LSTM
S117,0.13686655126097932,0.32386061982309367,0.06604040528758005,0.2968584999023313,0.17637392372601174,ANN
S118,0.6979511514802719,0.08418229726404186,0.01412149292567483,0.11449294123477367,0.0892521170952406,1D-CNN
S119,0.10351786172410926,0.2269292085263272,0.10150459986656826,0.5343223127551582,0.0337260171278365,CNN-LSTM
S120,0.12885002840507734,0.087616385368799,0.5153521593873653,0.13515456854199223,0.1330268582967643,LSTM
S121,0.3899324353988111,0.1484729363432702,0.16332798262369316,0.19132154703680998,0.10694509859741,1D-CNN
S122,0.36158270410504,0.16225147010919655,0.11090630177580615,0.2854391513283361,0.07982037268162424,1D-CNN
S123,0.21058333106764843,0.37112430258646695,0.11790754520125152,0.2658803011947988,0.03450451994984047,ANN
S124,0.151880664253111,0.153606816259766,0.34409048799907155,0.12590720343367798,0.22451482805437203,LSTM
S125,0.1640871038620361,0.15112612120928337,0.16338412542720068,0.05152840670780649,0.4698742427936681,GRU
S126,0.2554250195118248,0.1788357022211273,0.2264742831164296,0.07828245529778002,0.26098253985283937,GRU
S127,0.0941875034350968,0.17027207949996667,0.5175804558359124,0.08565663080266799,0.1323033304263509,LSTM
S128,0.10511907879743192,0.2822615376177695,0.29346353433218475,0.19944644479516643,0.11970940445744438,LSTM
S129,0.2026807028101186,0.18361682618594294,0.19377563447769236,0.26279659290813184,0.15713024361811642,CNN-LSTM
S130,0.7556336132028632,0.10939837308352773,0.018404603690640266,0.08908818344704825,0.027475226575925944,1D-CNN
S131,0.709821207368566,0.06776645972011083,0.021103191321208227,0.10130580291290091,0.10000333867722248,1D-CNN
S132,0.06422801334037162,0.2158123617717097,0.46644694441623974,0.19176711978484678,0.06174556068683302,LSTM
S133,0.21061295325070262,0.24015677905190003,0.21331258898203298,0.20765627998674324,0.12826139872861633,ANN
S134,0.3674600507981833,0.24879246924380738,0.11057235237147003,0.14976811634589782,0.12340701124064242,1D-CNN
S135,0.1637881976148414,0.21280482040449422,0.2086262452042442,0.1531224983815568,0.2616582383948689,GRU
S136,0.3098594917829033,0.14971494874680644,0.1854394651341827,0.23495774932876953,0.12002834500733923,1D-CNN
S137,0.042803373387145925,0.06454438782743091,0.4309643235330667,0.07256540243710512,0.3891225128152522,LSTM
S138,0.11769595799442319,0.4121507029271825,0.13651946827289813,0.0586501656930758,0.2749837051124225,ANN
S139,0.13143919916040145,0.13625325979335337,0.26098281488205766,0.07705172975371262,0.39427299641047886,GRU
S140,0.11613791644398469,0.10181813979623508,0.3145565972994908,0.1262879061450461,0.34119944031524435,GRU
S141,0.14069728998941614,0.3982794646520782,0.16847786347295596,0.15030281390682895,0.14224256797872384,ANN
S142,0.1661499888279341,0.12349925932122538,0.4146534185361225,0.19158881172521433,0.10410852158950837,LSTM
S143,0.15902337774110023,0.41220374357578043,0.06582804738798408,0.2256640011967048,0.13728083009843597,ANN
S144,0.41460008308335183,0.10886371383527428,0.030640554581775475,0.09096665991524615,0.35492898858435123,1D-CNN
S145,0.28751411747857436,0.21384192438727492,0.17400439477948942,0.22871652834051506,0.09592303501414073,1D-CNN
S146,0.1147032100386976,0.207865954551688,0.4422091646773368,0.1806787630225013,0.05454290770977564,LSTM
S147,0.28058749804284927,0.01985506436079218,0.340666558246886,0.27731427661686214,0.08157660273261004,LSTM
S148,0.060342341286370296,0.0631374923723525,0.7348462121625903,0.10622408342810157,0.03544987075058171,LSTM
S149,0.05515418178250442,0.07532583902537482,0.14843668979765667,0.053179343072449155,0.6679039463220151,GRU
S150,0.12356519333104994,0.13576389361972369,0.15268309026198726,0.11795231335016779,0.4700355094370709,GRU
S151,0.17616306535437376,0.14242675173965788,0.20113381581958217,0.11682159674152343,0.3634547703448583,GRU
S152,0.07408904475983648,0.5286148195574878,0.16671962959605216,0.14879176018145682,0.08178474590516285,ANN
S153,0.1358838639216304,0.2259753732056223,0.1859133707872816,0.36839920275067506,0.0838281893347904,CNN-LSTM
S154,0.11248850121304796,0.1104794215112098,0.0468725119191191,0.6826854704281459,0.04747409492847744,CNN-LSTM
S155,0.23787170466602545,0.13527397873475935,0.05423373151362881,0.24287893486872472,0.32974165021686075,GRU
