Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.08920472242305971,0.018333501669036165,0.1933300829571352,0.6400722174102034,0.05905947554054823,CNN-LSTM
S2,0.2711633395973029,0.18396713303828793,0.11490083050886599,0.18010570645762164,0.2498629903979285,1D-CNN
S3,0.08031093863891298,0.26813276757464327,0.29974334021041094,0.2623626863232026,0.08945026725282144,LSTM
S4,0.16764702834150658,0.2848651504244147,0.26398624384619207,0.13512520096552022,0.14837637642239263,ANN
S5,0.10712136789415515,0.37170959285588734,0.1381176387544248,0.06158768790542982,0.3214637125901029,ANN
S6,0.037181725584653526,0.2982077356981147,0.313445345406271,0.06505333799080905,0.28611185532015565,LSTM
S7,0.10051913142491235,0.06062489511317416,0.23301988933462872,0.5269954176842401,0.07884066644303707,CNN-LSTM
S8,0.20099606874169307,0.33341993360994115,0.08694009097568504,0.2764616833406384,0.10218222333203783,ANN
S9,0.22244242635114125,0.38346565234697816,0.03579103069499172,0.08150504076116948,0.27679584984572425,ANN
S10,0.20949304890118467,0.23693287864778634,0.0457695094568029,0.12714497339334055,0.38065958960089097,GRU
S11,0.22737292852122615,0.221602245912764,0.10684766678467189,0.14304438865593677,0.3011327701253964,GRU
S12,0.184439891384154,0.15866797860576595,0.19767611753188646,0.16916388039717165,0.29005213208099645,GRU
S13,0.11767978397517591,0.20764171713021445,0.17689694199933256,0.1546749661492329,0.3431065907460151,GRU
S14,0.10147908729524716,0.21815900399177715,0.28674028957871933,0.26742955239131033,0.12619206674293773,LSTM
S15,0.2309322499926876,0.34974452814958723,0.17753714055685618,0.10841343470260854,0.1333726465982361,ANN
S16,0.12186899625558999,0.13246485059267563,0.10669317059759083,0.13226134021483046,0.5067116423393114,GRU
S17,0.12653316698755665,0.33557548830146433,0.013295968383930089,0.47778005072497826,0.04681532560206935,CNN-LSTM
S18,0.41170445891226276,0.1360724166456986,0.24625227937408717,0.16073892368546555,0.045231921382488056,1D-CNN
S19,0.1468838302429429,0.15603852888545608,0.42275222144216823,0.23701724939108942,0.03730817003834732,LSTM
