Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.1333935322116149,0.04375758567629931,0.207466689906645,0.5354454944189836,0.07993669778645728,CNN-LSTM
S2,0.20188550705879524,0.211403248311786,0.10987148545870283,0.15153382933333917,0.32530592983737644,GRU
S3,0.16557555131477691,0.23001556681100352,0.21022992749094815,0.2266035707335895,0.16757538364968158,ANN
S4,0.18399036402819782,0.22877465288506582,0.22563806478187404,0.16805573293904552,0.19354118536581663,ANN
S5,0.17103710613499826,0.3766744248301062,0.11742475665232613,0.07590564849501921,0.25895806388755127,ANN
S6,0.06711695179322824,0.35282113422996225,0.23145779819690232,0.08433618823159882,0.26426792754830974,ANN
S7,0.14335951668077898,0.09555313409640258,0.14517243113761644,0.5430727785375368,0.07284213954766482,CNN-LSTM
S8,0.24522637582853338,0.24677928319833434,0.09097600077113822,0.3332067745652909,0.08381156563670283,CNN-LSTM
S9,0.20175992999498935,0.3009736215678524,0.07186841362356243,0.14847958887000856,0.2769184459435872,ANN
S10,0.24141108364141442,0.19296390701743144,0.09748684190279047,0.19102452158867717,0.27711364584968595,GRU
S11,0.22377308504427404,0.21203750919935171,0.16132634502814452,0.18150803464400433,0.22135502608422544,1D-CNN
S12,0.19995358629496712,0.18691375277577238,0.21614755095579666,0.1871715636644248,0.20981354630903787,LSTM
S13,0.16215537371336944,0.26643102050055717,0.19106198187704035,0.16442266434705644,0.21592895956197516,ANN
S14,0.1503442727603314,0.26898969055939814,0.21859357303380025,0.26205048545254067,0.10002197819392968,ANN
S15,0.23473545874528384,0.20808047508553024,0.26308686532678055,0.1886279121283998,0.10546928871400559,LSTM
S16,0.10141570162131791,0.18093301981843743,0.24301748251692337,0.2105156569553656,0.2641181390879558,GRU
S17,0.1413158692291664,0.29615891365352076,0.030350068979907715,0.42783989301030084,0.1043352551271043,CNN-LSTM
S18,0.3523358321540499,0.151745773064889,0.18351588037505806,0.15101950061669508,0.16138301378930786,1D-CNN
S19,0.17144891023519565,0.21113374825064912,0.2349855800560587,0.245959540899012,0.13647222055908392,CNN-LSTM
S20,0.24558614773513823,0.2196452970409316,0.17245706862470037,0.18906100677177812,0.17325047982745276,1D-CNN
S21,0.18931040828619966,0.2300954265007154,0.20449557323923256,0.1940452283888768,0.18205336358497579,ANN
S22,0.18330134927011496,0.1729811563248375,0.26746315909238305,0.161623703548043,0.21463063176462124,LSTM
S23,0.10287000448079955,0.23158096489594132,0.3541332804368996,0.07078238200048348,0.24063336818587586,LSTM
S24,0.2455098687402491,0.28932288557435654,0.06930782014986647,0.3195108426826914,0.07634858285283598,CNN-LSTM
S25,0.30254746673460825,0.22092454686811544,0.04141350188777842,0.09957437101785961,0.33554011349163804,GRU
S26,0.1461250002318997,0.31957117833023496,0.03662144372577809,0.35320144000847903,0.14448093770360917,CNN-LSTM
S27,0.29644055160696514,0.10534714482741528,0.03423145080436977,0.42230945716854484,0.14167139559270492,CNN-LSTM
S28,0.18944585974347727,0.13197235806994234,0.2852789774124118,0.13579092652152708,0.257511878252641,LSTM
S29,0.1947088812671314,0.20694905717820555,0.16433317231048805,0.27533891590991405,0.1586699733342609,CNN-LSTM
S30,0.3082126085034946,0.18403516454797128,0.14861033193966544,0.24681375866515323,0.11232813634371654,1D-CNN
S31,0.11074074844988023,0.3672260156109442,0.2570755462356703,0.21152504966291819,0.053432640040587225,ANN
S32,0.13467874176032477,0.13236270397173533,0.29546997055665086,0.17713068590151987,0.26035789780976937,LSTM
S33,0.26662153791736515,0.10949470674219197,0.14169301749087962,0.17462502034194805,0.30756571750761474,GRU
S34,0.2082785713842821,0.1744417176412383,0.18972900649299437,0.17965462389431336,0.2478960805871728,GRU
S35,0.17923239871055963,0.20087597153798128,0.25768309616520296,0.16646034056966214,0.19574819301659394,LSTM
S36,0.0791592864967038,0.5952560504864098,0.14594226246887113,0.04427912795832225,0.13536327258969247,ANN
S37,0.08721235267807001,0.43011438935044155,0.30750823041483044,0.0572843434588182,0.11788068409783974,ANN
S38,0.3114697257389124,0.2849859022881708,0.07040280340100404,0.2776822718384861,0.055459296733426554,1D-CNN
S39,0.2195847159122822,0.22647988713693706,0.0450536904262372,0.4407987759719622,0.06808293055258167,CNN-LSTM
S40,0.18627585235194682,0.21152648906889043,0.19646749120379378,0.2029781717054721,0.20275199566989677,ANN
S41,0.2212088988331705,0.18286176692503797,0.13584936071685497,0.2544882045653172,0.20559176895961945,CNN-LSTM
S42,0.2521946866694973,0.193885783336776,0.1818492023770675,0.18629929705564216,0.18577103056101701,1D-CNN
S43,0.20479025844572746,0.19614037790289424,0.24368430012825607,0.1825878388070957,0.17279722471602657,LSTM
S44,0.36828344814959874,0.26500683237290706,0.10109600415955179,0.0732270536733825,0.19238666164455837,1D-CNN
S45,0.12189135341873485,0.12000245561501333,0.3764708047372999,0.18489387186137973,0.19674151436757248,LSTM
S46,0.16701904657383768,0.4149613905174967,0.14387064251673617,0.0922071430878479,0.1819417773040816,ANN
S47,0.0827914799587579,0.13571596400937097,0.5059330942809934,0.14949676569846138,0.1260626960524162,LSTM
S48,0.19865560933618362,0.10813523533635412,0.3236148638704047,0.1924279623204279,0.17716632913663055,LSTM
S49,0.05873846958254093,0.11873665055483837,0.030155124459278735,0.7676892537787977,0.024680501624544153,CNN-LSTM
S50,0.4249655257713803,0.24469997776965505,0.045133468009541,0.2105335095698203,0.07466751887960298,1D-CNN
S51,0.07149046371748265,0.5166862193403129,0.04521399663621531,0.25780315629783757,0.10880616400815253,ANN
S52,0.14922143219505446,0.133893594733066,0.10729420242298941,0.3401539470844415,0.2694368235644487,CNN-LSTM
S53,0.18026720439597965,0.26174482733026977,0.18486469296061925,0.22262418905895753,0.15049908625417358,ANN
S54,0.21734928794495464,0.08720083420350262,0.38835458020456876,0.13123133072218474,0.1758639669247887,LSTM
S55,0.1315119733981002,0.20258259618036759,0.08364295351063082,0.07412771757266573,0.508134759338235,GRU
S56,0.07045675707055987,0.09651383101133931,0.13419063059385422,0.13680866434616565,0.5620301169780809,GRU
S57,0.1218908473746138,0.10455283935308742,0.40820768845872335,0.05805119426719353,0.30729743054638264,LSTM
S58,0.07025601826050933,0.2311672581511882,0.4488854610987412,0.03650622526251336,0.2131850372270478,LSTM
S59,0.12427776694419206,0.20680462249070705,0.2858910145439879,0.2510661135650124,0.13196048245610184,LSTM
S60,0.12815730680516105,0.23124993718804152,0.20355685099566834,0.30831554707861275,0.1287203579325161,CNN-LSTM
S61,0.23168578948270516,0.22192678442820127,0.1635194731563535,0.22517285665363831,0.15769509627910183,1D-CNN
S62,0.15767809224778095,0.32753029304338666,0.09251950560670519,0.08158332947864534,0.34068877962348193,GRU
S63,0.19937323722419456,0.24062292646868158,0.14061100848258443,0.15714815457778203,0.2622446732467586,GRU
S64,0.20972820653533344,0.20357017850469258,0.1722918793207982,0.1647819152089132,0.2496278204302623,GRU
S65,0.19299221744163927,0.18566669869299768,0.1954634107274755,0.18974260977467453,0.2361350633632124,GRU
S66,0.21011246057051455,0.19143086171198603,0.2200166215540895,0.25157632399118196,0.12686373217222793,CNN-LSTM
S67,0.2177648696257918,0.13032510360605115,0.47339537325383374,0.11969272246608015,0.05882193104824333,LSTM
S68,0.14984460016701054,0.19724552917951033,0.2231630702648828,0.24892837495148742,0.18081842543710872,CNN-LSTM
S69,0.16417184659228087,0.2613957314582574,0.12384760293529197,0.2517094599513153,0.19887535906285636,ANN
S70,0.2219538344713089,0.2600895032369575,0.15559319203428876,0.20561729082882507,0.15674617942861985,ANN
S71,0.23150372374776276,0.20256266771503897,0.21911966840729222,0.1886237161379479,0.15819022399195828,1D-CNN
S72,0.18488977803771722,0.6545514416423311,0.026403199566397924,0.01895117397423559,0.1152044067793181,ANN
S73,0.1783717189429508,0.23507725984301328,0.1565130677854523,0.06347931101532672,0.36655864241325714,GRU
S74,0.11576317977107575,0.18991294006003212,0.28195223851735346,0.17664661401475495,0.2357250276367849,LSTM
S75,0.07355817904751868,0.272053607460368,0.08298750207966288,0.5047238262845231,0.06667688512792704,CNN-LSTM
S76,0.13966447059298862,0.2680116044919237,0.18003862403850193,0.21589478266041867,0.19639051821616804,ANN
S77,0.2731228607489933,0.15471525380534124,0.19714431775879113,0.12889798264503025,0.2461195850418435,1D-CNN
S78,0.42583040425384755,0.2011965224578827,0.10279626611306883,0.1594618144347335,0.11071499274046864,1D-CNN
S79,0.303642618658739,0.17128373010701106,0.13027879465088282,0.304142966659992,0.0906518899233743,CNN-LSTM
S80,0.216137721363871,0.23168452920265717,0.20425693977803527,0.2396489094340875,0.10827190022134917,CNN-LSTM
S81,0.25408608845134717,0.2253093717899572,0.14243907485519883,0.14266036408287952,0.23550510082061735,1D-CNN
S82,0.09288362785398639,0.4791699446323207,0.09529745413008966,0.09356967754902404,0.2390792958345783,ANN
S83,0.15867773092419057,0.15850764491074618,0.23132204962045835,0.18328630917529265,0.2682062653693126,GRU
S84,0.04134866481663295,0.5606537625023978,0.07643108774243927,0.0655487263155761,0.2560177586229533,ANN
S85,0.14782438332431155,0.10418711602909035,0.33074308501818045,0.24813263434370642,0.16911278128471025,LSTM
S86,0.05584678110270519,0.13793560555349818,0.29805886751668836,0.10832504031395769,0.39983370551315034,GRU
S87,0.11787499173108747,0.13108002938576446,0.21885929932360818,0.2692097848913149,0.26297589466822513,CNN-LSTM
S88,0.32950926686072346,0.11248929466141636,0.1330086813627087,0.2006993194086329,0.22429343770651805,1D-CNN
S89,0.5065247454772399,0.06347135864410242,0.1414239950025448,0.1963630168178312,0.09221688405828199,1D-CNN
S90,0.20603398488970845,0.17815380894839708,0.19394800926703984,0.26168439302520863,0.1601798038696453,CNN-LSTM
S91,0.06007640295240588,0.5026291345751125,0.040499704956923205,0.3290778668269065,0.06771689068865204,ANN
S92,0.15466369995129414,0.3420923949367379,0.1472268681524249,0.17206766153244463,0.18394937542709838,ANN
S93,0.18814447193701728,0.22409334624007535,0.1986734689311933,0.20687417730036872,0.18221453559134485,ANN
S94,0.21591748253816573,0.2270087587460497,0.15674250944967388,0.16899600654036712,0.23133524272574277,GRU
S95,0.1597401336307373,0.1314481210898128,0.05641858071236626,0.12451143894435976,0.5278817256227247,GRU
S96,0.02377049623081099,0.04327291348514866,0.5416178694022373,0.19416893361187318,0.19716978726992992,LSTM
S97,0.18028783783359298,0.22130652780604027,0.27837525109580646,0.17749010532223514,0.14254027794232513,LSTM
S98,0.2551174220443505,0.2659858951110015,0.15457938940083982,0.1956941021585257,0.12862319128528218,ANN
S99,0.30411280901541027,0.424914553268222,0.053008030501079426,0.09250618786938965,0.12545841934589874,ANN
S100,0.3231881987336374,0.08853539396585554,0.029295640743582027,0.32776656971808543,0.23121419683883904,CNN-LSTM
S101,0.22005370705093474,0.1766783209144021,0.0820781182131542,0.1733432734844877,0.34784658033702115,GRU
S102,0.19811332639090373,0.2450351147629112,0.1907269080766351,0.18289959439754946,0.18322505637200004,ANN
S103,0.19386571281696088,0.20142121832138005,0.18637974622100584,0.2075914511639223,0.21074187147672968,GRU
S104,0.09622905078060712,0.1406991123480828,0.20120383138634593,0.1774246082922144,0.3844433971927492,GRU
S105,0.13403749298331555,0.13815463396325675,0.2674655673518969,0.2653967472586913,0.19494555844283828,LSTM
