time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10
2024-08-09 01:00:00,0,150.782544,-34.577839,3.5616145,0.07488509,0.14138544,0.27544117,0.014067182,3.7957284,4.5869017,6.340031
2024-08-09 01:00:00,1,150.580539,-34.306187,3.2933805,0.057470545,0.043431457,0.06550402,0.009901536,2.9171717,3.634061,4.956265
2024-08-09 01:00:00,2,149.57333,-33.40333,,,,,,,,
2024-08-09 01:00:00,3,150.761939,-33.917658,3.5083556,0.075912334,0.08167614,0.16638845,0.078259155,7.1370935,8.515032,10.027477
2024-08-09 01:00:00,4,150.690141,-34.041702,3.2879634,0.08354593,0.18776508,0.32013258,0.01703314,5.668593,6.796876,8.279624
2024-08-09 01:00:00,5,150.795546,-34.066648,2.7229881,0.13709815,0.63569015,0.8356954,0.023116034,6.1402063,7.4292526,8.92459
2024-08-09 01:00:00,6,151.046062,-33.891572,2.1651466,0.26458967,1.364817,1.5398906,0.20347637,12.45534,14.300496,16.565027
2024-08-09 01:00:00,7,151.135792,-33.916185,2.2047167,0.27381125,1.4133857,1.589983,0.21817546,11.147159,12.882348,14.983117
2024-08-09 01:00:00,8,150.81916,-34.47442,3.4646945,0.06679615,0.09684717,0.16984007,0.016095547,3.643896,4.4361715,5.8944464
2024-08-09 01:00:00,9,151.046778,-33.881407,2.175432,0.26646724,1.3560191,1.5472378,0.20287687,12.012466,13.795123,16.00784
2024-08-09 01:00:00,10,150.90731,-33.931338,1.8468839,0.2634615,1.7035077,1.5218335,0.16302441,14.177951,16.202526,18.556395
2024-08-09 01:00:00,11,151.117809,-33.76526,2.508377,0.15453057,0.68088704,0.8670874,0.043630764,6.7770123,8.249138,9.811866
2024-08-09 01:00:00,12,151.759634,-32.931176,,,,,,,,
2024-08-09 01:00:00,13,150.498009,-34.051688,3.6215677,0.056727305,0.0015826436,0.0043212804,0.010062005,2.8117597,3.643562,4.7322006
2024-08-09 01:00:00,14,150.997812,-33.799489,2.0691571,0.26144922,1.4062961,1.4742644,0.11340514,10.180872,11.813616,13.856667
2024-08-09 01:00:00,15,150.914185,-33.794246,2.056245,0.26516223,1.3412998,1.3870356,0.17380846,11.679945,13.416035,15.625363
2024-08-09 01:00:00,16,151.242802,-33.931776,1.6535945,0.40055138,2.6385448,2.333539,0.34835497,14.869418,16.976072,21.220816
2024-08-09 01:00:00,17,150.747347,-33.616436,2.6515963,0.12060758,0.2919453,0.43346432,0.16586529,7.2435117,8.631283,9.984831
2024-08-09 01:00:00,18,151.163933,-33.864353,1.7778529,0.34359595,2.1778643,2.016955,0.27339777,12.75444,14.737455,21.207119
2024-08-09 01:00:00,19,150.766799,-33.795155,2.7668004,0.17403735,0.6037225,0.8245459,0.2504432,9.271455,10.910484,12.657933
2024-08-09 01:00:00,20,150.887328,-34.417064,3.0646362,0.11242845,0.45160535,0.6541529,0.604259,4.6664557,6.035582,13.169779
2024-08-09 01:00:00,21,151.432414,-33.278966,2.8073301,0.08447865,0.3037966,0.48967582,0.36935136,5.0216155,6.430937,9.579056
2024-08-09 02:00:00,0,150.782544,-34.577839,4.0573373,0.07305817,0.06601469,0.14878158,0.043383006,3.2788966,3.967798,5.5585747
