time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10
2024-05-29 01:00:00,0,150.782544,-34.577839,2.8665588,0.19489422,0.3812758,0.67099714,0.5101106,7.501056,8.798902,14.14766
2024-05-29 01:00:00,1,150.580539,-34.306187,2.6020162,0.05452966,0.5775967,0.8161816,1.5206734,1.4738723,1.9542162,2.2707992
2024-05-29 01:00:00,2,149.57333,-33.40333,,,,,,,,
2024-05-29 01:00:00,3,150.761939,-33.917658,2.9334297,0.08407795,0.2327841,0.42826882,0.25318047,10.039596,11.503148,12.982164
2024-05-29 01:00:00,4,150.690141,-34.041702,3.077612,0.084993586,0.16909719,0.3276298,0.15676758,5.2151775,6.1185436,6.977088
2024-05-29 01:00:00,5,150.795546,-34.066648,2.5568163,0.14967519,0.7392746,0.9913146,0.14637567,6.160345,7.171354,8.184626
2024-05-29 01:00:00,6,151.046062,-33.891572,2.097605,0.22541228,1.3777359,1.6020951,0.17301437,11.9143915,13.660627,15.58436
2024-05-29 01:00:00,7,151.135792,-33.916185,1.9099231,0.25509346,1.7062576,1.8165786,0.54428715,10.901103,12.576583,14.570315
2024-05-29 01:00:00,8,150.81916,-34.47442,3.3021185,0.090275116,0.2850623,0.5417033,0.6461549,4.5533066,5.6388726,8.019191
2024-05-29 01:00:00,9,151.046778,-33.881407,2.0749516,0.22810604,1.3985721,1.618717,0.17516868,11.69352,13.437722,15.329155
2024-05-29 01:00:00,10,150.90731,-33.931338,1.8095938,0.24768972,1.7541612,1.7171584,0.15930259,13.101211,14.786463,16.729183
2024-05-29 01:00:00,11,151.117809,-33.76526,2.9405746,0.10512035,0.4057255,0.6401616,0.27235472,5.530255,6.848217,8.534763
2024-05-29 01:00:00,12,151.759634,-32.931176,,,,,,,,
2024-05-29 01:00:00,13,150.498009,-34.051688,2.8215249,0.053585086,0.5263761,0.8284747,1.5856189,1.3139642,1.7152609,2.0175314
2024-05-29 01:00:00,14,150.997812,-33.799489,2.3328772,0.19821475,1.060051,1.2596409,0.18715218,9.438662,11.049057,12.618997
2024-05-29 01:00:00,15,150.914185,-33.794246,2.2868989,0.1763795,0.88768464,1.0907495,0.23449756,10.22983,11.870959,13.53386
2024-05-29 01:00:00,16,151.242802,-33.931776,1.3972026,0.25147763,2.8012798,2.2905693,1.7912769,10.014703,11.850444,17.31586
2024-05-29 01:00:00,17,150.747347,-33.616436,2.2692928,0.07006761,0.3366471,0.46374413,0.48369008,5.6955447,6.9106345,7.6983542
2024-05-29 01:00:00,18,151.163933,-33.864353,1.8291774,0.22303791,1.7822065,1.7781792,1.1009566,9.539568,11.355178,17.461285
2024-05-29 01:00:00,19,150.766799,-33.795155,2.22376,0.15355879,0.82069457,1.052083,0.3543536,10.843685,12.761709,14.24332
2024-05-29 01:00:00,20,150.887328,-34.417064,3.5245354,0.08122807,0.20292096,0.36652634,0.6512264,3.9454527,4.9747963,7.960566
2024-05-29 01:00:00,21,151.432414,-33.278966,1.6476858,0.09717599,1.8860596,1.5524898,2.656766,6.042437,7.480302,10.6155815
2024-05-29 02:00:00,0,150.782544,-34.577839,3.2409365,0.2295026,0.3416598,0.6920706,0.68975234,7.150822,8.575773,14.625783
2024-05-29 02:00:00,1,150.580539,-34.306187,2.6307724,0.054160632,0.70622164,1.0253487,1.9327227,1.450202,1.8951128,2.1710596
2024-05-29 02:00:00,2,149.57333,-33.40333,,,,,,,,
2024-05-29 02:00:00,3,150.761939,-33.917658,2.580284,0.11065715,0.5900427,0.975927,0.5914981,9.103626,10.606997,12.007984
2024-05-29 02:00:00,4,150.690141,-34.041702,3.3523633,0.089181855,0.17577516,0.37992564,0.19961767,5.6708493,6.677701,7.574133
2024-05-29 02:00:00,5,150.795546,-34.066648,3.009682,0.13205543,0.54771644,0.89763904,0.18102919,6.474485,7.6002245,8.649352
2024-05-29 02:00:00,6,151.046062,-33.891572,2.6401749,0.17532705,0.967977,1.4434541,0.39284426,8.35756,9.819035,11.357884
2024-05-29 02:00:00,7,151.135792,-33.916185,2.2919884,0.19256048,1.2595031,1.6281472,0.8622579,8.090033,9.646344,12.612641
2024-05-29 02:00:00,8,150.81916,-34.47442,3.540811,0.07252696,0.284641,0.6042572,0.8845231,2.8389027,3.5813818,4.7698674
2024-05-29 02:00:00,9,151.046778,-33.881407,2.686007,0.1707063,0.9134208,1.3939104,0.4071788,7.9715157,9.417319,10.897652
2024-05-29 02:00:00,10,150.90731,-33.931338,2.203214,0.22757667,1.3747396,1.7054052,0.31830162,12.343989,14.078265,16.013462
2024-05-29 02:00:00,11,151.117809,-33.76526,2.9052773,0.09264374,0.4309479,0.69103706,0.55347186,5.701413,7.052316,8.938752
2024-05-29 02:00:00,12,151.759634,-32.931176,,,,,,,,
2024-05-29 02:00:00,13,150.498009,-34.051688,3.4363937,0.05366572,0.29731262,0.5812275,1.0465528,1.4484484,1.9381785,2.2315753
2024-05-29 02:00:00,14,150.997812,-33.799489,2.8913434,0.11922245,0.6863341,1.0924425,0.9836824,6.024873,7.364681,8.379688
2024-05-29 02:00:00,15,150.914185,-33.794246,2.736196,0.122178264,0.7327963,1.1211689,0.9952711,7.72826,9.20681,10.46139
