Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,7.152475,6.716486,0.633055,-4.944394,9.883393,2.77894
S2,7.083764,6.435896,0.349486,-5.385449,9.883393,2.756572
S3,7.246453,6.625805,0.058585,-1.784584,9.883393,2.683989
S4,7.147135,6.477388,0.028283,-1.793677,9.883393,2.525858
S5,7.21526,6.689668,0.082902,-1.83306,9.883393,2.593428
S6,6.983122,6.353189,0.013915,-1.856561,9.883393,2.031063
S7,6.695137,5.784507,-0.097481,-1.755961,9.883393,1.641039
S8,6.320259,5.234974,-0.116601,-1.603644,9.883393,1.372777
S9,5.886423,4.68798,-0.085995,-1.401488,9.883393,1.15025
S10,5.569031,4.412167,-0.066464,-0.759841,9.883393,0.939059
S11,4.901125,3.843644,0.068207,-0.242155,9.883393,0.798432
S12,4.323547,3.273353,0.216793,-0.010621,9.883393,0.64488
S13,3.256368,2.514925,0.676303,0.337812,7.277543,0.370934
S14,3.3441,2.729691,0.761757,0.271416,7.277543,0.391877
S15,2.703638,2.335403,0.707653,0.329624,4.936331,0.376804
S16,2.522769,2.176309,0.624846,0.283127,4.936331,0.302573
S17,2.302202,1.893304,0.639272,0.234047,4.936331,0.221677
S18,2.147668,1.669202,0.746455,0.293489,4.936331,0.171358
S19,2.214035,1.820301,0.74909,0.252344,4.936331,0.191593
S20,2.262165,1.889474,0.787399,0.353008,4.936331,0.215904
S21,2.371364,2.002556,0.798858,0.409017,4.936331,0.263647
S22,2.181958,1.903203,0.69705,0.428289,3.744094,0.324153
S23,2.040614,1.723573,0.564867,0.311719,3.744094,0.312535
S24,2.04053,1.723435,0.446925,0.191796,3.744094,0.316928
S25,2.818992,2.223486,0.007079,-0.228917,6.782874,0.773067
S26,3.393922,2.59193,-0.326205,-0.990819,7.058065,0.992066
S27,3.406242,2.607789,-0.204964,-1.440162,7.058065,1.003675
S28,3.41516,2.622253,-0.137906,-1.158587,7.058065,1.002414
S29,4.313485,3.367859,-0.127015,-0.311945,9.129469,1.047434
S30,5.521684,4.347287,-0.082141,-0.082636,11.942783,1.094461
S31,5.505757,4.289404,-0.061233,-0.060281,11.942783,1.083654
S32,5.840618,4.711251,-0.067235,-0.056542,11.942783,1.082587
