Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,6.88385,6.421863,0.300411,-4.506272,9.069712,2.774702
S2,6.877198,6.371631,0.312345,-5.018473,9.069712,2.770874
S3,7.033152,6.555654,0.038427,-1.623067,9.069712,2.701445
S4,6.918265,6.389785,0.005929,-1.61762,9.069712,2.5358
S5,6.978691,6.543769,0.06231,-1.650329,9.069712,2.593461
S6,6.71832,6.195409,-0.004164,-1.644025,9.069712,2.007855
S7,6.37531,5.614988,-0.096625,-1.498946,9.069712,1.594469
S8,6.024727,5.117515,-0.122628,-1.365847,9.069712,1.343141
S9,5.594851,4.634276,-0.084461,-1.169475,9.069712,1.132062
S10,5.12935,4.272468,-0.002843,-0.492928,8.903642,0.895591
S11,4.742709,3.87675,0.124173,-0.163154,8.903642,0.792291
S12,4.096835,3.192317,0.347041,0.092587,8.903642,0.62545
S13,3.192517,2.48492,0.730886,0.363526,6.998449,0.376265
S14,3.264345,2.637158,0.717215,0.305754,6.998449,0.391767
S15,2.68164,2.280664,0.65619,0.340489,4.728015,0.379762
S16,2.498252,2.112777,0.571083,0.296993,4.728015,0.30565
S17,2.275685,1.871835,0.567979,0.25159,4.728015,0.229885
S18,2.106998,1.66513,0.669134,0.319994,4.728015,0.182689
S19,2.147422,1.7569,0.684402,0.296656,4.728015,0.195043
S20,2.189768,1.810689,0.732917,0.393757,4.728015,0.217496
S21,2.281118,1.885784,0.767198,0.453143,4.728015,0.261481
S22,2.102124,1.791542,0.703107,0.469359,3.597114,0.319699
S23,1.982684,1.618731,0.592009,0.350243,3.597114,0.307684
S24,1.993019,1.672142,0.479454,0.228994,3.597114,0.315345
S25,2.963873,2.271785,-0.182605,-0.358482,7.610595,0.830971
S26,3.63306,2.70835,-0.530341,-1.281252,7.675432,1.072615
S27,3.643427,2.721814,-0.382314,-1.791824,7.675432,1.084486
S28,3.655906,2.745037,-0.318215,-1.473645,7.675432,1.084458
S29,4.415934,3.399566,-0.171406,-0.375004,8.613614,1.120003
S30,5.567745,4.333873,-0.102703,-0.100774,11.759771,1.160359
S31,5.560477,4.302794,-0.086359,-0.081462,11.759771,1.153284
S32,5.878413,4.709552,-0.102416,-0.07026,11.759771,1.150441
S33,5.954448,4.825861,-0.176262,-0.116702,11.759771,1.102728
S34,5.900186,4.716499,-0.241654,-0.196828,11.759771,1.031435
S35,5.986769,4.979789,-0.327696,-0.199787,11.759771,1.075703
S36,5.994112,5.024874,-0.392088,-0.212098,11.759771,1.080983
S37,5.626352,4.605372,-0.458848,-0.405034,11.759771,0.58071
S38,5.316673,4.321717,-0.260902,-0.406504,11.759771,0.40085
S39,5.613248,4.654092,-0.238513,-0.646983,11.759771,0.402284
S40,5.820827,4.956995,-0.427996,-0.815866,11.759771,0.418508
S41,5.272295,4.329532,-0.183637,-0.538878,11.759771,0.384642
S42,4.761602,4.079854,-0.23454,-0.639134,8.763636,0.381004
S43,4.792774,4.16985,-0.18963,-0.662966,8.763636,0.390072
S44,4.393717,3.755764,-0.163203,-0.583491,8.763636,0.371292
S45,4.247954,3.574764,-0.068427,-0.312485,8.763636,0.386224
S46,4.620379,3.942473,-0.088281,-0.110357,8.763636,1.178835
S47,4.932109,4.226651,-0.052296,-0.049952,8.763636,1.560864
S48,5.123012,4.536022,-0.076721,-0.034451,8.763636,1.678944
S49,5.069717,4.350177,-0.22873,-0.053539,8.763636,1.664091
S50,5.021357,4.287545,0.077853,-0.016346,8.763636,1.60605
S51,5.404536,4.527847,-0.326573,-0.148267,9.754222,5.614879
S52,5.962091,4.919708,-0.450684,-0.459641,10.437608,6.508806
S53,6.888778,5.829648,-0.506465,-0.813405,12.003332,8.55324
S54,7.126395,5.999824,-0.513526,-1.919985,12.003332,9.810765
S55,7.695761,6.675259,-0.505854,-2.905967,12.003332,10.751045
S56,8.205795,7.351308,-0.435504,-4.371664,12.003332,11.320736
S57,10.160286,8.892859,-0.041499,-0.360068,20.892234,11.33339
S58,10.591452,9.362907,-0.175398,-0.190442,20.892234,10.572967
S59,10.709276,9.521797,-0.320641,-0.154996,20.892234,10.184717
S60,10.688612,9.474506,-0.44052,-0.154834,20.892234,10.07985
S61,10.943626,10.12427,-0.584199,-0.149864,20.892234,10.114216
S62,11.696,11.057926,-0.628502,-0.142642,20.892234,10.141323
S63,11.651206,11.002422,-0.716056,-0.165757,20.892234,6.438215
S64,11.505502,10.822103,-0.705865,-0.204204,20.892234,5.546954
S65,11.075984,10.260337,-0.653455,-0.266369,20.892234,3.521385
S66,10.669414,9.63209,-0.541541,-0.390028,20.892234,2.239978
S67,10.537984,9.484008,-0.10563,-0.312226,20.892234,4.140418
S68,10.178104,8.930337,0.243097,-0.466537,20.892234,3.578845
S69,8.43363,7.759851,0.338165,-0.139564,14.723862,5.252173
S70,7.699449,6.99637,0.324723,-0.070519,14.723862,5.231414
S71,7.329667,6.543232,0.396849,0.047719,14.723862,5.260339
S72,7.259943,6.398962,0.387867,0.077195,14.723862,5.271642
S73,6.889493,5.874399,0.360157,0.089138,14.723862,5.246541
S74,5.427462,4.717081,0.318056,0.086818,9.088175,5.204489
S75,5.509587,4.764982,0.507836,0.125161,9.662988,4.907181
S76,5.888092,4.989224,0.442734,0.078731,10.964692,4.914911
S77,5.729188,4.746814,0.299379,0.06635,10.964692,4.910041
S78,5.657936,4.555187,0.301484,0.078339,10.964692,4.895107
