time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10,StationName
2024-03-09 01:00:00,0,150.782544,-34.577839,4.282298,0.17676662,0.10938816,0.28234106,0.2693764,2.4329047,4.323308,8.368521,Albion_Park_Sth
2024-03-09 01:00:00,1,150.580539,-34.306187,3.9836242,0.06490794,0.047383185,0.13066658,0.21338688,1.71933,3.2595568,5.365928,Albion_Park_Sth
2024-03-09 01:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-09 01:00:00,3,150.761939,-33.917658,3.9657278,0.07874772,0.10845523,0.26172653,0.30153927,2.44554,4.2345114,6.440411,Albion_Park_Sth
2024-03-09 01:00:00,4,150.690141,-34.041702,3.772068,0.078396134,0.071120866,0.19128802,0.19628395,2.0052955,3.7700436,6.257095,Albion_Park_Sth
2024-03-09 01:00:00,5,150.795546,-34.066648,4.0019608,0.11574014,0.18410584,0.38616213,0.20460059,2.4030073,4.1955185,6.7684283,Albion_Park_Sth
2024-03-09 01:00:00,6,151.046062,-33.891572,4.082959,0.11201648,0.16286865,0.35388836,0.07508902,2.313256,4.3979654,7.393344,Albion_Park_Sth
2024-03-09 01:00:00,7,151.135792,-33.916185,3.0654416,0.128281,0.33395818,0.4928808,0.07577147,2.2877593,4.2773905,8.297604,Albion_Park_Sth
2024-03-09 01:00:00,8,150.81916,-34.47442,4.3403764,0.082943186,0.06734761,0.19492005,0.3178471,2.0476017,3.8278906,6.647934,Albion_Park_Sth
2024-03-09 01:00:00,9,151.046778,-33.881407,4.049582,0.11199888,0.1761232,0.36842865,0.07248349,2.2948263,4.375093,7.360685,Albion_Park_Sth
2024-03-09 01:00:00,10,150.90731,-33.931338,4.437949,0.13197446,0.19757986,0.4502773,0.18152039,2.4058604,4.2959466,6.660333,Albion_Park_Sth
2024-03-09 01:00:00,11,151.117809,-33.76526,2.9457045,0.08322159,0.086479105,0.1668907,0.044293035,1.7862413,3.5057368,6.691705,Albion_Park_Sth
2024-03-09 01:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
