Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S212,2.5053654,2.4980564,3.3086252,5.3744555,4.0357337,5.2520547,4.7361026,4.6916823,5.6644363,5.348785,5.4370856,5.5498176
S213,3.119552,3.3092651,3.079827,5.0020113,4.3870716,5.1665273,4.3722124,4.9925036,5.263503,4.7315793,4.9903755,6.0204573
S214,5.9605436,6.1703286,5.074643,6.180353,6.47614,6.5247164,5.530621,5.9821506,5.83231,5.478284,5.9374223,6.4992604
S215,5.8879795,7.2276044,6.5005145,6.054326,6.420322,6.826864,6.1937633,6.760491,6.5069575,4.9009757,5.9623237,7.3040304
S216,4.2319407,4.5028386,4.465309,5.7009244,4.2935615,5.668983,5.283985,5.4867415,5.630738,4.561078,5.3674064,6.544894
S217,2.8269832,2.7506316,3.7933245,5.391732,3.4247854,4.2336946,4.9703135,5.3648825,5.6655397,5.1920567,4.4440293,5.4025216
S218,4.743516,4.5756173,4.645927,6.1148376,5.1848645,6.215727,4.841716,5.2242913,5.7417006,6.068642,5.866548,6.0722857
S219,6.6132445,5.9328017,5.129042,6.422688,6.8032184,7.1496043,6.0322337,6.1437626,6.350689,6.053082,6.008728,6.570119
S220,4.3417177,4.3037696,4.106185,5.618657,5.6361713,6.4544864,6.450024,6.162668,6.4200583,5.476036,5.0871525,6.228671
S221,3.5196443,3.9607852,4.554674,5.2672706,4.2713046,5.850817,5.056072,4.6591473,5.434562,4.536746,5.4309893,6.0553703
S222,4.4347954,5.1660843,5.76571,5.845055,4.1223946,5.4165354,4.7858925,5.2277503,5.4467907,4.6095023,5.6328135,6.2766924
S223,6.600008,5.9422693,5.946251,6.5196333,5.53296,5.515164,5.495143,6.5072393,6.0781393,5.6262383,5.377066,6.1601667
S224,7.870187,7.0367875,5.7721357,7.1894765,7.030697,7.1044745,6.5958657,7.070984,6.5821905,6.569964,6.0161786,6.87508
S225,4.136359,4.8034086,4.352185,6.107256,6.188446,7.060184,6.6658874,6.518228,6.9501753,6.256405,6.3491807,6.8325176
S226,2.4758196,2.892313,3.0576184,5.5716496,4.498519,6.0414824,5.6214404,5.238647,5.8768806,5.2040887,5.9487543,6.2189264
S227,2.9341762,2.515499,3.6085312,5.181645,3.7747047,4.7968445,4.2359138,4.851451,5.277299,5.128903,4.779644,5.144137
S228,3.8458245,4.1682124,3.5602872,5.2918563,4.745217,4.75296,4.4189954,5.629786,5.2057724,5.0195656,5.210217,6.0975413
S229,3.7828138,4.4747863,4.0408416,5.63793,5.0831103,5.6413274,5.42999,5.877664,5.842492,5.4519587,5.6049614,6.671754
S230,3.208181,4.4808116,4.4809413,5.628931,5.0285726,6.3141594,5.568783,5.825805,6.0782704,5.221724,6.0005145,6.9945617
S231,2.6236315,3.2544498,3.516074,5.451898,3.9617026,5.360229,4.8699884,5.276583,5.563755,5.084927,5.514488,6.4295073
S232,4.1888638,4.3552547,4.7223654,6.01716,4.687293,5.869441,5.4852304,5.6696634,6.0255957,5.471057,5.625716,6.3423605
S233,4.0325913,4.166889,4.0019264,5.700146,5.3058634,6.0462723,5.216806,5.6588597,5.94772,5.869319,5.7954173,6.201217
S234,4.5900354,4.9179153,4.347806,5.9679546,5.5456815,6.63206,6.087436,5.7785363,6.245866,5.4955006,6.1218166,6.7034206
S235,3.722847,3.808379,4.3427877,5.4519467,4.8333697,6.0590553,5.2786145,5.324385,5.92793,5.248813,5.1818786,5.5378985
S236,3.2215133,3.5814426,3.578141,5.1059833,3.9636877,5.2528906,4.6965985,4.9191647,5.0932174,4.373793,4.9682117,5.7226973
S237,4.254202,3.8949943,4.467844,5.55792,4.2718115,5.193532,4.7013535,5.129215,5.2666235,5.142657,4.774015,4.9975834
S238,2.409433,2.5545132,2.7834568,4.535192,3.8755522,4.388769,4.366806,5.1363363,5.220932,4.524743,4.404108,5.662261
S239,2.7172678,2.7990587,2.9042041,5.205634,3.900061,4.823949,4.5494823,4.625866,5.1072607,5.1451035,5.2115397,5.474984
S240,2.5152683,3.2961893,3.8620713,4.8508925,4.3352604,5.1389546,4.642371,5.234336,5.5453353,4.831605,4.9259057,5.7770295
S241,7.721688,8.446277,6.7936354,7.0287704,7.6791983,7.9781456,6.1080537,6.5908318,5.971738,5.4142094,7.0964875,7.4559917
S242,7.0244155,6.944772,6.6159883,6.2418323,6.3475056,6.280294,6.2328095,7.2899847,6.5235434,5.298306,5.0114775,6.3086376
S243,4.1262364,4.3165665,4.0957284,5.8461943,4.5762053,5.8435597,6.003375,5.7010264,6.1487546,5.1236625,5.220768,6.5214
S244,6.878575,6.54146,7.2767715,7.121423,5.890295,7.160402,5.6756544,5.5216465,6.138883,5.9786496,6.281143,5.6718926
S245,5.2819614,4.8715053,4.8829255,5.7768373,5.4950657,6.3105884,5.3703547,6.2479086,6.2647467,5.707829,4.9988403,5.8677077
S246,4.063979,2.357231,2.7950368,5.141803,4.893936,4.9112573,5.3503284,5.5920496,5.459891,5.669733,4.763824,4.8125567
S247,1.7185234,2.6216362,2.9472542,4.5727696,3.9447126,4.668283,5.1197977,4.8093214,5.5648875,4.336894,5.013543,6.1674504
S248,1.2365578,2.314214,2.1730442,4.7315884,3.3325381,5.229127,3.625082,3.6966097,4.1210284,3.825192,6.5834155,6.161676
S249,3.8050256,4.446757,4.2411666,5.6902595,4.6802297,4.922677,5.4574604,6.041181,5.5585036,4.93943,5.238251,7.1892347
S250,4.3904195,5.586506,4.479244,5.456936,5.796803,4.9367905,4.913051,6.6576657,5.8666635,5.446512,5.2839622,7.1601496
S251,4.5001225,5.111536,4.805381,6.207867,5.174035,6.6045556,5.833434,5.872049,6.86001,5.603576,6.573582,7.643619
S252,3.173324,3.8413377,4.6027436,6.026682,5.352119,6.899593,6.7270694,6.120994,7.2744303,5.716355,6.794391,7.3782096
S253,4.728771,4.2284794,4.052578,6.006988,5.06758,6.5232344,5.138774,5.097711,5.633829,5.673984,6.0122323,6.3121977
S254,9.004808,7.806928,6.904198,7.2411513,7.4347434,7.9359636,6.558565,6.7927313,6.6780987,5.8923607,6.0229015,6.514356
S255,8.55506,8.615782,7.46796,7.1868744,8.004995,8.867359,7.0410514,7.3315167,6.954142,5.6257577,6.159431,6.9571867
S256,8.805867,8.244575,7.7514915,7.28352,7.7080836,7.9839945,6.9425335,6.908503,6.589463,5.9236245,6.196378,6.087573
S257,6.6392694,5.946392,6.8821626,6.4447207,5.432646,5.604836,5.919644,5.9227757,6.291623,5.576139,4.740473,5.3205175
S258,4.108691,3.6784801,4.225808,5.7261395,4.1857677,4.4797297,4.427101,5.0735264,5.773466,5.6190143,4.3089585,4.875515
S259,3.5285285,2.9370778,3.6632447,5.479127,4.241734,4.694249,4.8271055,5.6912704,5.8345923,5.791871,4.8546357,4.845628
S260,6.0253215,6.239201,5.6675224,6.6817956,6.846972,7.46641,5.9814267,6.1461196,6.462534,6.077529,6.279968,7.2067733
S261,7.094479,7.827215,6.665284,6.714439,7.6994205,7.546453,6.2784095,7.331371,6.51166,6.0284467,6.7790003,7.45603
S262,5.288506,6.699242,6.509694,6.2011037,6.13229,6.349258,7.0093503,7.4935083,6.9135203,5.328059,6.027267,8.241018
S263,6.3991437,7.3870206,7.701552,7.6675034,5.410373,7.0071154,6.0830584,6.319684,6.806775,6.2532997,7.178043,7.969661
S264,5.9586363,5.8946505,6.284689,7.506862,5.6933517,6.989427,6.7711353,6.9285192,7.634972,7.4012246,6.8833613,7.7808666
S265,6.855441,5.097915,5.6741643,7.5413704,7.3967476,7.9066906,8.048377,7.0010433,7.681551,8.312972,7.6131234,7.712744
S266,5.198912,5.226537,4.943997,6.682335,7.7897606,7.9986453,7.4700165,6.5292673,7.73033,7.6100783,7.0112576,7.495747
S267,7.531971,8.552523,7.3676224,7.716351,8.242094,10.111996,7.469712,6.8376217,7.28358,6.1876945,7.9973197,8.189655
S268,8.543223,8.374171,8.364235,7.087858,7.456662,7.7975316,7.258388,7.7213416,6.9896574,5.979634,6.5702167,6.9691916
S269,6.052451,5.7632165,5.698523,6.4951386,5.058723,5.1291623,6.140361,6.7404733,6.3645988,5.6923065,4.841773,6.7571263
S270,6.9500613,6.6921997,6.822719,7.827908,5.6897483,6.7677827,6.300399,6.3069925,6.790514,6.844222,6.641019,6.830404
S271,9.723233,9.426995,8.7438545,8.8050785,8.406096,9.999089,7.980069,7.521377,7.985487,7.6934047,7.99409,8.755483
S272,8.651009,6.5552025,6.348655,7.782161,8.037422,8.372773,7.9806676,7.7851315,7.583304,7.703238,7.01484,7.0694313
S273,7.1683116,6.8930926,6.74434,7.3989115,7.861288,8.066905,8.163777,7.9191113,7.9426994,6.8494816,6.484921,7.158816
S274,9.435356,10.741831,10.038478,8.676355,8.690348,10.456943,6.952082,7.375528,7.3969193,6.495899,8.549582,8.260317
S275,9.507459,9.096005,8.660348,8.41726,7.1973095,7.889713,7.8690543,8.274286,7.7936115,6.4656653,6.9416723,8.00688
S276,7.939024,5.750439,6.829697,8.064308,6.185897,6.3952756,7.3457212,7.373128,7.494518,7.7249246,5.8468823,6.6106772
S277,8.512223,8.637814,7.454954,8.592535,8.429357,8.909046,7.9686294,7.7334743,8.204786,8.473139,8.1596,8.947723
S278,10.902855,10.677691,9.805403,9.803332,9.991164,11.953788,9.435228,8.466831,8.962719,8.265024,9.7968025,9.791589
S279,10.681749,8.863929,9.4083395,8.999489,9.3817215,9.606367,9.521943,9.022034,8.980305,8.230843,7.7682433,7.9940615
S280,8.256942,7.700775,7.4023514,8.187665,7.4812336,8.053606,7.5647655,7.818052,7.8609924,7.7604475,6.943569,7.566071
S281,3.8238077,4.9078574,5.484598,7.1402593,5.4439535,6.7797613,7.1793733,6.659101,7.928072,7.488903,7.823444,8.035364
S282,3.8520133,3.3962336,4.878795,7.385806,5.122081,6.663119,6.902218,6.515351,7.8688297,7.582496,8.03289,7.875557
S283,7.7411895,6.082874,6.1556735,8.086997,7.3567376,7.7715697,7.4523964,7.5663757,7.7952514,8.34713,7.6575975,8.089951
S284,7.015031,7.5405912,5.639664,7.8611765,8.672325,8.70501,8.368396,8.044167,8.234819,8.370939,8.035641,9.667314
S285,13.318088,14.442514,13.028907,10.526393,12.717806,13.949546,11.0459795,9.889608,10.167647,7.8639154,11.447923,11.776841
S286,13.233343,14.402572,13.135561,9.91361,10.488917,11.310381,9.584724,10.281526,9.623962,7.4895735,9.432004,10.344621
S287,10.114751,9.26285,8.445552,10.096138,6.8883634,7.6126785,9.328674,8.501013,8.82775,8.372346,7.584142,9.067169
S288,9.340025,7.829222,9.686884,9.647534,8.348472,8.72737,8.771317,8.176438,9.205528,9.45466,7.485466,7.439166
S289,5.335119,5.094548,5.791977,7.579102,8.427297,8.103569,7.3554883,7.960129,8.796318,9.254483,8.055647,7.5693326
S290,4.0720086,2.7296803,4.4595203,6.3321643,7.4085407,6.556357,7.378969,7.318162,7.98628,7.6828547,7.046554,5.962108
S291,1.2043345,2.358909,3.055094,5.4693823,4.9652576,5.045061,5.211813,5.198507,6.0903974,6.0220375,5.4797816,6.8784184
S292,4.2350974,5.771134,5.4711947,6.191365,5.9536557,6.477109,4.628279,4.704618,5.6320987,5.7590547,7.8087387,8.694348
S293,7.102381,9.76606,9.070899,7.804829,7.1987634,6.9367514,7.6075854,8.573053,7.666404,5.760875,7.5169935,10.863233
S294,12.6859045,14.109459,10.980003,10.2862625,10.236334,9.9909115,9.119537,10.297026,9.038385,8.245327,9.473799,11.8928795
S295,14.046474,14.767486,10.723721,11.715861,10.826022,11.722748,11.261213,10.973753,10.926547,8.983561,9.949616,12.737723
S296,9.523848,10.00584,9.294914,10.044725,10.765439,12.045862,12.300211,9.783991,10.714646,9.85075,10.393583,10.500861
S297,7.4202123,6.2035036,7.3888865,8.245975,8.372977,9.496404,8.076821,6.7027354,8.176233,8.388264,7.654209,7.1298046
S298,5.271135,4.5842943,5.6297746,6.311103,6.0338674,6.4940534,6.089644,6.731966,6.9014225,6.2762837,5.1429915,4.8829274
S299,7.12727,6.2713842,6.471143,6.931264,7.007061,7.937343,6.0289183,6.085129,6.57141,6.304002,5.793703,5.699142
S300,4.825116,4.9758615,4.77176,5.7011156,5.7174964,6.156822,5.2986827,5.896661,5.600228,5.1420403,5.4217863,6.6779504
S301,3.8882966,5.10067,5.585698,6.0773764,4.9939575,5.694748,5.685646,5.906078,5.679992,5.3701406,6.0403733,7.7630396
