Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S1302,4.411455,4.610666,5.350934,5.071279,5.9355044,6.0566463,6.0171514,5.9796124,6.657371,6.607466,6.148956,7.576681
S1303,5.1783557,5.4913816,5.7170663,5.7561636,6.2553806,6.3489127,6.3177156,6.2668996,6.8381834,6.8465405,6.35954,7.332615
S1304,6.0668845,6.432617,6.3190494,6.5303183,6.833348,6.87939,6.75708,6.752658,7.2292476,7.276854,6.7808003,7.3525686
S1305,6.6679215,7.0149226,6.795224,7.0276427,7.3103027,7.3174,7.1107078,7.1468525,7.5884833,7.6275983,7.1364636,7.578541
S1306,7.0743446,7.37717,7.12897,7.3480744,7.647892,7.6297264,7.3766775,7.4281187,7.869228,7.8707786,7.3901258,7.852798
S1307,7.2115793,7.472207,7.279615,7.4369655,7.8178444,7.7873383,7.500561,7.558407,8.022739,7.993508,7.5185933,8.056625
S1308,7.2510066,7.453832,7.399731,7.4550624,7.9525065,7.917356,7.582624,7.6602745,8.157998,8.089211,7.6330833,8.286209
S1309,7.2693105,7.3968515,7.545363,7.470659,8.100854,8.064819,7.6630983,7.7799644,8.31157,8.192841,7.771647,8.564815
S1310,6.9788976,7.0611043,7.4301305,7.2159576,8.007011,7.9823775,7.5557165,7.687112,8.26398,8.124082,7.7168393,8.664831
S1311,6.729288,6.7830434,7.318652,7.009093,7.903907,7.8924346,7.4489565,7.5937567,8.200994,8.048372,7.6549144,8.705444
S1312,6.821201,6.8137593,7.5055075,7.1193166,8.061345,8.051489,7.540762,7.7408595,8.350977,8.156645,7.8095555,8.930861
S1313,6.915553,6.8522716,7.683007,7.227176,8.210694,8.199053,7.628982,7.8830137,8.48836,8.259493,7.9536586,9.13927
S1314,6.7827773,6.7289047,7.5821085,7.1185236,8.109267,8.101912,7.546121,7.800985,8.401282,8.186269,7.876994,9.069321
S1315,6.684937,6.7510176,7.297562,7.024055,7.8357487,7.833256,7.3882937,7.5674477,8.133175,7.9953055,7.6240096,8.616135
S1316,6.8823466,7.0177746,7.302246,7.1894283,7.832983,7.823599,7.430243,7.5699606,8.09848,7.9965644,7.593949,8.413293
S1317,7.1656547,7.308658,7.474551,7.4286714,7.994099,7.9719157,7.5738816,7.711757,8.218576,8.113113,7.708684,8.455291
S1318,7.3990393,7.546261,7.6165767,7.6192293,8.13258,8.098601,7.697,7.830053,8.323452,8.213738,7.8052216,8.50136
S1319,7.69155,7.824482,7.832919,7.8646555,8.339691,8.292132,7.8667006,8.008429,8.490376,8.362605,7.9615912,8.6262
S1320,7.6782446,7.7828107,7.8661113,7.8370023,8.387784,8.336575,7.8929005,8.040094,8.541737,8.397375,8.000348,8.736388
S1321,7.4229536,7.493461,7.7496247,7.603293,8.297679,8.253926,7.7967353,7.9485703,8.49058,8.3323555,7.9396725,8.809034
S1322,7.1277523,7.127888,7.6812263,7.353617,8.243104,8.21138,7.705083,7.8931675,8.483456,8.289791,7.927538,8.992741
S1323,6.918574,6.89528,7.5916276,7.1885424,8.15324,8.133705,7.611005,7.816476,8.426533,8.22295,7.8765836,9.019487
S1324,6.79687,6.803632,7.4632716,7.0960555,8.020929,8.0106125,7.5147896,7.7073936,8.311027,8.128153,7.7728457,8.874234
S1325,6.3619485,6.358829,7.192027,6.72113,7.7718596,7.7781987,7.295202,7.4870777,8.1226425,7.948769,7.5909967,8.807993
S1326,5.7846394,5.748124,6.8720417,6.230729,7.475984,7.5056353,7.0190396,7.226015,7.9089847,7.733953,7.3863854,8.788817
S1327,5.32578,5.3131304,6.5327096,5.850989,7.1471686,7.199616,6.7492375,6.9446244,7.6436834,7.4970546,7.140014,8.584024
S1328,5.2722173,5.3326173,6.3782744,5.826918,6.9758344,7.0375657,6.6445427,6.810933,7.4763927,7.3750167,6.9956546,8.2920885
S1329,5.4904346,5.6197877,6.408222,6.0293846,6.9799314,7.0368943,6.6889205,6.8305874,7.444598,7.379673,6.9797034,8.083672
S1330,5.909288,6.104196,6.571587,6.3929334,7.116369,7.157198,6.8463893,6.9623795,7.5159154,7.480313,7.0579834,7.941996
S1331,6.2661815,6.5240192,6.6876836,6.6830106,7.2259135,7.2489624,6.9825287,7.060131,7.5688744,7.563176,7.1078143,7.8078365
S1332,6.6072516,6.8606377,6.9133377,6.9591117,7.4479117,7.4521065,7.172592,7.249219,7.7411666,7.7239923,7.2662716,7.9149933
S1333,7.029248,7.2630296,7.2227244,7.3112073,7.745454,7.7293067,7.416938,7.504947,7.98013,7.9379244,7.489592,8.092365
S1334,7.5100293,7.7257843,7.568971,7.7156725,8.075797,8.037797,7.690376,7.789954,8.24434,8.175411,7.737541,8.276838
S1335,7.964325,8.179789,7.862729,8.091769,8.359762,8.30091,7.936537,8.032462,8.4654875,8.380901,7.941865,8.394409
S1336,8.503773,8.72027,8.21084,8.541926,8.693524,8.611204,8.226505,8.3187065,8.725374,8.622341,8.183215,8.527159
S1337,9.255188,9.394299,8.848224,9.189475,9.293695,9.179146,8.692956,8.84088,9.225664,9.050782,8.658733,8.985426
S1338,9.838902,9.883514,9.402548,9.687409,9.823039,9.680429,9.088486,9.297847,9.677824,9.427936,9.085268,9.469426
S1339,10.183563,10.15635,9.754215,9.973216,10.167064,10.005641,9.340157,9.589954,9.976795,9.673215,9.3625765,9.81847
S1340,10.3884,10.332634,9.933855,10.136078,10.348653,10.175834,9.480281,9.740042,10.131796,9.803706,9.501901,9.978935
S1341,10.464176,10.370783,10.04506,10.190146,10.4670105,10.288722,9.560305,9.833758,10.242963,9.888231,9.598752,10.140833
S1342,10.547146,10.429648,10.140237,10.257227,10.56351,10.381827,9.62916,9.911987,10.331462,9.957103,9.677605,10.25118
S1343,10.851494,10.698752,10.409631,10.528549,10.811275,10.619375,9.818506,10.129891,10.540647,10.133151,9.879367,10.445475
S1344,11.148429,10.953481,10.685755,10.7909565,11.067084,10.863308,10.010633,10.355139,10.757409,10.3148985,10.088356,10.664774
S1345,11.084845,10.853844,10.703759,10.727513,11.0954075,10.890757,10.013803,10.373645,10.79558,10.3346,10.118751,10.786616
S1346,10.612221,10.338873,10.458812,10.3073015,10.886328,10.696818,9.809905,10.178388,10.654774,10.1836405,9.973002,10.837952
S1347,9.786376,9.464991,9.992739,9.590074,10.469447,10.311592,9.422924,9.800548,10.357576,9.882328,9.678284,10.822261
S1348,8.780093,8.442956,9.355176,8.729906,9.880396,9.76589,8.906652,9.278151,9.913312,9.45747,9.249369,10.638815
S1349,7.6924047,7.3783817,8.598618,7.8085814,9.168554,9.103908,8.308339,8.655202,9.356011,8.9452505,8.718815,10.289345
S1350,6.6220264,6.3240438,7.872598,6.9136486,8.475943,8.4619,7.7202277,8.0554495,8.815022,8.445653,8.2103815,9.962314
S1351,5.867896,5.614431,7.3136954,6.3049307,7.9210134,7.9476256,7.2655954,7.588568,8.364592,8.045063,7.8000865,9.59746
S1352,5.376418,5.202718,6.864929,5.9184527,7.4637146,7.5189223,6.917239,7.2125015,7.9703035,7.7164617,7.4472256,9.168495
S1353,4.8179293,4.7113023,6.385511,5.45652,6.9927707,7.073457,6.551628,6.8171525,7.569406,7.378861,7.080293,8.780144
S1354,4.2798176,4.2528667,5.8044868,4.9909525,6.4113417,6.523513,6.173501,6.345419,7.100258,6.953354,6.611025,8.357362
S1355,3.830007,3.916741,5.1567216,4.5851817,5.755529,5.901965,5.8045,5.8222923,6.5754256,6.4699874,6.0625153,7.838006
S1356,3.5439084,3.739118,4.6543245,4.321837,5.2453203,5.417379,5.533702,5.4158454,6.160171,6.094702,5.626942,7.3780274
S1357,3.3091016,3.5634496,4.3136864,4.10667,4.903859,5.0940866,5.3433056,5.14089,5.8885984,5.843348,5.339757,7.110077
S1358,3.2522202,3.542106,4.1821103,4.0573635,4.7656446,4.963659,5.273617,5.0329766,5.7738476,5.741643,5.2215357,6.965589
S1359,3.2869346,3.5906942,4.1801586,4.091829,4.7567673,4.9550824,5.27649,5.0300465,5.760856,5.7351794,5.211729,6.920447
S1360,3.3919418,3.71016,4.2338023,4.1863656,4.803161,4.99725,5.318311,5.0724754,5.7871256,5.7698216,5.2433,6.8907886
S1361,3.3706572,3.6832576,4.227758,4.1640363,4.800836,4.9938803,5.3133855,5.069286,5.7867947,5.768192,5.2416487,6.908412
S1362,3.2803988,3.5724618,4.2026763,4.0843472,4.7815957,4.9766936,5.284783,5.0504313,5.7809353,5.7533736,5.2338557,6.96244
S1363,3.1730738,3.4856923,4.0613685,3.984485,4.642847,4.845531,5.205384,4.936695,5.672732,5.651214,5.1174517,6.8646345
S1364,3.0938385,3.4353843,3.9222903,3.9085598,4.5050173,4.715057,5.1334195,4.8242273,5.5624743,5.550075,4.9985213,6.743486
S1365,3.0550058,3.3819149,3.9277575,3.8786051,4.5112276,4.7230353,5.1261516,4.8280387,5.573746,5.554124,5.0105104,6.785778
S1366,2.9727232,3.284045,3.8999832,3.8106291,4.484767,4.700388,5.095431,4.8053184,5.5613027,5.5339003,4.997803,6.8210664
S1367,3.0499969,3.3672009,3.9552944,3.887246,4.530445,4.744281,5.1287494,4.847606,5.591201,5.567387,5.035023,6.8125725
S1368,3.2378247,3.576093,4.0627074,4.0566173,4.6260767,4.832198,5.208781,4.932592,5.6499786,5.6385684,5.1030283,6.7769966
S1369,3.3883355,3.7236648,4.1942673,4.188756,4.75453,4.950625,5.2949705,5.039563,5.742059,5.733769,5.2024417,6.8232656
S1370,3.5234392,3.875708,4.260588,4.3000035,4.820279,5.0085278,5.35447,5.0944057,5.78153,5.7833495,5.2432566,6.797256
S1371,3.6366627,3.9982922,4.325616,4.390289,4.888542,5.069372,5.410875,5.1485996,5.8269696,5.834722,5.2878656,6.7950606
S1372,3.7803774,4.156557,4.402888,4.5072546,4.9680495,5.1410003,5.47921,5.2119923,5.879364,5.894601,5.339314,6.781323
S1373,4.134415,4.507542,4.7031345,4.8207283,5.260902,5.4144797,5.6787663,5.4531255,6.0925417,6.111577,5.5663238,6.87509
S1374,4.2822685,4.6315203,4.877113,4.9430594,5.442929,5.5835495,5.789461,5.5962486,6.234381,6.246542,5.7107124,7.0025454
S1375,4.4603252,4.7957773,5.054027,5.0955534,5.6229076,5.75149,5.905051,5.7399855,6.371115,6.379963,5.8518553,7.0980086
S1376,4.709813,5.0349784,5.283491,5.314179,5.850745,5.964379,6.0553684,5.9251084,6.540691,6.548752,6.0300612,7.1954346
S1377,5.056843,5.37103,5.596645,5.6209483,6.158374,6.251664,6.2595377,6.177352,6.7674437,6.7765474,6.2708435,7.3169327
S1378,5.4810247,5.7777257,5.9895315,5.9960723,6.5447426,6.6121573,6.512978,6.4943576,7.052878,7.06252,6.5744925,7.480058
S1379,5.729409,6.021518,6.196901,6.2014675,6.758325,6.808096,6.6608725,6.664882,7.209051,7.22163,6.7336855,7.563441
S1380,5.770982,6.0437517,6.266379,6.221238,6.8446813,6.886744,6.7114835,6.725309,7.2813683,7.2863007,6.7987337,7.654727
S1381,5.7797546,6.0129414,6.3649955,6.224668,6.9557304,6.9929433,6.7610106,6.8066363,7.380697,7.3680024,6.8959475,7.805248
S1382,5.6697783,5.866093,6.3611283,6.126779,6.963621,7.0037503,6.7405524,6.804521,7.4045105,7.373113,6.914529,7.915951
S1383,5.4655666,5.6198187,6.2961802,5.9523673,6.908075,6.95702,6.6706696,6.7520986,7.38421,7.330683,6.889305,8.019631
S1384,5.2752395,5.4058466,6.202277,5.7956185,6.814954,6.874976,6.586534,6.6744447,7.3280997,7.2604623,6.8313794,8.055474
S1385,5.1286635,5.2753744,6.046856,5.6733327,6.654185,6.726314,6.4857483,6.5466332,7.2057915,7.141282,6.705627,7.9579477
S1386,5.234448,5.368688,6.177803,5.787583,6.7682548,6.8369823,6.5493045,6.6481133,7.291377,7.224289,6.807754,8.015954
S1387,5.4469533,5.6050367,6.302942,5.98423,6.8753057,6.935413,6.637223,6.74665,7.355234,7.303586,6.886069,7.972183
S1388,5.3811097,5.548871,6.2199674,5.9161177,6.798028,6.8588924,6.5930333,6.683176,7.292835,7.247114,6.8182125,7.9267254
S1389,5.0806336,5.254414,5.947863,5.6355133,6.543055,6.617477,6.425387,6.467949,7.106356,7.0590916,6.61246,7.8431273
S1390,4.919619,5.1218624,5.742868,5.487966,6.3411517,6.4277225,6.3083076,6.3021097,6.950444,6.910275,6.4447184,7.7039905
S1391,5.0045495,5.2257147,5.7712264,5.569131,6.3597994,6.4461136,6.3334184,6.3218527,6.956895,6.924106,6.4555635,7.650684
S1392,5.0872283,5.3061075,5.847433,5.646089,6.4314237,6.5136967,6.3802834,6.382386,7.009296,6.976977,6.5133686,7.676172
S1393,5.0555735,5.2756333,5.81596,5.6142817,6.403173,6.486383,6.362963,6.3580813,6.9883947,6.956397,6.4893847,7.6669135
S1394,4.895781,5.0948453,5.7330112,5.471402,6.3293357,6.41856,6.2974524,6.2928414,6.944307,6.9013515,6.4389977,7.7079144
S1395,4.7855544,4.964541,5.6946993,5.381371,6.2919464,6.3866596,6.254957,6.2611527,6.925881,6.872693,6.4207134,7.751534
S1396,4.7092705,4.8854094,5.6434402,5.321525,6.2369776,6.3370633,6.21266,6.2183585,6.886887,6.8313575,6.382961,7.7394714
S1397,4.745722,4.935193,5.6465187,5.360853,6.230572,6.3313046,6.215551,6.218786,6.875432,6.826403,6.376784,7.6944027
S1398,4.8501425,5.083336,5.626288,5.4498167,6.201273,6.3002167,6.227791,6.2014775,6.8348784,6.805862,6.337493,7.559869
S1399,5.0082216,5.2877245,5.6393,5.5788774,6.2094336,6.3026776,6.270122,6.2123246,6.8211007,6.8136764,6.322707,7.4330564
S1400,5.342234,5.615294,5.931851,5.8752275,6.4944043,6.5682487,6.461438,6.4479494,7.028555,7.02471,6.5449467,7.534076
S1401,5.6399035,5.8847775,6.2457514,6.1379576,6.806778,6.859749,6.6559787,6.70253,7.264284,7.2555985,6.794909,7.7071686
S1402,6.080363,6.345239,6.549911,6.5194216,7.100452,7.130212,6.879449,6.9483843,7.468388,7.473345,7.010057,7.7401667
S1403,6.5949125,6.889277,6.8322897,6.9499545,7.3663216,7.373255,7.1280766,7.1807837,7.6598577,7.666814,7.1909785,7.761957
S1404,7.0174236,7.2977395,7.128262,7.2953525,7.656216,7.6414723,7.370967,7.4270797,7.890689,7.87625,7.4032426,7.924086
S1405,7.3207984,7.5566,7.400197,7.539679,7.92795,7.896292,7.5789123,7.6540275,8.122649,8.071223,7.6141353,8.168069
S1406,7.5001397,7.665962,7.6387286,7.683948,8.16776,8.125204,7.742366,7.85278,8.342234,8.241594,7.8139324,8.471248
S1407,7.5502796,7.6633496,7.7625446,7.7209306,8.296261,8.249888,7.820694,7.9561186,8.468363,8.332353,7.926408,8.679009
S1408,7.7840743,7.859372,7.988934,7.9300547,8.50598,8.451898,7.975837,8.139345,8.649673,8.481001,8.10029,8.8668585
S1409,8.057045,8.111514,8.210264,8.170796,8.70922,8.645052,8.136465,8.319065,8.816731,8.625923,8.261938,9.003618
