Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S1922,8.534156,10.863874,11.279426,7.1594896,9.751165,8.238421,9.901477,9.187818,8.735461,9.28621,9.759285,6.9405193
S1923,8.842449,11.06388,11.593058,7.282346,9.947931,8.373394,10.042405,9.389649,9.016599,9.396431,9.837579,7.119817
S1924,9.167947,11.264477,11.909691,7.389801,10.146174,8.485169,10.19028,9.597269,9.298162,9.509341,9.912264,7.307669
S1925,9.428215,11.405929,12.14595,7.446321,10.285639,8.537468,10.306323,9.751739,9.507267,9.598854,9.961196,7.46049
S1926,9.653667,11.544634,12.355868,7.5095706,10.424673,8.595538,10.409764,9.896588,9.690803,9.671312,10.008897,7.585176
S1927,9.798891,11.619518,12.478123,7.527207,10.500044,8.603491,10.475245,9.980454,9.796736,9.717162,10.0310335,7.6671705
S1928,9.834472,11.611036,12.484273,7.4894056,10.492249,8.552017,10.488839,9.984019,9.799904,9.72732,10.021131,7.6904607
S1929,9.712106,11.492239,12.331406,7.386932,10.373994,8.43426,10.428165,9.878601,9.662886,9.68628,9.970608,7.6281104
S1930,9.394264,11.242792,11.987487,7.214788,10.124117,8.24808,10.275715,9.64228,9.358274,9.582475,9.8734455,7.459737
S1931,8.954896,10.921403,11.532009,7.0129447,9.801428,8.036085,10.067026,9.330684,8.956177,9.439358,9.752167,7.2238517
S1932,8.474729,10.566428,11.034105,6.7907963,9.443704,7.804344,9.8378725,8.987556,8.517714,9.284753,9.618857,6.968752
S1933,8.092632,10.269117,10.626143,6.592797,9.143863,7.5939445,9.653698,8.705135,8.157954,9.162088,9.5050745,6.768522
S1934,7.785903,10.018123,10.2871685,6.413881,8.891221,7.39949,9.504678,8.470702,7.857912,9.062846,9.406568,6.6089134
S1935,7.449805,9.750582,9.92012,6.226631,8.622417,7.196223,9.342514,8.218595,7.5326266,8.952948,9.301883,6.431605
S1936,7.0788665,9.468712,9.524657,6.0380373,8.339541,6.9933896,9.165271,7.948824,7.182179,8.830671,9.192901,6.2327833
S1937,6.7736745,9.240423,9.199922,5.8850203,8.111272,6.8276343,9.020391,7.729071,6.8936214,8.728521,9.104078,6.0669527
S1938,6.3525276,8.944467,8.771144,5.706929,7.8140182,6.642119,8.821894,7.437612,6.514783,8.589694,8.9933195,5.837392
S1939,6.073172,8.750401,8.489657,5.6007266,7.6236696,6.522889,8.691071,7.257959,6.266171,8.500017,8.916149,5.6952543
S1940,5.885215,8.630827,8.3073435,5.5429215,7.507278,6.458361,8.604679,7.1440325,6.10484,8.438341,8.869255,5.596424
S1941,5.7870493,8.585394,8.223368,5.532773,7.46355,6.4499907,8.561929,7.092823,6.030244,8.403879,8.853658,5.538152
S1942,5.832127,8.663732,8.298804,5.604084,7.541455,6.5374084,8.5895815,7.1447635,6.0957875,8.411516,8.890456,5.5419416
S1943,5.9363112,8.78553,8.438904,5.704448,7.660612,6.6611586,8.644796,7.234409,6.2198353,8.4397955,8.946591,5.576351
S1944,6.2289996,9.049497,8.779572,5.907287,7.9272037,6.884981,8.790465,7.473248,6.521351,8.532466,9.0525875,5.722263
S1945,6.6024394,9.355604,9.194802,6.1282473,8.235079,7.1266904,8.971997,7.7586503,6.8897634,8.654609,9.173563,5.9177294
S1946,6.96417,9.623415,9.57953,6.307525,8.502735,7.321593,9.143596,8.0165415,7.2321887,8.776959,9.2781,6.1156774
S1947,7.382953,9.941581,10.025895,6.520693,8.822019,7.5510626,9.343388,8.321485,7.62757,8.915222,9.4014635,6.3401723
S1948,7.814406,10.26672,10.482826,6.7354717,9.148171,7.78113,9.5488825,8.633961,8.032079,9.057131,9.526679,6.571618
S1949,8.237492,10.578595,10.925561,6.9363346,9.460732,7.994844,9.749573,8.935838,8.423945,9.1965065,9.645851,6.7999682
S1950,8.655285,10.881011,11.357568,7.125685,9.763944,8.194309,9.947258,9.230383,8.805827,9.333743,9.760276,7.025917
S1951,8.882265,10.994135,11.56044,7.1652346,9.874528,8.230449,10.047575,9.356961,8.986913,9.414825,9.799151,7.1635966
S1952,9.010839,11.046958,11.664259,7.1693263,9.926315,8.227365,10.10294,9.422492,9.078281,9.459938,9.814852,7.2423935
S1953,9.105399,11.098869,11.745048,7.1838827,9.979145,8.235745,10.145823,9.479672,9.147625,9.489142,9.830719,7.2943873
S1954,9.075139,11.075773,11.709437,7.164585,9.956569,8.212565,10.131532,9.458239,9.115015,9.477174,9.820408,7.2764397
S1955,9.031665,11.031949,11.653343,7.125275,9.912837,8.166861,10.109848,9.419747,9.064706,9.462259,9.801282,7.2543917
S1956,8.770815,10.814182,11.36648,6.972687,9.692408,8.003789,9.982199,9.217027,8.812602,9.380866,9.717103,7.122452
S1957,8.503778,10.5832615,11.064636,6.8028736,9.45923,7.819175,9.850622,9.004926,8.546152,9.296735,9.6262245,6.9876957
S1958,8.257751,10.361315,10.776201,6.6290846,9.236156,7.6259847,9.728779,8.803881,8.289963,9.217556,9.536369,6.863235
S1959,7.7923927,9.996979,10.275115,6.381534,8.869545,7.3604484,9.504496,8.458722,7.8469143,9.0667515,9.395667,6.61816
S1960,7.325007,9.639596,9.77672,6.1429687,8.510279,7.104895,9.280468,8.117535,7.405865,8.913851,9.257982,6.369274
S1961,6.889368,9.320708,9.321082,5.9382524,8.190286,6.8868017,9.073679,7.808625,7.002266,8.7694435,9.1360235,6.133174
S1962,6.4717617,9.026465,8.893596,5.7587748,7.894903,6.6983128,8.876843,7.5194983,6.6240907,8.630745,9.025066,5.90484
S1963,6.4083524,8.986416,8.823622,5.726638,7.8577313,6.657911,8.84936,7.47873,6.558963,8.6039715,9.006628,5.86341
S1964,6.2279315,8.88599,8.655625,5.6817174,7.759557,6.612269,8.768874,7.3714147,6.4092407,8.540574,8.969972,5.757314
S1965,6.0666623,8.818085,8.524928,5.6763244,7.6935754,6.614665,8.699157,7.29002,6.294053,8.484809,8.949231,5.660469
S1966,5.9382744,8.750695,8.417661,5.6626215,7.6259484,6.6083436,8.641167,7.2172017,6.201821,8.445445,8.928235,5.5914693
S1967,5.941135,8.772368,8.439426,5.694058,7.6456766,6.651931,8.644252,7.2276006,6.2228813,8.447404,8.942267,5.5884094
S1968,6.20263,8.997104,8.733781,5.85727,7.872206,6.8308263,8.772723,7.4331408,6.482619,8.529682,9.031588,5.7190986
S1969,6.504793,9.248188,9.070325,6.038631,8.125058,7.028454,8.919977,7.6667933,6.780639,8.627155,9.130413,5.875588
S1970,6.8130503,9.47832,9.397635,6.1917553,8.355448,7.1937103,9.066669,7.8880405,7.0714192,8.730063,9.219556,6.0427775
S1971,7.1643324,9.74217,9.768827,6.365094,8.62043,7.378859,9.234183,8.141867,7.399926,8.8455305,9.320964,6.231114
S1972,7.5537515,10.039177,10.181517,6.5607343,8.919321,7.586976,9.420665,8.426255,7.764402,8.97191,9.434679,6.43762
S1973,7.901778,10.2998085,10.54826,6.7306867,9.181018,7.768006,9.5865755,8.676994,8.088841,9.085973,9.534427,6.6241255
S1974,8.206855,10.512069,10.859195,6.8590274,9.393459,7.9027777,9.729865,8.886215,8.364223,9.187755,9.614345,6.791954
S1975,8.354133,10.591057,10.995714,6.893456,9.470798,7.937317,9.795436,8.9720335,8.486282,9.2406225,9.642857,6.880534
S1976,8.358526,10.548728,10.971692,6.8394704,9.4256735,7.8757267,9.790733,8.946102,8.466409,9.247966,9.623662,6.8962483
S1977,8.228893,10.414558,10.810529,6.7295904,9.2887535,7.7547107,9.723101,8.829764,8.324585,9.209646,9.569573,6.8372164
S1978,8.37194,10.5262,10.952449,6.791394,9.403944,7.811946,9.792931,8.937783,8.4456005,9.2489605,9.608101,6.905629
S1979,8.567424,10.716485,11.177385,6.9304256,9.599596,7.957107,9.893622,9.107642,8.640157,9.302015,9.680185,6.992357
S1980,8.590022,10.771246,11.228185,6.9916263,9.655755,8.027965,9.910037,9.147024,8.685465,9.306269,9.704555,6.9953175
S1981,8.566855,10.742656,11.202719,6.9729285,9.625314,8.011127,9.897525,9.121334,8.665556,9.303517,9.694878,6.9893317
S1982,8.531068,10.673683,11.140668,6.905212,9.554026,7.9363317,9.87472,9.067587,8.612368,9.298449,9.666428,6.983096
S1983,8.2929125,10.458346,10.869582,6.747058,9.335246,7.767208,9.755157,8.872277,8.374533,9.227275,9.583109,6.8681393
S1984,7.9589977,10.182212,10.503167,6.5548363,9.055583,7.562265,9.591058,8.61574,8.051854,9.122643,9.476885,6.698469
S1985,7.6446805,9.92713,10.157963,6.376115,8.797891,7.36951,9.437623,8.377771,7.7467413,9.021399,9.377587,6.5354977
S1986,7.376342,9.711822,9.861612,6.2226763,8.581192,7.2015023,9.307596,8.176286,7.4837217,8.932547,9.292407,6.3936496
S1987,7.2069893,9.576812,9.670064,6.1204214,8.4468775,7.085362,9.226698,8.049848,7.311865,8.873083,9.236697,6.30053
S1988,7.1590705,9.547502,9.613496,6.091995,8.420975,7.0468936,9.206792,8.020004,7.2578397,8.850001,9.221273,6.266242
S1989,7.1500225,9.566606,9.612799,6.108948,8.444749,7.060448,9.20835,8.029728,7.2534075,8.838838,9.22671,6.2484345
S1990,6.8577194,9.399906,9.345585,6.0396047,8.278646,6.9974885,9.076087,7.8509903,7.018223,8.741117,9.169549,6.081092
S1991,6.591804,9.258269,9.115242,5.997649,8.135802,6.9693484,8.955702,7.694841,6.8176517,8.655073,9.1251,5.9303546
S1992,6.630897,9.331041,9.192763,6.0817857,8.208724,7.070502,8.979178,7.7503314,6.888165,8.667949,9.159864,5.944381
S1993,6.926675,9.573785,9.521356,6.2568297,8.452828,7.2618265,9.122801,7.9768705,7.179506,8.764425,9.255751,6.098954
S1994,7.311057,9.880554,9.940523,6.4707437,8.761401,7.4932876,9.308459,8.265936,7.550535,8.889448,9.37549,6.3008537
S1995,7.7591395,10.233301,10.424962,6.7127104,9.116166,7.7538424,9.524315,8.599776,7.979067,9.03508,9.51239,6.5368943
S1996,8.191189,10.558917,10.883656,6.928848,9.442598,7.9859343,9.730328,8.912022,8.385551,9.177714,9.638046,6.769085
S1997,8.565096,10.819648,11.2672205,7.0896606,9.702828,8.156739,9.905595,9.168677,8.726019,9.303721,9.737234,6.9759874
S1998,8.859229,11.003476,11.553839,7.187789,9.88548,8.257555,10.040518,9.357205,8.980404,9.404504,9.805001,7.1438484
S1999,9.040167,11.096795,11.71548,7.2211137,9.977437,8.287254,10.120755,9.460961,9.123638,9.46768,9.836921,7.2515545
S2000,9.10465,11.117161,11.762436,7.214404,9.996934,8.275088,10.147412,9.490429,9.164749,9.490376,9.841607,7.2923775
S2001,9.085865,11.083142,11.726489,7.1766768,9.962181,8.230444,10.135617,9.464967,9.132399,9.484597,9.825806,7.2862587
S2002,9.083079,11.059351,11.703637,7.1408997,9.938624,8.185214,10.13197,9.449732,9.110658,9.482513,9.812487,7.287279
S2003,9.019114,11.001877,11.624843,7.0911317,9.881908,8.126808,10.10099,9.397956,9.039328,9.459387,9.787455,7.252396
