Segment,RMSE,Pearson_r,MAE,R2,Max_Error,MAPE
S1,3.5684708102758695,0.13447533669555276,3.414391683333333,0.017692163245750514,5.070363599999999,0.9373875605913234
S2,3.916926659557263,0.07280144687044973,3.807043,-0.0628142711449644,5.0196644,1.2353122899540276
S3,4.376139663032447,-0.16737881976923474,4.25803005,-0.5399873584103974,5.420554699999999,1.7185228610473533
S4,3.941938586771334,0.14019242360679635,3.6838304999999996,-0.29439728252207265,5.2649653,1.3914787542391494
S5,4.073046870722049,0.230412764294139,3.7365218166666665,0.04173418073366253,5.905939999999999,1.0250869897481054
S6,4.214117663941159,0.34288688153849384,3.811692766666667,0.0223922614846902,6.2442056,0.9434013528892886
S7,3.748630054192842,0.7292966890101293,3.4948381666666664,0.16433166678485223,5.674058700000001,0.8971809218406973
S8,3.5197177103694357,0.5376846744687499,3.0206718333333327,0.008860903205152426,5.357449300000001,0.6133937066974949
S9,3.6869422611984857,-0.4460138780289504,2.9372216833333327,-0.7945929683773165,6.2841000000000005,0.31417259777360584
S10,4.463471737997668,-0.8547112026013918,3.9133300999999996,-0.4310770365595331,6.558999300000001,1.0677554805784952
S11,4.550663444630927,-0.9618104217604988,3.852935149999999,-0.2719146952157505,6.879602,5163828833942887.0
S12,4.8164239215039855,-0.8485828268932111,4.148153499999999,-0.7326261786284021,7.210481,5412186590793675.0
S13,4.59970828034413,-0.008718339873076913,3.655757533333334,-1.4916202215106433,7.035891,5281139347636573.0
S14,4.625577686017389,0.7176893743419488,3.771872416666666,-0.7796605472557279,7.1818924,5390727989409167.0
S15,5.007420025531039,0.49452024153634705,4.361417683333333,-1.0511104347638298,7.188649,5395799492949550.0
S16,5.307024139484667,-0.15593856271449638,4.691353516666667,-1.1031802937514303,7.6938815,1.0810272336094058e+16
S17,5.2109882713672295,-0.42718639591990926,4.656648166666667,-1.0277507426326324,7.551152,1.1331044127445206e+16
S18,5.455988526435515,-0.8056597679105717,5.105687766666667,-1.0468354893831755,7.3126874,1.5508705114283984e+16
S19,5.729781881990068,-0.6750647070549524,5.513651533333333,-2.0301100242187906,7.0560384,1.9738910573755216e+16
S20,5.464870043467995,0.27607355779330617,5.213973166666666,-9.437170811686048,7.113244,1.8979003947230172e+16
S21,4.960033213396336,0.8444614525361854,4.511184383333333,-2.610850706163617,6.541689,1.7689947407907186e+16
S22,4.0337825404522585,0.7426305592518786,3.3399182166666663,-1.1344208461290957,6.313483,1.2488002658758026e+16
S23,3.171395180775062,0.8442480973555894,2.727103533333333,0.18401075849016657,4.770458,7088677823080167.0
S24,2.416531816361718,0.7766029890695979,1.7106142333333334,0.3179113698400938,4.217393,3165574923879156.5
S25,2.5153519356632974,-0.22001837518641865,1.7694183500000003,-0.7213711681440711,5.3923177,0.25941039178549313
S26,2.656258373187309,-0.34681085122648286,2.2426593166666673,-0.7469429685323021,5.2088074,0.3610324968221916
S27,2.593720870780051,-0.583531995331804,1.8799839000000003,-0.5870639999916174,5.789774,0.297885393084818
S28,2.554235497223056,-0.7017690314227059,1.8527508999999995,-0.48566185786498317,5.7759866,0.297332121727792
S29,1.4305013861224305,-0.6181662959744378,1.3337040166666665,-4.1696864396586,2.3257864,0.3227211102598118
S30,1.458936471334635,0.5259511230282,1.2811645,-1.409617691385309,2.51978,0.31799530830391803
S31,1.2902472915031309,0.8359846383202385,1.1545555833333332,-0.6717035044999149,2.0951617000000002,0.2761328390190417
S32,1.078197314334129,0.6906110990917637,0.9265997833333334,-0.00795616933872445,1.964639,0.20779904231172983
S33,1.3526752794523305,0.8032808781644112,1.058459466666667,0.31442241029254947,2.359561000000001,0.1971509910940411
S34,1.7137446230604947,0.2873044868648397,1.4385413333333334,0.06467495762141506,2.909301,0.2975493732125982
S35,1.7915864643729895,-0.45530547969391355,1.3621088833333335,-0.4172961380557132,2.9647873000000002,0.24913771906089408
S36,2.3317170904479148,0.561483936594814,1.8439592333333332,0.08950753483775431,4.413514000000001,0.26462216548102896
S37,3.9818100738570283,0.6262781004621283,3.1313741166666667,-0.19418615096178615,7.657823,0.3569332798885929
S38,4.176920262450446,0.5410173638432012,3.4562599833333336,-0.3958571064967724,7.653916499999999,0.3691942506498734
S39,4.3517200980843755,0.05814974576665729,3.4897578333333334,-0.15509537492515135,8.3563406,0.4589946885660836
S40,5.247039053261208,-0.5550576636621136,4.4980266166666665,-0.15954312058605646,8.099986,5404069978365246.0
S41,6.032412325016713,-0.8661581062854105,5.602309016666666,-0.14638239396241337,8.566923,1.0677296651576514e+16
S42,6.312485953663306,-0.8225497528588381,5.920928316666665,-0.26910658033235935,8.424611299999999,1.5966222798028802e+16
S43,6.3396841158147526,-0.6942296524504245,5.95247205,-2.3486794315388337,7.707693,2.2426818258796736e+16
S44,9.176184118412657,0.47302758862096045,8.449759333333335,-0.11258998032699652,15.760388,2.335867532149454e+16
S45,13.707960422329377,0.9348440619699429,11.976550916666667,0.016422138721225665,25.430429000000004,2.3151724034917764e+16
S46,13.819360575020204,0.4103393733023761,12.001959866666667,0.0003707432655360998,25.492449,2.2616749466601756e+16
S47,14.134097418448018,-0.1819841024519406,12.027750166666666,-0.04568101180498574,26.736267700000003,2.1686306384066964e+16
S48,13.97156540499296,-0.1114528564361329,10.975650533333331,-0.10244103106281255,26.7730943,1.4641304395113042e+16
S49,14.532597234115395,-0.5890008202128016,10.952074783333332,-0.36418797474484066,28.5519715,9007877797084850.0
S50,12.185720294118974,-0.3247414895531615,8.139135866666669,-0.10046442892782337,27.877158700000003,9368464506049770.0
S51,5.59751830166197,0.2111194839588614,5.189729083333333,-0.7460404652371719,7.8298025,1.1613435736800018e+16
S52,5.354004687002852,-0.5163816239647755,5.0477675,-0.9520536891783711,8.354466,6270861660746580.0
S53,4.290926037536541,-0.20525342735497173,4.162383916666666,-0.8039235394783513,5.655071,0.9966021558859078
S54,4.05686119041666,-0.12502372108036008,3.8550842500000004,-0.5568552903779056,5.328874999999999,0.907958203557489
S55,4.328096850787963,0.7029622146567908,4.037619216666667,-0.18618026558929235,6.100282,0.8997262462434928
S56,4.7100208963715025,0.9533631934319806,4.295655883333333,0.08869107855992553,6.3586719999999985,0.7873523710634017
S57,4.752140561460201,0.7081892284898877,4.236086216666666,-0.052526814737652305,6.906042,0.5049749951174368
S58,5.370527351111814,0.6858357822426293,4.692149383333334,-0.7822387659551031,7.427433999999999,0.38561089090471246
S59,6.707286029442381,0.6316680317714567,6.155266366666667,-3.888784990663809,8.711955999999999,0.42104068062214584
S60,7.618411021126678,0.38390649138195665,7.544533799999999,-47.95610856433178,8.719947,0.5072478938170277
S61,6.91458981722562,-0.3964210355030786,6.299778366666666,-5.148736770825881,9.6626567,0.4250788194323
S62,6.195072069811711,-0.7366633030855403,5.248784166666666,-1.7900103919666441,9.105047999999998,0.3692431481933513
S63,5.686672450686266,-0.5298102887308365,4.5838884,-0.5514909752787851,8.914261999999999,0.3736460103918377
S64,5.650067748128453,0.22969887843851422,4.722341999999999,0.013597727105530866,8.302871,4.927573358540388
S65,4.937709602908281,0.26512676853190403,4.242692999999999,-0.2869534763647097,9.105989999999998,5.417580260743947
S66,5.091359701280776,0.16197314256232787,4.447544916666668,-3.1158645520298656,9.810604999999999,5.895312049287633
S67,5.4827753902945755,0.665934296797915,5.080563166666667,-4.858224085395517,9.363475,5.812002646392312
S68,6.842800689710418,-0.37687854077786503,6.226294916666667,-5.189092253075523,10.103511,7549292482168745.0
S69,7.555314614630927,-0.8515905618397327,6.849725666666667,-5.208211357173513,10.234794,1.5239254148098464e+16
