Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.2079132354775789,0.19776578879247875,0.27310503331723324,0.28956488495683685,0.03165105745587141,LSTM
S2,0.48836775075977246,0.21558473218701482,0.10632212373589663,0.1793698989207379,0.010355494396578235,1D-CNN
S3,0.1987234398763583,0.27322487787635263,0.2201071348022078,0.2893146560630371,0.01862989138204436,LSTM
S4,0.1896171387068359,0.32614241022743695,0.2699482957122696,0.19823675099342825,0.01605540436002693,ANN
S5,0.21252283010001688,0.17069820529472224,0.32436382177494605,0.26617120362191565,0.02624393920840023,BiLSTM
S6,0.3131588538563502,0.15406754544692308,0.19188708297817342,0.3247313620378218,0.016155155680731226,LSTM
S7,0.17964813195408647,0.15301212931968808,0.15717337790164396,0.491313228683096,0.0188531321414834,LSTM
S8,0.25806251589190915,0.16475775441402127,0.27185850683052987,0.29791700916058905,0.007404213702950796,LSTM
S9,0.11293326869734453,0.10692519703552958,0.5498466584710221,0.2218783478647079,0.00841652793139862,BiLSTM
S10,0.16189358711154045,0.2130937202742359,0.4004438901538399,0.21425424116229064,0.01031456129809426,BiLSTM
S11,0.09492665234235642,0.382403361887163,0.46052355611792484,0.057773458152641455,0.00437297149991562,BiLSTM
S12,0.13915835533843163,0.3524264574957202,0.3316160401339029,0.1588965722953699,0.01790257473657512,ANN
S13,0.18839245492682546,0.2816137903637765,0.16349157613607745,0.3238969955068175,0.042605183066502864,LSTM
S14,0.2830855574771242,0.23226298412123225,0.09985346914070292,0.3650740500982199,0.01972393916272056,LSTM
S15,0.47962328068912247,0.21738468631441601,0.07785102950437196,0.2164138592099979,0.00872714428209286,1D-CNN
S16,0.380754549386037,0.28478211075830207,0.17818829070109563,0.14501197658863238,0.011263072565930708,1D-CNN
S17,0.2448371112864319,0.23220931438503703,0.3068830935736574,0.1984199571570459,0.017650523597828042,BiLSTM
S18,0.24781569813342263,0.23436860710058482,0.2665696856038067,0.23102746449764078,0.020218544664546777,BiLSTM
