Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.12697989793267783,0.11312808939843717,0.1733149744119698,0.18850695126704917,0.390513107404267,0.007556979585593948,CNN-LSTM
S2,0.40280884718563453,0.18971580012330488,0.09721759858332649,0.16008740152159293,0.14189497894597683,0.008275373640165085,1D-CNN
S3,0.1501156747489131,0.21780759154308268,0.1578606200302824,0.2289649224535414,0.23529058975706213,0.009960601467118437,CNN-LSTM
S4,0.15583477809272217,0.27526880281812655,0.2045529441427745,0.1584589246491089,0.19746092769291626,0.00842362260435044,ANN
S5,0.1424400953704446,0.10842314469016912,0.24694357635084632,0.18566392491988948,0.3078854359751991,0.008643822693452775,CNN-LSTM
S6,0.25812801197379825,0.12166533038705307,0.14726825262708343,0.26197644335109205,0.1977124362114675,0.013249525449505334,LSTM
S7,0.15134946560460816,0.13165385556942114,0.13863414902427199,0.34356703023851914,0.2156139916952135,0.019181507867964163,LSTM
S8,0.22621246518899757,0.1602775301296248,0.22110674490174587,0.2285591184258617,0.13221432620245377,0.03162981515131712,LSTM
S9,0.11328499386745157,0.10835786380660949,0.43774588719567376,0.199382029252703,0.12353500097325493,0.01769422490430899,BiLSTM
S10,0.14352908075345813,0.18674610110703727,0.3333830746880425,0.18502974347319434,0.1379704122283369,0.013341587749932705,BiLSTM
S11,0.08785365217466747,0.3628209863605165,0.4281444512327404,0.0554040586664296,0.06304067622028335,0.002736175345366571,BiLSTM
S12,0.09820361304635206,0.2929401680309031,0.2647870208278385,0.11649816182510173,0.2237776383209102,0.0037933979488930726,ANN
S13,0.053041229892737136,0.14506508409767713,0.04025141201076323,0.1007446823526156,0.6593774145858083,0.0015201770604021654,CNN-LSTM
S14,0.22863744893158972,0.1636097815702096,0.056617042950352005,0.3093157781276173,0.23717310672231665,0.004646841697919466,LSTM
S15,0.36386377142695814,0.23064407597306996,0.08773683521206603,0.16625963893127907,0.13980752167694008,0.01168815677968678,1D-CNN
S16,0.30564241016690247,0.24858575568482588,0.14608910966481178,0.12971473460610233,0.1557252756823651,0.014242714194991951,1D-CNN
S17,0.19537045937110414,0.18560302611368582,0.23662681640079208,0.15679245989475601,0.211035591416563,0.014571646803098729,BiLSTM
S18,0.19063877907064983,0.1795727014639001,0.20527586552219498,0.1767602973913017,0.23590775398824362,0.011844602563710494,CNN-LSTM
S19,0.21253541431004397,0.1847754043856314,0.145743516320467,0.17514925360157774,0.273133333679932,0.008663077702344701,CNN-LSTM
S20,0.14590825152957096,0.07713778380007633,0.0706876422251027,0.16708597920218946,0.5352138459588863,0.003966497284174566,CNN-LSTM
S21,0.4303252412184446,0.08866045415461886,0.03249755033327778,0.11059459883735044,0.3353115584950951,0.0026105969612151623,1D-CNN
S22,0.5457300666910413,0.2533671798832453,0.03469844937167972,0.059452224568188924,0.10271076762769994,0.0040413118581435125,1D-CNN
S23,0.24466120132182564,0.38364640083377166,0.09083774826716332,0.10642634054106838,0.1637971213049359,0.010631187731236008,ANN
S24,0.2973599403413391,0.1373260170849582,0.1926608376861502,0.25007836849943593,0.09729163371518336,0.025283202672931375,1D-CNN
S25,0.17582019661612897,0.16950685111261765,0.3045965123999128,0.23490621721820368,0.09919343019348528,0.015976792459654308,BiLSTM
S26,0.1847436391969771,0.14828114590622998,0.31543943942170116,0.21735397572048962,0.1159035146746759,0.018278285079926196,BiLSTM
S27,0.16323272703559538,0.24621925038795292,0.3383890950215634,0.13797563749555586,0.10707046053847565,0.007112829520860744,BiLSTM
S28,0.1748117387663849,0.3120461373598359,0.14451620048184388,0.1559260479018013,0.20752426929077153,0.005175606199360243,ANN
S29,0.07595772679853932,0.03964481098755737,0.033099711984244634,0.2354452154386866,0.6150223064868823,0.0008302283040875151,CNN-LSTM
S30,0.024373888124964535,0.13380745969087834,0.016085278685164107,0.26850115029684113,0.556447656767695,0.0007845664344567809,CNN-LSTM
S31,0.6809748707592646,0.09404697980785989,0.008310802830548022,0.1458168718562519,0.07023923449423068,0.0006112402518469993,1D-CNN
S32,0.3569685994231135,0.2029736791918474,0.020017736030776886,0.22828193784408365,0.18992564058312,0.001832406927065298,1D-CNN
S33,0.12578821087255204,0.10449764055191178,0.06750151772352359,0.3493919208751219,0.34198148343174756,0.01083922654514227,LSTM
S34,0.36956816828019273,0.10522590252633823,0.15326211421028443,0.2520161212280303,0.10512093676326269,0.014806756991892775,1D-CNN
S35,0.10376230471716359,0.1949154092529479,0.31043400093219675,0.2257809265877723,0.15045636044197744,0.014650998067938101,BiLSTM
