Segment,1D-CNN,LSTM,BiLSTM,CNN-LSTM,GRU,ANN,Selected
S28,0.21475903652969283,0.2069134471871139,0.1980059385429953,0.21847292398498058,0.11807133476556633,0.04377731898965018,CNN-LSTM
S29,0.034588754626678306,0.28344347219327487,0.03731943428143919,0.6244190566708606,0.016279425867483977,0.003949856360263506,CNN-LSTM
S30,0.06144457865148835,0.32831020636924424,0.06038435409707284,0.4922989320800522,0.038189823922217765,0.01937210487992412,CNN-LSTM
S31,0.6063573967730947,0.14665237932524378,0.03930285767059845,0.15138968432651081,0.03052104421179098,0.02577663769276056,1D-CNN
S32,0.3351144593837849,0.23324688662421508,0.06655847588925146,0.2727470533537163,0.058081651507514674,0.03425147324151753,1D-CNN
S33,0.13693582497222814,0.31099416107667116,0.11764341239459002,0.2507041056224444,0.1642912876112771,0.019431208322789856,LSTM
S34,0.2546650244352322,0.2593412908682216,0.16077636431566122,0.12579154347769683,0.1829171314844033,0.016508645418785696,LSTM
S35,0.09442599998358872,0.247696819856737,0.29156785693503645,0.1375788383125556,0.2106238266521764,0.018106658259906025,BiLSTM
S36,0.15433144441946148,0.24100740308981544,0.22124776704446278,0.1576289609144346,0.20360305541980595,0.02218136911201907,LSTM
S37,0.17899589960058365,0.19796743337686115,0.21398701307537546,0.14327886139508852,0.2462617098093029,0.019509082742787624,GRU
S38,0.16056625544460454,0.18548597670146405,0.198418588712363,0.1289675839370113,0.3007150504801141,0.025846544724443518,GRU
S39,0.19740528977460692,0.18894379493584854,0.21207544929798733,0.14038964785367575,0.2357906064154223,0.025395211722460335,GRU
S40,0.16095545073640263,0.19004655953703486,0.24989206563861893,0.16868650870526194,0.21111308054677796,0.01930633483590407,BiLSTM
S41,0.1690154800202943,0.19317890178115424,0.23889265003649407,0.1930103332092677,0.1800714652469265,0.0258311697058616,BiLSTM
S42,0.20420901319168216,0.19951227181652756,0.19554202364706694,0.2275686064066638,0.1429962025277057,0.03017188241035395,CNN-LSTM
S43,0.13754285986184983,0.27670600603763723,0.16891608497130686,0.2860472795941679,0.10718173645684413,0.023606033078193228,CNN-LSTM
S44,0.21792184565120984,0.2251937927251159,0.1602924127914725,0.2166230438403643,0.14879826691573483,0.03117063807610221,LSTM
S45,0.20799797349345472,0.19747445618481363,0.17499844235128192,0.1980492852794674,0.19414641329863716,0.027333429392345482,1D-CNN
S46,0.19888975178572074,0.19515588237187703,0.18559463728002767,0.18936918872316777,0.20283555621804814,0.028154983621159434,GRU
S47,0.188077226102246,0.1931066648045631,0.19808731937554921,0.18856343804851242,0.2039812602749216,0.028184091394206707,GRU
S48,0.17927411039089838,0.2024601147389727,0.2100155335826355,0.1861853936358216,0.19915741920990185,0.02290742844177164,BiLSTM
S49,0.18579268326050377,0.21157348637038037,0.2152478886849381,0.1785853391458201,0.18488921273395997,0.0239113898043992,BiLSTM
S50,0.14828542299260636,0.20772368857801504,0.2130130996250861,0.19583252115384397,0.20961494509141285,0.02553032255903498,BiLSTM
S51,0.016566850114652032,0.5826891083394914,0.12170303013324969,0.2330618816717937,0.0411004106188466,0.004878719121965693,LSTM
S52,0.1796128770290651,0.3142198880635901,0.17945195547627074,0.15937619962456237,0.12953439045302,0.037804689353490774,LSTM
S53,0.1162849875468503,0.24710088747002507,0.21457677895042196,0.19230329362249626,0.19538723101718503,0.034346821393021296,LSTM
S54,0.14506277025416223,0.21301937749843303,0.17669659731840973,0.26241167738557936,0.18307854154229775,0.019731036001118286,CNN-LSTM
S55,0.10479857913587314,0.2569940604670439,0.14110663137831206,0.33099750357615354,0.14498121533428374,0.02112201010833396,CNN-LSTM
S56,0.33023581735367047,0.17031908658624414,0.11994610205920482,0.1837261818214421,0.16896021005494088,0.0268126021244973,1D-CNN
S57,0.22655168131504302,0.19667913618915167,0.1609954069597065,0.18354856670453099,0.21496212013304808,0.017263088698519908,1D-CNN
S58,0.3408306576466981,0.18661721281753593,0.1741573721515989,0.11941463394774571,0.16805069314410034,0.010929430292319613,1D-CNN
S59,0.1487808144242879,0.23198131075572712,0.25143909954200727,0.13900822330820375,0.208717248562288,0.020073303407486268,BiLSTM
S60,0.2506651556416237,0.17472153990488706,0.2041550691615268,0.1199806273921536,0.1979297113049041,0.05254789659490588,1D-CNN
S61,0.4424609819395611,0.08854572336901223,0.14881952693187422,0.06770106295420704,0.22608853526357592,0.026384169541768906,1D-CNN
S62,0.17998537946268658,0.09594203080577318,0.25163833150150466,0.10529023583192454,0.35084740454197005,0.016296617856140342,GRU
S63,0.1659791977209931,0.12620992165390102,0.29138420287396255,0.16933601612940297,0.204641245744206,0.042449415877535215,BiLSTM
S64,0.2138218448587974,0.18362398873991767,0.23813584316154623,0.195196534401503,0.1342759135953998,0.03494587524283629,BiLSTM
S65,0.14297372792455648,0.3000208293148843,0.18700208658099063,0.24442073802007125,0.10251480703556033,0.02306781112393757,LSTM
S66,0.19341347817502086,0.3328209571231514,0.14887905897739329,0.19565695781587938,0.09840700733085013,0.030822540577704522,LSTM
S67,0.3449997384602618,0.1981845659595152,0.1321436932227633,0.15055211241466113,0.11564794999022314,0.05847193995257581,1D-CNN
S68,0.489685485549447,0.12178183427452523,0.10605942294353249,0.12568115063410662,0.11239929420637025,0.04439281239201808,1D-CNN
S69,0.30844677991709846,0.14053951218479074,0.14213083712828634,0.18194445224119823,0.17026104189697058,0.05667737663165524,1D-CNN
S70,0.3016430249008988,0.1209191348930071,0.14385635279109976,0.1809649921203591,0.212639853253837,0.039976642040798004,1D-CNN
S71,0.2724807247689263,0.13113824856505923,0.14189991938903893,0.23288636343712796,0.1888652695885901,0.03272947425125753,1D-CNN
S72,0.1722677713285453,0.1667417433227784,0.1581468217191697,0.295337136640818,0.17438654477827895,0.03311998221041002,CNN-LSTM
S73,0.23580438904904388,0.18145404273324034,0.15790829885867846,0.22349372719813634,0.17278299113048481,0.02855655103041631,1D-CNN
S74,0.21489408602080606,0.19312078519449,0.1830554443161287,0.18550006230134367,0.1919430031534495,0.03148661901378275,1D-CNN
S75,0.19320625038976483,0.21489222870326932,0.20676627889925844,0.15736483077009925,0.19807831117445499,0.029692100063153645,LSTM
S76,0.20048611653076268,0.21743339683241436,0.23209602800431986,0.13926759780307796,0.18697295380225284,0.023743907027169955,BiLSTM
S77,0.18448873827035212,0.21785075092720654,0.23624435796989862,0.14012408873721355,0.1982966695953942,0.02299539449993532,BiLSTM
S78,0.5141983269491199,0.07721312911112074,0.12420187111391527,0.062011787829471234,0.19650755127815792,0.025867333718214737,1D-CNN
S79,0.13199224236675566,0.08184760985951671,0.36151377186141564,0.10105814525537582,0.2934470462916533,0.030141184365283468,BiLSTM
S80,0.18651946504138536,0.11346255359258409,0.30935355294069633,0.23955506731579607,0.10297457787308667,0.04813478323645116,BiLSTM
S81,0.16041050098402634,0.15130064479237396,0.19557843950246342,0.2472073004101311,0.21732434104609488,0.028178773264909054,CNN-LSTM
S82,0.17746683649424785,0.1777948244803199,0.18976033006585616,0.2244297187215878,0.20308154790956962,0.02746674232841894,CNN-LSTM
S83,0.2138503477591905,0.2533907953565766,0.18163906281502631,0.20738339221053034,0.11996901812513774,0.02376738373353921,LSTM
S84,0.2197561719737883,0.19212895104714448,0.16702823264327396,0.20802499361886037,0.19077627995746296,0.022285370759470055,1D-CNN
S85,0.13956330386010612,0.2095485028894389,0.1963955557931828,0.21023596010936643,0.22534341632658553,0.018913261021319856,GRU
S86,0.14984408514779335,0.21172050211746177,0.2082805912105999,0.18454510929392218,0.2273137885941623,0.018295923636059433,GRU
S87,0.19003223611040201,0.18838323452861366,0.20431677196197953,0.1728931193710659,0.21755637878720505,0.02681825924073374,GRU
S88,0.18438361610477352,0.18300400445670556,0.21855309052234884,0.17862808908608965,0.20862946091537443,0.02680173891470671,BiLSTM
S89,0.12583446832899886,0.20808451737867056,0.24989554247189968,0.18348476946931694,0.21184014200953272,0.020860560341581465,BiLSTM
S90,0.1677059241018216,0.18920669418553218,0.22895911970701968,0.18253734506296024,0.20753238850101133,0.024058528441654063,BiLSTM
S91,0.038142601470144664,0.37256570976556724,0.18425089945725984,0.30718006501154227,0.08578423122767102,0.01207649306781377,LSTM
S92,0.13954761625388967,0.35367173911719224,0.17258996054455114,0.20168339697319287,0.10681921131861932,0.025688075792555592,LSTM
S93,0.33655327630111326,0.19229232961089415,0.14601895878315824,0.15068228897152527,0.13273804307428852,0.0417151032590207,1D-CNN
S94,0.3697789358702193,0.14411689261241864,0.12594835403435325,0.16042634976839687,0.15632654585762185,0.04340292185698931,1D-CNN
S95,0.2766136292239402,0.16153211137513515,0.1378675860613813,0.22014705618115574,0.17843227625662952,0.025407340901758498,1D-CNN
S96,0.24223511665929473,0.18104879347326738,0.15806655425600624,0.20759811692816835,0.18270721252749564,0.02834420615576966,1D-CNN
S97,0.22648817362359408,0.1988782851064076,0.18106008988215522,0.1826020578864301,0.18319099592212532,0.02778039757928704,1D-CNN
S98,0.2556509175679013,0.2246634277949022,0.19936491849971463,0.14395920939424092,0.1571107213520545,0.019250805391186725,1D-CNN
S99,0.1433180280147111,0.2454327475584108,0.2374892000136644,0.1538622483517066,0.1955337935609943,0.024363982500511683,LSTM
S100,0.21898200104027044,0.18096220676791563,0.21705175056402198,0.13879972011175926,0.20471032559639196,0.03949399591964056,1D-CNN
S101,0.11269552795387941,0.18802754662776852,0.24794413086779113,0.19531077699335392,0.22860116802886565,0.027420849528342627,BiLSTM
S102,0.08869997963014303,0.24359395416232354,0.2198676748998361,0.28789483311955766,0.1388573430267078,0.021086215161431294,CNN-LSTM
S103,0.09325026808842377,0.39888928248881017,0.16544116544354276,0.2364073660361787,0.08702450719723366,0.01898741074580994,LSTM
S104,0.16634411893204318,0.35397641915877287,0.1585806222107598,0.18044346192549765,0.11342908436243125,0.0272262934104955,LSTM
S105,0.4449047190562554,0.14644824047435087,0.11187193121822403,0.11998868718554882,0.12755678785094393,0.049229634214676445,1D-CNN
S106,0.6883558814469168,0.05973704974417046,0.05761898792896568,0.08231166332422311,0.08443983860768281,0.027536578948041446,1D-CNN
S107,0.20789138287861023,0.11631764451992671,0.13223029042563728,0.22402138005569563,0.2691431402739235,0.050396161846206405,GRU
S108,0.25073069979829105,0.10562206176346871,0.155443008186425,0.2328719533480657,0.23423542222801155,0.021096854675737752,1D-CNN
S109,0.2543843767907839,0.14774673483120715,0.1750331925712616,0.18001675077561327,0.20779369712160256,0.035025247909531265,1D-CNN
S110,0.0972827678340228,0.15908056876107735,0.12425301218718682,0.47338434550344016,0.13077277304238377,0.015226532671888029,CNN-LSTM
S111,0.08918917444294407,0.13102694999998787,0.09701561888237807,0.5624584095808077,0.1004316035179246,0.0198782435759583,CNN-LSTM
S112,0.07469340212571157,0.09930438669697324,0.05277421045554546,0.7067773434641189,0.05905422345970487,0.0073964337979466966,CNN-LSTM
S113,0.1027632071748338,0.1726313343466315,0.09420026511041338,0.5158042496612939,0.10369394642083145,0.01090699728599591,CNN-LSTM
S114,0.09665604163051021,0.15338890150432596,0.08662436031656102,0.5369157057579668,0.10621467279712496,0.020200317993510658,CNN-LSTM
S115,0.26529047722961446,0.24747463992140195,0.1062841889463883,0.26026913411139624,0.10427798644405838,0.016403573347140384,1D-CNN
S116,0.25012825941543315,0.2333831837634585,0.17404264308819062,0.18639023215741657,0.1172437031061169,0.038811978469384154,1D-CNN
S117,0.2907635207064863,0.2327191667291945,0.10513566478217229,0.25864515277210476,0.07851216822731148,0.03422432678273125,1D-CNN
S118,0.2982930478693889,0.1882464287318124,0.09385201118219996,0.28378023805731717,0.06976291294476945,0.06606536121451229,1D-CNN
S119,0.270530683081629,0.1868100463948378,0.13877660107377043,0.23622384430006396,0.11491153446362666,0.05274729068607063,1D-CNN
S120,0.2503418932332897,0.17429119047083805,0.10727433367836091,0.35574373987331775,0.08346623882894567,0.028882603915247478,CNN-LSTM
S121,0.1742864236717207,0.17638412727931793,0.10121950841156309,0.4316397871208585,0.08364411936566027,0.032826034150879854,CNN-LSTM
S122,0.2910702292133755,0.18696539017450556,0.10023986477053627,0.2911568245512896,0.09148831598040742,0.03907937530988511,CNN-LSTM
S123,0.29683524860758737,0.19797677235934594,0.11228432524844466,0.23520411756600293,0.11738003700299779,0.04031949921562207,1D-CNN
S124,0.19683482649921197,0.22599546624325217,0.15010081118898486,0.18163017433716525,0.21840771076862328,0.027031010962761177,LSTM
S125,0.0638716557627939,0.219939462323911,0.2973409945604481,0.08930508471740903,0.3229124145971606,0.0066303880382775375,GRU
S126,0.04537444029874016,0.22066455167989968,0.34463136105012815,0.06217617425055797,0.31834735256419694,0.008806120156478069,BiLSTM
S127,0.12518781235513118,0.10933534994652593,0.2914453441235,0.04909936897653482,0.40622728975779054,0.018704834840517486,GRU
S128,0.10980995624278922,0.10596681474238,0.32388481868181196,0.06030915702997803,0.38745230975788214,0.012576943545159449,GRU
S129,0.14159326489220234,0.10780479604569262,0.247250514996089,0.07978716845310672,0.4056053732237297,0.017958882389178626,GRU
S130,0.15644444638590788,0.10435929224199439,0.23120079879567262,0.08413473915333575,0.4055248873743235,0.018335836048765552,GRU
S131,0.20309023044605579,0.1992530081736734,0.23446117270178554,0.18161716703002445,0.15368632011254366,0.027892101535916352,BiLSTM
S132,0.20712123522520845,0.20797459142631647,0.2124323623561259,0.20655582613138407,0.13686803344971563,0.029047951411248243,BiLSTM
S133,0.18950356461503276,0.20431641667130437,0.2052495350061179,0.23297241123549473,0.1391924297095154,0.02876564276253422,CNN-LSTM
S134,0.22435940577499242,0.20935401166202813,0.150556214777736,0.25642824727413654,0.12532193494823907,0.03398018556286844,CNN-LSTM
S135,0.18965892665476816,0.2824842450668417,0.12531932038157537,0.2778886844191289,0.09657367263989683,0.028075150837789407,LSTM
S136,0.2521614590176897,0.22775563974146845,0.13018784914717121,0.22662759494366927,0.13446752923886665,0.0287999279111346,1D-CNN
S137,0.08856740983919865,0.23260741274380908,0.17017789194913244,0.20565535624100365,0.2924676864508016,0.010524242776056316,GRU
S138,0.04268400327876001,0.3171028042914169,0.30475936360652545,0.10441065392441022,0.2210228845099517,0.010020290388935897,LSTM
S139,0.13109775636800677,0.21481815624067965,0.3153697240781081,0.09221375213755362,0.22807874200187903,0.018421869173772705,BiLSTM
S140,0.19510672891481265,0.1584708386540984,0.3271713389455203,0.09054484022138803,0.20776430467852713,0.020941948585653555,BiLSTM
S141,0.1930113480226459,0.17103409890468602,0.27974799083326557,0.1254555101527538,0.2074365321583931,0.023314519928254947,BiLSTM
S142,0.19975197698165353,0.1984662320429888,0.2062839512667765,0.2055010972858456,0.15658081302476662,0.03341592939796931,BiLSTM
S143,0.10373831303917819,0.40632687940498463,0.11876997667818646,0.29243391112113554,0.06260917385462637,0.01612174590188842,LSTM
S144,0.24132079903495693,0.24434149049165663,0.15798130026093762,0.21807435839911196,0.10726268224638454,0.031019369566951796,LSTM
S145,0.19254423483675667,0.20703251906397555,0.1878930086477646,0.2265192813974566,0.1602748365559237,0.02573611949812363,CNN-LSTM
S146,0.21648001461431135,0.19966829527531302,0.1717740523756066,0.24649109126717436,0.13655718868561614,0.029029357781978515,CNN-LSTM
S147,0.21307182336458574,0.19408660238215888,0.15677381781871194,0.24903544790765736,0.14152072908346527,0.04551157944342075,CNN-LSTM
S148,0.2506030987830676,0.2111594775915054,0.1284370580332816,0.2604011159265612,0.11723569134710732,0.03216355831847777,CNN-LSTM
S149,0.2738591584855077,0.17121550102511604,0.1316526774370777,0.23189538575789326,0.14744038627382658,0.04393689102057822,1D-CNN
S150,0.3219818092832768,0.14444070147279772,0.12047642869664706,0.2094999664724083,0.1640257856647047,0.03957530841016675,1D-CNN
S151,0.1998055791378141,0.14343043189018045,0.19602552541360246,0.20061293776485895,0.24179398077924055,0.01833154501430253,GRU
S152,0.057036460437982515,0.35499962538141044,0.3466198443710029,0.0768273612966812,0.1541885591819705,0.010328149330953322,LSTM
S153,0.11781867631685665,0.30143181351663634,0.3128330296539006,0.06545284217128051,0.17147108959137897,0.030992548749946468,BiLSTM
S154,0.2084430024691195,0.44439936538191455,0.13956798271679297,0.07721091475760389,0.10412367230497489,0.026255062369593893,LSTM
S155,0.25870004171012506,0.2583301335861312,0.1605078592241708,0.16871087556608358,0.11321176726099495,0.040539322652493215,1D-CNN
S156,0.20387763146322907,0.2277426283108729,0.17092857401875144,0.22890629585556116,0.11761995229741204,0.050924918054173825,CNN-LSTM
S157,0.17929233457661484,0.220880078681067,0.16929756363925907,0.29812597305455824,0.10992209138067541,0.022481958667825208,CNN-LSTM
S158,0.173417379245746,0.2000023719216647,0.15567485608046328,0.3142185357652495,0.124309779656138,0.032377077330738,CNN-LSTM
S159,0.21570114784915775,0.21791163471932748,0.13884306737426988,0.23942417862837992,0.14937031992005784,0.038749651508807374,CNN-LSTM
S160,0.2041154732523765,0.21695846038658045,0.15206526630957817,0.19425619377921374,0.20287054726674233,0.029734059005508694,LSTM
S161,0.13115640697638467,0.20231896230958102,0.18489514177532024,0.15210571387555438,0.31419046245988186,0.015333312603275898,GRU
S162,0.08140148581239194,0.2102659497777596,0.27159357325420397,0.12886166546139105,0.2929219747443408,0.01495535094991331,GRU
S163,0.11697429628960919,0.2086194181241366,0.3098033174212294,0.1200627749173173,0.22484421068649393,0.01969598256121421,BiLSTM
S164,0.20512999432980247,0.17221538261522484,0.2683733913903669,0.13108719750533734,0.19815700191703234,0.025037032242236454,BiLSTM
S165,0.19601645598916997,0.18127487036851853,0.21716747986711635,0.20855127592958922,0.15950811214937285,0.03748180569623305,BiLSTM
S166,0.18324417406939936,0.2368668064545095,0.1548201689588939,0.26987718849569314,0.12261177389152547,0.03257988812997802,CNN-LSTM
S167,0.24083713257306613,0.24815408864416877,0.14136686661537443,0.20743150135254626,0.13699078548320728,0.025219625331637092,LSTM
S168,0.18752887302284996,0.2103959551899544,0.16706072209233025,0.18796811551322806,0.2191091421969051,0.027937191984731307,GRU
S169,0.1275286011836142,0.19978494575094335,0.23943522878509332,0.15184081840316324,0.26359075361643386,0.01781965226075274,GRU
S170,0.08024078443424039,0.22542779378786643,0.3510593280208546,0.13834159793911072,0.19286064543090856,0.012069850387019541,BiLSTM
S171,0.16980731832096618,0.1810447960750324,0.25759240917514836,0.10543449879215439,0.26844563338290645,0.01767534425379315,GRU
S172,0.19384866580139656,0.1561870678343539,0.2743563602118224,0.12033642116285528,0.22969952107303113,0.02557196391654076,BiLSTM
S173,0.16702306464438846,0.1959440341403998,0.2091551567553675,0.2061186625269315,0.1959391395118503,0.025819942421062177,BiLSTM
S174,0.13572704297025256,0.20087406352967854,0.1988296320375825,0.1898580548463941,0.25491896453042606,0.01979224208566583,GRU
S175,0.14156432997654364,0.1658684921825376,0.24471454693606187,0.1389506409869419,0.2904499289511639,0.0184520609667518,GRU
S176,0.1671863009901104,0.1435146985078757,0.1922516710941317,0.1112622233352538,0.3453103454119022,0.04047476066072541,GRU
S177,0.29520839181818953,0.11304788321174321,0.172656238809086,0.0968991542989997,0.30585411289523656,0.016334218966746136,GRU
S178,0.04142884354522157,0.11382224528364013,0.35015548822710013,0.08599030096350577,0.40322065879393837,0.005382463186591553,GRU
S179,0.05763433804261529,0.08327088041144094,0.4985524798530519,0.06427102926370655,0.28531717399233036,0.010954098436855008,BiLSTM
S180,0.20763591658073724,0.16855765075184365,0.2712392794131891,0.15571180501518675,0.15656223041029868,0.04029311782874419,BiLSTM
S181,0.22887440673310036,0.2053469049802521,0.20241473662586698,0.20581066660532948,0.12197354609814726,0.0355797389573034,1D-CNN
S182,0.21036206205252322,0.2358982121878032,0.1639450197805921,0.23666352144034364,0.12206821065226,0.03106297388647761,CNN-LSTM
S183,0.2479849800599509,0.24788200019571546,0.12401408524063766,0.25670640605542383,0.09716364531489453,0.026248883133378476,CNN-LSTM
S184,0.24623940868091987,0.21530684436045655,0.137542325979884,0.22150699245007105,0.12830722255164823,0.05109720597701961,1D-CNN
S185,0.4194822218186688,0.13901159096051055,0.10419301533789356,0.18251443053904676,0.10966061662002825,0.045138124723851904,1D-CNN
S186,0.3885656635207866,0.10074668493796904,0.09997684288257949,0.1825713459776735,0.20005143820794358,0.028088024473048482,1D-CNN
S187,0.16712300178288328,0.1324447970643249,0.16365753973272512,0.29773353539623304,0.2102727899722806,0.028768336051552282,CNN-LSTM
S188,0.25314102764529106,0.1624989223489668,0.1297040481444334,0.24519174198553478,0.16638055025919438,0.043083709616579674,1D-CNN
S189,0.1766104726303062,0.1746361464866483,0.1311566410794641,0.3609943830125499,0.12562107478402895,0.030981282007003376,CNN-LSTM
S190,0.2114836148550216,0.1602830990365429,0.13637659558821827,0.3128139500295553,0.1374190338003154,0.04162370669034606,CNN-LSTM
S191,0.2227947087004016,0.16457982112231895,0.11193105319320387,0.3607081486425831,0.11339950403780462,0.026586764303687272,CNN-LSTM
S192,0.20075136230106486,0.16579999443632995,0.11058197289092647,0.37792421712283913,0.11146509018701704,0.033477363061822404,CNN-LSTM
S193,0.25908030303045587,0.2029015901013286,0.11391678073386138,0.2573994835194248,0.12835405925880958,0.038347783356119956,1D-CNN
S194,0.27483189532797236,0.19721124356916966,0.13483511117428718,0.17996375044713123,0.17379154789146214,0.03936645158997837,1D-CNN
S195,0.07299393131828737,0.23267935440742613,0.22731025880526792,0.07885965149180639,0.3819021671806636,0.006254636796550073,GRU
S196,0.07553911574836081,0.20138665806390812,0.33538332817918204,0.08215009562318737,0.29255999221634416,0.012980810169016855,BiLSTM
S197,0.1685337235082853,0.176859292829315,0.30882533878117147,0.12172152891348306,0.1971698115974264,0.02689030437031931,BiLSTM
S198,0.2225683905663102,0.18555323913153068,0.23214765948836197,0.1790154961592995,0.15045170196062252,0.03026351269387486,BiLSTM
S199,0.11472493957118009,0.24124613263446174,0.14878564519264656,0.3827487781903921,0.0876193214948748,0.024875182916446765,CNN-LSTM
S200,0.1900560909499008,0.2603689594395804,0.1345123786564532,0.2989253077616615,0.0889482279657916,0.0271890352266121,CNN-LSTM
S201,0.3055584460561374,0.21437289853303493,0.11865202651535214,0.23299971522331295,0.09204199191340139,0.03637492175876103,1D-CNN
S202,0.3510220379102079,0.1682484920114657,0.10836320038052133,0.2216635977010555,0.10361108210394748,0.04709158989280196,1D-CNN
S203,0.36747570110363376,0.12551927583691386,0.0931616727175332,0.24520435053746034,0.10929775043982794,0.059341249364631476,1D-CNN
S204,0.4002556194133152,0.12913694769948064,0.09266626294531519,0.19945386242884863,0.1309687275892328,0.047518579923807105,1D-CNN
S205,0.26016636190398773,0.1588208378227719,0.1434756149744384,0.23116979638810078,0.16158242235021697,0.04478496656048447,1D-CNN
S206,0.21650737899579303,0.17094348314727395,0.17657621236583518,0.21592095398140004,0.18746885180286438,0.03258311970683339,1D-CNN
S207,0.24127738217213054,0.16591579427165193,0.16726870031911087,0.24676549007638113,0.14772758829219834,0.03104504486852748,CNN-LSTM
S208,0.20392259872436821,0.18354562421384094,0.14583897147090905,0.3067468088182895,0.1322811488882567,0.027664847884335316,CNN-LSTM
S209,0.14808622944553723,0.2390738116492384,0.1270747654230195,0.34207399545685485,0.11908903868494611,0.02460215934040364,CNN-LSTM
S210,0.24111579693058752,0.20768136737259857,0.14487566159989457,0.20856998988918368,0.15862317481946556,0.039134009388270205,1D-CNN
S211,0.219975765000295,0.18201560146669468,0.16700444730224834,0.19316018725605447,0.20557279021488856,0.032271208759819786,1D-CNN
S212,0.16634152770584865,0.1918909263394862,0.21361593304997364,0.21331708135654595,0.19068071700491274,0.024153814543232437,BiLSTM
S213,0.16716379190468073,0.21587312454155,0.23450225293049373,0.19675868549223233,0.16149614108353508,0.024206004047507994,BiLSTM
S214,0.2021732341236011,0.22710366206090085,0.16029476331108367,0.2442070041643865,0.1310685117710431,0.03515282456898492,CNN-LSTM
S215,0.10816409172721368,0.321735270300991,0.11344934540545658,0.35895592604630955,0.07424420457871021,0.023451161941318074,CNN-LSTM
S216,0.2805377836824643,0.22576091895091005,0.11543518773015947,0.22892396625061937,0.09488606068343367,0.054456082702413436,1D-CNN
S217,0.05498795579586483,0.3509474582885051,0.1990856543243427,0.2581945588791418,0.13127132266639485,0.00551305004575137,LSTM
S218,0.06714938031209518,0.3420852740767622,0.23909921078444535,0.10341259587442268,0.21410352724919168,0.03415001170308395,LSTM
