Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.20441860122746336,0.20882861870281522,0.2658798302106136,0.2750882391533872,0.045784710705720176,LSTM
S2,0.2773092562180826,0.2571303909520555,0.1869888163788247,0.24363249408160803,0.03493904236942944,1D-CNN
S3,0.2021427491696149,0.276580335890644,0.19385062363296743,0.2825254427486968,0.04490084855807717,LSTM
S4,0.24113709489266588,0.34552707616480494,0.16864196817975133,0.2080254150124243,0.03666844575035209,ANN
S5,0.22619233625106783,0.19508552748799632,0.2666088121481269,0.2673395375312279,0.044773786581581695,LSTM
S6,0.2522262340357835,0.18411950148535838,0.24366001865516768,0.28837229491802374,0.0316219509056666,LSTM
S7,0.224411539907147,0.20277642241601898,0.2230054561375749,0.3131706348329642,0.036635946706294255,LSTM
S8,0.2776028989136012,0.18766270342466587,0.2572322842677996,0.254028919238077,0.023473194155856792,1D-CNN
S9,0.1269253616696994,0.11574006151676383,0.4535230822595349,0.2805944144659937,0.023217080088008834,BiLSTM
S10,0.18128714162422876,0.2045075592693209,0.349252178566114,0.24051497090430352,0.024438149636033385,BiLSTM
S11,0.20396027087135493,0.2895679770573618,0.2464338803588948,0.22601492752034671,0.03402294419204168,ANN
S12,0.20242005562438942,0.25376334369823395,0.20909137113666065,0.28523114512912184,0.04949408441159367,LSTM
S13,0.19444355135388952,0.24363459024708609,0.17230789998153384,0.3395910619105706,0.05002289650691979,LSTM
S14,0.21807575485349434,0.3070856419319638,0.15453916603961643,0.2814273426125495,0.03887209456237584,ANN
S15,0.36445579558715296,0.29511963268866137,0.12747345352686976,0.18596613855738175,0.02698497963993433,1D-CNN
S16,0.31825076317494627,0.31043152383443684,0.16624628725600152,0.17405715492823715,0.031014270806377257,1D-CNN
S17,0.26548677878110716,0.25732045733675335,0.23179669474811154,0.20530074181166966,0.04009532732235841,1D-CNN
S18,0.2511464111201111,0.2360981729716177,0.24351476852638085,0.22664341467376073,0.042597232708130796,1D-CNN
S19,0.250521420779653,0.26159763542761727,0.20340563820009325,0.23403092444436027,0.050444381148275715,ANN
S20,0.22195164479731766,0.22045271757885612,0.1973083570974826,0.29033548715354723,0.06995179337279567,LSTM
S21,0.3359546881162115,0.2937362837366502,0.13586818566660216,0.18969472596075893,0.044746116519776676,1D-CNN
S22,0.49940657468597666,0.2676605973482794,0.09017045468452008,0.11218502533185917,0.030577347949363877,1D-CNN
S23,0.31801635971670633,0.35539257174139455,0.14503683043833693,0.1530360443373604,0.028518193766202307,ANN
S24,0.25906065781485066,0.18255217981810104,0.255910546012221,0.2844760956318497,0.01800052072297688,LSTM
S25,0.16934687698266143,0.12444039020245244,0.3836952579809574,0.30775053909694866,0.014766935736981178,BiLSTM
S26,0.21773168912777202,0.1517995593310597,0.3759557319677573,0.23939576409308908,0.015117255480321855,BiLSTM
S27,0.22598416213059372,0.25785927651690715,0.3132324090767138,0.1851131555088765,0.017810996766908185,BiLSTM
S28,0.22308010369200104,0.3252301860876846,0.20532101487341495,0.2140936528882164,0.032275042458682957,ANN
S29,0.13109754510645025,0.11391395463321592,0.1376696237971631,0.4961167723403971,0.12120210412277406,LSTM
S30,0.11826348319185696,0.22281055264118838,0.11676074985091868,0.452374159291968,0.08979105502406819,LSTM
S31,0.6201395854991231,0.17800511312174713,0.03714144419067068,0.1435463950991425,0.02116746208931664,1D-CNN
S32,0.3649385036223909,0.2628713547431169,0.0742254397436064,0.25546811190821894,0.04249658998266624,1D-CNN
S33,0.19298842683455358,0.19237593677247952,0.16860922818670904,0.39932987854290525,0.04669652966335257,LSTM
S34,0.3136870795476601,0.1445448051001356,0.19974469620476426,0.31960293819982283,0.022420480947618743,LSTM
S35,0.12234144457513167,0.16360231113211135,0.3721856520415913,0.31654463714931175,0.02532595510185266,BiLSTM
S36,0.19481323016025925,0.19597437882979057,0.277906461286429,0.3029414787379656,0.028364450985554422,LSTM
S37,0.23939645701615625,0.18323365510166179,0.28556017772816,0.2643852249519774,0.027424485202045275,BiLSTM
S38,0.21406014040985502,0.24314105698597258,0.2687704874064569,0.24987460507264828,0.02415371012506672,BiLSTM
S39,0.24808439866582002,0.22257914393022415,0.2682374158692106,0.23640592899633892,0.024693112538406326,BiLSTM
S40,0.2130504253994763,0.18027553214963454,0.32494264288190544,0.24988337465409002,0.031848024914892976,BiLSTM
S41,0.20918021031386325,0.22360545801207243,0.2944427287848266,0.2387009672721718,0.034070635617065845,BiLSTM
S42,0.2422299394747145,0.2504076279057294,0.23215702498209792,0.23671433602286984,0.03849107161458895,ANN
S43,0.18062364802940742,0.21301856458582233,0.21737499177286113,0.33904747243184097,0.049935323180067444,LSTM
S44,0.2556264964572245,0.255941832220812,0.18797870711902526,0.2641574002196458,0.03629556398329335,LSTM
S45,0.26011051950419284,0.23936782409774096,0.21863766703308352,0.2465610270328959,0.03532296233208706,1D-CNN
S46,0.24780094703773556,0.24580907411887884,0.23042315359724228,0.24233350624834177,0.033633318997802204,1D-CNN
S47,0.2342829374219116,0.24579887026392516,0.24632531282716552,0.24006975658365562,0.033523122903341564,BiLSTM
S48,0.23062695061119878,0.20695837429816966,0.26883405276438893,0.25939790102149846,0.03418272130474439,BiLSTM
S49,0.23081407856178723,0.20821076016489123,0.26688797606899917,0.26237742521568086,0.03170975998864177,BiLSTM
S50,0.19311037447578644,0.23117992308586738,0.2742377569095913,0.2657114189238215,0.035760526604934235,BiLSTM
S51,0.0457940545313188,0.07812993026532494,0.19432869588976046,0.6370390618692654,0.04470825744433035,LSTM
