Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.14334876057477688,0.1219098656495692,0.16443835900377105,0.17763361689636026,0.3522947824415289,0.04037461543399408,CNN-LSTM
S2,0.3944427556038076,0.17666647471655872,0.1024480064300187,0.15123651319470766,0.12730266680171282,0.047903583253194326,1D-CNN
S3,0.16703554525475128,0.19189859993929329,0.18710079195289547,0.20022266988047246,0.18287581044225065,0.07086658253033686,LSTM
S4,0.136483858079625,0.18975737174915852,0.27616814656012256,0.1667649051948877,0.1768634250956005,0.05396229332060577,BiLSTM
S5,0.14387497011661946,0.11930508790614103,0.24724891048467987,0.17667621760752733,0.269507220905,0.04338759298003219,CNN-LSTM
S6,0.2488634179482728,0.12687396394106804,0.1307185213782787,0.23226032785255601,0.20180233175109155,0.05948143712873297,1D-CNN
S7,0.1399852777420164,0.12510725762827532,0.12508155122286393,0.3109768834546926,0.20210993909274608,0.09673909085940513,LSTM
S8,0.18475537265257427,0.15301672595110877,0.19449821580497736,0.20234438451753475,0.12855659922535312,0.13682870184845175,LSTM
S9,0.14953491694347662,0.15145574861167188,0.3163567603669154,0.17078105963672918,0.14007628098204397,0.07179523345916296,BiLSTM
S10,0.15594714695775244,0.19530459578782702,0.2613414995189752,0.17156208014436922,0.1548590759185581,0.060985601672517965,BiLSTM
S11,0.09588456633238739,0.3297332652666522,0.45101195068837924,0.050393353505642835,0.0561648409391072,0.01681202326783111,BiLSTM
S12,0.1074995744156915,0.2941429771391334,0.31960113172614846,0.09066380226267078,0.1606362611876632,0.0274562532686925,BiLSTM
S13,0.07198544233804652,0.17544850023531286,0.059280304206604274,0.08222965894608521,0.5965077611461032,0.014548333127848468,CNN-LSTM
S14,0.26152956604920424,0.1273796990176677,0.06830433329729683,0.2876370637047884,0.22176478488164478,0.0333845530493983,LSTM
S15,0.2710046809743271,0.18276817716711863,0.11471910865336074,0.1911485598011022,0.14715462201444782,0.09320485138964303,1D-CNN
S16,0.25292621334308135,0.19880028098648617,0.17578363945611286,0.14414432892266404,0.15002192091880667,0.07832361637284868,1D-CNN
S17,0.173148451060736,0.16683101177734935,0.24602512692974138,0.16409748992101322,0.18228081250481662,0.06761710780634383,BiLSTM
S18,0.1809200970130296,0.17621994342665975,0.20300833758460665,0.1801716424393022,0.2009433031266223,0.05873667640977986,BiLSTM
S19,0.21575863354221014,0.1748333955638525,0.1676988781554588,0.1826221987095132,0.2065747661992116,0.052512127829753875,1D-CNN
S20,0.20632227474224774,0.09719979501079581,0.09931213520614493,0.1812008598586287,0.3832741201084669,0.03269081507371574,CNN-LSTM
S21,0.3871073392788521,0.07459437485488925,0.04950427983028837,0.15241711278943043,0.3153852711503842,0.020991622096155453,1D-CNN
S22,0.3672999297508302,0.28428296116645624,0.07306316002986972,0.11727525959231648,0.12027183202186267,0.037806857438665006,1D-CNN
S23,0.20122187843125072,0.30919616880987894,0.11286061828005998,0.13409480214233982,0.18533550533211765,0.05729102700435254,ANN
S24,0.28970902924580383,0.13351303641168413,0.16277194905915332,0.2111626894323827,0.10879288140827117,0.09405041444270497,1D-CNN
S25,0.19339823879482956,0.22806143142630397,0.2054410515652273,0.17405522397994114,0.13248331685233958,0.06656073738135865,ANN
S26,0.17282549872503195,0.16661751668012303,0.22542118821716847,0.20080370678011203,0.15790392958130087,0.07642816001626337,BiLSTM
S27,0.15353636794367265,0.22263595427743293,0.28156680133544587,0.14660485568267576,0.14899098404305997,0.04666503671771343,BiLSTM
S28,0.181643445316615,0.23752090266561524,0.16418498319658334,0.1629262738556478,0.20935926418807782,0.04436513077746071,ANN
S29,0.30728621081449675,0.18384610275621677,0.11235674369056592,0.15647982027752697,0.21423438834108546,0.025796734120107842,1D-CNN
