Segment,LSTM,1D-CNN,ANN,BiLSTM,Selected
S97,0.30786718128092433,0.35119415592315145,0.3009483390902044,0.03999032370571975,1D-CNN
S98,0.3471923666738956,0.3918053506726577,0.21657498366403072,0.044427298989416227,1D-CNN
S99,0.40769197467246454,0.24618528280226987,0.2896883126572624,0.05643442986800316,LSTM
S100,0.252738754698915,0.30891926891231597,0.39462494130839837,0.04371703508037044,ANN
S101,0.3534618734272962,0.2193282446577101,0.3616608621479732,0.0655490197670211,ANN
S102,0.46445834816280596,0.1827956771932041,0.29238354874247413,0.060362425901515034,LSTM
S103,0.6036983724283119,0.14944053428277201,0.20987101383481604,0.036990079454100225,LSTM
S104,0.48876931383259625,0.22352233215542502,0.25733354341286185,0.030374810599117515,LSTM
S105,0.12127512847172076,0.5020949935308674,0.36446564425258404,0.012164233744828426,1D-CNN
S106,0.03536599418096602,0.7936170104406806,0.16622903617378665,0.0047879592045664545,1D-CNN
S107,0.13983187541388498,0.288534810314912,0.548226221269583,0.02340709300162062,ANN
S108,0.2015097377526337,0.47365676787909483,0.2827616198896596,0.04207187447861148,1D-CNN
S109,0.21373617097965464,0.3815883145662015,0.3682594146598403,0.036416099794304185,1D-CNN
S110,0.4149190577560144,0.2573230660283471,0.2811418312251472,0.046616044990490935,LSTM
S111,0.35307151052214236,0.23332335821877379,0.3770863088062569,0.03651882245282742,ANN
S112,0.425136353704097,0.32019733672526235,0.22230042108791814,0.03236588848272223,LSTM
S113,0.4664515519340704,0.28326238302120116,0.21307129799416633,0.0372147670505626,LSTM
S114,0.38532063473279116,0.2323760632866801,0.3529225363476338,0.029380765632895194,LSTM
S115,0.3855799482942147,0.41410203161560233,0.1770259524162864,0.023292067673896813,1D-CNN
S116,0.29754718579540573,0.32139105262140183,0.35072795207184976,0.0303338095113431,ANN
S117,0.29547769903979226,0.38397222961584715,0.30438709725136687,0.01616297409299386,1D-CNN
S118,0.1521207365775791,0.2942836821653688,0.5457323642061775,0.00786321705087503,ANN
S119,0.20063108943555027,0.3173124617105342,0.4621301915134775,0.019926257340438812,ANN
S120,0.26522792157909675,0.3990880268647677,0.3138329576763945,0.02185109387974144,1D-CNN
S121,0.29197124430076465,0.2879077749329123,0.39847738508045677,0.021643595685866275,ANN
S122,0.22453748044783192,0.3954865931176623,0.36522498744375614,0.014750938990750253,1D-CNN
S123,0.23297871492263875,0.386235378874408,0.36458930262836725,0.01619660357458552,1D-CNN
S124,0.35708716398814866,0.3119660512355966,0.2984071338089964,0.032539650967257465,LSTM
S125,0.5259362132570647,0.21170266870626417,0.16763755918323664,0.09472355885343457,LSTM
S126,0.5289624121859535,0.161202978243603,0.203063144870253,0.10677146470019011,LSTM
S127,0.2757395056807428,0.3100366670818829,0.3220186554689427,0.09220517176843117,ANN
S128,0.3084461824142389,0.3171801894469199,0.2666279275274011,0.10774570061144038,1D-CNN
S129,0.2690762367266134,0.3424995205073765,0.3081996206241982,0.08022462214181184,1D-CNN
S130,0.25462313092324745,0.364760756701698,0.30697233653836786,0.07364377583668709,1D-CNN
S131,0.3159645635917061,0.32129072946637754,0.31007655912272103,0.05266814781919504,1D-CNN
S132,0.3204638085923532,0.31922009381051286,0.3135501055333751,0.0467659920637592,LSTM
S133,0.3270363032431624,0.3034648681237059,0.3226126147308924,0.046886213902239696,LSTM
S134,0.3005068752699232,0.324200223000797,0.3453793488672947,0.029913552861984615,ANN
S135,0.4201659705745753,0.272124286348957,0.28306826610893,0.024641476967537393,LSTM
S136,0.3252882130442034,0.3645993485535574,0.2850946776671945,0.025017760735044327,1D-CNN
S137,0.5219443898871239,0.22687527665771023,0.19428257676628477,0.05689775668888131,LSTM
S138,0.6045376000555955,0.1259827578551887,0.18566709812044999,0.08381254396876575,LSTM
S139,0.3993690448347694,0.26260147791208,0.25864056929555296,0.07938890795759773,LSTM
S140,0.2937615717930174,0.35203808740270154,0.2759744268494076,0.07822591395487338,1D-CNN
S141,0.30419700591658966,0.33834396319314064,0.290404988922185,0.06705404196808519,1D-CNN
S142,0.29966340366790056,0.3006578075236501,0.3553584439147067,0.04432034489374322,ANN
S143,0.6326129580547802,0.16317242528152465,0.17754038854131277,0.026674228122382515,LSTM
S144,0.3379875110810908,0.33355831495581534,0.29809115136086795,0.030363022602226262,LSTM
S145,0.3410678816608341,0.3175618268399374,0.297120202491542,0.044250089007687156,LSTM
S146,0.3098201177119277,0.33680809910793574,0.31548273886082645,0.03788904431930956,1D-CNN
S147,0.24937212842535017,0.27851680835745835,0.44441437578365306,0.02769668743353869,ANN
S148,0.29686779360539733,0.3597468889817507,0.31918454343919767,0.024200773973654142,1D-CNN
S149,0.20501594299763182,0.359844219857179,0.41396687656723313,0.021172960577955664,ANN
S150,0.16826317384731673,0.4425069913645052,0.37003393911236043,0.01919589567581765,1D-CNN
S151,0.2898381131803333,0.3928010091668894,0.2620777378751439,0.055283139777632766,1D-CNN
S152,0.5933162490697381,0.14666310502840882,0.17640694584782413,0.08361370005402925,LSTM
S153,0.43310437112001404,0.18285360579527757,0.3199318220986579,0.06411020098605091,LSTM
S154,0.5276474736062271,0.23889645466284673,0.21096602677481605,0.022490044956109883,LSTM
S155,0.31295060740045866,0.3132274024590483,0.34757934230449844,0.026242647835995225,ANN
S156,0.27267530991751854,0.23967657180511653,0.4597615368878155,0.02788658138954935,ANN
S157,0.37889499383504727,0.30840949319745226,0.2711876563285291,0.041507856638971614,LSTM
S158,0.32153519505806877,0.27548683381865047,0.3682746451177075,0.03470332600557414,ANN
S159,0.297609553955228,0.2939091250349719,0.38340788864178643,0.025073432368013442,ANN
S160,0.33429756729988486,0.3132612968072456,0.31973385411143196,0.03270728178143771,LSTM
S161,0.419328468978309,0.28564990565177195,0.23978330458787186,0.055238320782046886,LSTM
S162,0.4569536558933861,0.2070828734024837,0.25498171480119697,0.08098175590293344,LSTM
S163,0.3976510904019612,0.24300293126629155,0.27941534282128394,0.07993063551046356,LSTM
S164,0.2939830612215539,0.34469043744120836,0.29828863522905574,0.06303786610818156,1D-CNN
S165,0.2685333971473541,0.29121217366790253,0.39399029353619114,0.04626413564855292,ANN
S166,0.35645020598299293,0.2694774640917259,0.34203731567742834,0.0320350142478529,LSTM
S167,0.36369912283881667,0.3527108686564036,0.25475208519995357,0.028837923304826856,LSTM
S168,0.3415523061032045,0.3030029791162599,0.31720264799254216,0.038242066787994064,LSTM
S169,0.40003375426962573,0.26907999294853563,0.26367667817225543,0.06720957460958304,LSTM
S170,0.47159971265753964,0.2117502702750497,0.22085155444866736,0.09579846261874331,LSTM
S171,0.3499904040096438,0.33071650401509967,0.251217511366534,0.06807558060872228,LSTM
S172,0.2780490207240413,0.3396066346676306,0.31548058459250033,0.0668637600158273,1D-CNN
S173,0.34077735692992894,0.2919403842735173,0.31538795270640524,0.051894306090148126,LSTM
S174,0.39330353350926833,0.27305653539407615,0.27796832936042026,0.055671601736235254,LSTM
S175,0.34791138234298363,0.30258568025739624,0.2792333130528844,0.07026962434673578,LSTM
S176,0.22417879310205982,0.2644580372491567,0.46744008384388214,0.043923085804901375,ANN
S177,0.21465459171178217,0.5229742111926468,0.21698240702907431,0.0453887900664964,1D-CNN
S178,0.4376319555550546,0.2182111746303489,0.20484864082124207,0.13930822899335424,LSTM
S179,0.3085309198855689,0.2387807811292509,0.28985690437112005,0.1628313946140603,LSTM
S180,0.24127895538822158,0.29773384852419654,0.40532257565710117,0.0556646204304801,ANN
S181,0.2870967808048762,0.3213307513920693,0.351195725698746,0.040376742104308735,ANN
S182,0.34483819745332156,0.3053998287422303,0.31630792802646646,0.033454045777981715,LSTM
S183,0.3579593994548194,0.358324466564578,0.25956717139009144,0.02414896259051093,1D-CNN
S184,0.24211808649172425,0.28566626718057664,0.4523773698874675,0.01983827644023239,ANN
S185,0.12656523691834165,0.5053983621706079,0.35551003228960754,0.012526368621443405,1D-CNN
S186,0.12580802471366387,0.5856886911278376,0.27069182707438844,0.017811457084109555,1D-CNN
S187,0.2501328917115156,0.31845071387446144,0.38687729480521377,0.04453909960880939,ANN
S188,0.2047445758539932,0.34699240688599586,0.42600023580774093,0.022262781452270296,ANN
S189,0.29528812199071924,0.29895965714559164,0.37500068935788333,0.030751531505806028,ANN
S190,0.22211078589393082,0.30599053302954726,0.4455985387685761,0.02630014230794648,ANN
S191,0.27463558274131916,0.3835755315522473,0.31614964511113863,0.02563924059529507,1D-CNN
S192,0.2603684835985331,0.3262444945161304,0.3901575844075942,0.02322943747774191,ANN
S193,0.2631511342165602,0.3511194966186212,0.3669247844800895,0.018804584684729647,ANN
S194,0.24834513790729312,0.3637464371397548,0.365042155568993,0.02286626938395953,ANN
S195,0.5469497440371903,0.22440586379174438,0.15233806981649353,0.07630632235457185,LSTM
S196,0.4537526095781344,0.208252523552838,0.24043424362708174,0.09756062324194557,LSTM
S197,0.3073518917827866,0.2941581754488019,0.32542931268548825,0.07306062008292319,ANN
S198,0.28449449476958805,0.34042011005386996,0.3243996818338622,0.05068571334267998,1D-CNN
S199,0.44168365347421057,0.20468631800187023,0.31534277936809846,0.03828724915582007,LSTM
S200,0.3997708099229809,0.2857693986797263,0.2862486119432665,0.028211179454026812,LSTM
S201,0.2626120714724848,0.3966978541739887,0.3220271401679962,0.018662934185529854,1D-CNN
S202,0.1687488570361319,0.42511723318159933,0.39239544569093426,0.013738464091334557,1D-CNN
S203,0.0934447297981008,0.4090165866053701,0.488785790106759,0.00875289348977025,ANN
S204,0.1117386016390996,0.49112353982899565,0.38687751174559093,0.010260346786313337,1D-CNN
S205,0.194187980613947,0.3480348765069801,0.43316477278292415,0.02461237009614853,ANN
S206,0.26202358928908354,0.33929246826413023,0.35979343547840775,0.03889050696837807,ANN
S207,0.25209880804498075,0.3755026902097145,0.33614093433628567,0.03625756740901903,1D-CNN
S208,0.3039509749210432,0.34002891352651277,0.32202788054758386,0.03399223100486051,1D-CNN
S209,0.4205381442853807,0.25221377391789174,0.29661294955339323,0.030635132243334036,LSTM
S210,0.27358573683463444,0.3246808572496169,0.37606324011939274,0.025670165796356385,ANN
S211,0.2769392996445559,0.33862029472113403,0.34831861019096416,0.036121795443346635,ANN
S212,0.34118298169270317,0.3003960255358894,0.3044917379051303,0.053929254866277136,LSTM
S213,0.364146658707951,0.28770224896746843,0.29190383468337405,0.05624725764120627,LSTM
S214,0.3252694347876696,0.2867061760720893,0.35628342925933915,0.03174095988090187,ANN
S215,0.5428753907967512,0.16826049120432243,0.26358624520493934,0.02527787279398688,LSTM
S216,0.23102155770597765,0.30554338395861425,0.44962733886625145,0.013807719469157386,ANN
S217,0.6607647922136756,0.15822670023011717,0.12063557457298893,0.06037293298321835,LSTM
S218,0.5013607550016215,0.09826245728443302,0.35032374710345177,0.05005304061049377,LSTM
S219,0.38680194113310906,0.3452653463747126,0.24050463961887192,0.027428072873307157,LSTM
S220,0.3582496783752691,0.27656346327890335,0.32539551831595365,0.03979134002987344,LSTM
S221,0.3162060480299407,0.29976001597591007,0.3429472774563403,0.04108665853780937,ANN
S222,0.2700117536949509,0.3020897241126107,0.39739412469724683,0.03050439749519154,ANN
S223,0.268251472478892,0.3380396130763815,0.3715573948004362,0.02215151964429118,ANN
S224,0.38011279351543986,0.3515384614103837,0.2450760797852054,0.02327266528897116,LSTM
S225,0.19947111234579257,0.35174238417381715,0.4319932956565964,0.01679320782379487,ANN
S226,0.05801897053520249,0.2748964622346507,0.6612758286185226,0.005808738611623365,ANN
S227,0.11241376048176538,0.5974264132017336,0.27911433459437307,0.011045491722128223,1D-CNN
S228,0.08437339817627111,0.25507560380390143,0.6522981282494291,0.008252869770397735,ANN
S229,0.21142341399480583,0.4351895460120855,0.33949845659908723,0.013888583394021702,1D-CNN
S230,0.15839717118895152,0.3154827175520033,0.514176475207127,0.01194363605191933,ANN
S231,0.21129460213431556,0.3673992765537398,0.4070909278788462,0.014215193433098013,ANN
S232,0.24517815311199337,0.4238418333555165,0.30958217130461335,0.02139784222787699,1D-CNN
S233,0.2654144079634035,0.3287279771089223,0.3792607480649593,0.026596866862714907,ANN
S234,0.3245429962341394,0.349080976142263,0.3015207658565642,0.024855261767034044,1D-CNN
S235,0.29137409381142126,0.30557355043736867,0.3746149271317609,0.028437428619449968,ANN
S236,0.3334255534556123,0.34968131531762014,0.28315098867396954,0.03374214255279766,1D-CNN
S237,0.28956033231895767,0.3379022749138656,0.3400325744783415,0.032504818288835155,ANN
S238,0.37175321068356865,0.292449388868114,0.2789272758909605,0.0568701245573565,LSTM
S239,0.4214920122615851,0.2559932723934971,0.25235712526590026,0.07015759007901777,LSTM
S240,0.3385834863834778,0.31174404364613034,0.2961602062219076,0.05351226374848441,LSTM
S241,0.4519650593480929,0.23136442460118967,0.2676932981863554,0.04897721786436222,LSTM
S242,0.39017174189358766,0.23360507933378333,0.34290255765183,0.033320621120800364,LSTM
S243,0.24238690582326938,0.35043431620389875,0.38420703536179335,0.022971742611037998,ANN
S244,0.22685624340670535,0.6031586582096642,0.15377488297284253,0.016210215410788164,1D-CNN
S245,0.2752661009986759,0.21928864027981984,0.4817695945754018,0.023675664146102508,ANN
S246,0.10928153752885815,0.5710213660437335,0.30758204948200624,0.01211504694540205,1D-CNN
S247,0.14487329389812548,0.35328402280445115,0.48031365256377917,0.021529030733644462,ANN
S248,0.40538296134185997,0.30293549808736464,0.2338371787449191,0.05784436182585634,LSTM
S249,0.37384944936966813,0.33544267517612897,0.24916334413956182,0.04154453131464105,LSTM
S250,0.3273668120464685,0.35104051079510534,0.2755178726401514,0.04607480451827487,1D-CNN
S251,0.3336835362311678,0.3202541131775524,0.29356884528990734,0.05249350530137214,LSTM
S252,0.3377841361343091,0.3086728589905505,0.29192140610123746,0.06162159877390299,LSTM
S253,0.3368621392699787,0.2923483402865433,0.31121252068556077,0.059576999757916194,LSTM
S254,0.28609566618203885,0.2857869256270156,0.3823226077665583,0.04579480042438776,ANN
S255,0.35116359215670906,0.24265414542907734,0.3692000962636514,0.03698216615056116,ANN
S256,0.4296361487447163,0.2785161119769782,0.2644629498396509,0.027384789438654973,LSTM
S257,0.3257255860143269,0.31816506920385434,0.32887102832167225,0.027238316460146964,ANN
S258,0.3663217482555521,0.32795008875393356,0.2555655157641215,0.05016264722639307,LSTM
S259,0.4877260166533683,0.17604780662074657,0.24179638246308865,0.09442979426279663,LSTM
S260,0.3330593573841989,0.29671424989678735,0.31889817453208114,0.051328218186933415,LSTM
S261,0.356915848806505,0.22439219811130257,0.38527584825701877,0.03341610482517357,ANN
S262,0.33890467614052133,0.40238521347572154,0.22780954108944237,0.030900569294314156,1D-CNN
S263,0.34023031037734697,0.3518145686901658,0.27173723666615407,0.03621788426633298,1D-CNN
S264,0.2967667099940457,0.28140683487326373,0.379613731888264,0.0422127232444268,ANN
S265,0.3812793200960337,0.2849283089780076,0.26710664065114775,0.0666857302748108,LSTM
S266,0.3578343568221359,0.2667306173659922,0.3157000553197409,0.05973497049213148,LSTM
S267,0.3080987402935723,0.31240837091168605,0.3296236622772966,0.049869226517444715,ANN
S268,0.38153499957118275,0.24655964495943478,0.33428250330087794,0.037622852168504764,LSTM
S269,0.47922514595176813,0.2243187684965422,0.21811335729715248,0.07834272825453788,LSTM
S270,0.4056881399533674,0.1614949336631895,0.3491560222946292,0.08366090408881349,LSTM
S271,0.31244328710338426,0.27887078054264713,0.3437262034528737,0.06495972890109566,ANN
S272,0.33656613000001934,0.3175060203656978,0.2809985381127821,0.06492931152150067,LSTM
S273,0.3307740842316397,0.3160799991234608,0.2961864354169459,0.056959481227953364,LSTM
S274,0.33213667518649326,0.37394688517665725,0.2434474885716781,0.05046895106517136,1D-CNN
S275,0.32833371156036284,0.2785373787488922,0.34911337162581846,0.044015538064926876,ANN
S276,0.3309706607610072,0.25815218726073685,0.3559625585005439,0.054914593477712374,ANN
S277,0.3273899363347033,0.2598580543745213,0.3607658620735684,0.051986147217206964,ANN
S278,0.43848478283710857,0.21844457469747558,0.29978374385742446,0.043286898607990995,LSTM
S279,0.3502063519660761,0.2831044425844839,0.33374402962798855,0.0329451758214499,LSTM
S280,0.323235040664275,0.34883732542269996,0.29295799115703486,0.034969642755990134,1D-CNN
S281,0.35977704956484036,0.30477997463335266,0.28657446063300135,0.04886851516880572,LSTM
S282,0.42710575095492154,0.2347207775685965,0.2747069397741089,0.06346653170237282,LSTM
S283,0.34345556143867934,0.29679820686487,0.3033850010420442,0.056361230654406604,LSTM
S284,0.32480534402564765,0.2999606577984792,0.32292466817735127,0.05230932999852217,LSTM
S285,0.5428641902425884,0.13431469905061638,0.26265997328712326,0.060161137419671606,LSTM
S286,0.5961444317898287,0.12077419564749926,0.24490930961758497,0.03817206294508705,LSTM
S287,0.24089439510854468,0.5108094772668472,0.2284760852975053,0.019820042327101984,1D-CNN
S288,0.2222128404130609,0.546190405169555,0.2085785476754844,0.023018206741900537,1D-CNN
S289,0.2423122401301973,0.35784359203312993,0.3689126721953978,0.030931495641274752,ANN
S290,0.3534485428797984,0.33236616513790634,0.2684420829992411,0.045743208983054125,LSTM
S291,0.44617546505171807,0.28259017400773717,0.2113861741555403,0.059848186785004635,LSTM
S292,0.34464399028827175,0.29332567478429716,0.3067819759252408,0.05524835900219067,LSTM
S293,0.25329069827605316,0.32396274691289156,0.37317775047941404,0.04956880433164122,ANN
S294,0.4479527634418632,0.2101521638249143,0.28235848028081506,0.05953659245240742,LSTM
S295,0.6851271346095199,0.1362049457686337,0.14029644387739656,0.03837147574445009,LSTM
S296,0.5434029708116939,0.20531771971098636,0.22276143994565836,0.028517869531660522,LSTM
S297,0.2580026856919477,0.453053331631521,0.26884950816159014,0.02009447451494078,1D-CNN
S298,0.4726427071667453,0.2067802225129331,0.2721111292670914,0.04846594105323081,LSTM
S299,0.30603727460718066,0.388758305367276,0.27084906632841343,0.03435535369712966,1D-CNN
S300,0.38527936647961747,0.3271856287945868,0.22570606761737474,0.06182893710842149,LSTM
S301,0.46592936894698544,0.25469241129161474,0.21319036634524288,0.06618785341615709,LSTM
S302,0.3551507517148409,0.32316535924710144,0.26425481828990705,0.05742907074815093,LSTM
S303,0.2912470506978434,0.3746545104645689,0.285367948936511,0.04873048990107636,1D-CNN
S304,0.32266199393649375,0.3159913866755364,0.3034598935337968,0.05788672585417267,LSTM
S305,0.3647244004942278,0.291364485166831,0.27722979338264775,0.066681320956294,LSTM
S306,0.32938591146981866,0.29312867814297794,0.323077887131521,0.05440752325568179,LSTM
S307,0.4413465530550761,0.1801065296671842,0.3344141221621366,0.044132795115602634,LSTM
S308,0.31131860825878316,0.33576169931205724,0.3277912970342718,0.025128395394887128,1D-CNN
S309,0.30700000003106875,0.44209153035826976,0.23067429085870153,0.02023417875196089,1D-CNN
S310,0.2658791774664451,0.3975368992261826,0.3107273424856244,0.025856580821746862,1D-CNN
S311,0.6980958107749127,0.08588639874763497,0.13740458973542224,0.0786132007420302,LSTM
S312,0.4099135798889955,0.17619872079652593,0.3160917545789366,0.09779594473554157,LSTM
S313,0.3935669357995859,0.35606148528822285,0.18727785407571929,0.06309372483647177,LSTM
S314,0.2730013376462361,0.5077174636864156,0.16723391168102675,0.05204728698632103,1D-CNN
S315,0.3635159514045145,0.3249875152529646,0.2559011771790578,0.05559535616346289,LSTM
S316,0.4739090286231606,0.20835819605407063,0.2653916586355294,0.052341116687239016,LSTM
