Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.19357273608484232,0.19710136596730127,0.24808350030536105,0.26313868888660746,0.09810370875588793,LSTM
S2,0.26237345432430825,0.2433086547181495,0.18452386200010956,0.23450694614956008,0.07528708280787275,1D-CNN
S3,0.19598045820391846,0.25730374171245013,0.18944048381245895,0.2630054828040265,0.09426983346714608,LSTM
S4,0.2277471882420063,0.28794673493958733,0.18226811040297314,0.2168845950714883,0.08515337134394477,ANN
S5,0.20304764270628742,0.18633899392200956,0.25982811400937217,0.2586441609393861,0.0921410884229449,BiLSTM
S6,0.23298981999378496,0.17907194611615693,0.2420441107972197,0.27532222290651287,0.07057190018632539,LSTM
S7,0.21399920597114164,0.1906816201685418,0.22024294847357628,0.2950546180772538,0.08002160730948597,LSTM
S8,0.26504992907281366,0.18187010301487816,0.2553183123451267,0.2430053533855197,0.05475630218166196,1D-CNN
S9,0.13662396192227722,0.12790681341332202,0.41169752423072337,0.26708718468725806,0.05668451574641952,BiLSTM
S10,0.18387306534867656,0.19951425180924848,0.3231155673631198,0.2356245065056846,0.05787260897327068,BiLSTM
S11,0.19754397891665418,0.26451297124298107,0.24114515630279165,0.2202984485345828,0.07649944500299014,ANN
S12,0.19471518518053005,0.23314865750216815,0.20492849402570631,0.2634491256988393,0.10375853759275605,LSTM
S13,0.19000075274462855,0.2343852080775433,0.17113405634353052,0.29965240035006335,0.10482758248423409,LSTM
S14,0.21180600189392815,0.28701044872603665,0.15474873053132485,0.2606297089700856,0.08580510987862484,ANN
S15,0.34313207030937326,0.28398351940866945,0.1281592515709143,0.18188794528803096,0.06283721342301214,1D-CNN
S16,0.3006624437624757,0.29507978816504093,0.16148829049255484,0.17157992886206816,0.0711895487178602,1D-CNN
S17,0.25107093965091015,0.24450506773078318,0.21842234168414554,0.19718254256472778,0.0888191083694332,1D-CNN
S18,0.23971774189226605,0.22103272214190423,0.23035178208306528,0.21620111067418749,0.0926966432085774,1D-CNN
S19,0.23410790980392224,0.24654060446184745,0.19433703212252315,0.2201542795442605,0.10486017406744666,ANN
S20,0.20770872110417787,0.2037740846731984,0.18573507497364736,0.2633326362968934,0.13944948295208262,LSTM
S21,0.31302449031959495,0.26551093224328287,0.13815356532313164,0.18768083051918066,0.09563018159480954,1D-CNN
S22,0.4360467558154164,0.2742712551949996,0.09842750491430532,0.11990264591050248,0.07135183816477583,1D-CNN
S23,0.30325507713176725,0.3218832036625005,0.14662930947135086,0.15915559149413078,0.06907681824025072,ANN
S24,0.2618643122514444,0.18940560358165315,0.24373338357111687,0.2585898045628973,0.046406896032888265,1D-CNN
S25,0.1863089571020395,0.14659579182503663,0.34455497556614295,0.28134776809250855,0.041192507414272585,BiLSTM
S26,0.22008493003745125,0.1580661797555764,0.33761962470270385,0.2439510233590291,0.040278242145239354,BiLSTM
S27,0.22385187664883416,0.24291514866335653,0.305902573507087,0.18410280047257863,0.04322760070814319,BiLSTM
S28,0.22096353444524772,0.27920600400350826,0.22392099541424673,0.20870851965063178,0.0672009464863657,ANN
S29,0.1255641030636742,0.10923238814357714,0.13059540200303238,0.4285991715143121,0.20600893527540434,LSTM
S30,0.11600876308422581,0.21180865222226308,0.11310949200121688,0.3897298624081288,0.16934323028416545,LSTM
S31,0.5156933642884111,0.19962269197226673,0.05074721075845273,0.17323955135889485,0.06069718162197468,1D-CNN
S32,0.33596079588871275,0.256521140399294,0.07525826018076023,0.24262761177829134,0.0896321917529414,1D-CNN
S33,0.18843586457494058,0.18440837772492427,0.16861673177583178,0.3524546061603272,0.10608441976397609,LSTM
S34,0.29913512180999735,0.14992820594363732,0.20072017792310456,0.29515449393352106,0.05506200038973989,1D-CNN
S35,0.13664026479544591,0.17605972838571127,0.34083326492601035,0.2854444312104536,0.06102231068237805,BiLSTM
S36,0.18916280633244698,0.1904433211183085,0.2708967391972212,0.2824391184004393,0.0670580149515835,LSTM
S37,0.23003358022845316,0.18338991645513938,0.2685460088010157,0.25268381726268074,0.06534667725271137,BiLSTM
S38,0.2103249088976378,0.23107440836549595,0.26164638916921545,0.24061332225037932,0.05634097131727156,BiLSTM
