Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.29933038295015735,0.27269663001958805,0.39932086867652,0.02865211835373341,BiLSTM
S2,0.5776875265472186,0.2686013509591011,0.13861817979866,0.015092942695020498,1D-CNN
S3,0.27989705195287384,0.38767384732986415,0.30515181620874476,0.02727728450851641,ANN
S4,0.23805043117206465,0.4156247507456275,0.32989297102372894,0.016431847058577365,ANN
S5,0.2856251833780004,0.22245083788532108,0.4676378481926084,0.02428613054407078,BiLSTM
S6,0.4558118393257833,0.23092010671056154,0.2820564205880846,0.031211633375570598,1D-CNN
S7,0.3404381624128965,0.29776506035798384,0.3108706097590036,0.05092616747011619,1D-CNN
S8,0.36127416580919836,0.24447190097203006,0.3680559979600678,0.026197935258704324,BiLSTM
S9,0.1602453787913956,0.1534428910810874,0.6672408579834697,0.01907087214404782,BiLSTM
S10,0.210475992890018,0.27525881912543004,0.4961110437662466,0.018154144218306058,BiLSTM
S11,0.09809258268334403,0.4070248744512987,0.49102329817483836,0.0038592446905174327,BiLSTM
S12,0.14218769263378978,0.43483623293874996,0.4129430167190693,0.010033057708391083,ANN
S13,0.23248647276273754,0.5564866015326037,0.18581108745114358,0.025215838253515616,ANN
S14,0.4211019478168886,0.37540536334021385,0.16735158472571185,0.03614110411718616,1D-CNN
S15,0.5638045898342472,0.3030235074667056,0.1157731592125716,0.017398743486475444,1D-CNN
S16,0.44831065241506557,0.33848905965056997,0.20205859332277357,0.011141694611588909,1D-CNN
S17,0.3096821410890532,0.2930746066412193,0.38090932276374995,0.016333929505979904,BiLSTM
S18,0.32526041417630625,0.3058418071297046,0.34884803250105934,0.020049746192929527,BiLSTM
S19,0.3806619667592389,0.3322038536702139,0.2660389923747467,0.02109518719579781,1D-CNN
S20,0.4483236634806431,0.26940355725845594,0.2485996983763996,0.0336730808844994,1D-CNN
S21,0.6765333698151185,0.21930063033008637,0.0898084305791272,0.014357569275668766,1D-CNN
S22,0.6527137658847971,0.30105424352736865,0.04153044849982454,0.004701542088008313,1D-CNN
S23,0.33417142802864114,0.5427466332518638,0.11402165921208343,0.00906027950741206,ANN
S24,0.48021842270916165,0.2018196021067256,0.2918412434926446,0.026120731691468127,1D-CNN
S25,0.266717497755985,0.2649748270028903,0.44552834313362455,0.02277933210749938,BiLSTM
S26,0.2760719276526974,0.21875753639794912,0.4833342357647008,0.021836300184653313,BiLSTM
S27,0.21687367701475063,0.32554589779310217,0.4452471036276639,0.012333321564484856,BiLSTM
S28,0.2790192625737939,0.4690600070602765,0.23524244633808,0.016678284027849915,ANN
