Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.2835312855726047,0.2898316334761761,0.371654168800587,0.05498291215063198,BiLSTM
S2,0.36643070006437334,0.3400018471716276,0.2475552234831069,0.04601222928089192,1D-CNN
S3,0.28281428757046656,0.38936203425229027,0.2709828319734755,0.0568408462037675,ANN
S4,0.30624889087421203,0.4450970495844848,0.21112249136895267,0.03753156817234981,ANN
S5,0.3122760918758039,0.26769849244032995,0.3673734375035848,0.05265197818028152,BiLSTM
S6,0.3487210660556584,0.2588689104366851,0.33604586329504726,0.05636416021260923,1D-CNN
S7,0.3228664038413321,0.29351648668209057,0.32027381379563596,0.06334329568094128,1D-CNN
S8,0.3620278597680619,0.2532929506431211,0.33698831375143207,0.0476908758373853,1D-CNN
S9,0.18603029995428244,0.17106193251023882,0.5885239587104937,0.05438380882498544,BiLSTM
S10,0.2407309895667867,0.2697204327089768,0.44476628947576297,0.04478228824847369,BiLSTM
S11,0.26358529101102196,0.37553783614333236,0.3191049201381282,0.04177195270751692,ANN
S12,0.28539986886161434,0.3609710823158666,0.29536244769012354,0.05826660113239513,ANN
S13,0.29483542196039625,0.3702932383228749,0.26100385290300976,0.07386748681371941,ANN
S14,0.3030506385700062,0.42608170482133484,0.2150762154822498,0.055791441126409394,ANN
S15,0.4487496403848286,0.3629339314113105,0.155763198660567,0.032553229543293365,1D-CNN
S16,0.3914218193863802,0.38141497420424875,0.197517091003746,0.029646115405623993,1D-CNN
S17,0.3402442035869003,0.32907354675643496,0.2938183313061368,0.03686391835052881,1D-CNN
S18,0.3299659280583615,0.3086353276722791,0.3191500774859684,0.04224866678339141,1D-CNN
S19,0.33577069365654044,0.35222927077180477,0.26746953149145064,0.04453050408020297,ANN
S20,0.3267632216808153,0.32391972508592337,0.28626159380428423,0.06305545942897633,1D-CNN
S21,0.4343991329391747,0.37372703220939,0.1589511175968501,0.03292271725458596,1D-CNN
S22,0.6003532853385695,0.29871232322696606,0.08525988269061284,0.01567450874385097,1D-CNN
S23,0.3813636121735073,0.4280006622919473,0.1655381076402352,0.025097617894310253,ANN
S24,0.34688962636495857,0.2559857315951137,0.34332655598879275,0.05379808605113487,1D-CNN
S25,0.2505584807137554,0.1940744384923935,0.49643246299410837,0.05893461779974231,BiLSTM
S26,0.28574996261043556,0.21008444387038472,0.4599355282285085,0.04423006529067152,BiLSTM
S27,0.27740784473980823,0.3140177544544465,0.3756068021233164,0.032967598682429704,BiLSTM
S28,0.2840702041854217,0.4174888380476877,0.259428649200347,0.03901230856654352,ANN
S29,0.28318194721718243,0.24339689451568186,0.29874098580370084,0.17468017246343498,BiLSTM
S30,0.22007597399076312,0.43155528842683105,0.21705822276198022,0.13131051482042538,ANN
S31,0.7266663715255521,0.20694191934882256,0.0425718952382836,0.023819813887342355,1D-CNN
S32,0.4980970769839296,0.35548778418737126,0.0970793805110422,0.04933575831765656,1D-CNN
S33,0.31618762944805695,0.314967176553999,0.27747632313721216,0.09136887086073199,1D-CNN
S34,0.4299367229656573,0.21819861054572165,0.2893546648508422,0.06251000163777899,1D-CNN
S35,0.1864923922499109,0.2422129407579881,0.5085257883975354,0.06276887859456522,BiLSTM
S36,0.2772746413697391,0.27878468237919857,0.3844218239733261,0.059518852277735936,BiLSTM
S37,0.3210247735966601,0.2495898723396727,0.3790343545329414,0.050350999530726,BiLSTM
S38,0.28373769641590624,0.3195401456144453,0.3499468788195137,0.04677527915013404,BiLSTM
S39,0.32107169813222736,0.2896790835409965,0.34539327045080415,0.043855947875971794,BiLSTM
S40,0.2834926034580364,0.2409332030297137,0.4282394651844596,0.04733472832779017,BiLSTM
S41,0.2748161849474874,0.29371554555350327,0.38667860135211085,0.04478966814689874,BiLSTM
S42,0.3193536519177915,0.33041092748338463,0.30567480425943017,0.04456061633939437,ANN
S43,0.2736835079691122,0.3230223377883688,0.32968076957182035,0.07361338467069818,BiLSTM
