Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.26579277744470575,0.2707353047161738,0.3423074827626653,0.12116443507645494,BiLSTM
S2,0.34121075381759297,0.3165635539362521,0.24049857322659307,0.10172711901956201,1D-CNN
S3,0.26790862283807826,0.35294705958893946,0.2588557091341508,0.12028860843883149,ANN
S4,0.295442764108272,0.3759629130972877,0.23494019613217285,0.09365412666226725,ANN
S5,0.2757984977479695,0.2528491944683358,0.3539219377528174,0.11743037003087728,BiLSTM
S6,0.31194580754832585,0.24248037716338003,0.3235494612344424,0.1220243540538516,BiLSTM
S7,0.29608361070417066,0.2648732717146007,0.3044227707513428,0.13462034682988555,BiLSTM
S8,0.33619394083045273,0.23597885154612766,0.3245583185754156,0.10326888904800376,1D-CNN
S9,0.18666662545727833,0.17560695125558662,0.5217253347571363,0.11600108852999888,BiLSTM
S10,0.23728327104809782,0.256443889626591,0.40612053000005044,0.10015230932526072,BiLSTM
S11,0.25405906293757197,0.34086731665377784,0.3105609477203724,0.09451267268827751,ANN
S12,0.26932830597416535,0.3242241746455251,0.2838900830162807,0.12255743636402894,ANN
S13,0.27296909183051543,0.3373372901633694,0.24564276901502613,0.14405084899108908,ANN
S14,0.28609764688169237,0.3874354638365567,0.209169067162194,0.11729782211955718,ANN
S15,0.4211938757892742,0.3482355242663166,0.15641448409890926,0.07415611584549986,1D-CNN
S16,0.37145342747530813,0.3643210936216228,0.1950009918842034,0.06922448701886545,1D-CNN
S17,0.32314619127506206,0.3142617263058814,0.27907327245183616,0.08351880996722082,1D-CNN
S18,0.3147373001214193,0.2891649278609851,0.3019093146880562,0.09418845732954002,1D-CNN
S19,0.3135852729254751,0.3313367896851164,0.2571698325654398,0.09790810482396858,ANN
S20,0.3033745219651632,0.2971244192425174,0.2686034596539382,0.13089759913838103,1D-CNN
S21,0.4090222956271242,0.342807985448752,0.1695102631252362,0.07865945579888757,1D-CNN
S22,0.5321095120864645,0.3213678870562275,0.10353728315241999,0.04298531770488744,1D-CNN
S23,0.37007678154285806,0.3937646948095643,0.1732366588958408,0.06292186475173701,ANN
S24,0.33209890896414057,0.24738290649064343,0.31108126859829527,0.10943691594692068,1D-CNN
S25,0.24910720947630863,0.20183220795936863,0.42952936887064697,0.11953121369367556,BiLSTM
S26,0.27923596198991396,0.2075143146395508,0.41112674335840815,0.10212298001212701,BiLSTM
S27,0.27004014753519306,0.2918189271328318,0.3633477484729304,0.07479317685904494,BiLSTM
S28,0.2785357155367035,0.3514973937936879,0.28224250467377027,0.08772438599583866,ANN
S29,0.24147165070199222,0.20828106038092564,0.2517680691827334,0.2984792197343486,LSTM
S30,0.19840668298006559,0.37282502595241007,0.1932266350672553,0.2355416560002689,ANN
S31,0.6281234284571166,0.24145581111665268,0.060655038265535886,0.06976572216069471,1D-CNN
S32,0.45095510020792445,0.3427502860991876,0.09833770056973229,0.10795691312315574,1D-CNN
S33,0.28633958230058304,0.2803270151533584,0.2567294029915082,0.17660399955455028,1D-CNN
S34,0.3911494640729371,0.20837904414896186,0.27167925728754494,0.12879223449055655,1D-CNN
S35,0.1898145089077197,0.24014843902194802,0.4445065905755042,0.1255304614948276,BiLSTM
S36,0.2565321912297305,0.25817263943369556,0.36033718721763836,0.12495798211893527,BiLSTM
S37,0.30032624561777493,0.241667324841654,0.34845310377394706,0.1095533257666243,BiLSTM
S38,0.2702003732980131,0.29533211145523103,0.332183645035072,0.1022838702116838,BiLSTM
S39,0.2980125689394716,0.27986947153427544,0.3291071879742856,0.093010771551967,BiLSTM
S40,0.2737489600933502,0.233367357154615,0.3894985727666276,0.1033851099854073,BiLSTM
S41,0.26201149782084576,0.2822935709529544,0.35624637367629924,0.09944855754990059,BiLSTM
S42,0.30226412147002646,0.3101865689658939,0.2881038207845096,0.09944548877957035,ANN
S43,0.2552438061075553,0.2962940684362299,0.2992431460594782,0.14921897939673637,BiLSTM
S44,0.3197876362386188,0.32067742453788844,0.24985407547772054,0.1096808637457722,ANN
S45,0.31261585868054104,0.2947712986026709,0.2878331706351268,0.10477967208166161,1D-CNN
S46,0.30104365637844777,0.2929331179371845,0.30128240966489905,0.1047408160194687,BiLSTM
S47,0.2828566262163432,0.29568767686819664,0.31750923127886727,0.10394646563659254,BiLSTM
S48,0.28704380902692245,0.2609186625250537,0.34069206153363923,0.11134546691438442,BiLSTM
S49,0.28984473026753993,0.26660718423082014,0.33323565136657174,0.11031243413506829,BiLSTM
S50,0.26756926081896154,0.2979039515301967,0.33303530393372693,0.10149148371711482,BiLSTM
S51,0.11505004546269727,0.176610171013855,0.3766108819190432,0.33172890160440455,BiLSTM
S52,0.2537579762991341,0.3582208212874228,0.2501164905868306,0.13790471182661243,ANN
