Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S393,11.258413,8.860601,-0.884439,-2.312566,20.009125,1.36649
S394,15.327166,12.239071,-0.693905,-7.09375,26.144157,2.12263
S395,17.206707,14.985359,-0.353529,-7.613709,26.144157,7.389917
S396,18.46849,17.697305,0.22937,-25.98173,26.144157,24.507279
S397,18.547649,17.857617,0.385404,-58.032773,26.144157,24.655491
S398,17.547817,16.109081,-0.039906,-34.866951,26.144157,24.319765
S399,15.950939,14.259381,0.023148,-27.796872,26.144157,24.171901
S400,11.884027,10.247741,-0.632163,-9.01144,19.371846,23.403917
S401,10.028035,8.928555,-0.12801,-5.689813,16.43511,61.311858
S402,11.058384,9.524666,-0.34583,-0.210879,20.011771,44.301534
S403,11.239023,9.721881,-0.116053,-0.112318,20.011771,51.2676
S404,11.796623,10.566141,0.073446,-0.116415,20.011771,56.287933
S405,11.947085,10.754637,0.190875,-0.109575,20.011771,59.850921
S406,12.158124,11.392471,0.175473,-0.151322,20.011771,60.211546
S407,11.558132,10.611922,0.387885,-0.073738,20.011771,17.430099
S408,8.180103,7.383725,-0.79043,-7.589815,10.803252,17.335441
S409,6.934994,5.907674,0.153947,-2.633226,10.139845,10.121034
S410,7.011972,5.95981,-0.179097,-0.254775,10.452661,5.092463
S411,5.926316,4.964405,0.096276,-0.066913,10.452661,1.123495
S412,6.027249,5.061805,0.230766,-0.016898,10.452661,1.790356
S413,5.970141,5.010043,0.433896,0.079925,10.452661,2.467261
S414,6.480469,5.93757,0.499414,0.029023,10.452661,3.329493
S415,6.779681,6.488615,0.808659,-0.10482,10.452661,3.597524
S416,6.241307,6.112736,0.215654,-24.034292,8.197388,5.105404
S417,7.23254,7.073384,-0.166337,-100.997607,9.833358,6.693444
S418,6.93596,6.676618,-0.026635,-21.83169,9.833358,5.774538
S419,6.43567,5.812286,-0.187633,-3.10352,9.833358,4.693557
S420,6.691215,6.054193,-0.558326,-0.532876,9.833358,3.897885
S421,10.567441,8.630659,-0.855479,-0.223036,20.712,3.719363
S422,15.942562,12.32562,-0.873233,-0.525467,30.367154,2.254693
S423,21.067797,16.543384,-0.950553,-1.281538,35.139944,0.642138
S424,24.760883,21.214223,-0.933388,-3.093033,35.139944,0.635164
S425,27.409619,25.805188,-0.805889,-8.432709,35.139944,0.74532
S426,30.433584,30.076822,0.37953,-38.740574,35.139944,0.797112
S427,29.270883,27.213521,-0.832152,-7.914407,35.139944,0.715875
S428,26.646556,23.22846,-0.868156,-2.843627,35.139944,0.696412
S429,22.654457,18.595738,-0.889047,-1.437017,33.289008,0.701428
S430,18.977914,15.019977,-0.604526,-1.064234,33.289008,0.628264
S431,15.791577,12.363691,-0.581743,-0.483866,33.289008,0.864307
S432,9.579998,8.94059,-0.14836,-0.568314,12.884949,1.053502
S433,10.854588,10.516959,-0.224827,-0.950126,12.990406,1.30238
S434,11.241274,11.047714,0.011059,-0.908805,12.990406,1.53883
S435,12.358842,12.251496,-0.467927,-0.546184,14.5663,1.488861
