Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,5.78425,5.253254,-0.863737,-0.73868,8.23522,0.84324
S2,5.819447,5.296487,-0.907206,-0.884845,8.23522,0.779297
S3,5.393591,4.86161,-0.684811,-0.957556,8.23522,0.509937
S4,5.797739,5.516861,-0.600493,-0.331747,8.23522,0.959618
S5,5.857098,5.619753,-0.549369,-0.26187,8.23522,1.021139
S6,13.024308,9.298477,-0.511284,-5.066516,29.429371,6.174461
S7,13.3158,9.704566,-0.449621,-10.212821,29.429371,7.294862
S8,13.585642,10.261038,-0.533659,-74.303141,29.429371,7.828179
S9,13.739035,10.652115,-0.494449,-83.952685,29.429371,8.034834
S10,13.651945,10.39545,-0.580994,-85.386545,29.429371,7.779692
S11,13.582707,10.028578,-0.709238,-108.669778,29.429371,7.718266
S12,6.444269,5.604422,-0.856341,-29.281139,10.671755,2.59454
S13,4.969663,4.424407,-0.626037,-27.138368,8.191884,1.585849
S14,4.317565,3.983603,-0.374127,-0.758023,6.53205,1.065022
S15,5.100249,4.44855,-0.508928,-0.052352,9.321733,0.770857
S16,5.019943,4.333497,-0.443311,-0.052164,9.321733,0.699534
S17,5.136813,4.596355,-0.507998,-0.043708,9.321733,0.792161
S18,5.09767,4.521008,-0.530272,-0.041519,9.321733,0.765827
S19,4.897125,4.078175,-0.67461,-0.11073,9.321733,0.582537
S20,4.343322,3.196335,-0.546391,-0.042693,9.321733,0.511816
S21,2.378952,2.104127,0.16335,-1.253163,3.18676,0.489878
S22,2.803225,2.37832,0.649474,0.30372,4.831914,0.392577
S23,3.442675,2.831543,0.35109,0.021723,5.765821,0.327336
S24,3.664529,3.079707,0.205398,-0.510792,5.765821,0.300303
S25,3.927,3.520888,0.116458,-0.898561,5.765821,0.338984
S26,4.075633,3.925502,-0.062372,-1.723757,5.765821,0.376161
S27,3.986144,3.768495,0.634788,-4.68729,5.765821,0.333218
S28,3.484736,3.118779,-0.183362,-4.994275,5.765821,0.295195
S29,2.710283,2.509716,-0.714727,-3.672363,3.921335,0.268857
S30,2.746708,2.534587,-0.787202,-1.27011,4.070564,0.339638
S31,2.419096,2.210203,-0.69267,-1.186089,4.070564,0.316928
S32,2.939183,2.578103,-0.710084,-2.154876,4.8911,0.463699
S33,3.692744,3.235772,-0.581099,-3.834297,5.772459,0.704441
S34,4.128511,3.849749,0.379684,-5.676063,5.772459,0.906695
S35,4.040568,3.561891,-0.237764,-4.691407,5.772459,0.865392
S36,3.688647,2.966639,-0.403491,-3.020537,5.772459,0.742916
S37,4.286122,3.625954,0.096045,-2.786599,5.772459,1.469105
S38,4.390936,3.714156,0.150916,-2.524241,5.772459,1.648028
S39,3.705126,2.766148,0.094799,-1.28064,5.591337,1.376004
S40,3.350024,2.414543,-0.089946,-0.383395,5.591337,1.199807
S41,5.1561,3.951916,-0.488838,-0.121495,9.608533,1.29057
S42,7.099813,5.863044,0.113486,-0.08909,11.965823,1.379486
S43,6.766044,5.24274,-0.01382,-0.360576,11.965823,0.648743
S44,7.413718,5.871266,0.245272,-1.514716,11.965823,0.377023
S45,7.990789,7.07448,0.099515,-3.602526,11.965823,0.463073
S46,8.193797,7.506389,-0.129495,-5.795165,11.965823,0.48495
S47,7.250895,6.275663,-0.426538,-1.780696,11.965823,0.44661
S48,5.381163,4.483398,-0.914928,-1.514095,9.191463,0.372303
S49,5.401625,4.537679,-0.725318,-1.594441,9.191463,0.372374
S50,4.237698,3.696304,-0.561452,-0.48144,7.303699,0.433066
S51,3.877935,3.476598,0.065202,-0.067884,5.985464,0.411434
S52,3.713311,3.343666,0.800215,0.090443,5.985464,0.3969
S53,3.615043,3.104848,0.620804,0.00042,5.985464,0.35148
S54,4.963015,4.305658,-0.234392,-0.53824,8.417089,0.413163
S55,4.93848,4.245356,-0.160762,-0.48896,8.417089,0.412215
S56,4.63979,3.558868,-0.378718,-1.458914,8.417089,0.254521
S57,4.074057,2.977874,0.129215,-0.262679,8.417089,0.276711
S58,5.163443,3.7412,-0.432347,-0.207606,8.881663,2.366075
S59,6.683125,5.34653,-0.629059,-0.578427,10.423254,3.642736
S60,6.331327,5.041365,-0.579959,-2.200137,10.423254,3.904294
S61,6.340288,5.070904,-0.440985,-3.369612,10.423254,3.918844
S62,6.464947,5.58267,-0.293778,-1.581629,10.423254,3.959682
S63,7.226391,6.548502,-0.161235,-1.694563,10.423254,10.75371
S64,6.697022,6.04944,0.124557,-1.34799,10.423254,9.659623
S65,5.762976,5.350592,0.636041,-0.65789,8.294494,10.500746
S66,5.641773,5.24009,0.794185,-0.470152,8.294494,11.580071
S67,6.035673,5.842493,0.765921,-0.861344,8.294494,12.581793
S68,6.492757,6.431437,-0.079187,-285.119789,8.294494,13.315194
S69,10.706975,8.789561,0.855602,0.123611,22.443242,6.550902
S70,12.081885,10.295289,0.639093,0.062697,22.443242,5.617056
S71,12.579491,11.024262,0.538181,-0.091478,22.443242,3.584868
S72,12.646192,11.15733,0.459029,-0.353524,22.443242,2.237772
S73,13.253322,12.090558,0.253059,-1.159142,22.443242,1.296008
S74,14.862394,13.945619,0.722582,-5.662845,22.443242,0.643347
S75,11.827081,10.904951,0.241039,-1.784115,17.758912,0.842678
S76,10.268666,9.085712,0.181364,-1.322671,17.758912,0.765027
S77,9.381457,7.785113,0.172893,-0.969006,17.758912,0.695304
S78,9.059747,7.180782,0.147358,-0.802966,17.758912,0.655077
S79,8.768713,6.933275,0.204711,-0.043314,17.758912,7.084341
S80,4.961488,4.192997,0.787092,0.43632,9.739363,6.982381
S81,6.103774,5.10447,0.725296,0.268194,9.739363,11.546272
S82,6.019295,4.961302,0.245739,-0.002571,9.739363,11.562098
S83,6.271605,5.35171,-0.285677,-0.432237,9.739363,11.745032
S84,6.561902,5.777649,-0.265935,-1.197252,9.739363,11.864966
S85,5.220352,4.175673,0.050016,-0.482788,9.66808,5.331959
S86,5.274044,4.333107,0.088931,-0.75888,9.66808,5.358066
S87,3.943731,3.465187,0.447822,0.157943,5.651135,0.519388
S88,5.595239,4.643811,0.296994,0.078264,10.218958,0.552029
S89,5.309595,4.250934,-0.007772,-0.055961,10.218958,0.396012
S90,4.836552,3.604316,0.131228,-0.180476,10.218958,0.260021
S91,4.992526,4.088996,0.23782,-0.024194,10.218958,0.329022
S92,5.018564,4.14278,0.274621,-0.000366,10.218958,0.339889
S93,4.807116,3.853682,-0.275722,-0.057458,10.218958,0.364713
S94,3.487634,3.188126,-0.204682,-1.496383,6.225627,0.528698
S95,3.701272,3.410529,-0.08228,-1.506402,6.225627,0.599793
S96,10.205358,7.009152,-0.802951,-0.113915,23.363165,0.696355
S97,10.212462,7.032504,-0.674267,-0.095728,23.363165,0.716213
S98,10.253719,7.172956,-0.386236,-0.063967,23.363165,0.779832
S99,11.696994,9.06097,-0.508142,-0.18839,23.363165,0.819185
S100,11.493099,8.56055,-0.107748,-0.150623,23.363165,0.695271
S101,11.401164,8.221321,0.325273,-0.112867,23.363165,0.643252
S102,6.632079,5.237666,0.04114,-0.010146,14.054053,0.899585
S103,7.034649,5.802508,0.094127,-0.142109,14.054053,0.934141
S104,7.513233,6.450592,0.069741,-0.359201,14.054053,0.953046
S105,4.871747,4.292933,0.793001,-2.059627,7.315775,0.864676
S106,4.776745,4.124253,0.51793,-1.041306,7.315775,0.768999
S107,4.893006,4.331866,0.157451,-1.479572,7.315775,0.744296
S108,5.699715,4.922553,-0.759737,-4.218121,9.005361,0.460765
S109,5.097405,4.16494,-0.10676,-1.174318,9.005361,0.410491
S110,4.344407,3.494951,0.097135,-0.217947,9.005361,0.376074
S111,4.566451,3.913488,-0.063973,-0.273497,9.005361,0.441186
S112,4.721478,4.157989,-0.360379,-0.451109,9.005361,0.51297
S113,4.929995,4.40512,-0.321719,-0.67293,9.005361,0.584656
S114,3.408069,3.2753,0.826613,-5.20699,4.813105,0.532393
S115,3.77343,3.680778,0.705899,-9.511302,4.813105,0.590124
S116,3.663377,3.53808,0.545192,-11.316802,4.813105,0.552286
S117,3.4311,3.233569,0.404832,-10.324487,4.813105,0.512945
S118,3.104326,2.76142,0.29164,-8.812437,4.813105,0.432012
S119,2.675029,2.438808,-0.20451,-2.020927,4.45193,0.355773
S120,3.296124,2.937105,-0.757211,-0.77777,5.216221,0.382883
S121,4.028053,3.396786,-0.247475,-0.349615,7.210019,0.327638
S122,4.17904,3.599979,0.09026,-0.140743,7.210019,0.419312
