Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,6.103697,5.577323,-0.859635,-0.936027,8.747296,0.872704
S2,6.215535,5.715547,-0.884888,-1.150152,8.747296,0.816699
S3,5.681164,5.068785,-0.417433,-1.171865,8.747296,0.489539
S4,6.008227,5.658203,-0.510536,-0.430201,8.747296,0.903396
S5,6.466413,6.172146,-0.346385,-0.538071,8.747296,1.052562
S6,9.523468,8.008656,-0.530817,-2.243548,18.817912,4.311117
S7,9.79616,8.283826,-0.443735,-5.06865,18.817912,5.394725
S8,10.084083,8.712065,-0.303243,-40.488298,18.817912,5.904442
S9,10.356266,9.299387,-0.200126,-47.269308,18.817912,6.162844
S10,10.241358,9.014738,-0.330209,-47.615208,18.817912,5.910277
S11,9.833316,8.020822,-0.801781,-56.479678,18.817912,5.734842
S12,6.217337,5.288678,-0.838686,-27.186024,10.398315,2.482078
S13,4.724594,4.085929,-0.601547,-24.431615,7.967888,1.481197
S14,4.176083,3.732549,-0.315098,-0.644693,6.498312,0.980891
S15,5.090043,4.257129,-0.233424,-0.048144,9.645791,0.692171
S16,5.039591,4.173415,-0.309604,-0.060416,9.645791,0.635577
S17,5.129184,4.417032,-0.308229,-0.04061,9.645791,0.718479
S18,5.093207,4.332329,-0.307457,-0.039696,9.645791,0.691581
S19,4.955417,4.02665,-0.55434,-0.13733,9.645791,0.540616
S20,4.349828,3.155273,-0.427352,-0.045819,9.645791,0.474658
S21,2.266422,2.08345,0.190293,-1.045044,3.214848,0.461616
S22,2.742887,2.401283,0.609046,0.333372,4.708243,0.381587
S23,3.653194,3.044068,0.259723,-0.101578,6.457392,0.346175
S24,3.953737,3.419648,0.10097,-0.758669,6.457392,0.342298
S25,4.227048,3.84549,0.008841,-1.199768,6.457392,0.377218
S26,4.324647,4.129256,-0.188594,-2.066759,6.457392,0.399599
S27,4.205284,3.93608,0.501538,-5.3298,6.457392,0.348539
S28,3.779851,3.374028,-0.238123,-6.052549,6.457392,0.320459
S29,2.853028,2.663435,-0.581043,-4.177491,4.170314,0.28693
S30,2.85906,2.667553,-0.694124,-1.459622,4.195024,0.357792
S31,2.480058,2.310088,-0.581714,-1.297658,4.195024,0.33251
S32,3.083174,2.765103,-0.710718,-2.471564,5.052035,0.491401
S33,3.795182,3.38872,-0.566366,-4.106226,5.797495,0.729133
S34,4.403367,4.104476,0.0658,-6.594571,5.797495,0.971603
S35,4.332204,3.912284,-0.571537,-5.542634,5.797495,0.942919
S36,3.984095,3.29276,-0.585295,-3.690395,5.797495,0.815853
S37,4.429507,3.842633,0.248846,-3.044185,5.797495,1.466456
S38,4.513929,3.914307,0.304837,-2.724439,5.797495,1.643325
S39,3.846164,3.004699,0.141951,-1.457573,5.630464,1.376631
S40,3.310944,2.558403,0.034888,-0.351307,5.48208,1.15986
S41,5.230188,4.046933,-0.39993,-0.153956,9.971864,1.239813
S42,7.12979,5.947064,0.183234,-0.098306,11.878664,1.328489
S43,6.869548,5.425486,0.01509,-0.402521,11.878664,0.671593
S44,7.585909,6.112024,0.305431,-1.632885,11.878664,0.400012
S45,8.207422,7.335683,0.163582,-3.855461,11.878664,0.484109
S46,8.426177,7.764777,-0.039298,-6.18606,11.878664,0.50355
S47,7.478496,6.602875,-0.489359,-1.958004,11.878664,0.482729
S48,5.727674,4.879827,-0.967801,-1.848302,9.601311,0.416242
S49,5.738086,4.909426,-0.842868,-1.927717,9.601311,0.414009
S50,4.62175,4.10494,-0.753394,-0.762126,7.681799,0.494447
S51,4.118906,3.776815,-0.290912,-0.204722,5.71305,0.465218
S52,3.856662,3.562737,0.76115,0.018861,5.71305,0.444287
S53,3.670824,3.192765,0.705844,-0.030665,5.71305,0.377385
S54,5.273907,4.503124,-0.467203,-0.736992,9.402536,0.442266
S55,5.248639,4.432964,-0.433351,-0.68186,9.402536,0.440104
S56,4.873984,3.670526,-0.467428,-1.713407,9.402536,0.261546
S57,4.348383,3.032605,0.000925,-0.438449,9.402536,0.264963
S58,5.397562,3.810143,-0.460239,-0.319598,9.402536,2.361409
S59,6.699884,5.305685,-0.649556,-0.586353,9.753872,3.555294
S60,6.087402,4.811181,-0.456296,-1.958306,9.753872,3.798576
S61,6.105095,4.869216,-0.315046,-3.051443,9.753872,3.816148
S62,6.246864,5.377182,-0.23994,-1.410394,9.753872,3.855796
S63,7.192926,6.55219,-0.346222,-1.669664,9.753872,11.203595
S64,6.575396,5.954755,0.132894,-1.26348,9.753872,10.002743
S65,5.727702,5.280168,0.532267,-0.637657,8.935572,10.747488
S66,5.56299,5.124363,0.660677,-0.42938,8.935572,11.732911
S67,5.910792,5.668693,0.614399,-0.785117,8.935572,12.673354
S68,6.36768,6.23556,-0.164038,-274.202255,8.935572,13.40708
S69,10.470032,8.451736,0.844598,0.16197,22.232629,6.109709
S70,12.045583,10.152861,0.58565,0.068321,22.232629,5.28094
S71,12.679433,11.077038,0.451168,-0.10889,22.232629,3.434289
S72,12.844428,11.402179,0.36502,-0.396291,22.232629,2.197953
S73,13.518006,12.45283,0.221185,-1.246244,22.232629,1.320526
S74,15.172147,14.367539,0.795726,-5.943464,22.232629,0.6681
S75,12.262524,11.314926,0.073883,-1.992896,18.137012,0.847178
S76,10.515372,8.985135,0.169219,-1.435617,18.137012,0.742292
S77,9.497372,7.457771,0.185488,-1.017963,18.137012,0.658397
S78,9.08126,6.719737,0.172572,-0.811539,18.137012,0.608335
S79,8.668313,6.37274,0.277272,-0.01956,18.137012,6.887208
S80,4.558418,3.628209,0.761177,0.524186,9.520522,6.78802
S81,6.074628,4.739801,0.639828,0.275166,10.586505,11.837018
S82,6.237797,5.115025,0.150516,-0.076679,10.586505,11.886379
S83,6.553127,5.657796,-0.427814,-0.563705,10.586505,12.085687
S84,6.611097,5.771234,-0.591578,-1.230322,10.586505,12.150987
S85,5.377941,4.416272,0.0147,-0.573663,10.586505,5.782846
S86,5.349291,4.299926,0.030513,-0.809427,10.586505,5.777247
S87,3.86243,3.446778,0.450115,0.192303,5.467615,0.484545
S88,5.620398,4.596273,0.300066,0.069956,10.699717,0.510231
S89,5.258535,4.075939,0.191977,-0.03575,10.699717,0.334035
S90,5.188313,3.967362,0.098221,-0.358432,10.699717,0.271993
S91,5.232253,4.096182,0.328691,-0.124913,10.699717,0.302622
S92,5.345023,4.408596,0.160888,-0.134748,10.699717,0.345598
S93,5.004545,3.990392,-0.436814,-0.146102,10.699717,0.366491
S94,3.499661,3.230402,-0.728149,-1.513631,6.139777,0.523026
S95,3.793714,3.563349,-0.722459,-1.633164,6.139777,0.609049
S96,10.099045,6.909281,-0.706791,-0.090828,23.128086,0.686036
S97,10.157623,7.121212,-0.676369,-0.083992,23.128086,0.733647
S98,10.169773,7.162779,-0.242652,-0.046618,23.128086,0.779817
S99,11.568378,8.974122,-0.368826,-0.1624,23.128086,0.811647
S100,11.349771,8.411393,0.107568,-0.122103,23.128086,0.67329
S101,11.241133,8.000592,0.460779,-0.081845,23.128086,0.605896
S102,6.346772,4.861201,0.328556,0.074896,13.826446,0.782452
S103,7.843614,6.255364,0.147024,-0.419892,13.826446,0.909473
S104,7.911846,6.406782,0.12405,-0.507251,13.826446,0.876878
S105,5.581624,4.366631,0.6067,-3.016244,11.800237,0.798365
S106,5.494136,4.131058,0.451711,-1.700491,11.800237,0.709006
S107,5.733103,4.568458,0.173344,-2.404119,11.800237,0.713148
S108,6.716078,5.450409,-0.576232,-6.245015,11.800237,0.516702
S109,4.726611,3.755349,-0.003782,-0.869496,9.583445,0.352101
S110,4.67853,3.696266,0.046719,-0.412492,9.583445,0.392147
S111,4.709216,3.775292,-0.027861,-0.35437,9.583445,0.412958
S112,4.982737,4.252044,-0.486201,-0.616144,9.583445,0.510994
S113,5.105038,4.38144,-0.405818,-0.793837,9.583445,0.574934
S114,3.340305,3.043459,0.618233,-4.962613,5.155503,0.503791
S115,3.692864,3.469709,0.257216,-9.067243,5.155503,0.568086
S116,3.462278,3.169685,0.179783,-10.001671,5.155503,0.502678
S117,3.37621,2.966926,0.159951,-9.965054,5.155503,0.475889
S118,2.932838,2.427165,0.183155,-7.758273,5.155503,0.383347
S119,2.472967,2.137109,-0.261479,-1.581784,4.187379,0.307257
S120,3.262202,2.78428,-0.697812,-0.741367,5.438579,0.350131
S121,3.896867,3.201878,0.256261,-0.263138,6.692967,0.297217
S122,3.984242,3.351652,0.551802,-0.036874,6.692967,0.365603
S123,4.11134,3.648434,0.663447,0.094111,6.692967,0.455093
S124,4.588212,4.333601,0.66072,0.156494,6.692967,0.847013
S125,5.10529,4.841144,0.69329,0.149727,6.692967,2.26127
S126,5.641744,5.269816,0.373345,-0.24978,8.010612,3.246052
S127,5.706173,5.32316,-0.519972,-21.448782,8.010612,3.695291
S128,6.636733,6.322562,-0.514504,-32.202718,8.74455,6.33837
S129,6.758145,6.565173,-0.294678,-98.011767,8.74455,6.554847
S130,6.582007,6.289029,-0.469985,-64.89942,8.74455,6.348241
S131,6.142669,5.689391,-0.592293,-3.879462,8.74455,4.929965
S132,6.74944,6.111064,-0.528505,-0.428497,10.540647,3.978084
S133,6.242388,5.460166,-0.507205,-0.257223,10.540647,3.513088
S134,5.164466,4.276244,-0.78431,-0.141061,10.540647,0.785674
S135,4.895105,3.69966,-0.720729,-0.384638,10.540647,0.473966
S136,4.804255,3.551956,-0.600471,-1.220954,10.540647,0.313712
S137,4.754805,3.460655,-0.820762,-0.48575,10.540647,0.360115
S138,2.099362,1.933623,0.556451,0.003225,3.107644,0.276559
S139,1.998743,1.862379,0.384415,0.031936,2.680183,0.287559
S140,2.049445,1.919046,0.383761,-0.025537,2.680183,0.2987
S141,2.211402,2.17024,0.354234,0.064461,2.680183,0.317909
S142,2.241409,2.195775,0.366764,0.115538,2.693035,0.315229
S143,2.217047,2.171552,-0.521047,-0.694128,2.693035,0.270049
S144,4.221505,3.426314,-0.927551,-1.032193,8.90702,0.346949
S145,4.092751,3.124952,-0.801625,-1.25428,8.90702,0.294226
S146,4.060287,3.049533,-0.635615,-1.569318,8.90702,0.277582
S147,4.316837,3.390621,-0.519561,-0.550881,8.90702,0.432545
S148,4.177585,3.007457,-0.458018,-0.467668,8.90702,0.393994
S149,5.75404,4.301235,-0.625783,-0.423584,9.932126,10.268898
S150,5.273841,3.966146,0.055833,-0.618343,9.932126,13.32598
S151,6.358552,5.278236,-0.272991,-1.805606,9.932126,16.074058
S152,7.253447,6.470937,0.023962,-4.219063,9.932126,18.78807
S153,7.646529,6.983639,0.132309,-5.012881,9.932126,19.358868
S154,7.834592,7.617642,-0.631525,-109.57485,9.932126,19.701638
S155,7.033921,6.831809,-0.031991,-34.671213,8.74455,10.006564
S156,6.637987,6.329664,-0.664892,-3.083452,8.74455,6.915397
S157,5.853403,5.572712,-0.448389,-2.465611,8.684709,4.518467
