Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,5.713208,5.05874,-0.865736,-0.696233,8.000958,0.890905
S2,5.73131,5.079704,-0.921175,-0.828184,8.000958,0.82101
S3,4.950257,4.368887,-0.33379,-0.648973,7.434834,0.450895
S4,5.451542,5.227921,-0.091316,-0.177451,7.434834,0.939874
S5,5.393011,5.105873,-0.28755,-0.069823,7.434834,0.959652
S6,5.460019,5.159544,-0.469088,-0.06615,7.434834,2.116467
S7,5.26241,5.007753,-0.432058,-0.751257,6.936026,2.774573
S8,5.377324,5.122082,-0.28531,-10.797369,6.936026,3.123296
S9,5.567224,5.356215,-0.105975,-12.948969,6.936026,3.266317
S10,5.4118,5.189289,-0.324752,-12.575019,6.936026,3.036653
S11,5.425559,5.221284,-0.735354,-16.498598,6.936026,3.050121
S12,4.826001,4.623801,-0.813199,-15.982425,6.524086,1.950564
S13,4.42885,4.291257,-0.63325,-21.347391,5.690019,1.466298
S14,4.201262,4.099222,-0.299158,-0.664586,5.140852,1.114044
S15,4.982703,4.631744,0.087464,-0.004403,8.335989,0.893074
S16,4.90021,4.537558,-0.00965,-0.002571,8.335989,0.820698
S17,5.053463,4.779527,-0.575389,-0.010112,8.335989,0.920154
S18,5.016381,4.720716,-0.382722,-0.008567,8.335989,0.895958
S19,4.663488,3.985972,-0.555226,-0.007274,8.335989,0.641617
S20,4.289174,3.345746,-0.473382,-0.016856,8.335989,0.595742
S21,2.715564,2.261572,0.200748,-1.935899,4.045385,0.558334
S22,3.278133,2.59559,0.654916,0.047816,6.049493,0.433811
S23,3.549799,2.801839,0.35062,-0.040105,6.049493,0.321382
S24,3.533859,2.782641,0.172113,-0.40497,6.049493,0.256585
S25,3.693997,3.202252,0.075062,-0.679947,6.049493,0.297543
S26,3.84402,3.535568,-0.087112,-1.422978,6.049493,0.324092
S27,3.825095,3.49296,0.7214,-4.237015,6.049493,0.302416
S28,2.926331,2.557113,0.026434,-3.22711,5.115527,0.239356
S29,2.078068,1.843805,-0.6914,-1.746798,2.883071,0.1915
S30,2.065284,1.834529,-0.790362,-0.283458,2.827418,0.238094
S31,1.768292,1.454472,-0.722618,-0.168072,2.827418,0.202475
S32,2.001895,1.595623,-0.685163,-0.463565,3.543258,0.296615
S33,2.591752,2.054553,-0.484581,-1.381342,4.328869,0.473387
S34,3.130846,2.702853,0.492477,-2.839343,4.328869,0.672054
S35,3.112936,2.591154,-0.467499,-2.37812,4.328869,0.656004
S36,2.894786,2.180192,-0.587171,-1.476183,4.328869,0.57128
S37,3.856238,3.16238,0.002459,-2.065123,6.250813,1.415931
S38,4.148519,3.431303,0.084499,-2.145847,6.250813,1.629331
S39,3.772733,2.866076,0.023781,-1.364628,6.250813,1.447644
S40,3.403402,2.424092,0.044324,-0.427831,6.250813,1.270313
S41,4.905761,3.839188,-0.401434,-0.015237,8.656065,1.356089
S42,7.00483,5.821092,0.160672,-0.060144,12.253068,1.450605
S43,6.584255,5.143725,-0.022339,-0.288447,12.253068,0.635323
S44,7.090551,5.659977,0.361267,-1.300259,12.253068,0.371616
S45,7.537752,6.559526,0.216276,-3.095441,12.253068,0.424195
S46,7.784976,7.122853,0.03762,-5.134006,12.253068,0.460676
S47,6.971477,5.964062,-0.596334,-1.570513,12.253068,0.417905
S48,4.856454,3.955072,-0.875455,-1.047709,8.254307,0.319301
S49,4.791966,3.761257,-0.119186,-1.041844,8.254307,0.296877
S50,3.691872,2.966139,0.127123,-0.124391,6.334795,0.342329
S51,3.908154,3.088758,0.196188,-0.084592,7.07051,0.344465
S52,3.969155,3.135041,0.285079,-0.03921,7.07051,0.343236
S53,3.915518,2.951688,0.234788,-0.172651,7.07051,0.308398
S54,5.224641,4.331074,-0.038291,-0.704691,8.475447,0.392574
S55,5.287251,4.533017,-0.085552,-0.706697,8.475447,0.415514
S56,5.116824,4.156313,-0.07636,-1.990527,8.475447,0.305047
S57,4.376184,3.443571,0.202989,-0.456901,8.475447,0.325629
S58,4.807625,3.759196,-0.481888,-0.046906,8.475447,2.002389
S59,5.515027,4.766431,-0.675704,-0.074881,8.475447,2.814543
S60,4.699179,4.132634,-0.521822,-0.762881,7.223726,2.973975
S61,4.615517,3.854522,-0.200165,-1.315611,7.223726,2.948964
S62,4.957247,4.416648,-0.027755,-0.517906,7.223726,2.987779
S63,5.739673,5.220531,0.083392,-0.699886,7.617353,9.209453
S64,5.600733,5.106026,0.368576,-0.642187,7.617353,8.630926
S65,5.667775,5.161469,0.662387,-0.603568,7.617353,10.196753
S66,6.012484,5.512976,0.727521,-0.669702,7.617353,11.584711
S67,6.580814,6.514783,0.692036,-1.212761,7.617353,12.796529
S68,6.793177,6.778396,-0.37,-312.209881,7.617353,13.457226
S69,11.389091,9.450808,0.960745,0.008389,23.651825,7.261209
S70,12.507218,10.736245,0.722253,-0.004459,23.651825,6.206567
S71,12.845765,11.241443,0.601963,-0.138174,23.651825,3.912214
S72,12.800448,11.152236,0.550443,-0.386746,23.651825,2.352231
S73,13.197349,11.765229,0.480005,-1.140943,23.651825,1.22401
S74,14.655824,13.533929,0.812532,-5.47892,23.651825,0.617368
S75,11.231297,10.465995,0.787869,-1.510682,16.790008,0.889411
S76,9.636405,8.396282,0.17027,-1.045454,16.790008,0.796922
S77,8.73497,6.881134,0.185176,-0.706983,16.790008,0.711768
S78,8.485858,6.447392,0.191827,-0.581783,16.790008,0.684653
S79,8.173967,6.171854,0.365695,0.093414,16.790008,6.360072
S80,4.614981,3.86822,0.747364,0.512304,8.602268,6.289917
S81,6.353274,4.979532,0.572048,0.207144,11.9121,11.907792
S82,6.387345,5.081149,0.134988,-0.128923,11.9121,11.931794
S83,7.073145,6.177698,-0.576552,-0.821725,11.9121,12.23401
S84,8.261782,7.416114,-0.231781,-2.483116,11.9121,12.501463
S85,7.551183,6.409892,-0.536852,-2.102484,11.9121,6.766203
S86,7.457141,6.012626,-0.475273,-2.516359,11.9121,6.732925
S87,6.829031,5.591267,-0.577111,-1.524906,11.074512,0.808678
S88,8.452149,7.257961,-0.644501,-1.103312,12.440907,0.871685
S89,7.878395,6.028265,-0.53393,-1.324881,12.440907,0.561684
S90,6.660431,4.857426,-0.132776,-1.238671,12.440907,0.303461
S91,6.579771,4.498882,0.057799,-0.778947,12.440907,0.276503
S92,6.577881,4.474585,-0.274739,-0.71859,12.440907,0.274254
S93,5.365909,3.093561,-0.590089,-0.317591,12.440907,0.211036
S94,2.327662,1.655301,-0.59726,-0.111961,4.049478,0.259804
S95,3.142027,2.497041,-0.430726,-0.806212,5.171123,0.419709
S96,10.196431,5.839339,-0.241457,-0.111967,24.103267,0.487506
S97,10.228831,6.109584,-0.255069,-0.099243,24.103267,0.535966
S98,10.293353,6.51188,-0.19191,-0.072208,24.103267,0.626708
S99,11.813573,8.702668,-0.309465,-0.212197,24.103267,0.708034
S100,11.785385,8.608406,-0.248322,-0.209891,24.103267,0.681671
S101,11.658281,8.242698,0.465277,-0.163628,24.103267,0.629761
S102,6.585508,5.070207,0.164509,0.003991,14.242528,0.855017
S103,8.053678,6.653824,0.074384,-0.496964,14.242528,1.016993
S104,7.9815,6.360433,0.031002,-0.533907,14.242528,0.937404
S105,5.541421,4.354389,0.384441,-2.958596,11.536842,0.866275
S106,5.437649,4.13398,0.288378,-1.645248,11.536842,0.765853
S107,5.440919,4.139919,0.123984,-2.065983,11.536842,0.702996
S108,6.082668,4.690224,-0.365641,-4.942869,11.536842,0.439997
S109,4.036422,3.263563,0.26647,-0.363383,8.370149,0.330431
S110,4.142503,3.503118,0.268666,-0.107371,8.370149,0.390295
S111,4.320021,3.756363,0.032842,-0.139756,8.370149,0.439196
S112,4.38429,3.878518,-0.237227,-0.251245,8.370149,0.486653
S113,4.250559,3.620631,-0.150542,-0.24359,8.370149,0.476851
S114,2.552124,2.36858,0.331367,-2.480711,3.725731,0.405162
S115,2.445806,2.269421,0.209362,-3.415986,3.725731,0.365634
S116,2.302608,2.10163,0.157245,-3.86603,3.725731,0.326948
S117,1.758968,1.613262,-0.174315,-1.976239,2.656254,0.260325
S118,1.414602,1.288224,0.061096,-1.037563,2.381924,0.2042
S119,1.635817,1.458874,-0.251694,-0.129674,2.489092,0.207981
S120,2.581705,2.143744,-0.481787,-0.090641,4.967064,0.257875
S121,3.974123,3.042522,0.613597,-0.313718,7.774591,0.270392
S122,4.199154,3.397778,0.702718,-0.15175,7.774591,0.387168
S123,4.427286,3.853046,0.708257,-0.050469,7.774591,0.515878
S124,4.956339,4.652574,0.631862,0.01571,7.774591,0.948618
S125,5.587501,5.369646,0.724873,-0.018481,7.774591,2.453778
S126,5.853337,5.633691,0.366083,-0.345283,7.774591,3.252238
S127,5.431326,5.27883,-0.396955,-19.338304,6.791522,3.588234
S128,6.030623,5.900949,-0.450389,-26.415067,7.387089,5.7631
S129,6.258908,6.214848,-0.228252,-83.923699,7.387089,6.048219
S130,6.150523,6.083198,-0.400443,-56.542531,7.387089,5.885755
S131,5.525789,5.207166,-0.613573,-2.948629,7.387089,4.367441
