Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S562,7.616049,7.524755,0.928773,-15.838631,9.377458,3.221374
S563,8.080838,8.042342,0.59106,-71.024966,9.377458,3.657785
S564,8.13153,8.099011,0.546725,-87.050484,9.377458,3.83454
S565,8.059782,8.018447,0.573783,-104.353858,9.377458,4.387271
S566,7.819934,7.730893,0.486599,-225.777448,9.377458,4.664254
S567,6.987497,6.791129,0.038189,-112.605444,8.600616,3.58096
S568,6.147498,5.650236,-0.382509,-5.882753,8.600616,2.824282
S569,6.15675,5.656839,-0.500665,-0.473513,8.640233,2.350731
S570,6.00043,5.52138,-0.611915,-0.118585,8.640233,1.926296
S571,5.300535,4.534637,-0.542157,-0.112438,8.640233,1.057775
S572,4.850787,3.97547,0.033915,-0.461504,8.640233,0.465498
S573,4.610496,3.449277,0.613416,-1.143378,8.640233,0.283327
S574,4.800922,3.808914,0.679351,-1.517135,8.640233,0.311711
S575,3.401153,2.769139,-0.037083,-0.523939,6.608397,0.301524
S576,2.088828,1.778676,0.108038,-0.354058,3.570558,0.23265
S577,2.058366,1.701192,0.305892,-0.18116,3.570558,0.22021
S578,2.280804,1.867401,0.520407,0.054203,3.570558,0.222862
S579,2.827843,2.459776,0.20715,0.027439,4.13596,0.368566
S580,3.490594,2.890383,0.610191,0.036028,6.154202,0.858577
S581,4.575074,3.762147,0.703881,-0.162998,7.632162,2.616475
S582,5.575566,4.956933,0.811166,-0.464277,7.834338,10.436411
S583,6.566037,6.278875,0.775789,-1.307727,8.5144,13.561826
S584,7.368771,7.190306,0.525222,-17.114346,8.870772,15.914995
S585,8.040498,7.984323,-0.089553,-88.074245,8.90006,33.199838
S586,8.257988,8.240361,0.086091,-352.8114,8.90006,37.189498
S587,7.877432,7.739467,-0.319112,-35.178415,8.90006,35.587742
S588,7.19985,6.480969,-0.822883,-5.938213,8.90006,27.762479
S589,6.392178,5.490972,-0.929163,-1.845237,8.90006,24.672805
S590,5.381123,4.461889,-0.94994,-0.844389,8.90006,22.320003
S591,4.652416,3.969364,-0.961901,-0.252567,7.690433,4.953835
S592,3.441458,2.784049,-0.790567,-0.332319,5.944916,0.432769
S593,3.725061,2.979036,0.186755,-0.026114,5.944916,1.38118
