time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10
2024-05-11 01:00:00,0,150.782544,-34.577839,2.5006213,0.06435408,0.04583456,0.11674104,0.00042474945,2.7835095,2.987346,3.9335833
2024-05-11 01:00:00,1,150.580539,-34.306187,2.8647144,0.05759183,0.04935948,0.13818029,0.017245363,0.4317113,0.571706,0.90456605
2024-05-11 01:00:00,2,149.57333,-33.40333,,,,,,,,
2024-05-11 01:00:00,3,150.761939,-33.917658,2.7064629,0.101280354,0.046348386,0.26925778,0.023423854,1.4706784,1.9800351,2.56966
2024-05-11 01:00:00,4,150.690141,-34.041702,2.8830216,0.09012826,0.034671295,0.1901997,0.03171101,1.1876689,1.4375986,1.9008491
2024-05-11 01:00:00,5,150.795546,-34.066648,2.517893,0.1267511,0.17398694,0.5552764,0.02375522,1.3552227,1.6782837,2.2569728
2024-05-11 01:00:00,6,151.046062,-33.891572,2.4633355,0.13920568,0.27673215,0.80296576,0.020571273,1.5196837,1.8852521,2.7972543
2024-05-11 01:00:00,7,151.135792,-33.916185,2.2209516,0.15795624,0.4011345,1.107272,0.055850968,1.8497562,2.2474139,4.091364
2024-05-11 01:00:00,8,150.81916,-34.47442,2.6110857,0.07525733,0.07711623,0.2144126,0.0007556193,1.2905709,1.4461845,3.282244
2024-05-11 01:00:00,9,151.046778,-33.881407,2.4551675,0.14179331,0.2701724,0.81126684,0.020631554,1.4722207,1.8351871,2.6724699
2024-05-11 01:00:00,10,150.90731,-33.931338,2.3758469,0.14985856,0.26922184,0.7498516,0.026886132,2.2311976,2.6669087,3.6154044
2024-05-11 01:00:00,11,151.117809,-33.76526,2.3361216,0.14085148,0.24870275,0.7791999,0.014280952,1.4947368,1.8433908,2.467444
2024-05-11 01:00:00,12,151.759634,-32.931176,,,,,,,,
2024-05-11 01:00:00,13,150.498009,-34.051688,2.8864532,0.06905227,0.013443648,0.10478589,0.027737271,0.32695928,0.4735052,0.6149983
2024-05-11 01:00:00,14,150.997812,-33.799489,2.3106787,0.16496076,0.34349236,0.9439876,0.01282976,1.525352,1.8029413,2.1883397
2024-05-11 01:00:00,15,150.914185,-33.794246,2.406286,0.15617827,0.27708694,0.81032085,0.009902088,1.5311413,1.8010505,2.1032712
2024-05-11 01:00:00,16,151.242802,-33.931776,2.7367887,0.105441295,0.20890369,0.5607586,0.09061233,1.0857915,1.4331915,3.6018803
2024-05-11 01:00:00,17,150.747347,-33.616436,2.6777928,0.096480206,0.06552543,0.39587453,0.00024127678,0.9587632,0.9978341,1.1149342
2024-05-11 01:00:00,18,151.163933,-33.864353,2.0874846,0.1707563,0.53131706,1.2342719,0.057616767,2.2343771,2.7828474,7.690764
2024-05-11 01:00:00,19,150.766799,-33.795155,2.5175824,0.12362516,0.14736547,0.56369776,0.008363788,1.894982,2.2157185,2.518655
2024-05-11 01:00:00,20,150.887328,-34.417064,2.302587,0.16573149,0.20149434,0.6372379,0.096494265,2.9293144,3.6478393,6.0279565
2024-05-11 01:00:00,21,151.432414,-33.278966,1.640241,0.07853758,1.2666842,1.4082556,0.7502062,0.65100455,1.2279233,1.9416798
2024-05-11 02:00:00,0,150.782544,-34.577839,2.5659342,0.059895087,0.04402225,0.11055682,0.0004173215,2.3405607,2.513877,3.543584
2024-05-11 02:00:00,1,150.580539,-34.306187,2.821583,0.071393035,0.06454589,0.18660042,0.041046068,0.81212074,1.0545813,1.4189773
2024-05-11 02:00:00,2,149.57333,-33.40333,,,,,,,,
2024-05-11 02:00:00,3,150.761939,-33.917658,2.7219794,0.10414048,0.081831664,0.3942766,0.009840604,1.0932751,1.3945209,1.6426157
2024-05-11 02:00:00,4,150.690141,-34.041702,2.8435066,0.0976758,0.06158194,0.2706918,0.015945993,0.7768188,1.0618962,1.4609755
2024-05-11 02:00:00,5,150.795546,-34.066648,2.613969,0.118892245,0.18553142,0.5527932,0.01580193,1.3012938,1.6164652,2.2904005
2024-05-11 02:00:00,6,151.046062,-33.891572,2.579249,0.11825715,0.24769922,0.68529415,0.010137732,1.1687641,1.4740005,1.9119748
2024-05-11 02:00:00,7,151.135792,-33.916185,2.492781,0.13032265,0.3069736,0.7738087,0.024927415,1.268565,1.6885564,3.0224605
2024-05-11 02:00:00,8,150.81916,-34.47442,2.6965048,0.070358716,0.06824783,0.18696104,0.000672061,1.2083184,1.3680775,3.2416856
2024-05-11 02:00:00,9,151.046778,-33.881407,2.592263,0.11752918,0.23597851,0.6689646,0.009745775,1.1235714,1.4378163,1.864254
2024-05-11 02:00:00,10,150.90731,-33.931338,2.4343588,0.14889483,0.30791548,0.84397256,0.013169021,1.5754123,1.8397241,2.2894523
2024-05-11 02:00:00,11,151.117809,-33.76526,2.7102327,0.09386602,0.13660519,0.35696405,0.00851861,0.8711961,1.3526653,2.0449705
2024-05-11 02:00:00,12,151.759634,-32.931176,,,,,,,,
2024-05-11 02:00:00,13,150.498009,-34.051688,2.8878171,0.07511721,0.025233584,0.13611966,0.009574701,0.34814808,0.536265,0.6495992
2024-05-11 02:00:00,14,150.997812,-33.799489,2.6300938,0.11573993,0.23765701,0.59626055,0.008753053,1.0087662,1.3940543,1.8937712
2024-05-11 02:00:00,15,150.914185,-33.794246,2.6352468,0.119933456,0.21852548,0.6025812,0.008651497,1.0837262,1.4461988,1.7982953
2024-05-11 02:00:00,16,151.242802,-33.931776,2.6759577,0.108331084,0.21589294,0.53956014,0.043725345,0.9432585,1.4089973,3.574619
2024-05-11 02:00:00,17,150.747347,-33.616436,2.7717264,0.09219065,0.069442935,0.3426281,0.006441617,0.46336055,0.6314144,0.7776171
2024-05-11 02:00:00,18,151.163933,-33.864353,2.4973934,0.12506618,0.36001447,0.73348516,0.023705183,1.4009911,1.9086647,5.786805
2024-05-11 02:00:00,19,150.766799,-33.795155,2.5777435,0.12760931,0.1723419,0.63553584,0.0027683447,1.2328134,1.5402306,1.737622
2024-05-11 02:00:00,20,150.887328,-34.417064,2.514215,0.14563674,0.14949669,0.51212776,0.047553394,1.1655662,2.3262765,4.1598
2024-05-11 02:00:00,21,151.432414,-33.278966,1.983836,0.06820828,0.68518955,1.0465629,0.41238898,0.66608924,1.2445588,2.3431098
2024-05-11 03:00:00,0,150.782544,-34.577839,2.6704488,0.06469829,0.05074195,0.13948686,0.00015302321,1.7719821,1.8920008,2.5367925
2024-05-11 03:00:00,1,150.580539,-34.306187,2.9427917,0.06687926,0.06536579,0.17858742,0.013228993,0.6612186,0.9310486,1.4592601
2024-05-11 03:00:00,2,149.57333,-33.40333,,,,,,,,
2024-05-11 03:00:00,3,150.761939,-33.917658,2.720685,0.09034215,0.06750466,0.4118955,0.0063883527,1.228924,1.5639699,1.8728673
2024-05-11 03:00:00,4,150.690141,-34.041702,2.7415106,0.10602345,0.0820059,0.424117,0.008627799,0.8044413,1.0213187,1.3196174
2024-05-11 03:00:00,5,150.795546,-34.066648,2.6216419,0.12082652,0.18467756,0.6046231,0.008486615,1.1405272,1.3936721,1.8837281
2024-05-11 03:00:00,6,151.046062,-33.891572,2.6669543,0.11111807,0.19771384,0.6050563,0.0068638343,1.2642865,1.7088276,2.5883927
2024-05-11 03:00:00,7,151.135792,-33.916185,2.503976,0.13488778,0.2893514,0.76974326,0.019595016,1.3192229,1.7792143,3.3404202
2024-05-11 03:00:00,8,150.81916,-34.47442,2.6996708,0.0796161,0.082657866,0.2622044,0.00068429235,0.749398,0.8874171,1.8425335
2024-05-11 03:00:00,9,151.046778,-33.881407,2.6684194,0.11166634,0.18886146,0.59865516,0.0073523074,1.217014,1.6701372,2.5860667
2024-05-11 03:00:00,10,150.90731,-33.931338,2.5348504,0.13559934,0.2517096,0.75734437,0.0070494367,1.5988501,1.9621817,2.501486
2024-05-11 03:00:00,11,151.117809,-33.76526,2.5263977,0.10155674,0.15786886,0.46822467,0.023701495,1.1639833,1.8431172,3.5404842
2024-05-11 03:00:00,12,151.759634,-32.931176,,,,,,,,
2024-05-11 03:00:00,13,150.498009,-34.051688,2.8537378,0.079913266,0.034373388,0.21138811,0.0036505824,0.55147684,0.7738911,0.88770986
2024-05-11 03:00:00,14,150.997812,-33.799489,2.5577679,0.11849211,0.2246206,0.6485867,0.016342847,1.1983855,1.77165,3.0775967
2024-05-11 03:00:00,15,150.914185,-33.794246,2.7390466,0.11032862,0.17885168,0.51620066,0.010303297,1.0840749,1.5612109,2.2761965
2024-05-11 03:00:00,16,151.242802,-33.931776,2.677691,0.11680622,0.20827226,0.56671005,0.022769017,0.9321923,1.3386852,3.6928504
2024-05-11 03:00:00,17,150.747347,-33.616436,2.6610014,0.06648145,0.07814921,0.3612802,0.07152229,0.41694263,0.9529599,1.6539228
2024-05-11 03:00:00,18,151.163933,-33.864353,2.4475641,0.13433369,0.35998738,0.7913222,0.02358016,1.6100857,2.2506375,7.003786
2024-05-11 03:00:00,19,150.766799,-33.795155,2.7724977,0.10653787,0.121444,0.45501953,0.007831087,0.9684873,1.4542266,1.8714042
2024-05-11 03:00:00,20,150.887328,-34.417064,2.7736285,0.07492733,0.08734532,0.30531055,0.055797715,0.57312524,1.1828154,2.8518791
2024-05-11 03:00:00,21,151.432414,-33.278966,1.8105366,0.066605985,0.3855131,1.1429069,0.42612818,0.556709,0.7584414,2.3075876
2024-05-11 04:00:00,0,150.782544,-34.577839,2.5390472,0.07997806,0.06272218,0.22919227,2.9494066e-05,1.7921115,1.9028054,2.328221
2024-05-11 04:00:00,1,150.580539,-34.306187,2.9379363,0.065290935,0.047096048,0.19702809,0.00451263,0.44535592,0.63713634,0.90866613
2024-05-11 04:00:00,2,149.57333,-33.40333,,,,,,,,
2024-05-11 04:00:00,3,150.761939,-33.917658,2.6542711,0.09701374,0.057127066,0.43562683,0.004123162,1.5716385,1.9831846,2.5895698
2024-05-11 04:00:00,4,150.690141,-34.041702,2.606913,0.116145425,0.089751296,0.5110336,0.0056497906,0.99552506,1.2300473,1.6145678
2024-05-11 04:00:00,5,150.795546,-34.066648,2.63144,0.1149802,0.15471178,0.52951884,0.0054179635,1.2333101,1.5215235,2.1388664
2024-05-11 04:00:00,6,151.046062,-33.891572,2.6017134,0.12306187,0.20729436,0.6982259,0.012230531,1.4304559,1.9122332,3.5522792
2024-05-11 04:00:00,7,151.135792,-33.916185,2.3186579,0.15246414,0.30305484,1.0527675,0.0271656,1.5112699,1.9946316,4.338163
2024-05-11 04:00:00,8,150.81916,-34.47442,2.1235385,0.1439736,0.1466226,0.670196,0.011722802,1.4445447,2.4156735,3.692921
2024-05-11 04:00:00,9,151.046778,-33.881407,2.609285,0.121366024,0.19427271,0.6775827,0.012829212,1.3816514,1.8735625,3.5689297
2024-05-11 04:00:00,10,150.90731,-33.931338,2.492627,0.1471468,0.26543814,0.80160797,0.0057814554,2.025979,2.4359004,3.4000535
2024-05-11 04:00:00,11,151.117809,-33.76526,2.4054792,0.122303516,0.17264721,0.5607821,0.011789201,1.5309026,1.9529693,4.1093216
2024-05-11 04:00:00,12,151.759634,-32.931176,,,,,,,,
2024-05-11 04:00:00,13,150.498009,-34.051688,2.8526359,0.07394429,0.030155042,0.2167574,0.0010092376,0.688136,0.8508169,0.98515224
2024-05-11 04:00:00,14,150.997812,-33.799489,2.4727428,0.12719798,0.2297085,0.70787305,0.0224709,1.3638277,1.9093124,3.8625765
2024-05-11 04:00:00,15,150.914185,-33.794246,2.5424213,0.123310596,0.20631857,0.6790202,0.025428096,1.2960856,1.8458592,3.1068347
2024-05-11 04:00:00,16,151.242802,-33.931776,2.8121138,0.108441845,0.16029009,0.5076655,0.047158867,1.0197334,1.4665589,3.9378712
2024-05-11 04:00:00,17,150.747347,-33.616436,2.1516714,0.07032433,0.13863818,0.7759574,0.19692504,0.6650211,1.3445297,2.1084812
2024-05-11 04:00:00,18,151.163933,-33.864353,2.3494596,0.14908475,0.3802571,1.0069655,0.0299807,1.8070719,2.4049473,8.518438
2024-05-11 04:00:00,19,150.766799,-33.795155,2.5078354,0.13386104,0.14601523,0.6678875,0.013321353,1.5536097,2.1579375,2.8261309
2024-05-11 04:00:00,20,150.887328,-34.417064,2.7593722,0.08962907,0.11384163,0.36632067,0.093796484,0.69556713,1.0846039,2.5645545
2024-05-11 04:00:00,21,151.432414,-33.278966,1.3030635,0.0740336,0.45893016,1.6020935,0.5638603,0.73865324,1.0760555,4.28041
2024-05-11 05:00:00,0,150.782544,-34.577839,1.9699864,0.12345232,0.10405416,0.42870924,0.0008880565,2.6815138,2.8767912,3.4151938
2024-05-11 05:00:00,1,150.580539,-34.306187,2.551841,0.074990846,0.051016573,0.28323227,0.036573816,0.39657038,0.86616856,1.3352386
2024-05-11 05:00:00,2,149.57333,-33.40333,,,,,,,,
