Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.0648763479576506,0.03225834342990122,0.5398395161931223,0.36302579241932786,CNN-LSTM
S2,0.33459874317355476,0.2239302107193141,0.2324612518694493,0.2090097942376836,1D-CNN
S3,0.12301591849741919,0.3590453997089881,0.38354379493383606,0.13439488685975676,CNN-LSTM
S4,0.25122724822529896,0.4387821763280507,0.1922249017196788,0.11776567372696983,ANN
S5,0.24868827085484535,0.566053069060588,0.07516252617166835,0.11009613391289809,ANN
S6,0.12317833175794955,0.2545288258411166,0.2787083708998724,0.34358447150106075,GRU
S7,0.191631081996757,0.1557031759907827,0.325047487239669,0.32761825477279133,GRU
S8,0.1643516637709244,0.3588489972223182,0.17026192842851742,0.30653741057824,ANN
S9,0.2989475417607036,0.40317035963095665,0.09038925673055424,0.2074928418777889,ANN
S10,0.19797575327511588,0.3010476933985839,0.1211974597641768,0.3797790935621227,GRU
S11,0.33968301907614534,0.25130190706696787,0.3061447883613782,0.10287028549550942,1D-CNN
S12,0.2429571279311927,0.36079901851532376,0.27618125898612367,0.12006259456736003,ANN
S13,0.17278658084294315,0.2590314727975147,0.24586077264678244,0.32232117371275815,GRU
S14,0.15923354275829138,0.19416580129787797,0.3290812623932076,0.3175193935506204,CNN-LSTM
S15,0.22532274908376596,0.35818403783006375,0.16156138120400193,0.25493183188216717,ANN
S16,0.2279578856105793,0.18971869519382947,0.16489621748142827,0.4174272017141618,GRU
S17,0.10063671675447264,0.11785841544010658,0.09837423125791785,0.6831306365475028,GRU
S18,0.48622798912987497,0.20460047982760746,0.24971753374104094,0.059453997301472515,1D-CNN
S19,0.41569166586141776,0.22776056717365908,0.30781876322733137,0.04872900373759418,1D-CNN
S20,0.46063122478785956,0.3635849298536375,0.11492956644845112,0.060854278910051386,1D-CNN
S21,0.5376533810766612,0.23244560329376562,0.13883641655348142,0.09106459907609114,1D-CNN
S22,0.31225287067158286,0.15853506286816774,0.2777385730815264,0.2514734933787239,1D-CNN
S23,0.03202834556822577,0.08153679931727321,0.47879959860686044,0.40763525650763754,CNN-LSTM
S24,0.024417115027831112,0.7324918428043464,0.05017658880699932,0.19291445336082205,ANN
S25,0.6343162944105946,0.16118602089051437,0.009718479384868469,0.19477920531401938,1D-CNN
S26,0.013953395558918604,0.8168343225430437,0.004880570202663319,0.16433171169537325,ANN
S27,0.561417491767904,0.10126430291027631,0.09193756114272669,0.245380644179093,1D-CNN
S28,0.36441783568987446,0.13850509807520406,0.40536328580206027,0.09171378043285751,CNN-LSTM
S29,0.2336295459483181,0.05183200052307098,0.6649684374390702,0.04957001608954029,CNN-LSTM
S30,0.6671312682502484,0.09158127545673507,0.17840590581261564,0.06288155048040077,1D-CNN
S31,0.24605148684892494,0.23200740124709338,0.3365902589902685,0.1853508529137104,CNN-LSTM
