Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.9771333758550352,0.00046697209164544504,0.00678755530703298,0.015612096746290712,1D-CNN
S2,0.5636038844754068,0.09380011685061991,0.08502824908784276,0.2575677495861322,1D-CNN
S3,0.15503365968110125,0.19189902517462767,0.5636463638056148,0.08942095133865774,CNN-LSTM
S4,0.18626730347372106,0.6189872062889872,0.09714792801275411,0.09759756222453778,ANN
S5,0.1385828244338837,0.6828694014049463,0.08360473942419593,0.09494303473697337,ANN
S6,0.0031031270778815916,0.014064897822539637,0.008371864316233723,0.974460110783346,GRU
S7,0.03804617786256881,0.0832580826168017,0.25989483803966407,0.6188009014809662,GRU
S8,0.16397269003617618,0.2820582105968729,0.27233565119180975,0.28163344817514047,ANN
S9,0.3000306751438649,0.28170915692539505,0.04394576128474199,0.37431440664599896,GRU
S10,0.23693891283434754,0.16363963926584302,0.18556145461670012,0.41385999328310547,GRU
S11,0.2366624881604467,0.6331063574614949,0.10252487427862458,0.027706280099434943,ANN
S12,0.2540757319521414,0.3522963659827871,0.2661831043020877,0.1274447977629838,ANN
S13,0.0008950236197424209,0.9962012837100445,0.0011756415926843621,0.0017280510775281,ANN
S14,0.13698525062599518,0.23217229765108283,0.23202250958247975,0.3988199421404412,GRU
S15,0.0,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,0.0,1D-CNN
S17,0.005710631670730262,0.0029010112253918838,0.0014235993718764584,0.9899647577320014,GRU
S18,0.38719144108641185,0.20637746225905032,0.3746900184105239,0.03174107824401031,1D-CNN
S19,0.37898926804643657,0.24930843361427132,0.31677895710824994,0.0549233412310438,1D-CNN
S20,0.2527747198029457,0.11299158731204624,0.08526117880369145,0.5489725140813179,GRU
S21,0.2587615028510896,0.43943256061493735,0.2293794130333948,0.07242652350057803,ANN
S22,0.31304712936973106,0.19043532257401144,0.23372325370744207,0.2627942943488145,1D-CNN
S23,0.04976310271054545,0.5160726044147625,0.15415804902679456,0.2800062438478993,ANN
S24,0.07006302689570253,0.14183030885554787,0.016583528336907134,0.7715231359118404,GRU
S25,0.3516610251831027,0.5258127709242545,0.05280127978736808,0.06972492410527234,ANN
S26,0.039087275861712394,0.7233786265483909,0.025564089110680047,0.21197000847921507,ANN
S27,0.3019686658932644,0.012325921836434613,0.022838909563331337,0.6628665027069683,GRU
S28,0.2566205791847168,0.17058630726759447,0.5249837288730053,0.04780938467468344,CNN-LSTM
S29,0.28822952204323155,0.07401751066616186,0.4731309984877787,0.16462196880282623,CNN-LSTM
S30,0.9529004035885854,0.0008248294256829298,0.025198617035941312,0.02107614994979243,1D-CNN
S31,0.12475017720768733,0.5573900194230854,0.22930307089409266,0.08855673247513303,ANN
S32,0.16227418286915646,0.41360992230334975,0.12205768255477008,0.302058212272724,ANN
S33,0.9975108093881483,0.00011079410775887086,0.0006090531852822313,0.0017693433188089986,1D-CNN
S34,0.3516877476829914,0.5446993742386861,0.07696385527169909,0.026649022806623388,ANN
S35,0.12551425178927167,0.4260502318853405,0.3318048323562715,0.1166306839691162,ANN
S36,0.05261624101718535,0.8450091532706404,0.04010902892244052,0.06226557678973436,ANN
S37,0.01435695282962043,0.1782975492283201,0.04614991703649776,0.7611955809055626,GRU
S38,0.0011002633245437332,0.0024014545654606157,0.0011229065267439565,0.9953753755832527,GRU
S39,0.0,0.0,0.0,0.0,1D-CNN
S40,0.0,0.0,0.0,0.0,1D-CNN
S41,0.00024795778494131804,2.4619863907394243e-05,0.0025472184428607172,0.9971802039082868,GRU
S42,0.0017045838284179132,0.9973444084371922,0.0006107754299477561,0.0003402323044429816,ANN
S43,0.2682261812550311,0.2979635666644579,0.23906865020124551,0.19474160187926393,ANN
S44,0.1238829947921528,0.772918671243233,0.012301585303351759,0.09089674866126217,ANN
S45,0.05673336123096095,0.05652783580731372,0.6295051639388173,0.2572336390229053,CNN-LSTM
S46,0.9779749176839748,0.02132433904342864,0.000237600724446955,0.0004631425481492284,1D-CNN
S47,0.00982582526537981,0.1669324881070887,0.7562300090576005,0.06701167756992998,CNN-LSTM
S48,0.49212981558685037,0.14170514247799804,0.16917923004441188,0.19698581189073808,1D-CNN
S49,0.14456479884390674,0.05482774755838276,0.08238103065206187,0.7182264229456488,GRU
S50,0.7712478026604137,0.048462023105848476,0.05444852722709382,0.12584164700664377,1D-CNN
S51,0.06923053166620052,0.5463202708075328,0.23981821545420812,0.14463098207205846,ANN
S52,0.00786911952564485,0.0053372008569928155,0.9067021346143226,0.08009154500304086,CNN-LSTM
S53,0.17069920972046349,0.54328577780567,0.2067285387781574,0.07928647369570876,ANN
S54,0.45451842852080077,0.43351850003030074,0.06365771591112183,0.048305355537775346,1D-CNN
S55,0.025663323343388514,0.9724849014620245,0.0004559480736342309,0.001395827120952831,ANN
S56,0.5281563815591576,0.4590580432846311,0.005761268567144465,0.007024306589066891,1D-CNN
S57,0.07369802952970061,0.09975542246329623,0.5647970433849034,0.261749504622099,CNN-LSTM
S58,0.012218342271066085,0.055110061655519044,0.19972450521976126,0.7329470908536534,GRU
S59,0.0009326760370071534,0.9931766419119203,0.001953344701353192,0.003937337349716794,ANN
S60,0.0005397339831583193,0.001873107197231228,0.0134224194266818,0.9841647393929251,GRU
S61,0.0003072020931038734,0.00029933133209443383,0.9992408209469077,0.0001526456278935945,CNN-LSTM
S62,0.2699992042337924,0.20628185137762595,0.03433709710717816,0.48938184728140705,GRU
S63,0.34365707104430854,0.46479555700168657,0.03180168487612596,0.1597456870778823,ANN
S64,0.1431041349085496,0.06558562194770136,0.7265636811153436,0.06474656202840526,CNN-LSTM
S65,0.1939822608101067,0.24226592545471215,0.23827819324077984,0.32547362049440076,GRU
S66,0.11457258431856956,0.1504697156803038,0.25477119768990053,0.48018650231122634,GRU
S67,0.0,0.0,0.0,0.0,1D-CNN
S68,1.8417008297515754e-05,7.2209478202950665e-06,1.7037594076272987e-05,0.9999573244498056,GRU
S69,0.09578926709022881,0.2871700851546983,0.11789262418029096,0.4991480235747823,GRU
S70,0.33547395589513984,0.41979297217989103,0.1919949137579214,0.05273815816704742,ANN
S71,0.30803892408510547,0.28155534784537256,0.2572441698909587,0.1531615581785627,1D-CNN
S72,0.19048669441236485,0.34168305763479156,0.00036113711119750653,0.46746911084164783,GRU
S73,0.023200468131187656,0.21644132916286576,0.05191673915799541,0.7084414635479469,GRU
S74,0.2616463137988646,0.22504423239906401,0.2339532586458057,0.27935619515626486,GRU
S75,0.0031464388358803876,0.0075801904101838475,0.9428176803710461,0.0464556903828908,CNN-LSTM
S76,0.01063532352866898,0.33200380436952276,0.06840122914804815,0.5889596429537574,GRU
S77,0.9386033314173786,0.014305090696279525,0.016239343457107546,0.030852234429234317,1D-CNN
S78,0.9993756362704433,0.00018670696718330192,7.437551811944275e-05,0.00036328124425137305,1D-CNN
S79,0.2211526879003477,0.28209807960054034,0.329714510110019,0.1670347223890923,CNN-LSTM
S80,0.01223803033081571,0.9395130627220363,0.033682260102197506,0.01456664684494815,ANN
S81,0.3031344180588937,0.13737748526379256,0.2431635848218682,0.3163245118554456,GRU
S82,0.44161169392241945,0.41279012779405555,0.07407394223855616,0.07152423604496887,1D-CNN
S83,0.18498197736664357,0.20960093525487383,0.4541393194331216,0.15127776794536218,CNN-LSTM
S84,0.037141947853514844,0.4297793126770526,0.025340669780753045,0.5077380696886777,GRU
S85,0.1710815583094611,0.6074506589632456,0.11143083037483982,0.11003695235247198,ANN
S86,0.623112383451866,0.13652803181059134,0.11550905854342296,0.12485052619411958,1D-CNN
