Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.9824010251564166,0.0005649015308809044,0.001653589757217886,0.0044205543509747034,0.01095992920451254,1D-CNN
S2,0.5260892349481359,0.11280334472928519,0.009791758990220672,0.07955140672121065,0.2717642546111473,1D-CNN
S3,0.14649930866519725,0.1563937942576981,0.16519514440356084,0.4459710649471658,0.08594068772637665,CNN-LSTM
S4,0.15870841702535096,0.45685712669650885,0.1956670119673133,0.08876303983720503,0.10000440447362209,ANN
S5,0.0002432142327830541,0.0009956606860872363,0.9983682076903948,0.00019846953141956075,0.00019444785931718676,LSTM
S6,0.003929247411903493,0.014233239216750617,0.056649503031926625,0.008142574188488221,0.917045436150936,GRU
S7,0.0010694830261850834,0.0023817767595947104,0.9750038862220979,0.006333584986704825,0.015211269005417175,LSTM
S8,0.0765453506126681,0.11318428700346425,0.5720780816119759,0.12416906144252315,0.11402321932936986,LSTM
S9,0.27835486982187213,0.24210300922494687,0.04714625308426657,0.05466553008792193,0.3777303377809879,GRU
S10,0.2628956901317927,0.1480936254936941,0.001086074239330414,0.23193673915513047,0.3559878709800508,GRU
S11,0.21524389883820785,0.6240384341669817,0.0334388624769919,0.08973389802434614,0.037544906493471135,ANN
S12,0.09310842614413155,0.11654029958383401,0.6295867080840436,0.0958181528992175,0.06494641328876971,LSTM
S13,0.0009641328256540433,0.9944015909019848,0.0018723411137733861,0.0011547344984086025,0.0016072006601787225,ANN
S14,0.10585015360452013,0.17017699283405796,0.3139552129858267,0.1513972907658222,0.2586203498097717,LSTM
S15,0.0,0.0,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,0.0,0.0,1D-CNN
S17,0.010792570031023154,0.005575574879297198,6.730800600860827e-05,0.002868897455948537,0.9806956496277217,GRU
S18,0.3279096992233317,0.21919230424092645,0.02159140798767648,0.3800295403293198,0.051277048218747304,CNN-LSTM
S19,0.07026813914961452,0.05049360780486642,0.8029323764876517,0.06019362268001258,0.016112253877855472,LSTM
S20,0.19489363266989024,0.09404774297706373,0.017204500276012696,0.08296172731198768,0.6108923967650443,GRU
S21,0.11184898820545472,0.2595317484238541,0.44074271747113153,0.13908757051691933,0.048788975382641514,LSTM
S22,0.11535435742147994,0.09986485845664642,0.5770150773676491,0.10019499031996591,0.10757071643425885,LSTM
S23,0.02871545190912103,0.23361311737411933,0.5955341326079505,0.05170532867411199,0.09043196943469503,LSTM
S24,0.11173459044657738,0.1052596596938737,0.027379098112260095,0.02237680588743105,0.7332498458598554,GRU
S25,0.3081018414784905,0.5186725695227706,0.0026691658151933575,0.10336339466592044,0.06719302851762421,ANN
S26,0.005848418679895269,0.047500112888654196,0.9215984413749698,0.0038940759539472553,0.021158951102568366,LSTM
S27,0.2436212672937569,0.013651591038999749,0.002197496503836855,0.028300411678646793,0.7122292334847616,GRU
S28,0.22589938532720827,0.17532748703725426,0.06297867196416512,0.4706689887220225,0.06512546694934387,CNN-LSTM
S29,0.17519416396200102,0.0587446104008997,0.40548938152570146,0.22942165009349355,0.13115019401790262,LSTM
S30,0.9377227918433092,0.001303764869253726,0.002088916690069136,0.02985941185681378,0.029025114740553432,1D-CNN
S31,0.0014618485254334998,0.006711744505534887,0.9883201280776771,0.0023997694275705423,0.0011065094637846468,LSTM
S32,0.12707136362654992,0.32219529995182017,0.197767384955143,0.10077147155642825,0.25219447991006416,ANN
S33,0.9971293897903435,0.00013285308038867648,0.00017038296738807127,0.0006270988004433685,0.0019402753614362305,1D-CNN
S34,0.3311001868846104,0.5682322761766365,0.00500666959113331,0.06865827118442057,0.027002596163196294,ANN
S35,0.03885197072464544,0.11144125877084306,0.7276386927730933,0.0873062318069773,0.03476184592444538,LSTM
S36,0.03880367408369398,0.5288880302147911,0.3537884860680446,0.03169050809827531,0.04682930153519891,ANN
S37,0.012731867735301359,0.1392069107719234,0.26096213036286325,0.032723331583641414,0.5543757595462641,GRU
S38,0.0009476425721624821,0.0019928869852819616,0.0036289156670292373,0.001175796921083941,0.9922547578544404,GRU
S39,0.0,0.0,0.0,0.0,0.0,1D-CNN
S40,0.0,0.0,0.0,0.0,0.0,1D-CNN
S41,0.00021625009479165673,2.232043905422408e-05,2.79246459887753e-06,0.002064274950210666,0.9976943620513401,GRU
S42,0.0016389792892247538,0.9971357765581608,0.00025697265728497336,0.0005990113870267113,0.00036926010830094693,ANN
S43,0.15872552350974964,0.17861535511041657,0.3883758846063871,0.14526060568138324,0.12902263109205972,LSTM
S44,0.09850111861003337,0.7833607050984326,0.024544741841686875,0.01279635356499972,0.08079708088484674,ANN
S45,0.04302344031025713,0.043512368241271464,0.5729821459777203,0.22161053465660357,0.11887151081414678,LSTM
S46,0.9709804006684486,0.02719391024043535,0.0006269329040671828,0.0004797577233659979,0.0007189984636806599,1D-CNN
S47,0.01985707697170009,0.1441377938930618,0.21268796429425751,0.5508917149444698,0.07242544989650465,CNN-LSTM
S48,0.2824784406402616,0.09125620038790924,0.3915044828308164,0.09761927903142605,0.13714159710958235,LSTM
S49,0.16938949244573667,0.06713640407404868,0.08652969048683881,0.07359643880195625,0.6033479741914247,GRU
S50,0.7339339179804999,0.055712710945041946,0.00415002693832486,0.08144112987839024,0.12476221425774252,1D-CNN
S51,0.05743709905663152,0.548462538399852,0.0010794264961617548,0.26133244904974734,0.13168848699760435,ANN
S52,0.005997719974615579,0.0038137030458791138,0.005238099351060268,0.8994726184011756,0.08547785922727398,CNN-LSTM
S53,0.12260222238663598,0.4149301125052465,0.22547475426416497,0.16706393932483898,0.06992897151910776,ANN
S54,0.33557592008260123,0.34473620260062643,0.1771413796018958,0.07953683323805613,0.06300966447681916,ANN
S55,0.02555211440061858,0.9683486906472933,0.000997077445065242,0.0013948857825213466,0.003707231724498962,ANN
S56,0.4343962675839374,0.5235884582314582,0.007359920177274899,0.01662261101749505,0.01803274298983468,ANN
S57,0.07258768781382624,0.09893027629951757,0.12485563322750563,0.4866437228901449,0.2169826797690024,CNN-LSTM
S58,0.004592069088046167,0.017228829651863578,0.6354361617006192,0.07304298466247007,0.2696999548970003,LSTM
S59,0.001025127895716753,0.9904228699743618,0.004206328032047172,0.0013325875457558401,0.003013086552113151,ANN
S60,0.0004333268623751827,0.001657229771795381,0.16540554663714938,0.011061593528260109,0.8214423032004174,GRU
S61,0.00022759513284087164,0.000224358720754315,0.023045724362893122,0.9763664668257044,0.00013585495780043863,CNN-LSTM
S62,0.23802272687105294,0.2122000300457836,0.016670854611568073,0.04172700712605869,0.49137938134554365,GRU
S63,0.3265006265659398,0.4574410064878314,0.027965501682590915,0.03396627404088194,0.15412659122275404,ANN
S64,0.12403551006678949,0.081658224334619,0.33689739058194784,0.37740875930377027,0.08000011571287424,CNN-LSTM
S65,0.15561400343826,0.22420875848713584,0.21647445914694746,0.19029961447565258,0.2134031644520053,ANN
S66,0.1141539490283607,0.14546647505264793,0.17126015615799123,0.20966901594003848,0.35945040382096166,GRU
S67,0.0,0.0,0.0,0.0,0.0,1D-CNN
S68,3.2737781666572766e-05,1.1030726668489126e-05,1.377330057010172e-06,2.827495377735521e-05,0.9999265792078305,GRU
S69,0.07919357062130426,0.20925822324655327,0.002126630597321369,0.10388327781924853,0.6055382977155734,GRU
S70,0.2850096266788387,0.3536492247629493,0.12317733497933223,0.18123100916473475,0.05693280441414085,ANN
S71,0.10601953759756687,0.09549981971386659,0.6424877667566923,0.0942583498819507,0.0617345260499236,LSTM
S72,0.20228850698817294,0.1511987321112536,0.0021801689251996575,0.000570164107766963,0.6437624278676253,GRU
S73,0.04723593802277876,0.3444441366299614,0.06233260941279392,0.06848748884720413,0.47749982708725736,GRU
S74,0.3018566318010111,0.20451930809561522,0.08986436766028716,0.20286041401713764,0.2008992784259483,1D-CNN
S75,0.005561558668183035,0.013687525267648156,0.07004519716892119,0.8597122503100595,0.0509934685851866,CNN-LSTM
S76,0.011266453934322842,0.25817594703854574,0.19687313563322217,0.05299932913191806,0.48068513426199244,GRU
S77,0.915507172864952,0.019551184805808582,0.022372491496986044,0.015117751742163343,0.02745139909008878,1D-CNN
S78,0.9993638765667654,0.0001958599687361568,6.024966553197704e-05,6.221856542387284e-05,0.00031779523354830716,1D-CNN
S79,0.12929634801609474,0.1602382683776578,0.44964508748978504,0.1627101239907211,0.09811017212574218,LSTM
S80,0.013428139091172362,0.8447127652046352,0.0925697117472485,0.03359175875408737,0.015697625202853522,ANN
S81,0.22908004007704108,0.1359260420574173,0.19317646848511827,0.20222096236175485,0.23959648701866673,GRU
S82,0.4105644568270631,0.3944273981694319,0.06581301326328849,0.06543463278299304,0.06376049895722471,1D-CNN
S83,0.03988797176978906,0.042456928046148,0.8057367620948606,0.08176666757664107,0.030151670512559094,LSTM
S84,0.04149726709834973,0.3600789993365754,0.021637955723922478,0.029312740024964798,0.5474730378161858,GRU
S85,0.13645364692158293,0.6013843383807144,0.15287460491107685,0.04598941873784585,0.06329799104879197,ANN
S86,0.3752964254375824,0.1179477006708876,0.27126965393246455,0.11108751004609768,0.12439870991296668,1D-CNN
S87,0.24521520605531866,0.15249348486601236,0.3350660289335968,0.22846706827545482,0.038758211869617254,LSTM
S88,0.5486657576376259,0.07169039112647518,0.015486440532911814,0.07526849298279074,0.288888917720196,1D-CNN
S89,0.0011461428298287309,0.0007457063044949147,0.9966054262671831,0.0005560520872414832,0.0009466725112679088,LSTM
S90,0.14715128660998583,0.1569868906920406,0.06300083872440913,0.26369542564311926,0.3691655583304453,GRU
S91,0.0867547602691529,0.1799257229050124,0.015043271883533533,0.4198108153324112,0.2984654296098896,CNN-LSTM
S92,0.04696907366039024,0.8848346136922663,0.01375405964290808,0.033612607665923645,0.02082964533850551,ANN
S93,0.0034902463791841374,0.0038244460093212404,0.9873537188355689,0.0032207346668096074,0.0021108541091171005,LSTM
S94,0.08120281296993531,0.19044800166982023,0.05069347880109355,0.0869387643661066,0.5907169421930406,GRU
S95,0.02297669960918783,0.00536616948242588,0.9046987527903819,0.01679104811440528,0.05016733000361847,LSTM
S96,0.0001824796426425833,0.00015630252620760688,0.9786851458917354,0.0021782840756760895,0.018797787863737595,LSTM
S97,0.0871310985482958,0.4551267258592947,0.3120155128258633,0.06352898027461053,0.08219768249193755,ANN
S98,0.025745370144142177,0.8943429140851028,0.027868704724272893,0.028847642802812344,0.02319536824367465,ANN
S99,0.008384538827803203,0.01931449942189761,0.028954534097781558,0.9392274532507164,0.004118974401806285,CNN-LSTM
S100,0.3235267728907324,0.0887557040803605,0.0013464984141231585,0.19185431495091093,0.3945167096638798,GRU
S101,0.06362254041053605,0.8586485629476646,0.0009003429629516108,0.019900464795865862,0.05692808888298522,ANN
S102,0.000229205675614841,0.0008371299597096539,0.9987167494783133,0.0001522403326478318,6.467455371453935e-05,LSTM
S103,0.17046733738658337,0.27031078379445017,0.2935567780948693,0.16634243334970297,0.0993226673743901,LSTM
S104,0.011599629779193273,0.03289753098488507,0.37546118020187075,0.21515135887969186,0.3648903001543528,LSTM
S105,0.06927721192450374,0.09779377487764535,0.39279094105608503,0.17056569723656018,0.26957237490520686,LSTM
S106,0.050307836229507,0.04165755122424878,0.15604454758155978,0.1322839914532052,0.6197060735114831,GRU
S107,0.09051398451617813,0.06958669378036957,0.19682365321951822,0.4645077856375687,0.1785678828463697,CNN-LSTM
S108,0.021450012400077583,0.0229598890594057,0.0018761497568840293,0.015485505514453688,0.9382284432691784,GRU
S109,0.23487080066321206,0.014036275754471087,0.0060340172215374984,0.7255600833005414,0.019498823060240384,CNN-LSTM
S110,0.0033406229917898747,0.003812292114044044,0.9860625007637152,0.00457447092193129,0.0022101132085200616,LSTM
S111,0.25920217118271777,0.1779075489664413,0.09199711821570786,0.13466933948989007,0.3362238221452496,GRU
S112,0.08716615311117236,0.2696391818365761,0.09864761693535078,0.4565175091451543,0.0880295389717427,CNN-LSTM
S113,0.13894349598197067,0.0599884996804328,0.5110414982457373,0.1346625488224632,0.15536395726939523,LSTM
S114,0.00038092099626528715,2.4521932520988306e-05,2.1697927459548247e-05,0.0001693614562273009,0.9994034976875266,GRU
S115,0.003131981280669562,0.018707455623560795,0.9589547165615562,0.007255317569758252,0.011950528964450112,LSTM
S116,0.05738235537559899,0.14460256902388693,0.6495295123355553,0.061249150590057734,0.08723641267490052,LSTM
S117,0.16413789792412303,0.11845418322579844,0.09272695221602686,0.1175636474887481,0.5071173191453099,GRU
S118,0.9082570066263265,0.04922049837327255,0.0004953515160588392,0.02251142652890064,0.0195157169554422,1D-CNN
S119,0.048665237330847856,0.8230548870665036,0.022683113259331016,0.09306951137814053,0.012527250965171639,ANN
S120,0.20681101062596438,0.208060718229968,0.037122429975762136,0.12741010040098683,0.42059574076731737,GRU
S121,0.39953816356397825,0.011633910344835364,0.012226645854189295,0.56014190371849,0.01645937651850598,CNN-LSTM
S122,0.20065916535064407,0.007968396218035273,0.006615649570699175,0.030698917068767,0.7540578717918539,GRU
S123,0.1456329448282073,0.19269267699615233,0.28844684194381637,0.32056252782849054,0.05266500840333348,CNN-LSTM
S124,0.03615042714174379,0.5676052177936934,0.3165801178735274,0.04159354303932724,0.038070694151708016,ANN
S125,0.9997287974582882,4.043922687170293e-05,4.715996170308872e-05,4.884320789126299e-05,0.00013476014524903965,1D-CNN
S126,0.660672563071118,0.03486207364601491,0.04548495414037557,0.109219592886206,0.14976081625628945,1D-CNN
S127,0.018362882626831865,0.020574588397711768,0.7169684631774407,0.22467185729099146,0.019422208507023087,LSTM
S128,0.023606648806510235,0.22647055941441177,0.6662375726521598,0.052802232663496554,0.03088298646342369,LSTM
S129,0.1282138379392409,0.442452561662646,0.03869975905093817,0.019199101733579357,0.3714347396135943,ANN
S130,0.9993125964800775,0.00023164838813896402,4.706312493377323e-05,5.75679827039905e-05,0.000351124024144998,1D-CNN
S131,0.4453346553192467,0.37892225326128054,0.0018446777403778565,0.14030369970089965,0.03359471397819151,1D-CNN
S132,0.05255387122292986,0.1078661840529781,0.6775693631912278,0.12058033359059386,0.04143024794226541,LSTM
S133,0.18466870195254934,0.18451533069793982,0.02942843440539445,0.13375510335506957,0.4676324295890455,GRU
S134,0.0378278618630275,0.002472738062253923,0.0020275616065884815,0.9545929205536121,0.0030789179145177654,CNN-LSTM
S135,0.02815117916701885,0.035567232394635634,0.8778805602797269,0.04113355976040537,0.017267468398214594,LSTM
S136,0.10038696755996482,0.4660726910825269,0.09273983943460451,0.01958257520351268,0.32121792671939675,ANN
S137,0.07283999377357642,0.09058406460257652,0.40208674803868516,0.18502306442745925,0.2494661291577027,LSTM
S138,0.008080355721673706,0.9795855506469877,0.0036613179410351,0.004978431690553474,0.003694343999748656,ANN
S139,0.09370793228506316,0.08912890575323608,0.07764314524757736,0.07418687823714762,0.6653331384769817,GRU
S140,0.04375064809686297,0.020797151730436208,0.7145476941332352,0.18503346029035142,0.03587104574911144,LSTM
S141,0.07427895285737932,0.6154369883326418,0.1771324880227594,0.05004181836872213,0.0831097524184993,ANN
S142,0.023720365812002563,0.18512619074503156,0.7190855611638705,0.04366269514471595,0.028405187134386334,LSTM
S143,0.148642121120939,0.26999969107154137,0.20044316852105118,0.11069148938630574,0.2702235299001619,GRU
S144,0.16914904843160367,0.009919702503757323,0.0017948866745456013,0.08677915788890193,0.7323572045011884,GRU
S145,0.16323202768092523,0.28418244819646793,0.35961611498607937,0.12751730285852528,0.06545210627800761,LSTM
S146,0.12958998546387707,0.24294202088355143,0.3651529332129959,0.17009933626738638,0.09221572417218271,LSTM
S147,0.4528074030031242,0.0531472566219741,0.34289059607123284,0.0780983707052401,0.07305637359842629,1D-CNN
S148,0.06926453535909897,0.10488991224966666,0.4890382699287863,0.1796701178694216,0.15713716459302857,LSTM
S149,0.05059313174917612,0.05841932894208415,0.4607116375302385,0.048724808664240775,0.3815510931142591,LSTM
S150,0.11811853443414477,0.0034574387054297985,0.002525903313667604,0.01061645136167996,0.8652816721850757,GRU
S151,0.01348563929010491,0.0033239755961125116,0.00354950991180129,0.9771504301815617,0.002490445020414416,CNN-LSTM
S152,0.003440067582795318,0.4094783261207835,0.5754147183771159,0.007347548115021958,0.0043193398042823145,LSTM
S153,0.051392290202436484,0.4872529602295657,0.2709556894736458,0.06599342087753111,0.12440563921682238,ANN
S154,0.021978564270843368,0.0034295396700244696,0.0018847230920906709,0.003097601340401603,0.9696095716266394,GRU
S155,0.26431745949166413,0.009383488331011311,0.0015506642435724853,0.015316844381651939,0.709431543552104,GRU
S156,0.16540399977939366,0.09917604560799673,0.0185471970724922,0.6533423425078126,0.0635304150323046,CNN-LSTM
S157,0.2200700145033745,0.04778329245205277,0.027113975513984357,0.6419310387838418,0.06310167874674133,CNN-LSTM
S158,0.007124213424011218,0.02318581264763139,0.9596269959958149,0.0062202491764635085,0.0038427287560729427,LSTM
S159,0.019577551105515338,0.27206758415642046,0.11780173143245631,0.019123766338862678,0.5714293669667454,GRU
S160,0.005239346954332533,0.04242978928923722,0.2644143426868013,0.021662554493880923,0.6662539665757502,GRU
S161,0.004395368264075594,0.010690637271936546,0.0248637889182142,0.005602974224285571,0.9544472313214852,GRU
S162,0.7516195008370932,0.007973640534133568,0.002180028085221978,0.0023248961466487803,0.23590193439690169,1D-CNN
S163,0.5304660983100643,0.26987105243204446,0.0060737528544374505,0.15342996556956623,0.04015913083389465,1D-CNN
S164,0.09719870602631749,0.0832902474339326,0.6348569142634536,0.12640543889080505,0.058248693385491296,LSTM
S165,0.012213385086226995,0.935966035653539,0.03243527321966447,0.008585124302011117,0.010800181738557839,ANN
S166,0.01496145288022636,0.0318249934565852,0.45294709121539384,0.0552206719274298,0.4450457905203624,LSTM
S167,0.2671983044508294,0.17206581379355984,0.13835396140305692,0.1411948223912315,0.2811870979613235,GRU
S168,0.5990451557272397,0.09019705421499252,0.08979745933349498,0.14955664417956457,0.07140368654470958,1D-CNN
S169,0.014737947971950544,0.02272475908477615,0.7943228898886703,0.15539226657176447,0.01282213648283783,LSTM
S170,0.17588802168007622,0.08797832506166589,0.056805781789963865,0.05232303391506906,0.6270048375532209,GRU
S171,0.6838103117026685,0.07149430442586584,0.0739656998684068,0.10095935649171123,0.06977032751134674,1D-CNN
S172,0.5128241580747207,0.11214732476966582,0.11988878695262196,0.13051072811479633,0.12462900208818709,1D-CNN
S173,0.0006512851776122134,0.05970532475535272,0.8893665936719105,0.04930696781523315,0.0009698285798896759,LSTM
S174,0.9929829635591224,0.0053530586483581865,0.00023016138641211283,0.0003114986876878363,0.001122317718422068,1D-CNN
S175,0.003977274163509647,0.03942561560513359,0.1750060730650398,0.7547390537985668,0.026851983367751207,CNN-LSTM
S176,0.006955466543833593,0.4131605269985325,0.0955433832867155,0.06805463262195122,0.41628599054896703,GRU
S177,0.0013427391059092275,0.00369412713133016,0.6010149860096998,0.3837931595074056,0.010154988245652015,LSTM
S178,0.17479799324995954,0.10744424304546955,0.07614887075361365,0.08307759319673537,0.5585312997542262,GRU
S179,0.9545037291182416,0.007724499129851785,0.0049105434307516104,0.004661590756537689,0.028199637564617314,1D-CNN
S180,0.9999783651159757,1.198070589314648e-05,4.864065013041741e-07,5.518708945315104e-06,3.64906268731564e-06,1D-CNN
S181,0.03002035049081594,0.05743569933198774,0.832365675008413,0.05043470537268126,0.029743569796102234,LSTM
S182,0.14350866774928067,0.24683598174176116,0.1355290604346228,0.19046358974636077,0.2836627003279814,GRU
S183,0.0881635815536482,0.011368990777253474,0.2540020943824019,0.5752395533894668,0.07122577989722698,CNN-LSTM
S184,0.09217943275891748,0.03761701794619404,0.03833207876043574,0.05520129863241532,0.7766701719020359,GRU
S185,0.027775380527603886,0.0033452477055530504,0.8996816108038788,0.04302274079270387,0.026175020170261708,LSTM
S186,0.0639947646297889,0.06307252797303048,0.6801541511573159,0.09459977814205923,0.09817877809780526,LSTM
S187,0.08544740577882728,0.4172852625980007,0.05222019658831028,0.06515826939235901,0.37988886564250135,ANN
S188,0.0020061598583586268,0.00040298207061576717,0.00016284789544886855,0.9967658073486134,0.000662202826964447,CNN-LSTM
S189,0.01463221226114768,0.0028112631931193695,0.0013117709991204683,0.03058720221972614,0.9506575513269024,GRU
S190,0.0005235406566668926,1.4362128247667995e-05,1.991452604200812e-05,0.9993477395846121,9.444310443110167e-05,CNN-LSTM
S191,0.0413002602595954,0.7824784084360075,0.09793024470690674,0.06125802580951036,0.01703306078797927,ANN
S192,0.0038442906071697687,0.9732237349716127,0.017022486000464594,0.0030940691861062455,0.0028154192346457802,ANN
S193,0.013024124363255715,0.15537524729694005,0.6242723246929863,0.04327860403161024,0.1640496996152084,LSTM
S194,0.02882890640116923,0.2815523524205156,0.5216757234681532,0.053869984680834315,0.11407303302932562,LSTM
S195,0.2229217670147178,0.149360286582849,0.14070542951542464,0.07428507168535194,0.41272744520165616,GRU
S196,3.6484612296426784e-06,0.9999917409114706,1.5148149279701797e-07,2.34485704759995e-06,2.114288759352166e-06,ANN
S197,0.018097777368728623,0.02457726482248366,0.9142266993627489,0.012250507982702406,0.03084775046333959,LSTM
S198,0.15463384674862252,0.0819280539121661,0.024884372516468273,0.11286311436123204,0.6256906124615155,GRU
S199,0.4821037117027977,0.053323811338909836,0.011669492338547232,0.3600511933036822,0.09285179131606057,1D-CNN
