Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.5182214789920417,0.0,0.0,0.10721580461623419,0.0,0.37456271639172145,1D-CNN
S2,0.0,0.0,0.59522181515574,0.29713454127679195,0.10764364356746774,0.0,BiLSTM
S3,0.22771448442601622,0.0,0.0,0.0,0.2508748185230398,0.5214106970509398,GRU
S4,0.0,0.12162776560837063,0.15975378468497684,0.7186184497066563,0.0,0.0,LSTM
S5,0.7756950396826932,0.13584784655004192,0.08845711376726485,0.0,0.0,0.0,1D-CNN
S6,0.920201634808249,0.05960443127451117,0.0,0.0,0.02019393391723848,0.0,1D-CNN
S7,0.0,0.2300128826698822,0.09429726189154926,0.0,0.675689855438571,0.0,CNN-LSTM
S8,0.07988406691751752,0.42412320032134226,0.4959927327611453,0.0,0.0,0.0,BiLSTM
S9,0.0,0.5310356054983553,0.20941829585211538,0.0,0.25954609864952727,0.0,ANN
S10,0.0,6.853166744271353e-07,0.0,0.0,0.9999988196688259,4.950145005415185e-07,CNN-LSTM
S11,0.0034178546858004743,0.0,0.9854776131280023,0.0,0.0,0.011104532186190771,BiLSTM
S12,0.0,0.7533905532745664,0.0,0.0,0.04998549118610173,0.1966239555393351,ANN
S13,0.0,0.9744402273224607,0.0,0.0,0.024476449623315067,0.001083323054246117,ANN
S14,0.0,0.0,0.9631568239568876,0.0,0.0026319212861280403,0.034211254756973286,BiLSTM
S15,0.9741307730617771,0.0,0.0,0.0,0.002329646034742167,0.02353958090348243,1D-CNN
S16,0.20266756950196446,0.0,0.3516949209907021,0.0,0.0,0.44563750950732806,GRU
S17,0.11502017494157117,0.09537602265112452,0.0,0.0,0.0,0.7896038024073044,GRU
S18,0.0,0.9957032253818576,0.0,0.0,0.002792760408506008,0.0015040142096414545,ANN
S19,0.01413603547802902,0.030381002728478,0.0,0.0,0.0,0.955482961793493,GRU
S20,0.0,0.11586525659985505,0.0,0.0,0.7763069356342662,0.10782780776590607,CNN-LSTM
S21,0.12304842492120402,0.10329366098865629,0.7736579140900552,0.0,0.0,0.0,BiLSTM
S22,0.6296158727044205,0.03922831603433467,0.0,0.0,0.0,0.3311558112612441,1D-CNN
S23,0.0,4.0212164455848544e-05,0.0,0.0,0.00012906856008791025,0.9998307192754557,GRU
S24,0.0,0.0,0.0,0.03324056260174525,0.966520507452282,0.00023892994599595673,CNN-LSTM
S25,0.0821131961529635,0.09560548541278914,0.8222813184342573,0.0,0.0,0.0,BiLSTM
S26,0.9999158411149317,5.130231010136948e-05,0.0,0.0,0.0,3.285657496656489e-05,1D-CNN
S27,0.0002784277965728631,0.0,0.0,0.0,0.043543547358159934,0.9561780248452697,GRU
S28,0.00012773598055082386,0.5255288460958897,0.4743434179235554,0.0,0.0,0.0,ANN
S29,0.20673735794556863,0.0,0.0,0.0,0.2731141481415722,0.520148493912858,GRU
S30,0.0,0.16624372618103642,0.30897860138634914,0.5247776724326125,0.0,0.0,LSTM
S31,0.6083999076308118,0.24672604320577224,0.14487404916341592,0.0,0.0,0.0,1D-CNN
S32,0.010791737226411658,0.8928191922726831,0.0963890705009041,0.0,0.0,0.0,ANN
S33,0.10865737511166934,0.8829939708691464,0.008348654019185303,0.0,0.0,0.0,ANN
S34,0.0,0.11826260102038334,0.0,0.0,0.2880069884318479,0.5937304105477718,GRU
S35,0.0,0.0021524805807875114,0.0,0.0,0.12339549267492837,0.874452026744284,GRU
S36,0.0,0.17022381085930705,0.80409207064337,0.0,0.0,0.0256841184973246,BiLSTM
S37,0.8625990265340037,0.06177400875559341,0.0,0.0,0.0,0.07562696471040585,1D-CNN
S38,0.0,0.0,0.0,0.03705954883112659,0.21181166700100024,0.7511287841678708,GRU
S39,0.06989969578006308,0.6696172818399374,0.0,0.0,0.0,0.26048302237999216,ANN
S40,0.0010824172710650155,0.0,0.0,0.0,0.0048878941472046125,0.9940296885817304,GRU
S41,0.00025123667488833923,0.00038028010932866216,0.9993684832157884,0.0,0.0,0.0,BiLSTM
S42,0.9598917197445394,0.028981868814452715,0.011126411441009428,0.0,0.0,0.0,1D-CNN
S43,0.0,0.05471570707453858,0.0,0.0,0.10778613380278794,0.8374981591226693,GRU
S44,0.0,0.0,0.0,0.02417576717275894,0.055850580990024816,0.9199736518372139,GRU
S45,0.0,0.051188665674972544,0.9353312980452199,0.013480036279809256,0.0,0.0,BiLSTM
S46,0.6071570678761589,0.0,0.0,0.0,0.1724418211188093,0.22040111100503065,1D-CNN
S47,0.0,0.0,0.0,0.995061081267303,0.0035326842823657743,0.0014062344503312165,LSTM
S48,0.013112588503963414,0.0,0.963460128686798,0.023427282809216656,0.0,0.0,BiLSTM
S49,0.4319217563287309,0.2118314766400077,0.35624676703125924,0.0,0.0,0.0,1D-CNN
S50,0.01328076277508756,0.0,0.0,0.0,0.11950630793816486,0.867212929286753,GRU
S51,0.0,0.0,0.0,0.016389635909410023,0.027806616211906377,0.9558037478786889,GRU
S52,0.0,0.0,0.029912912572189282,0.9028322351085708,0.0,0.06725485231924175,LSTM
S53,0.8112777753314488,0.08605062033405805,0.10267160433449327,0.0,0.0,0.0,1D-CNN
S54,0.00012171542601097484,0.9997913295890001,8.695498498722913e-05,0.0,0.0,0.0,ANN
S55,0.31426022058097736,0.3816338404184785,0.0,0.0,0.3041059390005441,0.0,ANN
