Segment,1D-CNN,ANN,GRU,Selected
S1,0.9924274529086432,0.0006753864254105735,0.0068971606659463496,1D-CNN
S2,0.5569066318077464,0.12044525683273687,0.32264811135951704,1D-CNN
S3,0.43092226311784254,0.32754075736745414,0.2415369795147033,1D-CNN
S4,0.2339682633986692,0.58733145680545,0.17870027979588107,ANN
S5,0.1886007918125609,0.6209958087460405,0.1904033994413985,ANN
S6,0.005287740761542732,0.01639038119314393,0.9783218780453133,GRU
S7,0.0631576102625233,0.15123529810079311,0.7856070916366835,GRU
S8,0.28992299720042364,0.34349061605974,0.36658638673983684,GRU
S9,0.30292650374305463,0.24474935556580485,0.4523241406911405,GRU
S10,0.3631062924804904,0.19546854844779776,0.4414251590717116,GRU
S11,0.23052308059215873,0.7184328466941422,0.051044072713699304,ANN
S12,0.3454268097710202,0.3924854895883016,0.26208770064067805,ANN
S13,0.0010862179387142745,0.9973727489117532,0.0015410331495325444,ANN
S14,0.21775293148901112,0.33379085435116823,0.44845621415982084,GRU
S15,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,1D-CNN
S17,0.015695164068174727,0.007535451368418862,0.9767693845634065,GRU
S18,0.48286129954839685,0.3983511258407585,0.11878757461084463,1D-CNN
S19,0.4391101986087519,0.38066929820433804,0.1802205031869098,1D-CNN
S20,0.13969631354176393,0.07077692980490419,0.7895267566533317,GRU
S21,0.2287856524076457,0.6156304861889869,0.15558386140336802,ANN
S22,0.3480147356637396,0.31973061291651433,0.33225465141974597,1D-CNN
S23,0.11002715136710585,0.7125360602060103,0.17743678842688326,ANN
S24,0.18872514443637795,0.07217457058751936,0.7391002849761036,GRU
S25,0.24738150980782161,0.6709070616513251,0.08171142854085336,ANN
S26,0.18748488221229756,0.49005549260717984,0.32245962518052246,ANN
S27,0.22125118861815868,0.020338512349353667,0.7584102990324875,GRU
S28,0.4120915062617083,0.4291536447138752,0.15875484902441597,ANN
S29,0.36967952661651643,0.19290091249980285,0.43741956088368067,GRU
S30,0.9368661482830463,0.002169098592194118,0.06096475312476019,1D-CNN
S31,0.1552770108782505,0.7180601917786333,0.1266627973431169,ANN
S32,0.2145856361262447,0.436763206337747,0.3486511575360084,ANN
S33,0.9981317587558227,0.00015356842784947197,0.001714672816328524,1D-CNN
S34,0.31562729099001074,0.6566933524381665,0.027679356571822564,ANN
S35,0.23336515766267013,0.564237812316338,0.2023970300209926,ANN
S36,0.0769591498163798,0.8232522919230474,0.09978855826057306,ANN
S37,0.023640577241085984,0.24232373107533312,0.7340356916835808,GRU
S38,0.000790432098299152,0.0016271435693062384,0.9975824243323949,GRU
S39,0.0,0.0,0.0,1D-CNN
S40,0.0,0.0,0.0,1D-CNN
S41,0.00021652205451902425,2.4171171612835585e-05,0.9997593067738682,GRU
S42,0.0015974115532168436,0.9980188983419016,0.0003836901048815994,ANN
S43,0.33940298278428216,0.3772423965708108,0.28335462064490724,ANN
S44,0.09348487127973379,0.8337408759556523,0.07277425276461355,ANN
S45,0.27262332971977743,0.28061160903357363,0.4467650612466489,GRU
S46,0.9802336748373108,0.018722204424765885,0.001044120737922913,1D-CNN
S47,0.16787558370038475,0.5554498130081245,0.2766746032914908,ANN
S48,0.537458577802417,0.2105280818136793,0.2520133403839038,1D-CNN
S49,0.25125064971590705,0.10450888514029788,0.6442404651437945,GRU
S50,0.7952007174802326,0.07018664118787765,0.1346126413318896,1D-CNN
S51,0.08046455723196096,0.7414503731297565,0.17808506963828252,ANN
S52,0.04764377813047148,0.037376662711631134,0.9149795591578976,GRU
S53,0.17490010003006795,0.6906017788009348,0.1344981211689971,ANN
S54,0.3689722871581332,0.48365963727219274,0.14736807556967357,ANN
S55,0.018769531257954237,0.9710767368017112,0.010153731940333994,ANN
S56,0.4201049164530461,0.5275257314338524,0.05236935211310142,ANN
S57,0.205419846672187,0.2756155921826688,0.518964561145144,GRU
S58,0.016370825911842718,0.05019864805346025,0.933430526034697,GRU
S59,0.0009904134685004525,0.9966331058331461,0.0023764806983536018,ANN
S60,0.0004856285379209041,0.002144939733319908,0.9973694317287591,GRU
S61,0.33152064503650064,0.3597192816670358,0.3087600732964633,ANN
S62,0.1603069181946455,0.2521137722121327,0.5875793095932216,GRU
S63,0.33169223524243646,0.510739227449895,0.15756853730766848,ANN
S64,0.3831034787666446,0.3270946255427292,0.2898018956906269,1D-CNN
S65,0.23851311474971001,0.47513397621040687,0.2863529090398832,ANN
S66,0.23608933554365133,0.27929969094962254,0.48461097350672594,GRU
S67,0.0,0.0,0.0,1D-CNN
S68,5.87108801057255e-05,1.6568638490761213e-05,0.9999247204814037,GRU
S69,0.0895094285535303,0.2533955544139356,0.6570950170325344,GRU
S70,0.41053548608849566,0.49196341634583607,0.09750109756566826,ANN
S71,0.3882816802792661,0.3419893110027918,0.26972900871794203,1D-CNN
S72,0.1412203294996641,0.06480105458332683,0.7939786159170082,GRU
S73,0.1015678409983629,0.6029648684909742,0.2954672905106629,ANN
S74,0.4886656494195333,0.2462648260021161,0.2650695245783507,1D-CNN
S75,0.1075150833909028,0.23637918526251603,0.6561057313465812,GRU
S76,0.01460427658891445,0.3270441544242219,0.6583515689868639,GRU
S77,0.9475831089101256,0.02813944800460034,0.024277443085274138,1D-CNN
S78,0.9994189687484066,0.00021152889540409633,0.00036950235618975484,1D-CNN
S79,0.38499715920062155,0.391562455182277,0.22344038561710142,ANN
S80,0.01992760838132991,0.9567092089268912,0.023363182691778457,ANN
S81,0.378115548727993,0.27980220128449534,0.3420822499875117,1D-CNN
S82,0.48023493491525215,0.44537290436276583,0.07439216072198161,1D-CNN
S83,0.3747653235542459,0.36970457038573634,0.2555301060600173,1D-CNN
S84,0.04829908174653318,0.3170168216775012,0.6346840965759656,GRU
S85,0.1440719448641979,0.8197136245874542,0.03621443054834775,ANN
S86,0.4988325479466119,0.22573557730613594,0.2754318747472518,1D-CNN
S87,0.46133560737718476,0.36182326103945994,0.17684113158335485,1D-CNN
S88,0.4242378806702343,0.1245893796583135,0.4511727396714522,GRU
S89,0.3453286652053478,0.33271348051223726,0.3219578542824152,1D-CNN
S90,0.2520269848275421,0.23873934855838289,0.5092336666140749,GRU
S91,0.16499577295785464,0.3454874776926254,0.4895167493495196,GRU
S92,0.04885051933481242,0.9250461857233726,0.026103294941815073,ANN
S93,0.3719691395315825,0.3748226566340806,0.25320820383433684,ANN
S94,0.07851088631040556,0.15615546035629388,0.7653336533333005,GRU
S95,0.19492151376458547,0.06223559545575999,0.7428428907796546,GRU
S96,0.012581843240403033,0.011002755662122011,0.9764154010974757,GRU
S97,0.12240971017306196,0.7812268897940645,0.09636340003287325,ANN
S98,0.03185960674147259,0.9354810320939384,0.032659361164588535,ANN
S99,0.3142670039573284,0.4463574799834114,0.2393755160592597,ANN
S100,0.2200540481948673,0.1988948975772677,0.5810510542278643,GRU
S101,0.06184399357566156,0.8927168499425122,0.04543915648182642,ANN
S102,0.19812695356146387,0.6976356214771139,0.10423742496142172,ANN
S103,0.3303116499411474,0.3769734098792503,0.29271494017960253,ANN
S104,0.11524747273184002,0.3164356786312721,0.5683168486368869,GRU
S105,0.2598298261834446,0.29409582206790413,0.446074351748651,GRU
S106,0.13588019301584894,0.1483786298069089,0.7157411771772421,GRU
S107,0.4305109116944714,0.28142627192233743,0.28806281638319026,1D-CNN
S108,0.05897510678723369,0.04262738075409158,0.8983975124586748,GRU
S109,0.8089102573719686,0.06982952174736168,0.12126022088066941,1D-CNN
S110,0.35479134672406226,0.3751820927468186,0.27002656052911905,ANN
S111,0.2897282528939883,0.22838580264220176,0.48188594446381,GRU
S112,0.26648599418743174,0.5138319117841479,0.2196820940284202,ANN
S113,0.3608340266806737,0.24158788814927581,0.3975780851700507,GRU
S114,0.0030112581500642663,0.0002098847778996241,0.9967788570720361,GRU
S115,0.1898106458619928,0.4716093901328121,0.33857996400519486,ANN
S116,0.23195701647544845,0.4810313207857253,0.2870116627388264,ANN
S117,0.24978202309009037,0.1575786614164301,0.5926393154934796,GRU
S118,0.9293162905382449,0.05145932835919086,0.01922438110256427,1D-CNN
S119,0.03409936413714556,0.9516707222720845,0.014229913590769985,ANN
S120,0.2207015051598815,0.21054604110552116,0.5687524537345972,GRU
S121,0.8946321949146231,0.029512952911194122,0.07585485217418285,1D-CNN
S122,0.17352823493862798,0.007915158570932087,0.81855660649044,GRU
S123,0.3599668781893863,0.4603605935564483,0.17967252825416546,ANN
S124,0.05924086332529546,0.8743866169391697,0.06637251973553497,ANN
S125,0.9998161196410319,5.900817963286116e-05,0.00012487217933605316,1D-CNN
S126,0.7548618600165738,0.0507550385597022,0.19438310142372453,1D-CNN
S127,0.33655439904859624,0.3509861341242447,0.31245946682715875,ANN
S128,0.0885390754006347,0.7984349322917212,0.11302599230764383,ANN
