Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.9628851276531744,0.0003888140443023013,0.012029909488145807,0.024696148814409603,1D-CNN
S2,0.5871747073506903,0.09688398443183742,0.07668079719909682,0.23926051101837545,1D-CNN
S3,0.1177481728220769,0.20470029579098692,0.606471761352782,0.07107977003415206,CNN-LSTM
S4,0.1744723809483495,0.6648533584286341,0.08525540862944526,0.07541885199356368,ANN
S5,0.12319757987776801,0.7547578470110546,0.05520419907790303,0.06684037403327421,ANN
S6,0.0024653848243913028,0.013058617846469575,0.00787066546190087,0.9766053318672361,GRU
S7,0.034038467395268814,0.06927635802038218,0.26365888654434283,0.633026288040008,GRU
S8,0.1463883178755373,0.3142742197345258,0.243127305719848,0.2962101566700934,ANN
S9,0.3074254923248741,0.31073649387465196,0.03327499400624003,0.34856301979424714,GRU
S10,0.22938222981882977,0.1657760083703261,0.1585639932996728,0.44627776851116446,GRU
S11,0.25081948417176825,0.6241906253631588,0.10185862794143624,0.02313126252363993,ANN
S12,0.24512258350152732,0.37441038322304027,0.2674307576950768,0.11303627558035588,ANN
S13,0.0007968444332823046,0.9962550995875349,0.0011403248189308963,0.0018077311602444175,ANN
S14,0.12080833165268477,0.21474962158685348,0.24717401757266572,0.4172680291877847,GRU
S15,0.0,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,0.0,1D-CNN
S17,0.003922816560400623,0.0021442954577773413,0.0010071252908702918,0.992925762690953,GRU
S18,0.43290227045139323,0.1869621837536446,0.35757726862171624,0.02255827717323141,1D-CNN
S19,0.42044311083092245,0.22925611106828014,0.31625961049806006,0.03404116760274595,1D-CNN
S20,0.35053048133102593,0.14923896005932,0.078021142583625,0.42220941602602624,GRU
S21,0.3052645451837577,0.4470293473177409,0.19290009337748346,0.054806014121019035,ANN
S22,0.3151256109925148,0.18063985688410994,0.2458440410411039,0.2583904910822746,1D-CNN
S23,0.03162976208182357,0.4120727255308407,0.20874636639319671,0.3475511459941237,ANN
S24,0.04044576992583119,0.20168478552030772,0.011551471446102314,0.7463179731077525,GRU
S25,0.47511172174720206,0.4409674128568315,0.02172322456270217,0.062197640833251334,1D-CNN
