Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.98996946270318,0.0006737136651360602,0.0024767454772235426,0.006880078154461288,1D-CNN
S2,0.5075319609309288,0.1097667255042695,0.08865879495193868,0.29404251861286324,1D-CNN
S3,0.22374361550445335,0.17006583217173002,0.48077963323220785,0.125410919091609,CNN-LSTM
S4,0.20529545946552574,0.5153540037093649,0.12254997116547603,0.15680056565963338,ANN
S5,0.15622931881070776,0.5144079791622436,0.17164017547723343,0.15772252654981506,ANN
S6,0.005239224713809336,0.016239996264646964,0.009175194080286513,0.9693455849412573,GRU
S7,0.04749230541096902,0.11372363419810701,0.24803511067691275,0.5907489497140113,GRU
S8,0.19718513514722202,0.23361804411369208,0.31987066548257237,0.24932615525651344,CNN-LSTM
S9,0.2803562962936044,0.22651376488627475,0.07450720610631875,0.4186227327138023,GRU
S10,0.266415369831331,0.14341757965516805,0.26628820445009016,0.3238788460634097,GRU
S11,0.20908767078831755,0.6516286792074402,0.09298595936154705,0.0462976906426954,ANN
S12,0.25752112183962056,0.2926041080932676,0.2544842653923457,0.1953905046747661,ANN
S13,0.001084922412111868,0.9961831875146546,0.0011926949060883263,0.001539195167144983,ANN
S14,0.17311731720497553,0.2653694571076169,0.20498283985806198,0.35653038582934543,GRU
S15,0.0,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,0.0,1D-CNN
S17,0.0156318377578421,0.007505047587370115,0.004034765744277278,0.9728283489105106,GRU
S18,0.29164993188105554,0.24060548821132935,0.39599646491896157,0.07174811498865268,CNN-LSTM
S19,0.30967243018820273,0.2684583210466692,0.29477285845478335,0.1270963903103451,1D-CNN
S20,0.12814825551220616,0.06492612335326065,0.08266544575713075,0.7242601753774027,GRU
S21,0.16352322841546807,0.44001834709999976,0.2852557549189941,0.11120266956553808,ANN
S22,0.2699284855718513,0.2479906489330496,0.22437627516823636,0.25770459032686255,1D-CNN
S23,0.10066582612548856,0.651912098546641,0.08508195591089399,0.16234011941697665,ANN
S24,0.1829932378968879,0.06998250500785859,0.030371716268162416,0.7166525408270906,GRU
S25,0.1943996835561144,0.5272185483138986,0.2141705186166339,0.06421124951335272,ANN
S26,0.15781581744760548,0.4125053030831426,0.15824777131148282,0.2714311081577686,ANN
S27,0.2125433681190968,0.019538046074518076,0.039357169348771766,0.7285614164576131,GRU
S28,0.2271953181737231,0.23660205894722094,0.44867750312369387,0.08752511975536206,CNN-LSTM
S29,0.27085835483072507,0.14133545420610236,0.2673157821052461,0.32049040885792607,GRU
S30,0.8963278518206931,0.002075241468689777,0.04327010484544268,0.058326801865175304,1D-CNN
S31,0.12515671829407793,0.5787724572512235,0.19397779757487146,0.10209302687982663,ANN
S32,0.18457621297597998,0.3756826414310412,0.1398482381766207,0.2998929074163581,ANN
S33,0.9975487425153848,0.00015347872737990034,0.0005841074941483658,0.0017136712630864922,1D-CNN
S34,0.2986096006375978,0.6212863884420323,0.05391704341862996,0.026186967501739867,ANN
S35,0.16178369552929822,0.391165842185643,0.30673585915873103,0.14031460312632787,ANN
S36,0.07209656201038404,0.771235909653826,0.06318401148658248,0.09348351684920754,ANN
S37,0.022768796681515237,0.23338769217409266,0.036876449787175435,0.7069670613572167,GRU
S38,0.0007894504250174937,0.0016251227463021534,0.0012419451130221964,0.9963434817156583,GRU
S39,0.0,0.0,0.0,0.0,1D-CNN
S40,0.0,0.0,0.0,0.0,1D-CNN
S41,0.00021603100802141317,2.4116354244738806e-05,0.0022678821273044224,0.9974919705104286,GRU
S42,0.0015964555915502464,0.9974216397284696,0.0005984441922135627,0.00038346048776672313,ANN
S43,0.25896815882562507,0.2878400421513131,0.23698914870698,0.2162026503160812,ANN
S44,0.09245454193144054,0.8245519271812745,0.011021348526118035,0.07197218236116686,ANN
S45,0.16936773618184184,0.17433046913927644,0.3787481931354487,0.2775536015434322,CNN-LSTM
S46,0.9793997705812917,0.018706277073612127,0.0008507198614226308,0.001043232483673439,1D-CNN
S47,0.048661477867160394,0.16100619390996812,0.7101336787962635,0.08019864942660751,CNN-LSTM
S48,0.4468627293083829,0.175040751270518,0.1685634060665031,0.20953311335459585,1D-CNN
S49,0.2319918682154579,0.09649810472620404,0.07665166845230227,0.5948583586060358,GRU
S50,0.7005429586637895,0.06183188243621253,0.1190363096205284,0.11858884927946964,1D-CNN
S51,0.05371213937966477,0.49493699033033733,0.3324745549170808,0.11887631537291726,ANN
S52,0.00549610349755203,0.004311706894731641,0.8846417367971731,0.10555045281054355,CNN-LSTM
S53,0.13592923585051458,0.5367233755342564,0.222817849577294,0.10452953903793483,ANN
S54,0.3132370843997175,0.4106003076486801,0.15105525454958835,0.12510735340201354,ANN
S55,0.018687808402829954,0.9668486523394175,0.004354016837247647,0.010109522420504932,ANN
S56,0.39779607025650754,0.499512513910392,0.053103035272456765,0.049588380560643706,ANN
S57,0.09182712303596055,0.12320614246380797,0.5529783293894671,0.23198840511076435,CNN-LSTM
S58,0.013180109498805504,0.0404148014033907,0.19490259258874884,0.751502496509055,GRU
S59,0.0009894261117358576,0.9956395486268342,0.0009969137092639422,0.002374111552165595,ANN
S60,0.000479199858772012,0.0021165453366515023,0.013237852899697087,0.9841664019048786,GRU
S61,0.0001243816348845673,0.00013496134561490696,0.9996248148139587,0.00011584220554187389,CNN-LSTM
S62,0.15046337561140138,0.23663288916266162,0.06140435293810686,0.551499382287831,GRU
S63,0.3141901991095654,0.4837896173489259,0.052765890404636216,0.14925429313687327,ANN
S64,0.23114127041748003,0.19734894482837315,0.39666099832449553,0.17484878642965143,CNN-LSTM
S65,0.1899360159127725,0.37836516688358923,0.20366636395618384,0.22803245324745428,ANN
S66,0.1772125969482156,0.2096470111453436,0.24938330424734445,0.36375708765909637,GRU
S67,0.0,0.0,0.0,0.0,1D-CNN
S68,5.870811752531935e-05,1.6567858870425615e-05,4.7053977068104394e-05,0.9998776700465359,GRU
S69,0.07935569188381673,0.22465096544299304,0.11343762141930334,0.5825557212538869,GRU
S70,0.32149629109002864,0.3852636838148303,0.2168855020227742,0.07635452307236679,ANN
S71,0.2828793049956782,0.2491533943678221,0.2714585329078073,0.19650876772869227,1D-CNN
S72,0.1411037875862859,0.06474757758807499,0.0008252488420212437,0.7933233859836178,GRU
S73,0.09477836942294944,0.5626586771281161,0.06684666631362908,0.27571628713530405,ANN
S74,0.38467166755709337,0.19385668174429446,0.21281213849586159,0.2086595122027505,1D-CNN
S75,0.011436443142863479,0.02514379403476234,0.8936294073150383,0.06979035550733652,CNN-LSTM
S76,0.013598515780426073,0.30452142341714267,0.06886755412806977,0.6130125066743609,GRU
S77,0.935065507792465,0.027767725057577592,0.013210029811589117,0.02395673733836823,1D-CNN
S78,0.99933462183477,0.00021151104322177924,8.439595032067378e-05,0.00036947117168696295,1D-CNN
S79,0.2941205571108029,0.2991361486952478,0.23604486401538055,0.17069843017856845,ANN
S80,0.01905559331169086,0.9148444336120409,0.04375914324249905,0.02234082983376824,ANN
S81,0.297585641852478,0.22021077403744016,0.212976977927576,0.26922660618250593,1D-CNN
S82,0.4464962292317227,0.4140834161409942,0.07025458422653807,0.06916577040074502,1D-CNN
S83,0.23232163037176318,0.22918440728007805,0.38008770884018234,0.15840625350797666,CNN-LSTM
S84,0.04667988751188852,0.3063890459231021,0.03352432750465196,0.6134067390603571,GRU
S85,0.14083061864296897,0.8012717324634958,0.02249796949909281,0.035399679394444265,ANN
S86,0.4038661365801327,0.18276063955849214,0.19037733555558475,0.22299588830579054,1D-CNN
S87,0.2003257615532389,0.15711451523867512,0.5657699983486125,0.07678972485947343,CNN-LSTM
S88,0.356118310363396,0.10458415288857839,0.16056927825308598,0.3787282584949397,GRU
S89,0.2730519540467482,0.2630771063778872,0.20929832487442177,0.25457261470094233,1D-CNN
S90,0.1709617613282647,0.16194813248205497,0.32165295138831634,0.3454371548013637,GRU
S91,0.0943426202951165,0.19754563005076817,0.4282118953482842,0.27989985430583075,CNN-LSTM
S92,0.047020826406217665,0.8903986428172023,0.03745493299783338,0.025125597778746712,ANN
S93,0.27566780626410825,0.2777825591190719,0.2588960293554071,0.18765360526141234,ANN
S94,0.07036626204337368,0.13995608200742354,0.10373878897291733,0.6859388669762855,GRU
S95,0.146304491314452,0.04671288950589555,0.24941845315674205,0.5575641660229105,GRU
S96,0.011350845221619315,0.009926254376703065,0.09783924304752961,0.8808836573541481,GRU
S97,0.11493145227978475,0.7335001518842772,0.06109203169180397,0.09047636414413501,ANN
S98,0.030554265085626135,0.8971528013233784,0.04097168136564713,0.0313212522253474,ANN
S99,0.003847071754086044,0.00546404564222838,0.9877585883798103,0.0029302942238771863,CNN-LSTM
S100,0.14988452763660126,0.13547248058940412,0.31887402723956265,0.395768964534432,GRU
S101,0.06060052703559496,0.874767434510617,0.020106504579868897,0.04452553387391916,ANN
S102,0.1732913081899215,0.6101854760924971,0.12535217912103996,0.09117103659654173,ANN
S103,0.24691447464774519,0.2817950607345777,0.2524802722164393,0.21881019240123767,ANN
S104,0.08004508187376759,0.21978026245102703,0.30545043655735593,0.39472421911784944,GRU
S105,0.18673608889143373,0.21136258442284486,0.2813138828811956,0.3205874438045258,GRU
S106,0.11091819989730778,0.1211206001119804,0.1837058997673755,0.5842553002233364,GRU
S107,0.1969183016328305,0.12872608334985786,0.5425939359869671,0.13176167903034403,CNN-LSTM
S108,0.05737107764626746,0.04146798377021996,0.027198410114850014,0.8739625284686626,GRU
S109,0.2074161346025111,0.017905285969590005,0.7435857281914364,0.031092851236462424,CNN-LSTM
S110,0.24765791409690305,0.2618914338078646,0.30196179702906323,0.1884888550661692,CNN-LSTM
S111,0.24372579228809674,0.19212317107607324,0.15877795881620094,0.4053730778196291,GRU
S112,0.12656675088645739,0.24404297784804035,0.5250528971611272,0.10433737410437505,CNN-LSTM
S113,0.2625489147417779,0.17578341608144035,0.2723831586589113,0.28928451051787063,GRU
S114,0.0030079050377456993,0.00020965106587654835,0.001113525360984163,0.9956689185353935,GRU
S115,0.14054808391128334,0.3492101079827164,0.2595352949092602,0.2507065131967399,ANN
S116,0.186241621781381,0.38622695994305345,0.19708562986671274,0.23044578840885208,ANN
S117,0.21113198291670485,0.13319571536263553,0.1547350753878925,0.5009372263327669,GRU
S118,0.9052798738019493,0.05012835216302949,0.025864624327606493,0.018727149707415725,1D-CNN
S119,0.032007858476223734,0.8932994079285013,0.06133562058547242,0.013357113009802458,ANN
S120,0.19638625678256008,0.18734964613470392,0.11017255346630705,0.5060915436164287,GRU
S121,0.2750392057731194,0.00907324727955822,0.6925672836987862,0.023320263248536057,CNN-LSTM
S122,0.16861426092766005,0.007691017044200103,0.02831800837890063,0.7953767136492391,GRU
S123,0.18100052051885995,0.23148103925342023,0.49717451386282435,0.09034392636489635,CNN-LSTM
S124,0.05566091380713251,0.8215470772651605,0.0604304076141698,0.06236160131353704,ANN
S125,0.9997670798141104,5.9005285349732146e-05,4.9048846039647515e-05,0.00012486605449973072,1D-CNN
S126,0.6698591001624273,0.04503966388971479,0.1126070402500919,0.17249419569776525,1D-CNN
S127,0.08541023939676444,0.08907270214039904,0.7462215925918368,0.07929546587100039,CNN-LSTM
S128,0.0737009065337146,0.6646260766990464,0.16758892951816004,0.0940840872490779,ANN
S129,0.13783688245221398,0.4839091050554498,0.018522240214192735,0.35973177227814324,ANN
S130,0.9992592977829252,0.0002018663917691693,8.663411789698475e-05,0.0004522017074087079,1D-CNN
S131,0.4129905559190716,0.4101574933996321,0.14133059922498237,0.03552135145631394,1D-CNN
S132,0.23964042329675622,0.2695990733250882,0.31493719656115077,0.17582330681700478,CNN-LSTM
S133,0.1603120788144457,0.1428825885030034,0.13435638621506968,0.5624489464674821,GRU
S134,0.021400663854642926,0.001575644852246496,0.9738258115138889,0.0031978797792226368,CNN-LSTM
S135,0.23744401495631598,0.27438151459730464,0.3342357186976017,0.15393875174877755,CNN-LSTM
S136,0.12476005559875664,0.5247556920473639,0.020763573093254963,0.32972067926062465,ANN
S137,0.1824747759259136,0.20881755478799757,0.24605349407016358,0.3626541752159251,GRU
S138,0.011860048108358607,0.9722847232024638,0.010105965551088177,0.005749263138089415,ANN
S139,0.11048708999003311,0.08914111567400519,0.053584190487551434,0.7467876038484101,GRU
S140,0.15582459634993873,0.11020342421938152,0.6143305566099878,0.11964142282069284,CNN-LSTM
S141,0.0966450823402252,0.7314639456758358,0.06859690781430909,0.1032940641696307,ANN
S142,0.0771567247410696,0.6812593827471183,0.1490282270385982,0.09255566547321387,ANN
S143,0.2115589085821099,0.26371140299765616,0.17810030711165775,0.3466293813085762,GRU
