Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.9890917549899555,0.0006731163500645022,0.0008866007955735609,0.0024745495927127833,0.006873978271695328,1D-CNN
S2,0.5016992321224286,0.10850524920061161,0.011492337936316054,0.08763989811932439,0.29066328262131885,1D-CNN
S3,0.19354773686564986,0.14711417289293166,0.13495749843285318,0.41589481663372396,0.10848577517484036,CNN-LSTM
S4,0.16648743195919632,0.41793405879914397,0.18903500158923991,0.09938373717144894,0.12715977048097082,ANN
S5,0.0001921936702923085,0.0006328258888629605,0.9987697976810292,0.00021115214190080958,0.00019403061791566485,LSTM
S6,0.0049831010174969815,0.015446091040380305,0.04888580091578704,0.00872665736911392,0.9219583496572219,GRU
S7,0.0014554112834068264,0.003485083719766684,0.9693547981970435,0.007601086020912841,0.018103620778870948,LSTM
S8,0.08102074173861298,0.09599053804681279,0.5891133392072307,0.13143058962569507,0.10244479138164835,LSTM
S9,0.26188212884802203,0.2115875681981293,0.06589531852794592,0.06959753002731552,0.39103745439858684,GRU
S10,0.26601440081503286,0.14320172872332898,0.0015050521167516964,0.2658874268243175,0.32339139152056995,GRU
S11,0.20276811002965245,0.6319335579465155,0.03022445433936213,0.09017550947862225,0.04489836820584739,ANN
S12,0.11418618773085239,0.12974216397816274,0.5565948652477306,0.11283962998862516,0.08663715305462842,LSTM
S13,0.0010828552598023177,0.994285114109758,0.0019053457523526452,0.0011904224099151574,0.0015362624681712204,ANN
S14,0.1242360333603352,0.19043992396786283,0.2823592961919778,0.1471040294643066,0.255860717015517,LSTM
S15,0.0,0.0,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,0.0,0.0,1D-CNN
S17,0.015629648231490417,0.007503996367435687,0.0001400683902951092,0.0040342006011343775,0.9726920864096444,GRU
S18,0.2851630602914767,0.2352539460535508,0.022241978757684466,0.38718871995811666,0.0701522949391712,CNN-LSTM
S19,0.09656097673810586,0.08370973702109671,0.6881834889873105,0.09191504426460775,0.03963075298887874,LSTM
S20,0.12635248067628,0.06401629669939005,0.014013260100565401,0.08150703336440697,0.714110929159357,GRU
S21,0.08643499216038295,0.23258458599766435,0.4714207088623819,0.15078028472800806,0.058779428251562904,LSTM
S22,0.12671129982153082,0.11641312106545791,0.5305745536522787,0.10532793312068854,0.12097309234004415,LSTM
S23,0.058949235346653306,0.38175537023508493,0.4144066798481536,0.0498234250468734,0.09506528952323456,LSTM
S24,0.17741940805312523,0.06785089304537797,0.0304592120879546,0.02944661772087532,0.6948238690926668,GRU
S25,0.19316135478926524,0.5238601586146414,0.006370014313793034,0.21280624934745374,0.06380222293484616,ANN
S26,0.00269630516205794,0.007047710401073162,0.9829148610977912,0.00270368515382163,0.004637438185255891,LSTM
S27,0.21145399897376768,0.019437905831414023,0.0051253970188322225,0.0391554482303221,0.7248272499456647,GRU
S28,0.2118434407518396,0.22061455605358482,0.06757127543510623,0.4183597919785864,0.08161093578088174,CNN-LSTM
S29,0.20975981272966104,0.10945388199253227,0.22557377688883948,0.20701635151377173,0.24819617687519543,GRU
S30,0.8939009833759131,0.0020696226116773218,0.002707567816674297,0.04315294810213898,0.05816887809359554,1D-CNN
S31,0.0018443789204299506,0.008529112415454818,0.9852634445392197,0.0028585645721221306,0.0015044995527735115,LSTM
S32,0.14902563920680037,0.30332373210759245,0.19260647510308404,0.11291256197204524,0.24213159161047781,ANN
S33,0.9973837231912079,0.00015345333818859232,0.00016542482301310966,0.0005840108682695453,0.0017133877793211497,1D-CNN
S34,0.2973790905429929,0.6187261922159769,0.004120798835589592,0.053694862128891976,0.026079056276551094,ANN
S35,0.04863239037478393,0.11758496352933342,0.6993986927070978,0.09220520025672613,0.042178753132058926,LSTM
S36,0.04291438329174373,0.45906645909792415,0.4047651913615136,0.03760932298622786,0.05564464326259077,ANN
S37,0.018041550687621116,0.18493185815323426,0.20761949171129862,0.029220180026244803,0.5601869194216001,GRU
S38,0.0007867341737919151,0.0016195312088078755,0.0034406862540080248,0.0012376719695435883,0.9929153763938485,GRU
S39,0.0,0.0,0.0,0.0,0.0,1D-CNN
S40,0.0,0.0,0.0,0.0,0.0,1D-CNN
S41,0.00021603025970443515,2.411627070729897e-05,3.4639419792772905e-06,0.0022678742715123035,0.9974885152560968,GRU
S42,0.0015960543138992982,0.9971709324652394,0.0002513553478748145,0.0005982937700653074,0.00038336410292233593,ANN
S43,0.16199811201435152,0.1800589833209644,0.37444775933464375,0.1482490929870266,0.135246052343013,LSTM
S44,0.09062479357793861,0.8082333937742782,0.019790789238442692,0.010803227340314206,0.07054779606902621,ANN
S45,0.1050782979518009,0.10815725232712922,0.37958491787961757,0.23498109134707645,0.17219844049437677,LSTM
S46,0.9784778087587147,0.018688667846184392,0.0009413539294877053,0.00084991903293826,0.0010422504326756527,1D-CNN
S47,0.03774586366691659,0.12488970970929186,0.2243173590009336,0.5508383674310684,0.062208700191789174,CNN-LSTM
S48,0.25931801346077593,0.10157754701182012,0.41969200729242506,0.09781869181840422,0.12159374041657421,LSTM
S49,0.21069935738287068,0.08764138506610553,0.09178128094047017,0.06961648013552584,0.540261496475029,GRU
S50,0.695689500536113,0.061403502636446915,0.0069281377646479275,0.11821160966848203,0.11776724939431032,1D-CNN
S51,0.05359881270669038,0.4938927280258753,0.0021098893896878607,0.33177307038131904,0.11862549949642717,ANN
S52,0.005469971308408105,0.004291206127204886,0.004754675590728823,0.8804355523246842,0.10504859464897495,CNN-LSTM
S53,0.10719173723611126,0.4232519272161337,0.21141514137552184,0.17571078240792037,0.0824304117643116,ANN
S54,0.23453724301325113,0.30743825981161826,0.251246883929103,0.11310309254288685,0.09367452070314063,ANN
S55,0.01861738505107018,0.9632051687765268,0.003768411482060501,0.004337609110205076,0.010071425580137353,ANN
S56,0.38525828357304825,0.48376881553476797,0.031518126047284975,0.05142932711324603,0.048025447731652585,ANN
S57,0.07770806374092021,0.1042623405298362,0.15375696012507273,0.46795406244750143,0.19631857315666928,CNN-LSTM
S58,0.004496132952584648,0.013786707946426197,0.6588698331381752,0.06648715393160225,0.25636017203121214,LSTM
S59,0.000986672665749921,0.9928688114428349,0.0027828717609907163,0.0009941394262542869,0.002367504704169631,ANN
S60,0.0004118723016438183,0.0018191708185684035,0.14049995194223597,0.01137793520347127,0.8458910697340805,GRU
S61,0.00012149144407407202,0.00013182531961532685,0.02323647549075462,0.9763970573045837,0.00011315044097200517,CNN-LSTM
S62,0.14626972473571323,0.23003755844632479,0.02787157245839471,0.05969291706593147,0.5361282272936352,GRU
S63,0.2968348141902045,0.4570658205758987,0.0552384669176419,0.04985118351313981,0.1410097148031161,ANN
S64,0.141710884276877,0.12099307679768817,0.38690791124872065,0.24318971998893255,0.10719840768778126,LSTM
S65,0.14995556390655188,0.29872144937841566,0.2104943173314826,0.16079575171184163,0.18003291767170818,ANN
S66,0.14604654793842226,0.17277678218514292,0.17586813548531596,0.20552472750819695,0.2997838068829228,GRU
S67,0.0,0.0,0.0,0.0,0.0,1D-CNN
S68,5.870796542333916e-05,1.6567815946137637e-05,2.5907965738256856e-06,4.7053855159867654e-05,0.9998750795668975,GRU
S69,0.0791454588908478,0.22405580908158682,0.0026492490705676067,0.1131370969061885,0.5810123860508102,GRU
S70,0.28040345484861295,0.33602026201643065,0.12781745040383138,0.18916375012466805,0.0665950826064563,ANN
S71,0.1035166746501652,0.09117503616304554,0.6340606300211786,0.09933736450765802,0.07191029465795211,LSTM
S72,0.14063267882955882,0.06453140230815946,0.00333873926976726,0.0008224935513050583,0.7906746860412106,GRU
S73,0.08514183601044308,0.5054506962882513,0.10167439544674255,0.060050071928560746,0.24768300032600166,ANN
S74,0.34101970964683936,0.17185811926667846,0.11347848461902965,0.1886625395108163,0.18498114695663653,1D-CNN
S75,0.010474810469355103,0.023029579538371425,0.08408494332509697,0.8184886292473128,0.06392203741986371,CNN-LSTM
S76,0.010984781700349366,0.24599018108520088,0.1922073057295692,0.055630707096928314,0.49518702438795337,GRU
S77,0.9187555877886312,0.02728338532885982,0.01744254265387142,0.012979613303141563,0.023538870925496155,1D-CNN
S78,0.9992513212927183,0.0002114934125062901,8.335600531759046e-05,8.438891541145171e-05,0.0003694403740462809,1D-CNN
S79,0.18408543351313772,0.1872246134474378,0.3741157186650234,0.14773677007707872,0.10683746429732195,LSTM
S80,0.017210931007819237,0.8262836098692524,0.09680424396651591,0.03952307246428648,0.020178142692125735,ANN
S81,0.24699623876075247,0.1827750579068766,0.16999947570321333,0.1767710033430332,0.2234582242861244,1D-CNN
S82,0.4163540578602879,0.38612937650023965,0.06750823276447317,0.06551182140180165,0.0644965114731974,1D-CNN
S83,0.04894033198238629,0.04827945189401834,0.7893423358639848,0.08006838891108256,0.033369491348527784,LSTM
S84,0.04551834700752278,0.29876513537183824,0.024883104186351174,0.032690138170576144,0.5981432752637119,GRU
S85,0.13213748957143956,0.7518111914334795,0.06172755012578498,0.02110922495910914,0.03321454391018694,ANN
S86,0.3015070063823699,0.13644029129160465,0.25344816246423,0.14212654968418548,0.16647799017760898,1D-CNN
S87,0.11201684629352988,0.08785426481104813,0.4408265545828971,0.31636355929022314,0.04293877502230323,LSTM
S88,0.34193850780571783,0.10041985525078276,0.03981767335470324,0.1541757831808043,0.36364818040799307,GRU
S89,0.000558155665489716,0.0005377657079880077,0.9979558627681744,0.00042783449843455495,0.0005203813599134129,LSTM
S90,0.15458190354060092,0.1464318710770244,0.09581006688514869,0.29083536060199644,0.3123407978952297,GRU
S91,0.09272399600819106,0.19415636490659527,0.017156872279590524,0.4208651185511929,0.2750976482544292,CNN-LSTM
S92,0.0463415802591174,0.8775362604700271,0.014445644600802998,0.03691387234719982,0.024762642322852225,ANN
S93,0.0037683513725658537,0.0037972598328305414,0.986330099899459,0.003539082857715335,0.00256520603743,LSTM
S94,0.06632005216258133,0.13190830931848402,0.05750212905011612,0.09777358774189387,0.6464959217269245,GRU
S95,0.007945345805948675,0.002536832993880543,0.9456930834141529,0.013545147130554096,0.030279590655463363,LSTM
S96,0.00023221666780857725,0.00020307225322639482,0.9795419051819783,0.002001604511189838,0.018021201385796957,LSTM
