Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.9806709401899653,0.0005639066951457232,0.0017610781362547817,0.0016506776564500858,0.004412769409356999,0.010940627912815385,1D-CNN
S2,0.5213772213506096,0.11179300112424394,0.008956681270983749,0.009704057325862955,0.07883889012655025,0.26933014880174894,1D-CNN
S3,0.13406141803382005,0.1431158550911124,0.08490067799433675,0.1511699646423258,0.40810781916729394,0.0786442650711075,CNN-LSTM
S4,0.14189884216127116,0.4084691822047766,0.10591482908807613,0.17494297383661994,0.079361717643509,0.08941245506574313,ANN
S5,3.7544491592485453e-05,0.00015369813612476664,0.8456320127203353,0.15411609078516242,3.0637342101573766e-05,3.0016524673631566e-05,BiLSTM
S6,0.0036755754558235685,0.01331434222326313,0.06455993463568054,0.05299221481904139,0.007616890131113204,0.8578410427350783,GRU
S7,0.0005179996364735844,0.001153603624764568,0.5156541770266992,0.47223905967440294,0.003067645432756855,0.0073675146048969575,BiLSTM
S8,0.04038558822786295,0.05971641611410525,0.4723965870609089,0.3018303483261258,0.0655120205985188,0.060159039672477946,BiLSTM
S9,0.2593739717850814,0.22559410986407127,0.06818956696873418,0.04393137050225228,0.05093791126311043,0.3519730696167501,GRU
S10,0.2625524297153236,0.14790026104736997,0.0013056905432579419,0.0010846561624668549,0.2316339015481813,0.35552306098339753,GRU
S11,0.21269977570287035,0.6166624731001487,0.011819722412891238,0.03304362440471076,0.08867326825867101,0.037101136120700054,ANN
S12,0.018852172110542114,0.02359655163934971,0.7975245325126756,0.12747586304312278,0.019400825302041055,0.013150055392268671,BiLSTM
S13,0.0009557845823078091,0.9857912560561602,0.00865881040879315,0.00185612886704863,0.0011447358713143872,0.0015932842143733445,ANN
S14,0.05461038768824364,0.08779799780933437,0.4840783331096531,0.16197629681256262,0.07810914261458603,0.13342784196562288,BiLSTM
S15,0.0,0.0,0.0,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,0.0,0.0,0.0,1D-CNN
S17,0.010790391073361534,0.005574449202876635,0.0002018942342125391,6.729441691027868e-05,0.0028683182420936298,0.9804976528305428,GRU
S18,0.22696006481433095,0.1517121930066517,0.307858031183901,0.014944319634102001,0.2630343942518117,0.0354909971092017,BiLSTM
S19,0.06647843861516475,0.047770387084918736,0.05393198938114323,0.7596286360851431,0.056947260860821566,0.015243287972808679,LSTM
S20,0.18860648477004407,0.09101382102875134,0.03225938073869358,0.01664949375118975,0.08028543336389014,0.5911853863474246,GRU
S21,0.07581206552035966,0.17591252484091027,0.32219265693220905,0.29873865030558466,0.09427457662582676,0.03306952577510799,BiLSTM
S22,0.10349602198349422,0.08959883109090983,0.10279919808020463,0.5176983901340664,0.08989502566341935,0.0965125330479037,LSTM
S23,0.02193801505084982,0.17847562006856288,0.2360205536628968,0.4549758369046652,0.03950180837312569,0.06908816593989157,LSTM
S24,0.10530549959318547,0.09920312954806722,0.05753894857175996,0.025803733594037658,0.02108926800427395,0.6910594206886755,GRU
S25,0.3019058844132697,0.5082420152740542,0.02011009423211338,0.0026154886391286775,0.10128474705903742,0.06584177038239354,ANN
S26,0.0053774421128218826,0.04367490109579785,0.08053058319723422,0.8473815814174094,0.003580483746361674,0.019455008430437418,LSTM
S27,0.24247832222300758,0.013587544829655076,0.0046914831510623855,0.002187186986014583,0.028167640774088263,0.7088878220361732,GRU
S28,0.20320907049633904,0.1577168331896659,0.1004443407316153,0.05665282077857169,0.4233929524470215,0.05858398235677823,CNN-LSTM
S29,0.16307733566248592,0.054681699047848024,0.0691622827238915,0.37744481027908633,0.21355432506674651,0.12207954721994368,LSTM
S30,0.9367154316212231,0.0013023642838358778,0.001074262277561521,0.002086672645668028,0.029827335017025863,0.028993934154685784,1D-CNN
S31,0.0014038135337209945,0.006445290061057019,0.039699729967092694,0.9490840858719489,0.0023044992293127027,0.0010625813368663614,LSTM
S32,0.1046853440529555,0.265434515417872,0.17616887813830334,0.16292692661524838,0.08301867446398575,0.2077656613116338,ANN
S33,0.99697893502753,0.00013283303446587303,0.0001508879031640307,0.00017035725865929136,0.0006270041788199401,0.0019399825973542904,1D-CNN
S34,0.329839068918595,0.5660679526252157,0.0038088711996233974,0.004987599831521597,0.06839676067269025,0.026899746752355194,ANN
S35,0.027659601220581052,0.0793375656274185,0.28807726597417127,0.5180225275420011,0.062155291245516074,0.024747748390315776,LSTM
