Segment,1D-CNN,ANN,GRU,Selected
S1,0.18582061523424873,0.2315107673873006,0.58266861737845,GRU
S2,0.36247943108007413,0.3765725665004242,0.2609480024195017,ANN
S3,0.357120649647685,0.2323325392448183,0.41054681110749663,GRU
S4,0.3106257354314666,0.3934283456402765,0.29594591892825683,ANN
S5,0.30081843518594026,0.2510216946904978,0.44815987012356195,GRU
S6,0.36432425791465656,0.42769729103087206,0.20797845105447058,ANN
S7,0.143156985651408,0.5971067910430939,0.25973622330549784,ANN
S8,0.25920555898565895,0.5202564658829738,0.22053797513136741,ANN
S9,0.4704901653574117,0.30642890601366435,0.22308092862892456,1D-CNN
S10,0.2035081750942409,0.5378538470613243,0.25863797784443465,ANN
S11,0.2862607803219353,0.4025811535090346,0.3111580661690298,ANN
S12,0.32221622306105996,0.365843345483582,0.31194043145535805,ANN
S13,0.281572672115227,0.2088518328367521,0.5095754950480207,GRU
S14,0.376771880392922,0.386381523534551,0.236846596072527,ANN
S15,0.2622861794052409,0.35921520772923266,0.3784986128655269,GRU
S16,0.47116709485681924,0.3180391222410218,0.210793782902159,1D-CNN
S17,0.19952827093455094,0.31173840381415907,0.4887333252512901,GRU
S18,0.4027815619712957,0.37815949781257724,0.21905894021612698,1D-CNN
S19,0.31198174468115153,0.2873033545078626,0.40071490081098576,GRU
S20,0.454422790045741,0.36300371558756855,0.18257349436669035,1D-CNN
S21,0.20185906484503713,0.4469879972654066,0.35115293788955637,ANN
S22,0.3578916082786509,0.4731998578361735,0.1689085338851756,ANN
S23,0.4157652065755352,0.3742912391214772,0.20994355430298756,1D-CNN
S24,0.20890989617329866,0.5533321024167377,0.23775800140996428,ANN
S25,0.47416191531975355,0.2683497605069223,0.2574883241733238,1D-CNN
S26,0.4388301544035642,0.37961250792839457,0.18155733766804072,1D-CNN
S27,0.2802249143375537,0.3137638865608546,0.4060111991015911,GRU
S28,0.3171695938704015,0.46553153088850224,0.21729887524109573,ANN
S29,0.3789116930302851,0.2817557432029523,0.3393325637667624,1D-CNN
S30,0.3033755033066596,0.4983522397602048,0.19827225693313552,ANN
S31,0.34923597803022427,0.329465498787777,0.32129852318199864,1D-CNN
S32,0.256761362128401,0.6221901902438971,0.12104844762770194,ANN
S33,0.24635285016163944,0.4750787107537867,0.27856843908457374,ANN
S34,0.21590520293604148,0.6801019152399949,0.1039928818239638,ANN
S35,0.31285612942702573,0.30523855757289636,0.381905313000078,GRU
S36,0.4577620879581675,0.3238041617662792,0.21843375027555312,1D-CNN
S37,0.4601170235052039,0.21169401670427118,0.32818895979052565,1D-CNN
S38,0.3253872698286331,0.42237841644412544,0.25223431372724153,ANN
S39,0.3191888943806138,0.4169883307395316,0.2638227748798544,ANN
S40,0.4482867901697409,0.32846074998344504,0.22325245984681388,1D-CNN
S41,0.21356058979618153,0.5318670596345713,0.2545723505692473,ANN
S42,0.3200272065186927,0.39450103775591383,0.285471755725393,ANN
S43,0.48633468321865203,0.3267830530747228,0.1868822637066247,1D-CNN
S44,0.17333084126901124,0.2386504143048808,0.588018744426108,GRU
S45,0.308326298155948,0.4407868516978256,0.25088685014622625,ANN
S46,0.4153678278139074,0.2530831320310144,0.33154904015507797,1D-CNN
S47,0.3495364958314305,0.44390243984494226,0.2065610643236273,ANN
S48,0.2835036971654377,0.2512261464760936,0.46527015635846863,GRU
S49,0.36174538715585597,0.30291757183932283,0.33533704100482037,1D-CNN
S50,0.33108301372074883,0.28964307452365995,0.37927391175559083,GRU
S51,0.36845581471111616,0.2884092299402513,0.3431349553486325,1D-CNN
S52,0.3678281190109098,0.3347280214709005,0.2974438595181903,1D-CNN
S53,0.2979527807068065,0.3746976492130278,0.3273495700801662,ANN
S54,0.321402018029586,0.47451547480473666,0.2040825071656775,ANN
S55,0.11159240616444381,0.7496774926915291,0.13873010114402717,ANN
S56,0.06496300135947448,0.8235512955575808,0.11148570308294424,ANN
S57,0.18606565226402524,0.4604464142178423,0.35348793351813296,ANN
S58,0.29623645718800073,0.3563686426563635,0.3473949001556357,ANN
S59,0.3475211391078049,0.25883495080815255,0.3936439100840423,GRU
S60,0.3505106642743616,0.2932299179892022,0.3562594177364361,GRU
S61,0.3250188572658113,0.33304657804165266,0.3419345646925367,GRU
S62,0.21370119213931868,0.656465574986954,0.1298332328737268,ANN
S63,0.3149538426299387,0.5385421298142813,0.14650402755578007,ANN
S64,0.15760246146275625,0.6892355015634939,0.1531620369737493,ANN
S65,0.21281619214305886,0.44307074099024096,0.34411306686670085,ANN
