Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,3.175292,2.718657,0.200068,-1.352551,4.789393,7067071095263095.0
S2,3.00872,2.479858,0.314426,-0.9997,4.789393,7067071095263095.0
S3,3.021214,2.491947,0.342756,-1.004291,4.789393,7067071095263095.0
S4,3.07003,2.573092,0.262004,-1.160512,4.789393,7067071095263093.0
S5,3.084292,2.62137,0.418864,-1.385337,4.789393,7067071095263095.0
S6,3.22217,2.852113,0.428558,-1.779961,4.789393,7067071095263095.0
S7,3.548298,3.201848,0.462562,-3.434547,5.255138,7067071095263096.0
S8,3.297405,2.904726,0.421747,-1.703576,5.255138,5313285928607086.0
S9,3.090852,2.717571,0.337986,-1.730237,5.255138,3568844406097743.5
S10,2.817771,2.47604,0.244783,-1.775964,5.255138,1771385314979864.0
S11,2.785296,2.456267,-0.034281,-2.211354,5.255138,1.644907
S12,2.840975,2.525013,-0.033521,-2.339013,5.255138,1.653577
S13,2.896454,2.597198,-0.433463,-1.37274,5.255138,1.6384
S14,3.189573,2.927121,-0.088614,-1.300693,5.255138,1757563874619417.8
S15,3.108543,2.828962,-0.088723,-1.23642,5.255138,1757563874619417.2
S16,3.035772,2.645051,-0.140483,-1.046086,5.255138,1757563874619417.2
S17,3.3984,2.997279,-0.15696,-1.204498,5.42544,3793731219942726.0
S18,3.560792,3.135222,-0.047362,-1.128282,5.42544,5641697831676357.0
S19,3.335183,2.946555,0.044595,-0.998149,5.42544,5641697831676356.0
S20,3.441074,3.115628,0.063973,-1.625173,5.42544,5641697831676356.0
S21,3.629722,3.304326,0.087909,-1.698426,5.42544,7393089344843519.0
S22,3.689145,3.393876,-0.001889,-1.946418,5.42544,7393089344843519.0
S23,3.462356,3.086543,-0.036873,-1.24741,5.42544,7393089344843519.0
S24,3.381148,2.925329,-0.320011,-1.116849,5.42544,7393089344843519.0
S25,3.30323,2.775651,-0.156339,-1.476602,5.42544,7393089344843519.0
S26,3.019877,2.440121,-0.102888,-0.942534,5.42544,5635525470224103.0
S27,2.96829,2.320841,-0.139535,-0.832311,5.42544,5635525470224103.0
S28,2.975457,2.371807,-0.169245,-0.742022,5.42544,5635525470224103.0
S29,2.593426,2.084375,0.381271,-0.217963,4.923972,3599358124900794.0
S30,2.266389,1.863587,0.508315,0.010662,4.666644,1751391513167163.2
S31,2.106679,1.67701,0.695818,0.099308,4.666644,1751391513167163.8
S32,1.923759,1.498566,0.410725,0.086633,4.666644,1751391513167163.0
S33,1.408965,1.200569,0.386418,0.060886,2.965613,0.322647
S34,1.119331,0.960648,0.212455,-0.27315,2.274515,0.169661
S35,1.09904,0.919606,0.270236,-0.131585,2.274515,0.16312
S36,1.150433,0.973225,0.221212,-0.390409,2.274515,0.164905
S37,3.414933,1.833906,0.451652,-0.157719,11.169954,0.208792
S38,4.94318,2.812345,0.071416,-0.331473,12.398003,0.259965
S39,5.549636,3.493882,-0.073086,-0.546738,12.398003,0.30156
S40,5.635998,3.723636,-0.092297,-0.64706,12.398003,0.324916
S41,5.712754,3.874722,-0.066606,-0.705079,12.398003,0.339192
S42,5.679937,3.754241,-0.073387,-0.56875,12.398003,0.32934
S43,5.681338,3.764054,-0.11428,-0.579847,12.398003,0.330443
S44,6.001734,4.245761,0.077795,-0.821916,12.398003,0.360274
S45,6.541122,4.911211,0.091157,-1.063094,12.398003,0.39851
S46,6.606787,5.172323,0.099041,-1.304661,12.398003,0.429366
S47,6.616143,5.251753,-0.204955,-1.565012,12.398003,0.438588
S48,6.60952,5.214526,-0.285118,-1.559879,12.398003,0.432861
S49,5.936266,4.686894,-0.301928,-1.61049,12.398003,0.41378
S50,4.837066,3.937622,0.106121,-1.635562,9.076082,0.379051
S51,4.163902,3.374216,-0.034875,-1.226895,9.076082,0.354581
S52,4.282071,3.493184,-0.244061,-0.711491,9.076082,0.498297
S53,4.349029,3.561954,-0.34351,-0.461838,9.076082,0.614965
S54,4.40002,3.6977,-0.482161,-0.496318,9.076082,0.648073
S55,4.476156,3.873341,-0.558391,-0.426196,9.076082,0.708555
S56,4.158152,3.608706,-0.454518,-0.271477,9.076082,0.771407
S57,3.534808,3.267621,-0.312581,-0.338149,4.983066,0.898312
S58,3.597136,3.32951,-0.242521,-0.463881,4.983066,0.95523
S59,3.808268,3.600715,-0.225664,-0.666894,4.983066,1.047662
S60,3.821602,3.642891,0.201268,-0.510434,4.983066,1.04942
S61,3.732116,3.565637,0.833223,0.184105,4.983066,1.032207
S62,3.866567,3.688846,0.853615,-0.021256,4.983066,1.066923
S63,4.05567,3.913001,0.837841,-0.125472,4.983066,1.111419
S64,3.882216,3.73325,0.831357,-0.0847,4.983066,0.975266
S65,3.858614,3.712916,0.823706,-0.106279,4.983066,0.922618
S66,3.821776,3.643639,0.81261,-0.099043,4.983066,0.897764
S67,3.793111,3.603785,0.810654,-0.119066,4.983066,0.861323
S68,4.350019,3.987829,0.710731,-0.378792,8.208512,1.276399
S69,4.268852,3.910418,0.686948,-0.419152,8.208512,1.169298
S70,4.133458,3.699536,0.553165,-0.314246,8.208512,1.093611
S71,3.955888,3.470466,0.529257,-0.258496,8.208512,1.014456
S72,4.134765,3.716822,0.536028,-0.346252,8.208512,1.119173
S73,4.062965,3.630022,-0.038246,-4.214439,8.208512,1.142534
S74,3.960742,3.53498,-0.348022,-4.359168,8.208512,1.141784
S75,3.849215,3.427176,-0.136851,-3.464002,8.208512,1.176844
S76,3.810124,3.364084,0.059012,-3.156716,8.208512,1.192464
S77,3.666036,3.20695,-0.14206,-2.261927,8.208512,1.118541
S78,3.641005,3.12734,-0.187284,-2.1525,8.208512,1.102763
S79,3.620201,3.094536,-0.121658,-2.003108,8.208512,1.122828
S80,3.011182,2.772932,0.247945,-1.024341,4.415407,0.926131
S81,2.795677,2.53436,0.275451,-0.744384,4.415407,0.874747
S82,2.765022,2.420913,0.158615,-1.417554,4.415407,0.862151
S83,2.848214,2.520032,0.129836,-1.593926,4.415407,0.898632
S84,2.918075,2.563126,0.131453,-1.821991,4.932531,0.885334
S85,2.878417,2.519003,0.11562,-1.745808,4.932531,0.877312
S86,2.667745,2.210726,0.028622,-1.239035,4.932531,0.817931
S87,2.554455,2.103034,0.04863,-1.186672,4.932531,0.760669
S88,2.979935,2.40997,0.042521,-1.020098,5.677544,2130782108942040.0
S89,3.015678,2.449347,0.246508,-1.555979,5.677544,2130782108942040.0
S90,3.256101,2.752291,0.362142,-2.08577,5.677544,2130782108942040.2
S91,3.254781,2.750239,0.353703,-2.086326,5.677544,2130782108942040.2
S92,3.021801,2.485277,0.263228,-2.124773,5.677544,2130782108942040.0
S93,3.005097,2.424288,0.234232,-1.987245,5.677544,2130782108942040.0
S94,3.039884,2.550911,0.298943,-2.398775,5.677544,2130782108942040.0
S95,2.928359,2.37563,0.260584,-2.088339,5.677544,2130782108942040.0
S96,2.711564,2.223555,0.438635,-1.434013,5.677544,2130782108942039.8
S97,2.631097,2.075522,0.312111,-1.379664,5.677544,2130782108942039.8
S98,2.63638,2.120042,0.206962,-1.711803,5.677544,2130782108942039.8
S99,2.619212,2.097056,0.201133,-1.677469,5.677544,2130782108942039.8
S100,2.104899,1.770141,0.318553,-2.070292,4.306368,0.67846
S101,1.93012,1.568061,0.446776,-0.97836,4.306368,0.582297
S102,1.477281,1.223333,0.598328,-0.577926,3.107626,0.360532
S103,1.350868,1.066757,0.575053,-0.365008,3.107626,0.318637
S104,1.327886,1.035397,0.43664,-0.246136,3.107626,0.307028
S105,1.560716,1.236927,0.252118,-0.057908,3.107626,0.329128
S106,1.526258,1.197663,0.356489,0.082186,3.107626,0.317063
S107,1.518194,1.181265,0.34074,0.096604,3.107626,0.311061
S108,1.949855,1.360265,0.084745,-0.09103,5.255626,0.223689
S109,2.066147,1.516075,0.104588,-0.030735,5.255626,0.284406
S110,2.591005,1.921674,0.028313,-0.012703,5.446843,2044200132457914.2
S111,2.539383,1.802094,0.094578,0.0032,5.446843,2044200132457914.2
S112,2.912622,2.092863,-0.139397,-0.138166,5.446843,2044200132457914.2
S113,3.517432,2.619498,-0.440694,-0.265181,6.852089,2044200132457914.2
S114,3.579258,2.797097,-0.448097,-0.307374,6.852089,2044200132457914.0
S115,3.612621,2.922653,-0.537341,-0.280672,6.852089,2044200132457914.0
S116,3.608929,2.902901,-0.551692,-0.278056,6.852089,2044200132457914.0
S117,3.525521,2.752093,-0.532483,-0.253621,6.852089,2044200132457914.0
S118,3.594923,2.882178,-0.455732,-0.261066,6.852089,2044200132457914.0
S119,3.621079,2.96461,-0.383728,-0.274173,6.852089,2044200132457914.0
S120,3.341071,2.697994,-0.402806,-0.243107,6.852089,2044200132457914.0
S121,3.294174,2.618467,-0.26881,-0.343202,6.852089,2044200132457914.0
S122,3.070289,2.460007,-0.135616,-1.106258,6.852089,0.309276
S123,3.097201,2.549529,-0.340859,-1.615634,6.852089,0.31915
S124,2.782573,2.304358,-0.216061,-0.692499,6.852089,0.334041
S125,2.230894,2.042485,-0.165731,-0.243984,3.709611,0.398447
S126,2.253089,2.063014,-0.261323,-0.207471,3.709611,0.421181
S127,2.403488,2.201038,-0.537377,-0.374054,3.709611,0.460617
S128,2.488891,2.346946,-0.630192,-0.396574,3.709611,0.497197
S129,2.509057,2.385693,-0.559211,-0.430494,3.709611,0.506524
