Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,4.945996,4.277501,0.1394,-1.355471,7.246935,1.2303440769762616e+16
S2,5.021253,4.480515,0.337934,-1.628253,7.246935,1.2303440769762616e+16
S3,5.018607,4.454309,0.475656,-1.434859,7.246935,1.2303440769762616e+16
S4,4.833223,4.117318,0.354453,-1.196368,7.246935,1.2303440769762616e+16
S5,4.611297,3.891225,0.188519,-0.626142,7.246935,1.0054724238536122e+16
S6,4.428497,3.63071,0.129534,-0.551865,7.246935,1.0054724238536122e+16
S7,4.508201,3.795855,0.171354,-0.779122,7.246935,1.0054724238536122e+16
S8,4.561025,3.916426,-0.032619,-1.288361,7.246935,1.0054724238536122e+16
S9,4.38302,3.728181,0.054729,-1.13204,7.246935,1.0054724238536122e+16
S10,4.052948,3.477179,0.113029,-1.103942,7.246935,7407827496608095.0
S11,3.969435,3.41853,-0.109483,-1.477099,7.246935,5132158252486457.0
S12,3.540613,3.019092,-0.235578,-1.571073,7.246935,2719774558698837.5
S13,2.900729,2.560895,-0.355277,-2.109742,5.359816,0.549386
S14,2.762645,2.314958,-0.387208,-1.819203,5.359816,0.492792
S15,2.891872,2.5343,-0.505317,-1.393587,5.359816,0.516475
S16,2.94919,2.653572,-0.364876,-1.283408,5.359816,0.553588
S17,2.794039,2.400222,-0.364397,-2.596617,5.359816,0.529302
S18,3.021315,2.624103,-0.270575,-0.837022,5.359816,0.537041
S19,3.591036,2.980466,-0.148272,-0.210636,7.423792,0.515154
S20,3.610708,3.005245,-0.248141,-0.256835,7.423792,0.48267
S21,3.531221,2.886246,-0.067294,-0.162818,7.423792,0.461613
S22,3.679839,2.999733,0.220102,0.043981,7.423792,2027583957749043.8
S23,3.697679,3.011847,0.583041,0.19709,7.423792,4093679090020597.5
S24,4.014177,3.346748,0.750178,0.197729,7.423792,6215417235166545.0
S25,4.37237,3.722154,0.801494,0.156596,7.423792,8562332731915132.0
S26,6.542603,5.117657,0.787354,0.124513,16.860293,8562332731915131.0
S27,10.008248,7.069561,0.810237,0.039145,26.40461,8562332731915131.0
S28,10.207007,7.49796,0.631622,0.039454,26.40461,1.128697612124343e+16
S29,10.414302,8.075262,0.521862,0.046489,26.40461,1.3976413434436142e+16
S30,10.340622,7.743267,0.517937,0.054007,26.40461,1.3976413434436142e+16
S31,10.278243,7.649542,0.469383,0.045767,26.40461,1.3976413434436142e+16
S32,10.260383,7.578484,0.461779,0.051816,26.40461,1.3976413434436142e+16
S33,10.311208,7.765593,0.447047,0.047736,26.40461,1.3976413434436138e+16
