Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,4.739288,4.277123,0.166937,-4.240803,6.68612,1.003720326411808e+16
S2,4.566238,4.058322,0.24635,-3.605944,6.68612,1.0037203264118078e+16
S3,4.574572,4.066345,0.355292,-3.595139,6.68612,1.0037203264118078e+16
S4,4.645293,4.161167,0.255352,-3.946497,6.68612,1.0037203264118078e+16
S5,4.689983,4.266593,0.342587,-4.515456,6.68612,1.0037203264118078e+16
S6,4.816557,4.437828,0.366847,-5.211767,6.68612,1.0037203264118078e+16
S7,5.15576,4.900026,0.473694,-8.362559,6.68612,1.003720326411808e+16
S8,4.782035,4.373599,0.424629,-4.686165,6.68612,7527902448088560.0
S9,4.513462,4.136427,0.351554,-4.821885,6.68612,5018601632059042.0
S10,4.194924,3.860822,0.281386,-5.152484,6.68612,2509300816029521.0
S11,4.166922,3.843028,-0.14692,-6.187475,6.472596,2.338897
S12,4.198247,3.875918,-0.104797,-6.291541,6.472596,2.326878
S13,4.075516,3.617475,-0.346124,-3.697663,6.472596,2.240194
S14,4.457383,3.977397,-0.057211,-3.493177,6.68612,2509300816029522.0
S15,4.382043,3.900581,-0.074042,-3.444192,6.68612,2509300816029521.5
S16,4.266628,3.734956,-0.11397,-3.041616,6.68612,2509300816029521.5
S17,4.656523,4.09811,-0.071115,-3.138894,6.969027,5124776282604111.0
S18,4.894383,4.296335,-0.012468,-3.020979,6.969027,7721717335032245.0
S19,4.738397,4.162943,-0.010575,-3.033216,6.969027,7721717335032244.0
S20,4.985839,4.581036,0.088577,-4.511203,6.969027,7721717335032244.0
S21,5.230211,4.818208,0.132267,-4.602765,6.969027,1.0231018151061764e+16
S22,5.344103,4.96048,0.06835,-5.182904,6.969027,1.0231018151061764e+16
S23,5.020564,4.528273,0.074055,-3.725461,6.969027,1.0231018151061764e+16
S24,4.939266,4.41205,-0.224535,-3.517377,6.969027,1.0231018151061764e+16
S25,4.94838,4.470831,-0.166992,-4.557825,6.969027,1.0231018151061764e+16
S26,4.566248,4.000016,-0.298827,-3.441289,6.969027,7721717335032245.0
S27,4.494584,3.901034,-0.323272,-3.201126,6.969027,7721717335032244.0
S28,4.468584,3.827101,-0.478059,-2.929038,6.969027,7721717335032245.0
S29,3.991646,3.278329,-0.172909,-1.885295,6.919641,5106241868457655.0
S30,3.457166,2.72889,0.183699,-1.302058,6.68612,2509300816029521.0
S31,3.18791,2.44036,0.619427,-1.062488,6.68612,2509300816029521.0
S32,2.872034,2.19632,0.380588,-1.035743,6.68612,2509300816029520.0
S33,2.140321,1.708514,0.287424,-1.167084,5.08612,0.535192
S34,1.655179,1.446525,0.093696,-1.78389,2.786121,0.303322
S35,1.756508,1.540086,0.059042,-1.890418,2.786121,0.329096
S36,1.56519,1.338694,-0.019575,-1.573679,2.686121,0.2743
S37,3.14408,2.038088,0.54446,0.018645,9.511979,0.305685
S38,4.314181,2.808873,0.15283,-0.014183,10.28577,0.340954
S39,4.673061,3.149728,0.047169,-0.096707,10.28577,0.326515
S40,4.685999,3.193186,-0.015854,-0.138603,10.28577,0.325878
S41,4.713862,3.312362,-0.017691,-0.160933,10.28577,0.33922
S42,4.771682,3.500674,0.086273,-0.107159,10.28577,0.387952
S43,4.762154,3.4604,0.170934,-0.109994,10.28577,0.379935
S44,4.926428,3.673419,0.259995,-0.22755,10.28577,0.370135
S45,5.359582,4.217317,0.183949,-0.385085,10.28577,0.401871
S46,5.346532,4.176101,0.230299,-0.509283,10.28577,0.383374
S47,5.301139,3.979579,0.145558,-0.646713,10.28577,0.338355
S48,5.301952,3.989617,0.054576,-0.647218,10.28577,0.339899
S49,4.658964,3.504505,-0.099869,-0.607956,10.28577,0.320336
S50,3.728446,2.937728,0.165086,-0.565904,7.359219,0.296555
S51,3.212809,2.516625,-0.00526,-0.325771,7.359219,0.280225
S52,3.506158,2.80687,-0.254003,-0.14744,7.359219,0.450129
S53,3.734087,3.056176,-0.339595,-0.077664,7.359219,0.592531
S54,3.767511,3.100163,-0.505974,-0.097043,7.359219,0.603259
S55,3.898497,3.324869,-0.549158,-0.08184,7.359219,0.678336
S56,3.824599,3.263439,-0.373089,-0.075671,7.359219,0.774622
S57,3.495047,3.068598,-0.162707,-0.308214,5.136883,0.913053
S58,3.653456,3.277988,-0.12071,-0.51008,5.136883,0.987715
S59,3.906527,3.673087,-0.144683,-0.754021,5.136883,1.101203
S60,3.909383,3.691653,0.25628,-0.58062,5.136883,1.101749
S61,4.07116,3.833742,0.798795,0.029131,5.395702,1.101027
S62,4.087542,3.852325,0.841745,-0.141322,5.395702,1.1205
S63,4.216631,4.040319,0.839596,-0.21658,5.395702,1.157872
S64,4.046012,3.868696,0.8324,-0.178161,5.395702,1.01838
S65,4.040839,3.864319,0.815545,-0.213236,5.395702,0.968219
S66,3.995045,3.796322,0.811236,-0.200957,5.395702,0.94039
S67,3.934583,3.719534,0.813574,-0.204099,5.395702,0.891487
S68,4.408499,4.038796,0.678438,-0.416112,8.107857,1.279224
S69,4.364835,3.998731,0.634612,-0.483688,8.107857,1.179552
S70,4.214335,3.705064,0.549219,-0.36618,8.107857,1.094487
S71,4.054804,3.52828,0.521504,-0.32222,8.107857,1.023192
S72,4.294476,3.881547,0.538965,-0.452262,8.107857,1.14948
S73,4.108903,3.700652,-0.007864,-4.33302,8.107857,1.170587
S74,4.071195,3.655796,-0.305811,-4.662238,8.107857,1.175263
S75,4.102281,3.686319,-0.028458,-4.070267,8.107857,1.251972
S76,4.151393,3.745379,0.11473,-3.934692,8.107857,1.314142
S77,3.926334,3.422688,-0.087312,-2.741583,8.107857,1.213775
S78,3.875722,3.292551,-0.136168,-2.572051,8.107857,1.188539
S79,3.939562,3.372046,-0.065863,-2.556326,8.107857,1.246814
S80,3.563087,3.166635,0.33426,-1.834407,5.642921,1.154573
S81,3.394873,3.001868,0.396199,-1.572263,5.642921,1.119786
S82,3.418254,3.086324,0.245621,-2.694773,5.642921,1.13546
S83,3.548129,3.217228,0.189259,-3.025418,5.642921,1.185675
S84,3.562578,3.227475,0.174354,-3.206214,5.642921,1.160997
S85,3.574373,3.240224,0.179991,-3.234112,5.642921,1.163315
S86,3.472887,3.076867,0.121601,-2.794491,5.642921,1.129317
S87,3.403694,3.017201,0.100717,-2.882291,5.642921,1.078998
S88,3.792294,3.278386,0.133243,-2.271619,6.920331,2597200009406708.5
S89,4.005398,3.584284,0.328941,-3.508984,6.920331,2597200009406708.5
S90,4.298811,3.977688,0.48172,-4.378543,6.920331,2597200009406709.0
S91,4.288804,3.965558,0.480079,-4.358839,6.920331,2597200009406709.0
S92,4.059006,3.742842,0.395072,-4.638015,6.920331,2597200009406708.5
S93,4.046891,3.722739,0.408754,-4.417475,6.920331,2597200009406708.5
S94,4.106715,3.836965,0.462108,-5.202942,6.920331,2597200009406708.5
S95,3.97583,3.675257,0.414507,-4.692879,6.920331,2597200009406708.5
S96,3.961343,3.663772,0.552263,-4.194792,6.920331,2597200009406708.5
S97,3.880903,3.545586,0.525318,-4.177347,6.920331,2597200009406708.5
S98,3.916576,3.627407,0.517539,-4.984875,6.920331,2597200009406708.5
S99,3.906263,3.616081,0.517202,-4.955336,6.920331,2597200009406708.5
S100,3.539718,3.363632,0.46488,-7.682688,5.45719,1.154216
S101,3.296199,3.05604,0.556801,-4.769839,5.45719,1.006721
S102,2.920785,2.712256,0.424642,-5.168217,4.936998,0.742311
S103,2.816438,2.606721,0.404225,-4.933481,4.936998,0.707023
S104,2.701111,2.449983,0.292931,-4.156184,4.936998,0.664016
S105,2.638718,2.354854,0.110071,-2.024031,4.936998,0.63822
S106,2.511028,2.140974,0.092206,-1.484288,4.936998,0.595291
S107,2.438335,2.03157,0.042543,-1.33029,4.936998,0.567805
S108,2.209841,1.904331,-0.043866,-0.401373,3.890948,0.389422
S109,2.449051,2.086769,-0.048849,-0.448173,4.148967,0.476624
S110,3.098715,2.481855,0.02756,-0.448467,6.931778,2601495880501266.0
S111,3.009897,2.389578,0.087896,-0.400409,6.931778,2601495880501266.0
S112,2.924862,2.316489,0.045656,-0.147752,6.931778,2601495880501266.0
S113,3.21634,2.63761,-0.258886,-0.057852,6.931778,2601495880501266.0
S114,3.196433,2.567603,-0.262602,-0.042666,6.931778,2601495880501265.5
S115,3.271817,2.656664,-0.280549,-0.05044,6.931778,2601495880501265.5
S116,3.276316,2.669305,-0.292972,-0.053331,6.931778,2601495880501265.5
S117,3.260722,2.605298,-0.296787,-0.072376,6.931778,2601495880501265.5
S118,3.285099,2.701374,-0.289357,-0.053066,6.931778,2601495880501265.5
S119,3.275835,2.660428,-0.304071,-0.042789,6.931778,2601495880501265.5
S120,3.126768,2.411213,-0.467374,-0.088751,6.931778,2601495880501265.5
S121,2.89055,2.098495,-0.238958,-0.034211,6.931778,2601495880501265.5
S122,2.183396,1.707052,-0.05955,-0.065168,4.71388,0.262763
S123,2.072927,1.527073,-0.228812,-0.171672,4.71388,0.219215
S124,2.173386,1.589968,-0.215857,-0.032545,4.71388,0.291463
S125,2.155327,1.581587,-0.336098,-0.161137,4.613307,0.399391
S126,2.339334,1.806318,-0.393217,-0.301681,4.613307,0.455492
S127,2.423149,1.861695,-0.657285,-0.396627,4.613307,0.471314
S128,2.588236,2.040471,-0.66112,-0.510288,4.613307,0.518798
S129,2.6963,2.226953,-0.468955,-0.651968,4.613307,0.553028
S130,2.781888,2.339533,-0.438217,-0.98056,4.613307,0.586782
S131,2.871881,2.508186,-0.377666,-1.269143,4.613307,0.621504
S132,3.409876,3.005061,-0.463581,-1.775967,6.382054,0.91218
S133,3.9697,3.559707,-0.17977,-1.992124,7.052115,2646658540514491.5
S134,3.921956,3.430722,0.035064,-3.105447,7.052115,2646658540514491.5
S135,3.921683,3.425163,0.435719,-2.677374,7.052115,2646658540514491.5
S136,3.77077,3.154553,0.617624,-1.413729,7.052115,2646658540514491.0
S137,3.647364,3.037522,0.646417,-0.489044,7.052115,2646658540514491.0
S138,3.998323,3.314228,0.697855,-0.511149,7.052115,2646658540514491.5
S139,3.936625,3.244666,0.680925,-0.485693,7.052115,2646658540514491.5
S140,3.81953,3.025365,0.660113,-0.379049,7.052115,2646658540514491.5
S141,3.749773,2.873581,0.696943,-0.297521,7.052115,2646658540514491.5
S142,3.664329,2.648905,0.715873,-0.172613,7.052115,2646658540514491.5
S143,3.639044,2.608354,0.713902,-0.159883,7.052115,2646658540514491.5
S144,3.357439,2.420994,0.81831,-0.091149,7.052115,2646658540514491.5
S145,3.275878,2.381295,0.570245,-0.203716,6.575721,1.353412
S146,3.895997,2.935541,0.56349,-0.354553,7.337607,2.364109
S147,4.387031,3.504571,0.666676,-0.472637,7.337607,2622604214424756.5
S148,4.792107,4.019468,0.670812,-0.741148,7.337607,5137135398471513.0
S149,5.090821,4.315548,0.678167,-1.758313,7.337607,7674875132597987.0
S150,4.980487,4.222147,0.673197,-1.726122,7.337607,7674875132597987.0
S151,5.159433,4.430598,0.704056,-1.842241,7.337607,7674875132597985.0
S152,5.188613,4.538338,0.647715,-2.202133,7.337607,7674875132597985.0
S153,5.218059,4.643366,0.550664,-2.773425,7.337607,7674875132597985.0
S154,5.234893,4.759426,0.255731,-4.391267,7.337607,7674875132597985.0
S155,5.270548,4.834769,0.079432,-5.436872,7.337607,7674875132597987.0
S156,5.133841,4.501922,-0.026182,-3.511621,7.337607,7674875132597987.0
S157,4.907924,4.287454,0.388334,-1.046112,7.337607,7674875132597987.0
S158,4.520038,3.93894,0.58853,-0.828164,6.988021,7674875132597984.0
S159,4.738756,4.069255,0.162662,-1.009369,8.551798,8261760442018877.0
S160,4.847008,4.141958,-0.083563,-1.203389,8.551798,5747229257972121.0
S161,4.671642,4.000864,-0.231826,-1.331598,8.551798,3209489523845647.5
S162,4.791434,4.095983,-0.204435,-1.308932,8.551798,3209489523845648.5
S163,4.982062,4.240024,-0.260185,-1.335051,8.551798,5961009502783864.0
S164,5.13246,4.464203,-0.242545,-1.474425,8.551798,5961009502783864.0
S165,5.259049,4.664188,-0.16346,-0.724745,8.551798,5961009502783864.0
S166,5.716787,5.201286,-0.163596,-0.88703,8.551798,8925736268181271.0
S167,5.962709,5.50354,-0.057803,-0.946322,8.551798,8925736268181273.0
S168,6.23683,6.019938,0.10948,-1.174121,8.551798,8925736268181275.0
S169,6.282693,6.085273,0.170721,-2.489965,8.551798,8925736268181275.0
S170,6.30374,6.124347,0.067535,-2.716743,8.551798,8925736268181275.0
S171,5.943902,5.786671,0.182446,-2.435096,7.899619,5716246744335629.0
S172,5.657888,5.504472,0.298173,-2.167211,7.899619,5716246744335628.0
S173,5.476122,5.180919,0.231767,-1.77532,7.899619,5716246744335628.0
S174,5.146867,4.704642,0.148305,-1.391595,7.899619,5716246744335627.0
S175,4.725657,4.257201,0.202062,-1.148856,7.899619,2964726765397411.0
S176,4.581741,4.072765,0.253322,-1.01222,7.899619,2964726765397411.0
S177,4.460874,3.919711,-0.330565,-4.001944,7.899619,2964726765397411.0
S178,4.058733,3.645927,0.058658,-4.195376,6.564908,3.592328
S179,3.702871,3.361758,0.161949,-4.541922,6.336344,2.287236
S180,3.283519,3.019923,0.254425,-5.069335,4.786121,1.001018
S181,3.403562,3.096444,-0.153005,-6.374907,5.704368,0.973932
S182,3.625754,3.264921,-0.064531,-5.09497,5.704368,1.271636
S183,3.392687,2.955458,-0.255716,-4.304977,5.704368,1.112297
S184,3.178265,2.672024,-0.459728,-2.77386,5.704368,0.981481
S185,3.17914,2.674343,-0.459101,-2.77594,5.704368,0.981903
S186,3.176193,2.661654,-0.422083,-2.597665,5.704368,0.979022
S187,3.146455,2.603349,-0.417262,-2.386365,5.704368,0.963483
S188,3.078046,2.486659,-0.264844,-1.332192,5.704368,0.928642
S189,4.33109,3.17257,0.341842,0.012036,10.883086,0.927011
S190,4.200467,3.022542,0.300116,0.051498,10.883086,0.819102
S191,4.126928,2.894125,0.283513,0.058627,10.883086,0.772708
S192,4.112416,2.865108,0.356175,0.077064,10.883086,0.7716
