Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S89,3.080706,2.505289,0.274295,-1.667398,6.01692,2258150060008895.5
S90,3.353166,2.866342,0.339338,-2.272488,6.01692,2258150060008895.5
S91,3.364755,2.884942,0.333382,-2.298415,6.01692,2258150060008895.5
S92,3.185727,2.66369,0.187543,-2.472993,6.01692,2258150060008895.5
S93,3.192565,2.686808,0.219551,-2.371578,6.01692,2258150060008895.5
S94,3.241562,2.831605,0.3538,-2.864712,6.01692,2258150060008895.5
S95,3.161487,2.709928,0.319647,-2.599641,6.01692,2258150060008895.5
S96,3.026675,2.611361,0.48376,-2.032598,6.01692,2258150060008895.0
S97,2.944965,2.473725,0.385272,-1.981274,6.01692,2258150060008895.0
S98,2.957058,2.52374,0.274388,-2.411627,6.01692,2258150060008895.0
S99,2.89488,2.445285,0.250916,-2.270727,6.01692,2258150060008895.0
S100,2.409822,2.136198,0.373083,-3.024267,4.593903,0.788181
S101,2.208536,1.86135,0.536386,-1.590274,4.593903,0.672716
S102,1.76708,1.495857,0.650302,-1.257735,3.640479,0.436546
S103,1.658197,1.363814,0.593851,-1.05675,3.640479,0.399682
S104,1.620712,1.297255,0.424812,-0.856331,3.640479,0.381099
S105,1.710313,1.388756,0.335707,-0.270432,3.640479,0.385848
S106,1.631884,1.294654,0.407503,-0.049246,3.640479,0.364165
S107,1.585021,1.20444,0.396111,0.015324,3.640479,0.343451
S108,1.747177,1.271287,0.389696,0.123997,4.442647,0.227362
S109,1.953051,1.456409,0.295,0.079016,4.442647,0.302933
S110,2.546531,1.85118,0.248958,0.021765,5.750855,2158295604006156.2
S111,2.49991,1.761315,0.245884,0.033948,5.750855,2158295604006156.2
S112,2.778669,1.968502,0.016812,-0.035883,5.750855,2158295604006156.2
S113,3.347341,2.503812,-0.261345,-0.14578,6.465761,2158295604006156.2
S114,3.408628,2.673041,-0.264858,-0.185696,6.465761,2158295604006156.0
S115,3.451784,2.786727,-0.309772,-0.169177,6.465761,2158295604006156.0
S116,3.449323,2.765238,-0.330887,-0.167511,6.465761,2158295604006156.0
S117,3.394516,2.625331,-0.353434,-0.162185,6.465761,2158295604006156.0
S118,3.457898,2.758694,-0.317712,-0.166764,6.465761,2158295604006156.0
S119,3.480465,2.851004,-0.29478,-0.177137,6.465761,2158295604006156.0
S120,3.277964,2.632487,-0.431475,-0.19659,6.465761,2158295604006156.0
S121,3.157682,2.440568,-0.222383,-0.234199,6.465761,2158295604006156.0
S122,2.838724,2.226445,-0.144836,-0.800526,6.465761,0.28634
S123,2.86367,2.288664,-0.310958,-1.236063,6.465761,0.289474
S124,2.627288,2.115969,-0.22921,-0.508865,6.465761,0.319167
S125,2.195699,1.919,-0.217003,-0.205044,4.102136,0.398512
S126,2.234587,1.954164,-0.281987,-0.187721,4.102136,0.424165
S127,2.366536,2.067979,-0.559943,-0.332129,4.102136,0.456683
S128,2.472365,2.253569,-0.601136,-0.378089,4.102136,0.50111
S129,2.611525,2.458187,-0.404667,-0.549721,4.102136,0.538779
S130,2.577343,2.4176,-0.36814,-0.700017,4.102136,0.548102
S131,2.577941,2.418694,-0.327717,-0.828415,4.102136,0.554776
S132,3.082869,2.778073,-0.387223,-1.269067,6.132994,0.81793
S133,3.436559,3.150217,-0.03626,-1.242393,6.132994,2000700253017159.2
S134,3.321916,2.96072,0.015732,-1.945318,6.132994,2000700253017159.2
S135,3.304941,2.915563,0.210547,-1.611683,6.132994,2000700253017159.2
S136,3.212892,2.726803,0.419742,-0.752349,6.132994,2000700253017159.2
S137,3.182546,2.702267,0.444845,-0.133701,6.132994,2000700253017159.2
S138,3.476503,2.941286,0.49178,-0.142448,6.132994,2000700253017160.0
S139,3.388951,2.828983,0.495938,-0.101061,6.132994,2000700253017159.8
S140,3.312691,2.64526,0.472799,-0.037342,6.132994,2000700253017159.8
S141,3.201418,2.416069,0.531497,0.054223,6.132994,2000700253017159.8
S142,3.152275,2.266764,0.566551,0.132212,6.132994,2000700253017159.8
S143,3.137317,2.226728,0.564088,0.137902,6.132994,2000700253017159.8
S144,2.719956,1.955413,0.737313,0.283871,5.528926,2000700253017159.2
S145,2.767542,1.979265,0.540195,0.140874,5.617159,1.125822
S146,3.308568,2.432478,0.58573,0.023126,6.345974,1.996087
S147,3.702892,2.838086,0.692211,-0.049147,6.345974,2192445971419536.8
S148,3.985006,3.226864,0.69573,-0.204039,6.345974,4114731392698248.5
S149,4.101948,3.333222,0.704329,-0.790804,6.345974,6022757191232935.0
S150,4.003652,3.254433,0.712471,-0.761628,6.345974,6022757191232933.0
S151,4.142477,3.436974,0.737144,-0.832218,6.345974,6022757191232933.0
S152,4.158336,3.520395,0.743816,-1.056724,6.345974,6022757191232933.0
S153,4.177638,3.620276,0.732874,-1.418685,6.345974,6022757191232933.0
S154,4.181402,3.660491,0.476082,-2.439687,6.345974,6022757191232935.0
S155,4.206691,3.736694,0.371742,-3.100572,6.345974,6022757191232935.0
S156,4.141427,3.606864,0.183408,-1.935944,6.345974,6022757191232935.0
S157,4.082451,3.561493,0.438754,-0.415715,6.345974,6022757191232933.0
S158,3.695409,3.202365,0.63102,-0.221957,5.84185,6022757191232933.0
S159,4.122869,3.433524,0.10373,-0.521003,8.615756,7063804208885259.0
S160,4.269052,3.539997,-0.103146,-0.709254,8.615756,5141518787606547.0
S161,4.217751,3.494764,-0.319316,-0.900537,8.615756,3233492989071860.5
S162,4.27836,3.547322,-0.233046,-0.840919,8.615756,3233492989071862.0
S163,4.490279,3.724165,-0.310149,-0.896814,8.615756,5603507871971323.0
S164,4.60316,3.928291,-0.295525,-0.990377,8.615756,5603507871971323.0
S165,4.884005,4.296758,-0.293668,-0.487519,8.615756,5603507871971323.0
S166,5.280192,4.825741,-0.296927,-0.609808,8.615756,8223172201574299.0
S167,5.477898,5.119968,-0.205737,-0.642689,8.615756,8223172201574299.0
S168,5.66111,5.436823,-0.039501,-0.791262,8.615756,8223172201574301.0
S169,5.537133,5.265102,0.014072,-1.710812,8.615756,8223172201574300.0
S170,5.536787,5.264159,-0.062557,-1.867356,8.615756,8223172201574301.0
S171,5.008257,4.772115,0.077294,-1.438759,6.980188,4989679212502441.0
S172,4.706505,4.439129,0.133234,-1.19162,6.980188,4989679212502440.0
S173,4.523377,4.109259,0.018592,-0.893619,6.980188,4989679212502440.0
S174,4.273156,3.748075,-0.049863,-0.648539,6.980188,4989679212502439.0
S175,3.869142,3.274787,0.032821,-0.440497,6.980188,2619664329602977.0
S176,3.743009,3.093872,0.090525,-0.342939,6.980188,2619664329602978.0
S177,3.378015,2.746707,-0.301418,-1.868283,6.980188,2619664329602978.0
S178,2.987304,2.527108,-0.026585,-1.81446,5.379819,2.771529
S179,2.648599,2.283517,0.07995,-1.835408,5.121521,1.699478
S180,2.210519,1.925735,0.157946,-1.750746,4.345003,0.645042
S181,2.411597,2.049502,-0.135465,-2.70253,4.497256,0.657077
S182,2.689036,2.263372,-0.137359,-2.352495,4.591568,0.923198
S183,2.588197,2.119297,-0.388713,-2.087383,4.591568,0.834375
S184,2.601048,2.132718,-0.656416,-1.527566,4.591568,0.782746
S185,2.597503,2.112838,-0.660523,-1.520681,4.591568,0.779131
S186,2.606952,2.136849,-0.66535,-1.423666,4.591568,0.781912
S187,2.603321,2.11894,-0.678733,-1.318175,4.591568,0.777044
S188,2.705983,2.23826,-0.631277,-0.802453,4.591568,0.777706
S189,4.349902,3.092747,0.119444,0.003436,11.914214,0.79894
S190,4.370855,3.113197,0.180021,-0.027013,11.914214,0.71435
S191,4.42283,3.191313,0.226344,-0.081206,11.914214,0.699683
S192,4.416504,3.132444,0.295737,-0.064473,11.914214,0.689249
S193,4.242145,2.878687,0.665977,-0.016154,11.914214,0.579681
S194,4.031609,2.531355,0.862522,-0.09571,11.914214,0.26724
S195,4.021634,2.452085,0.857416,-0.070962,11.914214,0.253874
S196,4.017481,2.445475,0.868582,-0.066633,11.914214,0.250947
S197,4.383253,2.923629,0.545334,-0.001618,11.914214,5.314117
S198,4.678164,3.308129,0.378043,0.036341,11.914214,6.905034
S199,4.682435,3.340603,0.37389,0.032878,11.914214,6.909172
S200,4.604403,3.136526,0.364415,0.0552,11.914214,6.888933
S201,3.070009,2.210426,-0.55622,-0.229843,6.082063,6.850302
S202,2.774882,1.878716,-0.389041,-0.238822,6.082063,6.817735
S203,2.62123,1.700308,-0.00052,-0.144505,6.082063,6.796878
S204,2.741896,1.922614,0.081823,-0.041404,6.082063,6.820882
S205,2.849809,2.056412,0.075899,-0.057829,6.082063,6.897095
S206,2.864147,2.110966,0.157905,-0.021277,6.082063,6.902985
S207,2.90124,2.241896,0.29766,0.033887,6.082063,6.918564
S208,2.812249,2.057846,0.445951,0.079546,6.082063,6.895952
S209,2.489206,1.888896,0.613552,0.205361,5.782056,1.858283
S210,2.10518,1.698842,0.776496,0.16446,4.054661,0.279946
S211,2.121566,1.732959,0.668862,0.171365,4.054661,0.287095
S212,2.942603,2.277463,-0.117476,-0.282221,7.085057,0.496939
S213,3.651019,2.838173,-0.423505,-0.592546,7.529542,0.78238
S214,4.013188,3.270976,-0.417584,-0.544796,7.529542,1.076946
S215,4.285023,3.612505,-0.396983,-0.595922,7.529542,1.276091
S216,4.270942,3.589801,-0.274314,-0.65673,7.529542,1.3099
S217,4.232613,3.52933,-0.508291,-0.657913,7.529542,1.22145
S218,4.249839,3.581778,-0.46245,-0.684152,7.529542,1.238788
S219,4.422276,3.825675,-0.32241,-0.74782,7.529542,1.432377
S220,4.968581,4.456853,-0.362733,-0.980103,7.851115,2946523231531206.0
S221,4.960045,4.446234,-0.212953,-1.673913,7.851115,2946523231531206.5
S222,5.183311,4.677767,-0.143651,-3.61253,7.851115,5303329875418040.0
S223,5.389758,5.014563,-0.151064,-4.780114,7.851115,5303329875418040.0
S224,5.163514,4.810962,-0.200794,-4.297353,7.851115,5303329875418040.0
S225,4.712078,4.332469,-0.224695,-3.056135,7.851115,5303329875418039.0
S226,4.459859,4.051615,-0.149273,-2.563026,7.851115,5303329875418039.0
S227,4.316397,3.912184,0.081082,-2.203583,7.851115,5303329875418039.0
S228,4.429817,4.058332,0.170264,-2.284727,7.851115,5303329875418039.0
S229,4.777117,4.415564,0.421293,-4.690196,7.851115,7787390920562571.0
S230,5.246613,4.915467,0.416282,-5.818288,7.851115,1.0679613861562862e+16
S231,5.758681,5.320395,0.179486,-6.511776,9.388159,1.4202989763667246e+16
S232,5.515931,5.113326,0.256411,-6.419469,9.388159,1.1256466532136046e+16
S233,5.39838,4.799841,0.191259,-3.819433,9.388159,1.1256466532136042e+16
S234,5.192318,4.579837,0.041778,-4.086091,9.388159,8899659888249211.0
S235,5.006418,4.326422,-0.004631,-3.831722,9.388159,8899659888249209.0
S236,4.855633,4.099941,-0.001967,-3.631362,9.388159,8899659888249211.0
S237,4.829559,3.984851,-0.098967,-3.474811,9.388159,8899659888249209.0
S238,4.799155,3.911386,-0.099079,-3.527215,9.388159,8899659888249211.0
S239,4.683079,3.652202,-0.236121,-3.359423,9.388159,8899659888249209.0
S240,4.599072,3.544663,-0.330875,-3.346006,9.388159,8899659888249211.0
S241,4.192384,3.07236,-0.319437,-2.912862,9.388159,6415598843104677.0
S242,3.63881,2.656348,-0.291048,-1.754584,9.388159,3523375902104385.5
S243,2.663481,2.189964,-0.06245,-0.643111,5.366289,0.551673
S244,2.389935,2.03395,0.012822,-0.185787,3.791548,0.450824
S245,2.654573,2.353989,-0.072546,-0.199846,4.005871,0.819925
S246,2.438426,2.066854,0.055144,-0.049756,4.005871,0.733887
S247,2.353883,1.903536,0.108319,-0.01064,4.005871,0.687014
S248,2.452662,1.998685,0.072268,-0.034538,4.005871,0.663625
S249,2.842631,2.381016,0.213608,-0.009052,4.994521,0.695188
S250,2.809011,2.281486,0.162238,-0.054064,4.994521,0.664587
S251,2.977023,2.522668,0.100755,-0.032076,4.994521,0.780373
S252,2.875433,2.384467,0.123911,-0.047407,4.994521,0.714007
S253,2.957883,2.520518,0.270003,0.026138,4.994521,0.790512
S254,2.88989,2.428597,0.242472,0.045449,4.994521,0.801948
S255,2.678827,2.15607,0.379127,0.087097,4.994521,0.772751
S256,2.524012,1.997788,0.597056,0.149282,4.994521,0.755573
S257,2.408626,1.916962,0.651492,0.230651,4.994521,0.409222
S258,2.691978,2.248205,0.525551,0.125574,4.994521,0.443407
S259,2.864539,2.510001,0.444274,0.031091,4.994521,0.471471
S260,3.04702,2.648429,0.445045,0.005509,4.994521,0.47929
S261,2.981016,2.606485,0.446349,0.013073,4.726994,0.477097
S262,3.004182,2.688247,0.469603,-0.012264,4.726994,0.486652
S263,3.111545,2.771154,0.576907,-0.232696,4.726994,0.395916
S264,3.103025,2.748871,0.54296,-0.403113,4.726994,0.381711
S265,3.012663,2.551179,0.258928,-1.115375,4.726994,0.294549
S266,2.976724,2.426429,-0.002606,-2.981053,4.726994,0.257268
S267,2.998284,2.495341,-0.270759,-3.038931,4.726994,0.268565
S268,3.130374,2.654203,-0.127974,-2.786334,4.726994,0.276898
S269,4.53042,3.379877,-0.211415,-1.417773,11.74405,0.307317
S270,4.745168,3.567894,-0.153006,-1.302378,11.74405,0.30876
S271,4.68273,3.461363,-0.237858,-1.263158,11.74405,0.295409
S272,4.535371,3.272318,-0.202247,-1.117726,11.74405,0.276679
S273,4.353727,2.972351,-0.21922,-0.937981,11.74405,0.249291
S274,4.340449,2.913924,-0.175223,-0.749945,11.74405,0.243736
S275,4.354147,2.927052,-0.112665,-0.772706,11.74405,0.249082
S276,4.343574,2.846734,-0.033875,-0.650905,11.74405,0.238908
S277,4.352561,2.91171,0.063875,-0.637534,11.74405,0.248869
