Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,3.283704,2.770876,0.188453,-1.515936,4.941602,7371595299955456.0
S2,3.118064,2.507552,0.200293,-1.14769,4.941602,7371595299955456.0
S3,3.117647,2.507144,0.266192,-1.134281,4.941602,7371595299955456.0
S4,3.182995,2.615686,0.155528,-1.322435,4.941602,7371595299955457.0
S5,3.201226,2.691974,0.26763,-1.569635,4.941602,7371595299955456.0
S6,3.322434,2.899034,0.302388,-1.95566,4.941602,7371595299955456.0
S7,3.636956,3.260318,0.299156,-3.65892,5.197013,7371595299955457.0
S8,3.363898,2.924089,0.390861,-1.813712,5.197013,5547585002856121.0
S9,3.14196,2.734223,0.33877,-1.821275,5.197013,3693001787946216.5
S10,2.867483,2.501009,0.279615,-1.874777,5.197013,1840657592437905.2
S11,2.872245,2.503786,-0.019011,-2.414983,5.197013,1.682791
S12,2.932144,2.578315,-0.022322,-2.556757,5.197013,1.692959
S13,2.961289,2.619108,-0.348153,-1.480152,5.197013,1.67209
S14,3.26525,2.981759,0.007392,-1.411162,5.197013,1795937061990947.2
S15,3.188568,2.887252,-0.007047,-1.353049,5.197013,1795937061990947.2
S16,3.102956,2.688961,-0.070679,-1.137651,5.197013,1795937061990947.0
S17,3.47394,3.049497,-0.074774,-1.303591,5.546958,3877710383871842.5
S18,3.658035,3.20922,0.025045,-1.246113,5.546958,5779897709531477.0
S19,3.465705,3.047036,0.07671,-1.157604,5.546958,5779897709531475.0
S20,3.598081,3.265749,0.065522,-1.870199,5.546958,5779897709531475.0
S21,3.793602,3.45575,0.07328,-1.947593,5.546958,7635087294686409.0
S22,3.854742,3.543525,-0.026559,-2.21687,5.546958,7635087294686409.0
S23,3.58596,3.183615,-0.041762,-1.410738,5.546958,7635087294686408.0
S24,3.506629,3.034245,-0.345167,-1.276886,5.546958,7635087294686409.0
S25,3.447746,2.903426,-0.295341,-1.698045,5.546958,7635087294686409.0
S26,3.161905,2.544419,-0.256691,-1.129549,5.546958,5839150232695463.0
S27,3.114334,2.439348,-0.284557,-1.017051,5.546958,5839150232695464.0
S28,3.122158,2.490605,-0.364524,-0.918033,5.546958,5839150232695464.0
S29,2.744551,2.198837,0.030869,-0.364045,5.068445,3757376910814568.0
S30,2.400903,1.952661,0.149392,-0.110261,4.943218,1855189585154932.8
S31,2.217993,1.736379,0.4166,0.001611,4.943218,1855189585154933.0
S32,2.000761,1.528151,0.207352,0.012052,4.943218,1855189585154932.2
S33,1.438853,1.209105,0.225078,0.020621,3.190369,0.335308
S34,1.105999,0.952989,0.078464,-0.243002,2.114334,0.171132
S35,1.107068,0.954865,0.050344,-0.148177,2.114334,0.173729
S36,1.164872,1.005683,-0.04996,-0.42553,2.114334,0.173109
S37,3.377111,1.858029,0.538914,-0.132216,11.008368,0.217097
S38,4.843328,2.82125,0.372433,-0.278225,12.035911,0.269119
S39,5.435507,3.470634,0.290103,-0.483775,12.035911,0.305245
S40,5.503013,3.661852,0.22728,-0.570251,12.035911,0.323763
S41,5.566924,3.788055,0.233768,-0.619138,12.035911,0.334989
S42,5.540944,3.695504,0.207756,-0.492913,12.035911,0.330574
S43,5.54235,3.706321,0.175728,-0.503494,12.035911,0.331925
S44,5.869291,4.190253,0.311615,-0.742394,12.035911,0.362447
S45,6.410172,4.847102,0.254017,-0.981317,12.035911,0.399876
S46,6.469152,5.089142,0.190457,-1.209638,12.035911,0.428222
S47,6.478136,5.147716,-0.019651,-1.45912,12.035911,0.432078
S48,6.470429,5.111564,-0.157797,-1.453272,12.035911,0.426516
S49,5.801436,4.590946,-0.204599,-1.493253,12.035911,0.407654
S50,4.745673,3.86734,0.129395,-1.53691,8.996847,0.374286
S51,4.074936,3.288308,0.00738,-1.132752,8.996847,0.345592
S52,4.201011,3.422625,-0.199619,-0.647307,8.996847,0.48534
S53,4.262677,3.488592,-0.291351,-0.404363,8.996847,0.595495
S54,4.317393,3.619701,-0.429149,-0.440648,8.996847,0.627473
S55,4.387495,3.789071,-0.49302,-0.370257,8.996847,0.685251
