Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1015,6.670231,6.062654,0.593775,-1.495178,9.286548,2.171986
S1016,6.482131,5.892152,0.617154,-1.323119,9.286548,2.157584
S1017,6.395128,5.81502,0.646233,-1.178925,9.286548,2.427015
S1018,6.174875,5.631587,0.682271,-1.013691,9.286548,2.372785
S1019,6.124838,5.586999,0.719642,-0.845709,9.286548,2.740946
S1020,6.538281,6.138059,0.420078,-0.521999,9.286548,2.770424
S1021,6.580198,6.169014,0.359879,-0.088769,9.286548,2.580051
S1022,6.389598,6.021941,0.458441,0.010847,9.067675,2.740103
S1023,6.349278,5.980942,0.462066,0.114017,9.067675,2.702871
S1024,6.42034,6.173598,0.35953,0.06258,9.067675,2.722509
S1025,6.414837,6.157225,0.246678,-0.016809,9.067675,2.745766
S1026,6.497344,6.239679,0.492644,0.037787,9.067675,5.437506
S1027,6.549486,6.297131,0.544278,0.054744,9.067675,6.415318
S1028,6.61823,6.365285,0.574472,0.062604,9.067675,8.847388
S1029,6.600819,6.348101,0.610285,0.077956,9.067675,9.94115
S1030,6.518887,6.256996,0.637284,0.093659,9.067675,9.786158
S1031,6.390189,6.113034,0.643662,0.106601,9.067675,9.407071
S1032,5.989481,5.634988,0.620694,0.000578,9.067675,9.397538
S1033,5.516934,5.222687,0.346632,-0.600124,7.521667,9.444867
S1034,5.475592,5.191712,0.706499,-0.032538,7.14997,9.125068
S1035,5.300797,4.997671,0.553911,-0.314801,7.14997,9.144267
S1036,5.294859,4.98857,0.638942,-0.528786,7.14997,9.159945
S1037,5.266462,4.883638,0.696646,-0.430118,7.14997,9.131706
S1038,4.906706,4.479911,0.576316,-0.235184,7.14997,6.357552
S1039,4.720479,4.308791,0.346015,-0.110114,7.14997,5.217897
S1040,4.353494,3.98137,0.170657,-0.054817,7.14997,2.411653
S1041,4.25629,3.913745,-0.051391,-0.062613,7.14997,0.747608
S1042,4.523506,4.095759,-0.239374,-0.169612,7.536902,0.555086
S1043,5.023868,4.438735,-0.069056,-0.273176,9.022116,0.452546
S1044,6.066782,5.24602,0.404313,-0.223243,12.007596,0.464091
S1045,9.109798,6.894271,0.447397,-0.415418,23.899074,0.435417
S1046,12.118775,8.681304,0.243302,-0.51496,28.594364,0.462592
S1047,12.128251,8.711007,0.289235,-0.490036,28.594364,0.480239
S1048,12.160046,8.807941,0.430879,-0.419449,28.594364,0.54427
S1049,12.170728,8.90286,0.487344,-0.376151,28.594364,0.565393
S1050,12.235371,9.129994,0.542523,-0.248428,28.594364,0.762032
S1051,12.328142,9.338552,0.604322,-0.113686,28.594364,167.644763
S1052,12.43236,9.610162,0.643201,-0.028311,28.594364,169.080313
S1053,12.471348,9.687859,0.671129,0.044427,28.594364,171.025626
S1054,12.449714,9.651013,0.675519,0.092957,28.594364,171.894803
S1055,12.215293,9.188022,0.660351,0.110956,28.594364,171.919093
S1056,11.719282,8.296698,0.651556,0.089797,28.594364,171.887196
S1057,9.701581,6.909002,0.478173,0.06605,28.594364,171.864923
S1058,6.639197,5.754101,0.888405,0.167964,14.735561,171.849404
S1059,6.900619,6.056194,0.940526,0.230659,14.735561,171.815018
S1060,6.934828,6.104913,0.942987,0.263144,14.735561,171.736335
S1061,7.21956,6.544989,0.933774,0.274411,14.735561,171.740062
S1062,7.243015,6.578656,0.932774,0.24328,14.735561,171.554075
S1063,6.987335,6.118548,0.886579,0.184999,14.735561,4.648844
S1064,6.740488,5.603677,0.78881,0.082195,14.735561,3.190627
S1065,6.504276,5.272979,0.548404,-0.088675,14.735561,1.23822
S1066,6.312711,5.062464,0.118825,-0.350213,14.735561,0.3853
S1067,7.140383,5.779262,0.15425,-0.649152,14.735561,0.361616
S1068,7.406132,6.24796,0.136682,-0.824686,14.735561,0.380336
S1069,7.576892,6.404261,0.292898,-0.741916,14.735561,0.378565
S1070,8.909688,7.00359,0.373988,-0.577333,21.927509,0.38428
S1071,9.416351,7.451722,0.185988,-0.718172,21.927509,0.399041
S1072,9.355285,7.320296,0.269461,-0.619405,21.927509,0.397171
S1073,9.172997,7.002383,0.40683,-0.286814,21.927509,0.428658
S1074,9.106267,6.864089,0.520793,-0.07358,21.927509,0.493513
S1075,9.175222,7.103679,0.592018,0.03645,21.927509,0.60348
S1076,9.24353,7.411116,0.648003,0.107644,21.927509,0.703817
S1077,9.365893,7.674339,0.702334,0.153345,21.927509,0.903469
S1078,9.445304,7.81269,0.772591,0.185465,21.927509,1.07024
S1079,8.880198,7.192193,0.700835,0.207473,21.927509,1.105711
S1080,8.728656,6.948431,0.577351,0.181237,21.927509,1.118617
S1081,9.379886,7.437489,0.095604,-0.075281,21.927509,1.399301
S1082,7.318498,6.296134,-0.006669,-1.034286,14.991022,1.42772
S1083,6.91921,6.050569,0.460243,-4.299938,14.991022,1.459324
S1084,6.949344,6.104224,0.716682,-4.631464,14.991022,1.465559
S1085,6.982141,6.164851,0.724213,-3.081971,14.991022,1.428982
S1086,7.084757,6.323995,0.457066,-1.777023,14.991022,1.364403
S1087,7.081661,6.318561,0.268098,-1.61339,14.991022,1.270737
S1088,7.019415,6.173165,0.102362,-1.70976,14.991022,1.183848
S1089,6.814102,5.754863,-0.069107,-2.22304,14.991022,0.964128
S1090,6.586277,5.358344,-0.323116,-3.290581,14.991022,0.753185
S1091,6.464472,5.099174,-0.530481,-4.220437,14.991022,0.688756
