Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,5.306104,4.603201,-0.180107,-1.710952,9.627226,1.3124634007899214e+16
S2,5.370728,4.835954,-0.112506,-2.006833,9.627226,1.3124634007899214e+16
S3,5.368023,4.824948,0.01086,-1.785711,9.627226,1.3124634007899214e+16
S4,5.16969,4.474948,-0.060104,-1.512814,9.627226,1.3124634007899214e+16
S5,4.951951,4.252334,-0.204742,-0.875275,9.627226,1.0765618651639162e+16
S6,4.755249,3.953047,-0.256001,-0.789319,9.627226,1.0765618651639162e+16
S7,4.842269,4.114654,-0.195272,-1.052566,9.627226,1.0765618651639162e+16
S8,4.856316,4.144161,-0.185826,-1.59426,9.627226,1.0765618651639164e+16
S9,4.670598,3.886407,-0.189266,-1.420992,9.627226,1.0765618651639162e+16
S10,3.826883,3.299035,0.241099,-0.875781,6.386232,7152520947798143.0
S11,3.754938,3.253682,0.021709,-1.216622,6.386232,4793505591538093.0
S12,3.37963,2.966616,0.051733,-1.342587,6.386232,2396752795769046.5
S13,2.893904,2.605564,-0.144651,-2.095126,5.741438,0.543472
S14,2.772214,2.375151,-0.187744,-1.838767,5.741438,0.490409
S15,2.842715,2.480211,-0.29207,-1.312904,5.741438,0.497896
S16,2.927935,2.621877,-0.222768,-1.250613,5.741438,0.542464
S17,2.736969,2.344491,-0.122012,-2.451189,5.741438,0.516008
S18,2.968823,2.580074,-0.098893,-0.773745,5.741438,0.526391
S19,3.440337,2.866632,0.055605,-0.111158,6.992296,0.493802
S20,3.398076,2.796692,0.012958,-0.113165,6.992296,0.454044
S21,3.43624,2.855025,0.029084,-0.101105,6.992296,0.476567
S22,3.81393,3.163935,0.146334,-0.026962,6.992296,2359015356260050.5
S23,3.884782,3.209288,0.413203,0.11378,6.992296,4718030712520101.0
S24,4.202738,3.487975,0.672818,0.120587,6.992296,7077046068780152.0
S25,4.539168,3.840648,0.775679,0.09102,6.992296,9436061425040202.0
S26,6.794526,5.290694,0.406872,0.055794,17.51432,9436061425040202.0
S27,10.361203,7.348981,0.205368,-0.029822,27.213768,9436061425040202.0
S28,10.534378,7.723405,0.115189,-0.02315,27.213768,1.2092721042493264e+16
S29,10.763262,8.337398,-0.01304,-0.018482,27.213768,1.4965118914494494e+16
S30,10.69498,8.026148,-0.019505,-0.011939,27.213768,1.4965118914494494e+16
S31,10.645282,7.944604,-0.159633,-0.023602,27.213768,1.4965118914494494e+16
S32,10.651706,7.981257,-0.237278,-0.021889,27.213768,1.4965118914494494e+16
S33,10.67582,8.064591,-0.232482,-0.0208,27.213768,1.496511891449449e+16
S34,10.549015,7.764591,-0.250922,-0.025583,27.213768,1.260610355823444e+16
S35,10.401864,7.372924,-0.275688,-0.034804,27.213768,1.024708820197439e+16
S36,10.245071,6.916931,-0.318999,-0.055741,27.213768,7888072845714340.0
S37,10.351574,7.069272,-0.385653,-0.11965,27.213768,5529057489454290.0
S38,9.296921,6.244848,-0.247564,-0.078021,27.213768,5529057489454290.0
S39,5.223076,4.439234,0.022569,-0.007384,8.113768,5529057489454290.0
S40,5.372586,4.542151,0.062443,-0.085107,8.313768,2872397872001228.5
S41,5.658733,4.722787,0.588236,-0.258752,9.821237,0.518493
S42,5.863923,5.127991,0.492988,-0.31225,9.821237,0.541341
S43,5.633464,4.801035,0.296061,-0.213111,9.821237,0.522699
S44,5.605404,4.689983,0.229107,-0.297019,9.821237,0.49137
S45,5.519627,4.489983,0.208867,-0.405582,9.821237,0.400075
S46,5.731571,4.764983,0.231529,-0.252258,9.821237,2.000595
S47,5.713983,4.659036,0.213452,-0.316564,9.821237,1.976449
S48,5.709486,4.609036,0.218981,-0.297058,9.821237,1.969729
S49,6.039639,4.816306,-0.099952,-0.445709,10.601007,2.099782
S50,7.547841,5.634158,-0.368247,-0.978527,17.435461,6543528060331749.0
S51,7.978256,6.049749,-0.370236,-1.047644,17.435461,1.0496746661975224e+16
S52,7.828879,5.889121,-0.211832,-1.116982,17.435461,1.289349945774427e+16
S53,7.427132,5.469538,-0.085232,-1.949997,17.435461,1.289349945774427e+16
S54,7.60592,5.673928,-0.211555,-2.065172,17.435461,1.289349945774427e+16
S55,8.079777,6.305801,-0.12818,-0.863585,17.435461,1.289349945774427e+16
S56,8.3706,6.877527,-0.183936,-0.736112,17.435461,1.289349945774427e+16
S57,8.428429,7.079914,-0.222366,-0.720119,17.435461,1.289349945774427e+16
S58,8.37544,6.998967,-0.323881,-0.792732,17.435461,1.2893499457744266e+16
S59,8.688625,7.640634,-0.374527,-0.773031,17.435461,1.2893499457744266e+16
S60,8.695556,7.724594,-0.393825,-0.783987,17.435461,1.2893499457744266e+16
S61,8.228954,7.190949,-0.388021,-0.615347,17.435461,1.2893499457744266e+16
S62,6.533524,5.897211,-0.119302,-0.196413,10.53349,6349971397412521.0
S63,6.165368,5.636606,0.264648,-0.163064,9.672774,2396752795769046.5
S64,6.090935,5.559612,0.03032,-0.619142,9.672774,0.664992
S65,6.341641,5.807928,-0.298333,-1.130648,9.672774,0.559524
S66,6.252996,5.731931,-0.210377,-0.927716,9.672774,0.550242
S67,7.707839,6.456327,-0.295687,-0.844057,18.365519,0.567341
S68,7.873513,6.607767,-0.318382,-0.860468,18.365519,0.56991
S69,7.806461,6.362273,-0.276247,-0.695915,18.365519,0.548471
S70,7.681516,6.059933,-0.177898,-0.481038,18.365519,0.534596
S71,7.329126,5.464439,-0.075003,-0.298126,18.365519,0.499953
S72,7.392761,5.660032,-0.010827,-0.200115,18.365519,0.578091
S73,7.293644,5.342445,0.067468,-0.16815,18.365519,0.52516
S74,7.495701,5.707035,0.171345,-0.044405,18.365519,2359015356260051.0
