Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S1,11.322155979419243,8.544163851377125,7.7021529339808295,7.353744843044118,8.14484353713572,8.81838634455293,9.637892598567255,10.841472819512669,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006
S2,8.544163851377125,7.7021529339808295,7.353744843044118,8.14484353713572,8.81838634455293,9.637892598567255,10.841472819512669,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361
S3,7.7021529339808295,7.353744843044118,8.14484353713572,8.81838634455293,9.637892598567255,10.841472819512669,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225
S4,7.353744843044118,8.14484353713572,8.81838634455293,9.637892598567255,10.841472819512669,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802
S5,8.14484353713572,8.81838634455293,9.637892598567255,10.841472819512669,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905
S6,8.81838634455293,9.637892598567255,10.841472819512669,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827
S7,9.637892598567255,10.841472819512669,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347
S8,10.841472819512669,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168
S9,11.925207336646203,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464
S10,12.217164225517616,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756
S11,12.39893210049823,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111
S12,11.840817984831006,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519
S13,11.394011454016361,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721
S14,8.803540303291225,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955
S15,7.263667063565802,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343
S16,7.241201064195905,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165
S17,7.517661695425827,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765
S18,7.979436948376347,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668
S19,8.160691890782168,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147
S20,8.309859214366464,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825
S21,9.2361436812756,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742
S22,10.167917536838111,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124
S23,10.26515838203519,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844
S24,9.669413633227721,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635
S25,7.851846813154955,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556
S26,6.383600621771343,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236
S27,6.0979754200438165,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642
S28,6.302820904723765,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332
S29,5.608975882075668,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677
S30,5.982829468678147,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338
S31,6.3148754531451825,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144
S32,6.678873997939742,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225
S33,7.0652188225704124,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665
S34,7.886099538208844,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871
S35,7.889716929727635,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344
S36,8.832463490677556,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142
S37,10.12252049011236,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935
S38,9.413251361140642,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378
S39,7.044523884005332,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955
S40,7.515100820026677,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371
S41,8.085445661505338,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534
S42,8.642866143930144,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861
S43,8.80925029916225,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762
S44,9.235161652526665,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559
S45,10.290801957993871,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845
S46,9.616153084625344,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894
S47,8.961667081635142,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465
S48,8.855468401755935,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335
S49,8.638171741903378,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223
S50,8.114581592372955,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953
S51,7.779631766761371,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967
S52,7.407454805110534,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706
S53,7.201715588636861,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978
S54,7.644597407697762,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835
S55,7.121249873056559,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835,11.195013897400186
S56,7.086952755163845,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835,11.195013897400186,11.480696098000887
S57,7.388225261796894,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835,11.195013897400186,11.480696098000887,10.674256057952643
S58,8.288771852375465,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835,11.195013897400186,11.480696098000887,10.674256057952643,9.386021355169373
S59,8.09996118853335,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835,11.195013897400186,11.480696098000887,10.674256057952643,9.386021355169373,8.625394075698736
S60,7.69440166646223,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835,11.195013897400186,11.480696098000887,10.674256057952643,9.386021355169373,8.625394075698736,9.328032833790987
S61,8.97390827756953,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835,11.195013897400186,11.480696098000887,10.674256057952643,9.386021355169373,8.625394075698736,9.328032833790987,9.577902210071558
S62,9.955073162928967,11.373591011366706,12.49006812922978,11.496685822786835,11.195013897400186,11.480696098000887,10.674256057952643,9.386021355169373,8.625394075698736,9.328032833790987,9.577902210071558,9.53214719082252
