Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S66,10.406988,10.097776,9.394634,8.911867,9.038733,9.085836,9.213147,9.900054,9.790388,9.328595,9.333509,8.903703
S67,10.097776,9.394634,8.911867,9.038733,9.085836,9.213147,9.900054,9.790388,9.328595,9.333509,8.903703,8.41605
S68,9.394634,8.911867,9.038733,9.085836,9.213147,9.900054,9.790388,9.328595,9.333509,8.903703,8.41605,8.003805
S69,8.911867,9.038733,9.085836,9.213147,9.900054,9.790388,9.328595,9.333509,8.903703,8.41605,8.003805,7.4000597
S70,9.038733,9.085836,9.213147,9.900054,9.790388,9.328595,9.333509,8.903703,8.41605,8.003805,7.4000597,7.6137953
S71,9.085836,9.213147,9.900054,9.790388,9.328595,9.333509,8.903703,8.41605,8.003805,7.4000597,7.6137953,8.147375
S72,9.213147,9.900054,9.790388,9.328595,9.333509,8.903703,8.41605,8.003805,7.4000597,7.6137953,8.147375,9.141196
S73,9.900054,9.790388,9.328595,9.333509,8.903703,8.41605,8.003805,7.4000597,7.6137953,8.147375,9.141196,9.805288
S74,9.790388,9.328595,9.333509,8.903703,8.41605,8.003805,7.4000597,7.6137953,8.147375,9.141196,9.805288,8.190977
S75,9.328595,9.333509,8.903703,8.41605,8.003805,7.4000597,7.6137953,8.147375,9.141196,9.805288,8.190977,7.0804935
S76,9.333509,8.903703,8.41605,8.003805,7.4000597,7.6137953,8.147375,9.141196,9.805288,8.190977,7.0804935,7.5082173
S77,8.903703,8.41605,8.003805,7.4000597,7.6137953,8.147375,9.141196,9.805288,8.190977,7.0804935,7.5082173,8.874564
S78,8.41605,8.003805,7.4000597,7.6137953,8.147375,9.141196,9.805288,8.190977,7.0804935,7.5082173,8.874564,8.877559
S79,8.003805,7.4000597,7.6137953,8.147375,9.141196,9.805288,8.190977,7.0804935,7.5082173,8.874564,8.877559,9.693878
S80,7.4000597,7.6137953,8.147375,9.141196,9.805288,8.190977,7.0804935,7.5082173,8.874564,8.877559,9.693878,11.610722
S81,7.6137953,8.147375,9.141196,9.805288,8.190977,7.0804935,7.5082173,8.874564,8.877559,9.693878,11.610722,13.8117895
S82,8.147375,9.141196,9.805288,8.190977,7.0804935,7.5082173,8.874564,8.877559,9.693878,11.610722,13.8117895,12.078682
S83,9.141196,9.805288,8.190977,7.0804935,7.5082173,8.874564,8.877559,9.693878,11.610722,13.8117895,12.078682,11.213564
S84,9.805288,8.190977,7.0804935,7.5082173,8.874564,8.877559,9.693878,11.610722,13.8117895,12.078682,11.213564,10.853188
S85,8.190977,7.0804935,7.5082173,8.874564,8.877559,9.693878,11.610722,13.8117895,12.078682,11.213564,10.853188,11.95291
S86,7.0804935,7.5082173,8.874564,8.877559,9.693878,11.610722,13.8117895,12.078682,11.213564,10.853188,11.95291,10.750416
S87,7.5082173,8.874564,8.877559,9.693878,11.610722,13.8117895,12.078682,11.213564,10.853188,11.95291,10.750416,9.838145
S88,8.874564,8.877559,9.693878,11.610722,13.8117895,12.078682,11.213564,10.853188,11.95291,10.750416,9.838145,11.822697
S89,8.877559,9.693878,11.610722,13.8117895,12.078682,11.213564,10.853188,11.95291,10.750416,9.838145,11.822697,9.292186
S90,9.693878,11.610722,13.8117895,12.078682,11.213564,10.853188,11.95291,10.750416,9.838145,11.822697,9.292186,8.387637
S91,11.610722,13.8117895,12.078682,11.213564,10.853188,11.95291,10.750416,9.838145,11.822697,9.292186,8.387637,7.378145
