Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S1,11.73704673987087,8.454867178325301,7.616103919309031,6.529877689342798,8.005657464925534,8.37080721641421,9.350239639067958,10.97325463038062,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265
S2,8.454867178325301,7.616103919309031,6.529877689342798,8.005657464925534,8.37080721641421,9.350239639067958,10.97325463038062,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153
S3,7.616103919309031,6.529877689342798,8.005657464925534,8.37080721641421,9.350239639067958,10.97325463038062,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261
S4,6.529877689342798,8.005657464925534,8.37080721641421,9.350239639067958,10.97325463038062,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712
S5,8.005657464925534,8.37080721641421,9.350239639067958,10.97325463038062,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947
S6,8.37080721641421,9.350239639067958,10.97325463038062,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871
S7,9.350239639067958,10.97325463038062,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927
S8,10.97325463038062,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883
S9,11.47748798265168,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003
S10,13.097774890388035,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355
S11,12.754578682812868,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615
S12,13.726949141878265,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253
S13,11.459118340208153,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361
S14,8.73342752960261,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361,6.785116206004409
S15,6.941373932383712,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361,6.785116206004409,6.28731788418996
S16,6.91386719793947,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361,6.785116206004409,6.28731788418996,5.5639629551390275
S17,7.172717358202871,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361,6.785116206004409,6.28731788418996,5.5639629551390275,5.769544954248672
S18,7.742181239848927,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361,6.785116206004409,6.28731788418996,5.5639629551390275,5.769544954248672,4.2036363993729715
S19,7.586268500644883,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361,6.785116206004409,6.28731788418996,5.5639629551390275,5.769544954248672,4.2036363993729715,5.058804234301504
S20,7.792970618466003,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361,6.785116206004409,6.28731788418996,5.5639629551390275,5.769544954248672,4.2036363993729715,5.058804234301504,5.400623387839323
S21,9.060874258061355,9.846674869688615,9.237923317448253,8.986875580848361,6.785116206004409,6.28731788418996,5.5639629551390275,5.769544954248672,4.2036363993729715,5.058804234301504,5.400623387839323,5.9088481995706355
