time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10,StationName
2024-03-19 01:00:00,0,150.782544,-34.577839,2.7993586,0.14186467,0.4714962,0.6471624,0.4975789,2.6660264,3.051084,7.2065835,Albion_Park_Sth
2024-03-19 01:00:00,1,150.580539,-34.306187,2.4461563,0.070635095,0.5310451,0.60134816,0.87185425,3.7038825,4.0941424,4.3359303,Albion_Park_Sth
2024-03-19 01:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-19 01:00:00,3,150.761939,-33.917658,2.913621,0.07273502,0.53508586,0.70983255,1.2791617,4.039871,4.2353716,4.4745555,Albion_Park_Sth
2024-03-19 01:00:00,4,150.690141,-34.041702,2.667517,0.07658674,0.49316335,0.64286864,1.0466825,3.3397498,3.4866502,3.7071269,Albion_Park_Sth
2024-03-19 01:00:00,5,150.795546,-34.066648,3.9318757,0.09809089,0.2698587,0.49334428,0.42039615,2.9802382,3.1005647,3.3403862,Albion_Park_Sth
2024-03-19 01:00:00,6,151.046062,-33.891572,2.762303,0.10630598,0.8000549,1.027981,0.58610207,2.6136312,3.0209463,5.343012,Albion_Park_Sth
2024-03-19 01:00:00,7,151.135792,-33.916185,2.6091728,0.114885986,0.56554085,0.66702706,0.19270165,1.5533376,2.08249,6.8987637,Albion_Park_Sth
2024-03-19 01:00:00,8,150.81916,-34.47442,2.8325849,0.11601879,0.53955966,0.72097164,0.6331592,2.3979645,2.7630064,6.348979,Albion_Park_Sth
2024-03-19 01:00:00,9,151.046778,-33.881407,2.7774096,0.10732094,0.8134218,1.0483212,0.592505,2.6118479,3.0176222,5.304157,Albion_Park_Sth
2024-03-19 01:00:00,10,150.90731,-33.931338,4.1775265,0.10700147,0.27025923,0.55341053,0.34817404,3.0198767,3.3495402,3.7693493,Albion_Park_Sth
2024-03-19 01:00:00,11,151.117809,-33.76526,3.0870059,0.083161965,0.44385985,0.6277587,0.47374427,1.8655208,2.1931016,4.7677903,Albion_Park_Sth
2024-03-19 01:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-03-19 01:00:00,13,150.498009,-34.051688,3.973668,0.0652775,0.12013705,0.295714,0.50876486,2.4930732,3.3382044,3.6820536,Albion_Park_Sth
2024-03-19 01:00:00,14,150.997812,-33.799489,3.982657,0.09558545,0.31484523,0.6425026,0.40450856,2.5607178,3.1459398,4.260829,Albion_Park_Sth
2024-03-19 01:00:00,15,150.914185,-33.794246,4.388352,0.08718094,0.14153883,0.33455,0.31633523,2.5541873,2.7765927,3.0288773,Albion_Park_Sth
2024-03-19 01:00:00,16,151.242802,-33.931776,2.402458,0.06777778,0.16397919,0.18862616,0.13094196,0.8354971,1.285194,8.668243,Albion_Park_Sth
2024-03-19 01:00:00,17,150.747347,-33.616436,2.1603203,0.06613523,1.2353456,1.3291239,2.5401864,3.5493631,3.9432268,4.1317077,Albion_Park_Sth
2024-03-19 01:00:00,18,151.163933,-33.864353,2.7424986,0.09157882,0.35568312,0.4342118,0.13430145,1.2153094,1.7769029,8.348727,Albion_Park_Sth
2024-03-19 01:00:00,19,150.766799,-33.795155,2.5832372,0.08298464,0.92192703,1.0461614,1.8766522,4.5323014,4.7626796,4.993412,Albion_Park_Sth
2024-03-19 01:00:00,20,150.887328,-34.417064,2.8827486,0.08106868,0.34374622,0.44460616,0.5309131,1.6034719,2.003996,8.110435,Albion_Park_Sth
2024-03-19 01:00:00,21,151.432414,-33.278966,2.3455727,0.0579512,0.13920377,0.18558322,0.15042855,0.5717077,0.8445396,4.4351754,Albion_Park_Sth
2024-03-19 02:00:00,0,150.782544,-34.577839,3.423842,0.12369161,0.20013998,0.34596393,0.2409286,2.3236027,2.8136742,8.562579,Albion_Park_Sth
2024-03-19 02:00:00,1,150.580539,-34.306187,3.6576774,0.07902189,0.35636073,0.5902394,0.80609024,4.243332,4.471725,4.6850977,Albion_Park_Sth
2024-03-19 02:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-19 02:00:00,3,150.761939,-33.917658,5.4866505,0.08952886,0.08640791,0.2993453,0.43819392,4.1434755,4.4610972,4.7624707,Albion_Park_Sth
2024-03-19 02:00:00,4,150.690141,-34.041702,5.1089454,0.092786886,0.12182279,0.3634327,0.49624163,3.932925,4.151133,4.4101377,Albion_Park_Sth
2024-03-19 02:00:00,5,150.795546,-34.066648,5.166561,0.109141886,0.23806179,0.60943466,0.43780988,3.7896595,4.186973,5.0203495,Albion_Park_Sth
2024-03-19 02:00:00,6,151.046062,-33.891572,3.9160185,0.1055673,0.29513696,0.54723155,0.18725896,1.842719,2.325063,5.9258423,Albion_Park_Sth
2024-03-19 02:00:00,7,151.135792,-33.916185,2.57012,0.11490741,0.5041328,0.5629453,0.11760075,1.3223203,1.7894495,7.0553365,Albion_Park_Sth
2024-03-19 02:00:00,8,150.81916,-34.47442,3.5102265,0.085460946,0.20034917,0.3486555,0.35380957,1.8055896,2.2324777,7.355012,Albion_Park_Sth
2024-03-19 02:00:00,9,151.046778,-33.881407,3.959014,0.10612663,0.30668584,0.5679234,0.19652428,1.8575145,2.3297968,5.7615647,Albion_Park_Sth
2024-03-19 02:00:00,10,150.90731,-33.931338,4.4582267,0.12024102,0.38450536,0.82964724,0.45688802,3.5726068,4.1173477,5.675787,Albion_Park_Sth
2024-03-19 02:00:00,11,151.117809,-33.76526,3.7676573,0.08038969,0.14319834,0.30066448,0.20577277,1.6444838,1.9419663,5.121899,Albion_Park_Sth
2024-03-19 02:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-03-19 02:00:00,13,150.498009,-34.051688,4.333034,0.0695421,0.19377159,0.46327904,0.89599776,4.2328687,4.8518167,5.067838,Albion_Park_Sth
2024-03-19 02:00:00,14,150.997812,-33.799489,4.718716,0.101348296,0.29093304,0.69193184,0.48291606,2.8249528,3.2315502,5.2069044,Albion_Park_Sth
2024-03-19 02:00:00,15,150.914185,-33.794246,5.159741,0.10228076,0.1587591,0.44813964,0.2987993,2.9437158,3.4706771,4.219682,Albion_Park_Sth
2024-03-19 02:00:00,16,151.242802,-33.931776,2.3462572,0.068074636,0.18332107,0.20011587,0.14949194,0.8478278,1.2717131,8.328645,Albion_Park_Sth
2024-03-19 02:00:00,17,150.747347,-33.616436,4.3715596,0.07038264,0.35274574,0.78757966,1.5390697,5.1151714,5.343632,5.5085354,Albion_Park_Sth
2024-03-19 02:00:00,18,151.163933,-33.864353,2.598433,0.093070716,0.33141094,0.36261237,0.058171287,1.0501155,1.5656118,8.42376,Albion_Park_Sth
2024-03-19 02:00:00,19,150.766799,-33.795155,5.027043,0.09374179,0.18707973,0.478808,0.68509966,4.9610066,5.2042146,5.4608903,Albion_Park_Sth
2024-03-19 02:00:00,20,150.887328,-34.417064,3.2566907,0.05955762,0.070773214,0.12007136,0.329416,0.95386213,1.3336753,8.337764,Albion_Park_Sth
2024-03-19 02:00:00,21,151.432414,-33.278966,2.265363,0.058978707,0.10326776,0.1463421,0.09324473,0.53172404,0.8155524,4.125294,Albion_Park_Sth
2024-03-19 03:00:00,0,150.782544,-34.577839,3.0749857,0.15163554,0.1727571,0.2792891,0.15871647,1.474528,1.9948523,9.111336,Albion_Park_Sth
2024-03-19 03:00:00,1,150.580539,-34.306187,6.185935,0.08993191,0.06972338,0.260539,0.47854188,4.926049,5.263229,5.5945606,Albion_Park_Sth
2024-03-19 03:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
