Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.2904159378807267,0.26276469133101515,0.32475086001399855,0.12206851077425954,BiLSTM
S2,0.303940273833548,0.29258076771935443,0.2901441664638774,0.11333479198322016,1D-CNN
S3,0.2876291978120179,0.3210750862925647,0.2755329441086448,0.11576277178677266,ANN
S4,0.3012675334529415,0.30723192576372904,0.2928395096069891,0.09866103117634041,ANN
S5,0.29720801350900516,0.2679282139382883,0.32880161626942395,0.10606215628328262,BiLSTM
S6,0.31309741938717345,0.29943635869386825,0.2856898798769054,0.10177634204205308,1D-CNN
S7,0.27365241978615734,0.3135466067130085,0.29009169454289313,0.12270927895794126,ANN
S8,0.2533824084249445,0.31287849736173895,0.3187903552650636,0.11494873894825279,BiLSTM
S9,0.2679294894081403,0.270050634050243,0.3489688616830322,0.11305101485858464,BiLSTM
S10,0.2855733327122637,0.3267185361542242,0.29467963468058456,0.09302849645292705,ANN
S11,0.2731919177040147,0.33579946909661396,0.2921602253567525,0.09884838784261851,ANN
S12,0.26389362857043097,0.3523249869332911,0.27748203729411725,0.10629934720216067,ANN
S13,0.25494155091956466,0.34772165985852543,0.27576971470829115,0.12156707451361866,ANN
S14,0.2630621068039943,0.4062479115895029,0.23000844071758347,0.10068154088891908,ANN
S15,0.3845592938589704,0.3526881325837345,0.18808686022255958,0.07466571333473551,1D-CNN
S16,0.3421619806636858,0.39084941767767856,0.19856294955309228,0.06842565210554348,ANN
S17,0.3046188421098634,0.34246088829535704,0.26751277514893707,0.0854074944458423,ANN
S18,0.30601614065298,0.3179702295526599,0.2866495275522118,0.08936410224214833,ANN
S19,0.3274673693635486,0.3179619562220137,0.2563911529614144,0.09817952145302358,1D-CNN
S20,0.3057554526466442,0.2983115386171771,0.26923068784127846,0.12670232089490044,1D-CNN
S21,0.33530378838052244,0.38228420523837114,0.19456386706944018,0.08784813931166592,ANN
S22,0.368727931828509,0.3813590590123266,0.17531459670935426,0.07459841244981029,ANN
S23,0.2571405087283252,0.45340818355002077,0.20559826600385755,0.0838530417177963,ANN
S24,0.30253209781930496,0.33693739896283736,0.2518558230794427,0.10867468013841497,ANN
S25,0.27517240865916104,0.25548756273062834,0.35812289952750115,0.11121712908270971,BiLSTM
S26,0.30765468624005815,0.23954545676540473,0.34139345123664017,0.11140640575789677,BiLSTM
S27,0.24328376334185242,0.3269020121078023,0.33182649916693874,0.09798772538340676,BiLSTM
S28,0.3264764567746434,0.2913730460910744,0.2934488132249457,0.08870168390933653,1D-CNN
S29,0.26931418409179475,0.2408058908890556,0.25375240403232324,0.23612752098682646,1D-CNN
S30,0.21822549573707642,0.3723003431735661,0.2422467590195028,0.1672274020698546,ANN
S31,0.3165517433248412,0.2724241047951174,0.28838869340032736,0.12263545847971394,1D-CNN
S32,0.29260454421985355,0.22942024370949796,0.3454582502922564,0.13251696177839206,BiLSTM
S33,0.2717891090341338,0.24627576892818717,0.3486294966847449,0.13330562535293433,BiLSTM
S34,0.2915158887213702,0.2666754065437297,0.33306907429951044,0.10873963043538987,BiLSTM
S35,0.2787490362566734,0.28730571018633655,0.3327295591185826,0.10121569443840757,BiLSTM
S36,0.32599724765419863,0.28948436702402025,0.292184655837958,0.09233372948382364,1D-CNN
S37,0.32703407613306135,0.30698034442496414,0.27205244891082225,0.09393313053115276,1D-CNN
S38,0.29206809714466025,0.31409670679963525,0.2900532436020855,0.10378195245361939,ANN
S39,0.2947935183496998,0.2981305727219565,0.30560474535971477,0.10147116356862894,BiLSTM
S40,0.3028019249404094,0.2820090272433861,0.3142717695440619,0.10091727827214253,BiLSTM
S41,0.29441066943977756,0.2944248017366079,0.3079759241846316,0.10318860463898297,BiLSTM
S42,0.30127068078658453,0.29629128309839176,0.3026981608820256,0.09973987523299839,BiLSTM
S43,0.28933384884110763,0.30141636094030405,0.3057382130305837,0.1035115771880049,BiLSTM
S44,0.3072116649852074,0.30455892801965395,0.28647261760432746,0.10175678939081131,1D-CNN
S45,0.3193143459097527,0.30100393343216114,0.27777022831151826,0.1019114923465676,1D-CNN
S46,0.3017895659878321,0.30161483125849603,0.2945700865898637,0.10202551616380821,1D-CNN
S47,0.2854203194812346,0.30024346901788806,0.31206988418619125,0.10226632731468627,BiLSTM
S48,0.29113409348858815,0.26411704958849175,0.3347017515524327,0.11004710537048713,BiLSTM
S49,0.2885704197520993,0.27118218166229613,0.3304383901588125,0.10980900842679221,BiLSTM
S50,0.2522401862370176,0.3161560065726243,0.32794763249658415,0.10365617469377432,BiLSTM
S51,0.12893796259857557,0.20290786603281843,0.3889693484563213,0.27918482291228486,BiLSTM
S52,0.30185359719768023,0.30962884612263364,0.2658693326264619,0.12264822405322427,ANN
S53,0.22808735231418517,0.31811847051703246,0.3429247491075569,0.1108694280612256,BiLSTM
S54,0.4849913866661522,0.17798068875532097,0.2541461268853325,0.08288179769319447,1D-CNN
S55,0.33536966382129646,0.27421913468377385,0.2805756129175919,0.10983558857733765,1D-CNN
S56,0.4204183847597459,0.23803218697064568,0.2451019609472871,0.09644746732232112,1D-CNN
S57,0.3154195680615466,0.20864561341856178,0.3505409744726386,0.12539384404725315,BiLSTM
S58,0.36360662870954447,0.19964610287650375,0.32800303181418217,0.1087442365997698,1D-CNN
S59,0.26330520243262945,0.2676470002673892,0.3530371026522116,0.11601069464776963,BiLSTM
S60,0.2582200639366839,0.334875333475519,0.31012405897334255,0.09678054361445439,ANN
