Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.24023364708852776,0.1981149104348146,0.21788828095982124,0.3026604082147545,0.04110275330208235,LSTM
S2,0.2232614075780792,0.2251072795740172,0.20436400427778162,0.30452559657871353,0.04274171199140755,LSTM
S3,0.21012021765300798,0.23555853345430172,0.19880108504452704,0.3057972188161969,0.049722945031966746,LSTM
S4,0.22117406281820232,0.2549596303295431,0.2683207183866508,0.21054544351974078,0.045000144945862394,BiLSTM
S5,0.24358518410294874,0.2049514779370098,0.2655554103896013,0.2405173679214721,0.045390559648969125,BiLSTM
S6,0.27100056813009676,0.23733725204791012,0.2097551643138105,0.24613907924853276,0.03576793625964951,1D-CNN
S7,0.2445981548934113,0.27873347462250897,0.1827870849089632,0.2646541560286089,0.029227129546508482,ANN
S8,0.20651288109188545,0.22273399372010258,0.26634800748151577,0.27726390909004744,0.027141208616448965,LSTM
S9,0.2246213368431606,0.21697905326268313,0.2754075545780974,0.24854483663563967,0.0344472186804189,BiLSTM
S10,0.2189403868660144,0.28563496807770133,0.24517135278517044,0.21828022371711164,0.03197306855400175,ANN
S11,0.23166968048473097,0.3057936231387375,0.31362495562144693,0.1275173395909685,0.021394401164115538,BiLSTM
S12,0.192049607573657,0.35247269803881504,0.2977498936845477,0.12967390714780633,0.028053893555173397,ANN
S13,0.18243996419632694,0.327782012947336,0.23447843555019854,0.20737500074511467,0.047924586561023774,ANN
S14,0.25257767011699633,0.3040322868280307,0.1704102322019953,0.24324192039210174,0.02973789046087608,ANN
S15,0.3278016770509374,0.23214414953639553,0.1741978752489381,0.24212209432199283,0.02373420384173656,1D-CNN
S16,0.28094631964882505,0.28639281091508245,0.2105914589101485,0.19488026471997988,0.0271891458059643,ANN
S17,0.2147712563304634,0.22930190693726166,0.28605655319576223,0.23729967573362173,0.032570607802890145,BiLSTM
S18,0.2252355410917713,0.24458742684677706,0.2709024897169323,0.21866928601381988,0.040605256330699654,BiLSTM
S19,0.241108851702186,0.22570157480591138,0.2206435949063508,0.2590110102440356,0.05353496834151589,LSTM
S20,0.20611831827843505,0.19653207283530733,0.2158908920638034,0.2946828878907288,0.08677582893172579,LSTM
S21,0.28002724881909274,0.2953122307609664,0.16149686983080258,0.2164117869724776,0.046751863616660325,ANN
S22,0.2990466819117757,0.3216013998375792,0.1501967986901907,0.19020889672694735,0.03894622283350769,ANN
S23,0.21139394691898566,0.3653090635398025,0.17676716135406617,0.20603734382685746,0.04049248436028831,ANN
S24,0.23626678083535882,0.26221372007399574,0.20253959572730645,0.2730816796911086,0.02589822367223118,LSTM
S25,0.22568419183478686,0.24796381291750613,0.26275019729864,0.2389457889346507,0.0246560090144163,BiLSTM
S26,0.21814395535545292,0.2300617346963922,0.25539581024530444,0.27189740670301454,0.02450109299983602,LSTM
S27,0.14688558587266193,0.31961850346540166,0.26506670069345156,0.2463132190517716,0.02211599091671361,ANN
S28,0.2600965561498957,0.2441913223679862,0.232110977926592,0.2186767301448359,0.04492441341069108,1D-CNN
S29,0.17143116187386717,0.14737811558077615,0.1538992082795601,0.44819423122583113,0.07909728303996522,LSTM
S30,0.12662409753106785,0.225950999266347,0.12151803231151657,0.5046154586465321,0.021291412244535613,LSTM
S31,0.26437788622171304,0.18012748353089963,0.14696821783364566,0.38702777161707796,0.021498640796663054,LSTM
S32,0.2799392734334424,0.15743532196361765,0.1831624489250593,0.33954639817748744,0.039916557500393045,LSTM
S33,0.2174369372922497,0.19450076925476767,0.21641891551100867,0.3084194010435504,0.06322397689842349,LSTM
S34,0.2558043478299562,0.22298465441161355,0.24240335849609013,0.23827370996383482,0.040533929298504766,1D-CNN
S35,0.21926074676300886,0.2365397522163908,0.278551715147015,0.2279700617957818,0.03767772407780326,BiLSTM
S36,0.2908024823995459,0.2087000351512943,0.25835732570004194,0.20890324106549066,0.033236915683627806,1D-CNN
S37,0.28499700370596037,0.2368809468564229,0.2191937367903846,0.22512236276725542,0.03380594987997757,1D-CNN
S38,0.20728417756569167,0.30819360871571266,0.191365720397495,0.2697679636618247,0.02338852965927532,ANN
S39,0.19908713116013718,0.2327973574276057,0.2508282876226447,0.2927413518217236,0.024545871967889,LSTM
S40,0.2469224456726421,0.2114027455462567,0.2686694732300936,0.23467987621437159,0.038325459336635996,BiLSTM
S41,0.24885058060639062,0.22635512084047124,0.2289296483242173,0.25321683027199166,0.04264781995693005,LSTM
S42,0.24649143583599023,0.2300450921911524,0.25302072552475935,0.23388158241215623,0.036561164035942915,BiLSTM
S43,0.22071257646151754,0.24403973684804667,0.25212399925216783,0.2442227369450015,0.038900950493266855,BiLSTM
S44,0.25507071825159133,0.24543932877099087,0.2151562899932563,0.24077601174838276,0.04355765123577909,1D-CNN
S45,0.3039297633166667,0.21516832018548598,0.15248914664081795,0.2937429302409027,0.03466983961612615,1D-CNN
S46,0.2524946605103554,0.2847636785827303,0.18190775061494444,0.25082413190983066,0.030009778382139148,ANN
S47,0.2412439147357336,0.28105897739107427,0.23322835315778795,0.21281426934993553,0.03165448536546953,ANN
S48,0.23533629839972334,0.20783380419163014,0.27253815074237087,0.25000635769524543,0.034285388971029646,BiLSTM
S49,0.2280068206647143,0.23066871380887286,0.2609869323851589,0.24796476285332864,0.03237277028792439,BiLSTM
S50,0.23619277918582576,0.25345036068624727,0.24063825030546873,0.23944950890260477,0.030269100919852812,ANN
